Gene = TUSC2
Position 1247: 6.4448914487155965e-06
Position 856: 6.139767867698358e-06
Position 302: 3.2929937946049503e-06
Position 688: 2.8765914813283837e-06
Position 922: 2.847363268041035e-06
Position 1905: 1.3103769142049812e-06
Position 1722: 4.1364955471449164e-07
Position 2293: 2.3435090235556825e-07
Position 742: 2.0626041675079422e-07
Position 176: 1.7261567055238648e-07
Position 1926: 1.664132886322386e-07
Position 2301: 8.158851577548352e-08
Position 1928: 7.594710487064447e-08
Position 2102: 6.774576682482618e-08
Position 639: 4.30417686245125e-08
Position 781: 7.953619066364175e-09
Position 833: 6.600726197571042e-09
Position 12: 5.996023624120603e-09
Position 666: 4.012661775255704e-09
Position 1956: 3.7157297269041365e-09
Position 447: 2.7757685447893786e-09
Position 509: 4.928685198980467e-10
Position 340: 1.0435042510416419e-10
Position 691: 2.2230486587787237e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1765: 0.9908906744705729
Position 2056: 0.7173636628107773
Position 2586: 0.24789315341672943
Position 383: 0.226171448662744
Position 2696: 0.0832125297827632
Position 2820: 0.07362607090835706
Position 2763: 0.06332306488016894
Position 3326: 0.035626852501838356
Position 2635: 0.02998608210522532
Position 1018: 0.0243628306306
Position 2369: 0.024050961756259613
Position 2038: 0.020066662603678585
Position 2454: 0.018531338998635467
Position 2385: 0.012387809409502301
Position 1112: 0.011917373814731057
Position 3043: 0.009328220111813583
Position 3061: 0.005501556620292863
Position 1721: 0.004908441381547028
Position 2257: 0.004418495048123167
Position 2280: 0.004167215065133896
Position 794: 0.003929709036838966
Position 828: 0.003119922708920514
Position 2590: 0.002423425697765247
Position 2116: 0.0024045742860382235
Position 1039: 0.0020287040191392714
Position 2519: 0.001977895470408631
Position 639: 0.0017010407494700533
Position 154: 0.0016132981103731958
Position 2382: 0.001588108648021874
Position 3178: 0.0014716042086747121
Position 1060: 0.0012520874326434096
Position 2313: 0.001057824731383699
Position 2014: 0.0010558743243444335
Position 487: 0.0009798194593883271
Position 2315: 0.000958684727713408
Position 1292: 0.0009072449607299373
Position 1997: 0.0008132072585736483
Position 1115: 0.0007892356607671671
Position 1289: 0.000759916085522937
Position 1023: 0.0007157508787210124
Position 2637: 0.0006552848069545073
Position 2068: 0.0006183063666330641
Position 412: 0.0006087974010675819
Position 201: 0.0006049288726331113
Position 1057: 0.0005793052220881379
Position 3196: 0.0005111797443016974
Position 2335: 0.0005067800393534985
Position 2526: 0.00044282067847029
Position 2726: 0.0003847328317242263
Position 3157: 0.00033657688678151985
Position 3215: 0.00031340878607086535
Position 2016: 0.00028040945985383277
Position 878: 0.0002697043170931313
Position 2164: 0.00025083448058011137
Position 3145: 0.0002156607017668857
Position 2011: 0.00020932601964102543
Position 671: 0.00020373216057096528
Position 165: 0.00018857162562880027
Position 1784: 0.0001868066877087445
Position 2470: 0.00018286181539570976
Position 325: 0.00017237618894028992
Position 2210: 0.0001620366539250744
Position 911: 0.00015979772340929605
Position 1376: 0.00015524983950402263
Position 2202: 0.0001484897704918994
Position 1534: 0.00014473190040976286
Position 478: 0.00014182291865065652
Position 800: 0.0001360779793724761
Position 2825: 0.00012985132354902587
Position 833: 0.0001265916425575721
Position 2174: 0.00011874127740212238
Position 2185: 0.00010745943327378289
Position 1090: 8.603011649635529e-05
Position 2390: 8.470932927224611e-05
Position 2346: 8.039462118711653e-05
Position 1537: 7.519898943667693e-05
Position 1735: 7.168537543882185e-05
Position 1990: 7.011581237722307e-05
Position 3275: 6.605137033363986e-05
Position 2131: 6.35980725184549e-05
Position 2205: 6.222539787820878e-05
Position 1306: 6.111657665912006e-05
Position 2982: 5.7449753576415785e-05
Position 2405: 5.399842096331e-05
Position 2550: 5.180135560275292e-05
Position 2393: 4.490448226730944e-05
Position 1740: 4.33342685880185e-05
Position 2648: 4.176282416452388e-05
Position 1173: 4.173748987457074e-05
Position 392: 4.027788631983106e-05
Position 1488: 3.827902936394476e-05
Position 423: 3.814955548029995e-05
Position 691: 3.73203253543713e-05
Position 388: 3.651243988054495e-05
Position 2138: 3.569862494527529e-05
Position 2001: 3.072662935318542e-05
Position 1370: 2.9496895295909678e-05
Position 1312: 2.903768526872082e-05
Position 2352: 2.887494783277549e-05
Position 1543: 2.6829607435662503e-05
Position 599: 2.592309068090669e-05
Position 1326: 2.538819216901095e-05
Position 649: 2.525539955236126e-05
Position 439: 2.2921211943842464e-05
Position 2858: 2.2807378747469548e-05
Position 1630: 2.1564927447096005e-05
Position 781: 2.096531360208989e-05
Position 688: 2.0651835510190076e-05
Position 1640: 1.8596824595493998e-05
Position 2600: 1.6308246403915972e-05
Position 1886: 1.35581119432787e-05
Position 1679: 1.1859735886428111e-05
Position 1817: 1.1825598430175157e-05
Position 3280: 1.0558225211291263e-05
Position 213: 1.0351868825754749e-05
Position 1805: 7.7037370963112e-06
Position 1494: 6.371884434627631e-06
Position 841: 5.202355705774147e-06
Position 1686: 5.201198096771685e-06
Position 2264: 5.0746048371720385e-06
Position 492: 4.311991033400783e-06
Position 538: 4.0557104006943904e-06
Position 1580: 4.015388316660415e-06
Position 1145: 3.1755114038755397e-06
Position 1127: 3.022518172496577e-06
Position 1076: 2.9365899531136268e-06
Position 222: 2.0542289365947443e-06
Position 1832: 9.84386321238309e-07
Position 2479: 7.76159540142928e-07
Position 1841: 7.250328723540986e-07
Position 2842: 2.9282299837501443e-07
Position 1541: 2.0391368873849395e-07
Position 1592: 2.0386601505242926e-07
Position 219: 1.935846809410734e-07
Position 729: 1.6007316205002662e-07
Position 570: 1.3013222953713882e-07
Position 215: 1.0753252334815254e-07
Position 2142: 9.333320416354388e-08
Position 854: 9.03988148443313e-08
Position 714: 8.222758251954292e-08
Position 337: 7.780563276086007e-08
Position 435: 7.188828552653748e-08
Position 621: 6.30217442241689e-08
Position 913: 5.1506462526477616e-08
Position 258: 4.576565754522231e-08
Position 105: 3.892432662147501e-08
Position 925: 3.8900608855565394e-08
Position 862: 3.834563254190689e-08
Position 613: 3.0851658903982096e-08
Position 559: 2.7263468945969503e-08
Position 932: 1.603785236516819e-08
Position 494: 1.4234801137060892e-08
Position 447: 1.1610838157162396e-08
Position 980: 7.457499461929248e-09
Position 294: 6.473335047811577e-09
Position 843: 5.853391632225872e-09
Position 234: 5.328965315840137e-09
Position 74: 2.9476446725570906e-09
Position 856: 2.0264177808237596e-09
Position 225: 1.1569760670828451e-09
Position 891: 4.230142697948965e-10
Position 735: 3.8378597711850797e-10
Position 742: 3.313384294839357e-10
Position 726: 3.1460760036204467e-10
Position 504: 3.0168138018664083e-10
Position 761: 2.9082255161337253e-10
Position 802: 2.60036576620222e-10
Position 543: 2.4473320471310243e-10
Position 107: 1.941065699457173e-10
Position 84: 1.2562105768591012e-10
Position 709: 5.8033915784891524e-11
Position 102: 3.6251429670991667e-11
Position 230: 2.925661328218346e-11
Position 547: 1.0054594976853057e-15
