Gene = HLTF
Position 47429: 0.034421281799831
Position 33024: 0.03321523328961604
Position 53828: 0.029631133719637825
Position 37722: 0.02936285987202977
Position 21778: 0.028384366183131733
Position 20016: 0.024933845681376788
Position 20826: 0.024274720670355514
Position 21346: 0.023529623714701773
Position 33078: 0.02350885763676594
Position 23630: 0.02316009763424825
Position 18952: 0.02273950784435638
Position 25330: 0.022120608478617854
Position 25965: 0.021238120575008283
Position 1538: 0.020957747048474664
Position 13386: 0.020793137821284596
Position 44928: 0.020359464089668405
Position 36871: 0.02019376516651287
Position 32877: 0.019396638889385337
Position 388: 0.01747741522974334
Position 19035: 0.014788193910825208
Position 18478: 0.01442595483201465
Position 25935: 0.013860940908604872
Position 44675: 0.013238838994841481
Position 54636: 0.01229426240393099
Position 4332: 0.012089128010126717
Position 26817: 0.011090662248448556
Position 46267: 0.010900914641977347
Position 49633: 0.010268496149360314
Position 47552: 0.009889399172005547
Position 14122: 0.008397772295277984
Position 25428: 0.007692515628317103
Position 55470: 0.007685319252415678
Position 49343: 0.007650169453173521
Position 26069: 0.007645899896724623
Position 3965: 0.007596280432165022
Position 949: 0.007357489690086187
Position 53997: 0.007188443653377671
Position 14389: 0.007157857808047745
Position 52071: 0.006978133886922846
Position 21036: 0.006916951725911508
Position 1383: 0.0068215630531697
Position 32837: 0.006597316187245241
Position 31702: 0.006569957452111593
Position 22651: 0.006376348794767045
Position 22316: 0.006139649343296846
Position 54836: 0.005472016267440697
Position 52180: 0.005135295789169149
Position 25953: 0.004647990833490049
Position 32670: 0.004577598906447494
Position 23395: 0.004198687165458649
Position 53230: 0.004127961029766095
Position 22601: 0.004029664309262526
Position 127: 0.0038211424246801964
Position 32643: 0.003799056754259861
Position 23969: 0.003662117393176494
Position 21185: 0.0035557645570175826
Position 22933: 0.0035061293622409067
Position 52891: 0.0034523931092074697
Position 22010: 0.0034324241174194083
Position 22578: 0.003185245322027354
Position 14784: 0.0029914786050743844
Position 56109: 0.0029418347338719076
Position 12517: 0.0028794797506416976
Position 25979: 0.0027159435152331623
Position 17376: 0.002561157323806875
Position 18306: 0.0023906775554082865
Position 55264: 0.0023890814832958473
Position 7229: 0.002383022394900131
Position 25759: 0.0023376774612368376
Position 13337: 0.0023356234180139466
Position 22916: 0.002177032173121274
Position 48885: 0.002164686175970328
Position 31466: 0.0021200562517733924
Position 15748: 0.0021184522921390684
Position 18647: 0.002077440558914928
Position 12426: 0.0020522953065386694
Position 47175: 0.00197732393727935
Position 32725: 0.0019109995867377795
Position 232: 0.001779441162189308
Position 13396: 0.0016847920861430212
Position 24065: 0.001676637160396282
Position 55007: 0.0016231667824758234
Position 15298: 0.0015814984365929183
Position 1922: 0.0015567198099186558
Position 51944: 0.0015336914281100702
Position 46505: 0.0013691212805404347
Position 16384: 0.001360139167789376
Position 7370: 0.001353221625507291
Position 46459: 0.0013326801594816203
Position 16420: 0.0013273487457969248
Position 16860: 0.0012708904159784236
Position 7313: 0.0012700530798212398
Position 13392: 0.0011182696922236615
Position 7380: 0.0011002684386854577
Position 14384: 0.0009835491748302837
Position 6691: 0.0009459679556891124
Position 18649: 0.0008101269107265912
Position 53830: 0.0008089915511054545
Position 1456: 0.0007961887140871405
Position 31741: 0.0006479288725501715
Position 3983: 0.0006369853491562968
Position 1814: 0.0005854304129715089
Position 6130: 0.0005633231609607895
Position 4422: 0.0005419170308778247
Position 31726: 0.000508700226740239
Position 5640: 0.0004630343401266706
Position 10737: 0.00045528681169755396
Position 4908: 0.0004154897885885628
Position 52569: 0.0003864263476906513
Position 25041: 0.00038551687185961974
Position 56042: 0.0003834021940035512
Position 46978: 0.0003493534175858709
Position 53202: 0.0003248495129738806
Position 205: 0.00032200651124696274
Position 14253: 0.0003131734616705278
Position 52269: 0.00030266679535523734
Position 13265: 0.00029777372000236126
Position 20254: 0.00029694958327827824
Position 18296: 0.00022753890119048612
Position 51672: 0.00022305234385865358
Position 47123: 0.0002205412223223873
Position 918: 0.0002108932798742612
Position 335: 0.00020343529670633866
Position 13752: 0.00018240402346813618
Position 23907: 0.00018214475896923405
Position 54441: 0.00017520425597065866
Position 46895: 0.0001701278317300011
Position 1558: 0.00015307203859898778
Position 1431: 0.00012398856773158023
Position 48961: 0.00011978662153054381
Position 39202: 0.00011268145238819909
Position 1233: 0.00010644763477791195
Position 54325: 9.510544250610284e-05
Position 26570: 8.8112640573195e-05
Position 52505: 8.289861021034996e-05
Position 516: 8.178364322429041e-05
Position 61: 7.897995942457375e-05
Position 18443: 7.86984981781331e-05
Position 19170: 7.550281669442427e-05
Position 24447: 6.665981043606091e-05
Position 878: 6.432556237733827e-05
Position 23113: 6.239960584577715e-05
Position 1302: 5.854536206729113e-05
Position 748: 5.302481498172716e-05
Position 589: 5.275446677709311e-05
Position 414: 5.034379798197158e-05
Position 48949: 3.9246686737779676e-05
Position 25728: 3.918991872164392e-05
Position 29747: 3.77454206918019e-05
Position 45289: 3.123994997279325e-05
Position 3061: 2.9861063952762734e-05
Position 3650: 2.762074109620092e-05
Position 51911: 2.4986784973451983e-05
Position 1934: 2.4562949999930304e-05
Position 47873: 2.372197897024517e-05
Position 48453: 2.3398520360482915e-05
Position 786: 2.0319439238490265e-05
Position 48072: 1.7493005884738555e-05
Position 3148: 1.6857785236142298e-05
Position 47494: 1.6015847114112352e-05
Position 23238: 1.5509517517702595e-05
Position 2065: 1.4194622110133909e-05
Position 48355: 1.3194223896239291e-05
Position 714: 1.2796554157051509e-05
Position 1861: 1.2678234333892456e-05
Position 23825: 1.2105740968348666e-05
Position 14987: 1.1982023605241676e-05
Position 1956: 1.1543523218110488e-05
Position 1508: 1.0842504255558074e-05
Position 2866: 1.0835478849986415e-05
Position 1258: 9.82353000254776e-06
Position 3133: 9.530317095526201e-06
Position 3664: 8.923648910206301e-06
Position 1853: 8.878936556978779e-06
Position 196: 8.639385945237764e-06
Position 828: 8.30086555672663e-06
Position 1783: 8.04190118933585e-06
Position 324: 7.334862623573668e-06
Position 47689: 7.3081025054065526e-06
Position 1119: 6.953528044492508e-06
Position 537: 6.923882755845942e-06
Position 852: 6.166956681032625e-06
Position 1846: 6.153295232907729e-06
Position 757: 6.136075700662462e-06
Position 48512: 5.337000100130809e-06
Position 48723: 4.997127461922105e-06
Position 47438: 4.8898788864832935e-06
Position 611: 4.802112440390971e-06
Position 244: 4.758733327081156e-06
Position 1125: 4.546308546251402e-06
Position 48098: 4.507221695152874e-06
Position 339: 4.42830731752366e-06
Position 1819: 4.362603244253481e-06
Position 860: 4.288851418531071e-06
Position 902: 4.231093241504385e-06
Position 47769: 4.156553877603546e-06
Position 48847: 3.6199445474551402e-06
Position 960: 3.525532047618669e-06
Position 963: 3.5224367390671883e-06
Position 407: 3.517470570463785e-06
Position 1929: 3.076165074430128e-06
Position 3971: 2.8738904277260527e-06
Position 629: 2.7433485043352517e-06
Position 90: 2.735678349117878e-06
Position 1674: 1.4418523260295754e-06
Position 1329: 1.061085818450189e-06
Position 15338: 6.613643323776952e-07
Position 1527: 2.8757333566647956e-07
Position 446: 2.476707918774911e-07
Position 348: 2.389367369151849e-07
Position 58: 1.3525869937558116e-07
Position 38546: 1.326213578155706e-07
Position 316: 1.1988417682433645e-07
Position 176: 1.0641136707511943e-07
Position 571: 8.117525828898012e-08
Position 678: 6.085018953634264e-08
Position 479: 3.6434494676102955e-08
Position 26: 2.736027388674807e-08
Position 38507: 1.6184984638380725e-08
Position 374: 1.3785467842829939e-08
Position 47486: 1.3393361766177365e-08
Position 530: 1.2224092094793754e-08
Position 38153: 8.533638303617311e-09
Position 793: 6.346507143076626e-09
Position 557: 5.684128555879957e-09
Position 880: 5.15521212200426e-09
Position 975: 4.8208977572519605e-09
Position 20: 4.581980381585092e-09
Position 47434: 3.856438130495258e-09
Position 262: 1.6932991000221702e-09
Position 772: 7.544067264139672e-10
Position 412: 2.032652580864268e-11
Position 436: 7.535702262177035e-12
Position 330: 9.060860738141642e-13
Position 290: 3.3846659624465296e-13
Position 300: 3.323447300721819e-14
Position 563: 1.547251287278025e-14
Position 601: 1.0018844283522429e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 37528: 0.9902502718964384
Position 14872: 0.9491271393665317
Position 51531: 0.9424677331909902
Position 47300: 0.9293766233798806
Position 12181: 0.9260351309494933
Position 46836: 0.9193011547157997
Position 25671: 0.9172145248998121
Position 23005: 0.9131712291130821
Position 21663: 0.9086890326161825
Position 13207: 0.8824329706619211
Position 44239: 0.8548854677139379
Position 18194: 0.8463018963802974
Position 14229: 0.8081406312513236
Position 54157: 0.7880991271781695
Position 46373: 0.7642708507370458
Position 15086: 0.7593805597490325
Position 36154: 0.7158304130294965
Position 31129: 0.617894981904191
Position 10482: 0.5455152405361412
Position 38366: 0.4995684614453942
Position 25842: 0.43832958776139735
Position 40270: 0.41058275654249937
Position 52987: 0.4068583313430197
Position 32541: 0.39554822329986905
Position 26725: 0.39286953919994183
Position 22725: 0.37483842703191766
Position 31336: 0.298529389710177
Position 46143: 0.28491276343549626
Position 31089: 0.2587672999190301
Position 18546: 0.22967420601920102
Position 33262: 0.22731798922335175
Position 26722: 0.2263019776671386
Position 31364: 0.2186662945539378
Position 55166: 0.1831445329636348
Position 26655: 0.16092193194128926
Position 7450: 0.15217759095636102
Position 18863: 0.15197646789620317
Position 31541: 0.15066716587210885
Position 44861: 0.15016369187339282
Position 37873: 0.14418736587733733
Position 46399: 0.11649570072088493
Position 55127: 0.11509588135514669
Position 44561: 0.11240721878454461
Position 55559: 0.1111074179245128
Position 11613: 0.10098651571560255
Position 40306: 0.09798196992289764
Position 18219: 0.09574183577865947
Position 24164: 0.07888738997295545
Position 32782: 0.07315437337797703
Position 53575: 0.07245699324860322
Position 44849: 0.07139689892283987
Position 38442: 0.06536209224067521
Position 1640: 0.06261834664843295
Position 2113: 0.060912229916117604
Position 2987: 0.05643724691415179
Position 25674: 0.05603960092232932
Position 3910: 0.055758217200481006
Position 55638: 0.05537717798189651
Position 16224: 0.05449401619303235
Position 56217: 0.05319902043161494
Position 39845: 0.04981792205518429
Position 26410: 0.04901946080328174
Position 52950: 0.04875176850099566
Position 26507: 0.04758297478651609
Position 45465: 0.04611094629271665
Position 43835: 0.04597162092810422
Position 40686: 0.04353543377529566
Position 54563: 0.039532587021432204
Position 40583: 0.03599862282518225
Position 16189: 0.03585457901095753
Position 40700: 0.03437960060262181
Position 1756: 0.03193785977561521
Position 25122: 0.03126319878641579
Position 18390: 0.03110445201894875
Position 18472: 0.028783207786705668
Position 46342: 0.028191749615298918
Position 15026: 0.02738731275591328
Position 55675: 0.02722792507496283
Position 54864: 0.025699212443675602
Position 20728: 0.024549981224968858
Position 56154: 0.02153710770524968
Position 18496: 0.021060205261198287
Position 52825: 0.020680552541537247
Position 54805: 0.020616189032217524
Position 23589: 0.02035477476349116
Position 18074: 0.01970268629126969
Position 39892: 0.018247978780848623
Position 44182: 0.01819198567592089
Position 40392: 0.017714576474083078
Position 26398: 0.017660071261506514
Position 44453: 0.017346409406550536
Position 55169: 0.01731199372987696
Position 40526: 0.017008920320010324
Position 56220: 0.016808351344668217
Position 31301: 0.01605461061580636
Position 22505: 0.015722609205654228
Position 1423: 0.015637391487806615
Position 21134: 0.014995642286469012
Position 54182: 0.01487997029570996
Position 16237: 0.014645286287386294
Position 19873: 0.01445072479319324
Position 54635: 0.014259225758419852
Position 56183: 0.013611556497605428
Position 40280: 0.013419895662212121
Position 13213: 0.013245153701234217
Position 12046: 0.013055121220613444
Position 52686: 0.012332320824809978
Position 56291: 0.012247546506908805
Position 24011: 0.012189773398966259
Position 54958: 0.012130867762154426
Position 2092: 0.011971185294491137
Position 40769: 0.011958974915655987
Position 36621: 0.011781272661692287
Position 51417: 0.011441829234966614
Position 38310: 0.011335995431470123
Position 52891: 0.011187350815321555
Position 51387: 0.011020319767912394
Position 26455: 0.010925403853679853
Position 1741: 0.010869492472821048
Position 55714: 0.010552229722378315
Position 21252: 0.01041617431079852
Position 46736: 0.010272639027932358
Position 53378: 0.01023924430822058
Position 21534: 0.010158599398252751
Position 52110: 0.010050304108925791
Position 24104: 0.01003719187016825
Position 54169: 0.009930203084438264
Position 22687: 0.009233438606896606
Position 40167: 0.009194857843689548
Position 49528: 0.00877313527503433
Position 38001: 0.008771051353071404
Position 31280: 0.008710282583760354
Position 40102: 0.008690866498520727
Position 40754: 0.008552258981259903
Position 4074: 0.00841430413542284
Position 36565: 0.008412492504820578
Position 44477: 0.008300725160929794
Position 49069: 0.00822095855130907
Position 31348: 0.007311302699465056
Position 37812: 0.007214082101637406
Position 46781: 0.007031750365963994
Position 39909: 0.00694230425081105
Position 3860: 0.006861235222096347
Position 44277: 0.006793819089482374
Position 20724: 0.006641691171298146
Position 56014: 0.006535790802778812
Position 13924: 0.006429649574881347
Position 26702: 0.006325270973586606
Position 45889: 0.00606762778791932
Position 32987: 0.005850675464619236
Position 55490: 0.005705863444243715
Position 43810: 0.005492431933487977
Position 31503: 0.005464472452958817
Position 14903: 0.005279228094617899
Position 19907: 0.005252364936755143
Position 19904: 0.005230755951428415
Position 15182: 0.005225409889983271
Position 31394: 0.00515592776042251
Position 51837: 0.005154537623948958
Position 2794: 0.005069404174484816
Position 7158: 0.005064113122956776
Position 55940: 0.0048780913784497665
Position 54721: 0.004849937549850773
Position 47265: 0.004706986579350002
Position 47428: 0.004667098509120564
Position 44749: 0.004474881733127007
Position 52769: 0.004457256317311962
Position 55286: 0.004358325308987867
Position 21466: 0.004040785993954426
Position 53594: 0.003923071667327149
Position 26673: 0.003902343856627926
Position 54433: 0.0038858454282276952
Position 18579: 0.0038114851957391977
Position 55328: 0.0037875286158904884
Position 598: 0.0037096829566841106
Position 23972: 0.0037058907753055826
Position 24047: 0.0036417709586862084
Position 23015: 0.003350092150035991
Position 54498: 0.0032818290395080513
Position 54415: 0.00322852385211473
Position 18247: 0.0031871680344834384
Position 23204: 0.0031554649215820045
Position 26678: 0.0030995675990062553
Position 46605: 0.0030140949681670675
Position 1665: 0.0029564726914052147
Position 55388: 0.0029519760521850087
Position 47425: 0.0029502667974261967
Position 51941: 0.002905001896259701
Position 772: 0.002892239426785004
Position 2039: 0.002810132226331151
Position 52017: 0.002787118862488391
Position 54607: 0.0027389912315356987
Position 32996: 0.0026930415996758703
Position 26457: 0.002593324537221018
Position 31410: 0.0024966207167001347
Position 3923: 0.002480601675080592
Position 53119: 0.002376461493577627
Position 47044: 0.002341391944770813
Position 48769: 0.002292806056995895
Position 21228: 0.002286925181526847
Position 53733: 0.0022668926018337
Position 53252: 0.002254668443283328
Position 55406: 0.002247098065405729
Position 22203: 0.0021821373545725486
Position 47455: 0.002163722993949567
Position 23548: 0.0021407060048857806
Position 23814: 0.0021283554417769255
Position 52262: 0.0020811464340758134
Position 2065: 0.002048294441774879
Position 17276: 0.0020211255023907955
Position 23041: 0.0019985278649860376
Position 16088: 0.0019964587573986594
Position 10376: 0.0019455694837085188
Position 14648: 0.0019366376688406768
Position 1772: 0.0019153176472449156
Position 54752: 0.0018855422482827139
Position 13894: 0.0018649330647143203
Position 18890: 0.0018189827843826678
Position 53145: 0.0018142317847198773
Position 53499: 0.0018026549399227417
Position 55605: 0.0017588277967568366
Position 1285: 0.0017278569452946124
Position 26251: 0.0017225245251518452
Position 21891: 0.0017137884876327844
Position 11764: 0.0016112545909634998
Position 37754: 0.0015876546462941805
Position 12393: 0.0015249637492434722
Position 14882: 0.001519735168937497
Position 54689: 0.0015183100712063311
Position 47370: 0.0015025528299350975
Position 22746: 0.001499239709046919
Position 4240: 0.0014673414083269465
Position 38218: 0.001456290692759477
Position 1455: 0.0014210623036569096
Position 14125: 0.0014103466199741125
Position 52992: 0.001394770743117575
Position 51971: 0.001372855015846543
Position 52490: 0.0013589632134305652
Position 51404: 0.001351101961384691
Position 4098: 0.0013043099132286201
Position 21826: 0.0012983673630966373
Position 14554: 0.0012673886658579813
Position 14484: 0.0012653580459479328
Position 12841: 0.0012517794154620874
Position 12417: 0.001243778431466858
Position 15488: 0.0012320762792330635
Position 52040: 0.0012158420869312824
Position 55760: 0.0011670479662581725
Position 25964: 0.0011524672983901248
Position 53222: 0.0011480996383543508
Position 1956: 0.0011324652579336775
Position 4028: 0.001124981616422385
Position 46752: 0.0011135383790422415
Position 23723: 0.0011121386774954102
Position 23969: 0.001065649604676344
Position 1257: 0.001047509747459982
Position 7208: 0.0010424524159573431
Position 15123: 0.0010384461543068203
Position 2813: 0.0010196397376517304
Position 22230: 0.000994980424849246
Position 49400: 0.0009584212487893388
Position 47389: 0.0009541739451710647
Position 6555: 0.0009459679556891109
Position 39704: 0.0009073224232250415
Position 2015: 0.0008933487014289006
Position 37910: 0.0008924937866365861
Position 685: 0.0008107959693806116
Position 14835: 0.0008011326165151438
Position 51318: 0.000797780031150645
Position 47392: 0.0007903170791784013
Position 23752: 0.0007463900804946738
Position 18265: 0.000723656692437759
Position 22047: 0.0007145842001005415
Position 22186: 0.0006915906027684667
Position 22732: 0.0006830448076248828
Position 38065: 0.0006756682984273459
Position 13229: 0.0006578961551132835
Position 44099: 0.0006510878274123403
Position 16781: 0.0006450770113920284
Position 1805: 0.0006408473823644775
Position 23511: 0.0006382871717746598
Position 53813: 0.0006356367432445382
Position 16752: 0.000625813404586396
Position 21845: 0.0006058498955760716
Position 14676: 0.0005993798135450131
Position 7480: 0.0005897476765856936
Position 15930: 0.000582728833557053
Position 51801: 0.0005773079682232355
Position 22513: 0.0005636073151628796
Position 5948: 0.0005633231609607891
Position 2906: 0.0005559988140419733
Position 40122: 0.0005533462445979179
Position 2147: 0.0005463718435620256
Position 17252: 0.0005400318214160793
Position 49612: 0.0005369396255366457
Position 23296: 0.0005280831141071124
Position 47349: 0.0005185040726594504
Position 15949: 0.0005173455562110992
Position 15821: 0.0005130401024039773
Position 46640: 0.0005062501106063026
Position 16020: 0.0004961208564466297
Position 21874: 0.00047660336872560287
Position 14504: 0.0004759357462103559
Position 16102: 0.0004595084987889225
Position 51773: 0.00044275834597000017
Position 15154: 0.00043967553782028846
Position 22199: 0.0004348788560830147
Position 18435: 0.0004343710499602919
Position 22092: 0.000428113776068197
Position 46911: 0.0004200287828610678
Position 46936: 0.0004195894881678713
Position 13869: 0.00041412986933711727
Position 24170: 0.00040835361461656616
Position 47302: 0.0003918559353820249
Position 12442: 0.00039023209452817924
Position 12861: 0.0003772486370492461
Position 26340: 0.00037382878763973977
Position 652: 0.0003726215009801332
Position 506: 0.00037257654164185686
Position 4787: 0.00035541442768942134
Position 23163: 0.00033633589936479195
Position 14093: 0.0003293835766123844
Position 1068: 0.00032112865991083855
Position 47050: 0.00030929876250431653
Position 53736: 0.0003052865675464057
Position 15652: 0.000296726257006897
Position 15649: 0.00029208667075610273
Position 13356: 0.0002884127000738707
Position 15512: 0.00028399107336335753
Position 14069: 0.0002789561121937848
Position 24700: 0.00027406204761311494
Position 14729: 0.00026750967198372266
Position 717: 0.0002610644596732766
Position 16253: 0.0002325288630311217
Position 20072: 0.0002267606571548559
Position 15044: 0.00021295695976781702
Position 46871: 0.00020471510278043196
Position 571: 0.00019833178634159576
Position 892: 0.00019448320824893151
Position 18805: 0.00019038697425572852
Position 524: 0.00018959942977234178
Position 321: 0.00016837272077649835
Position 5363: 0.00016647451367863872
Position 5560: 0.00016499474492775437
Position 714: 0.0001595742958078436
Position 581: 0.0001565674000615239
Position 15129: 0.00015080058769988388
Position 18742: 0.00014798446836020797
Position 3054: 0.00013873771895073531
Position 5430: 0.00013156508152027788
Position 47723: 0.0001223923758382118
Position 13003: 0.00012110935191665101
Position 16023: 0.00011642110737472145
Position 54546: 0.0001095214485605854
Position 872: 0.00010645150926400911
Position 606: 0.00010437245579841748
Position 14179: 9.296536543081839e-05
Position 13710: 9.247543418362125e-05
Position 13643: 8.992858928451491e-05
Position 46721: 8.964979883339873e-05
Position 54665: 8.917216246622434e-05
Position 51978: 8.599114497820994e-05
Position 39106: 8.531412580350591e-05
Position 620: 8.282010092886932e-05
Position 1232: 8.218894609849312e-05
Position 1299: 8.171012047164262e-05
Position 24912: 7.603533268466705e-05
Position 20137: 7.018892612342239e-05
Position 43943: 6.057494997387873e-05
Position 4761: 6.007536089914166e-05
Position 1361: 4.5783218174510446e-05
Position 23508: 4.576974078730847e-05
Position 15802: 4.565462691423653e-05
Position 48207: 4.409296958993075e-05
Position 877: 3.86157535927115e-05
Position 1208: 3.6225791424688066e-05
Position 24940: 3.541949156183752e-05
Position 1050: 3.531991580071621e-05
Position 18020: 3.523818209109065e-05
Position 1430: 3.515637746576031e-05
Position 24343: 3.4486416013006034e-05
Position 817: 3.403930563818042e-05
Position 23139: 3.228421134607341e-05
Position 45181: 3.12399499727932e-05
Position 22089: 3.117913124314189e-05
Position 1205: 2.928538892420526e-05
Position 14915: 2.9177685491122485e-05
Position 2023: 2.5528755843545667e-05
Position 1542: 2.4738919382616654e-05
Position 48827: 2.3995623174341868e-05
Position 3496: 2.3242336838879457e-05
Position 29586: 2.3015025566463825e-05
Position 1459: 1.643773990693331e-05
Position 23879: 1.5004941218332722e-05
Position 38891: 1.3785207842387897e-05
Position 38646: 1.358211874230531e-05
Position 479: 1.230020941259612e-05
Position 18375: 1.1122226587832632e-05
Position 47936: 1.107665696480866e-05
Position 48921: 1.053774861586803e-05
Position 29589: 9.452697354895724e-06
Position 15227: 8.800419905959183e-06
Position 24355: 8.328586437202526e-06
Position 1401: 8.271979618229345e-06
Position 1332: 8.252330441553479e-06
Position 1902: 7.97571464655586e-06
Position 48386: 6.979538758557563e-06
Position 18987: 6.886308507460984e-06
Position 15562: 6.285718212064281e-06
Position 47593: 6.25488451971153e-06
Position 47981: 5.702164480933451e-06
Position 29425: 5.2776977704423516e-06
Position 3524: 5.21309075661961e-06
Position 48613: 4.158246686282911e-06
Position 18622: 3.96195808568723e-06
Position 51220: 3.4881756193257325e-06
Position 1338: 3.369855053947012e-06
Position 54325: 3.3179710359670464e-06
Position 1648: 3.186875190892182e-06
Position 1681: 3.1563509248758056e-06
Position 987: 3.148656754622233e-06
Position 3077: 2.989431325981747e-06
Position 688: 2.988033684575774e-06
Position 1674: 2.879177291515926e-06
Position 3306: 2.809814652330425e-06
Position 23270: 2.8063955736338867e-06
Position 15408: 2.716276102404772e-06
Position 23221: 2.6892718416778526e-06
Position 15678: 2.669673500464092e-06
Position 1960: 2.6146215755459093e-06
Position 1998: 2.599386231874156e-06
Position 672: 2.543431328503421e-06
Position 467: 2.5356877094991602e-06
Position 1461: 2.512834048961184e-06
Position 54073: 2.4059344607463573e-06
Position 19155: 2.303999469146819e-06
Position 418: 2.2777031945957e-06
Position 3538: 2.2733433011573725e-06
Position 391: 1.609463980284613e-06
Position 2638: 1.590641451085022e-06
Position 3471: 1.5841041240057697e-06
Position 3356: 1.4217003334146236e-06
Position 1780: 1.1580767258410712e-06
Position 542: 1.1029004265230972e-06
Position 23165: 1.0324581120612453e-06
Position 2866: 9.493110511718933e-07
Position 2614: 8.431574339446501e-07
Position 47567: 8.101254147091122e-07
Position 360: 7.256671129020442e-07
Position 15548: 6.70720860434961e-07
Position 189: 6.62873638569204e-07
Position 48265: 6.438693941857432e-07
Position 1811: 6.292767593752482e-07
Position 902: 5.914321604484164e-07
Position 1382: 5.400893397143349e-07
Position 23563: 5.320837951891353e-07
Position 1508: 5.300398515422916e-07
Position 632: 4.28951604558075e-07
Position 48562: 4.2735853008366303e-07
Position 1380: 4.2328230711578307e-07
Position 48642: 4.11522245555529e-07
Position 1125: 3.620186158515565e-07
Position 1849: 3.5727966356380575e-07
Position 1212: 3.501790213774067e-07
Position 15895: 3.4472822757411715e-07
Position 1563: 3.2284075705217743e-07
Position 1142: 3.1810337296799574e-07
Position 1506: 2.872347248153638e-07
Position 1558: 2.8669830000469036e-07
Position 401: 2.4949122480498913e-07
Position 1786: 1.8747638393015392e-07
Position 611: 1.0110662098051824e-07
Position 15933: 8.330669369954404e-08
Position 975: 8.21306945283178e-08
Position 15224: 7.206916518991631e-08
Position 1080: 4.689515171969039e-08
Position 1783: 4.355899223427837e-08
Position 622: 3.9151032555664156e-08
Position 15334: 3.222863439919445e-08
Position 15992: 2.909198224830235e-08
Position 211: 2.6249739538158032e-08
Position 960: 2.248314888698378e-08
Position 15731: 2.2377874838526824e-08
Position 15586: 1.8750283849967427e-08
Position 51983: 1.5862386932386294e-08
Position 629: 1.2799843818446196e-08
Position 24064: 1.1098049452860445e-08
Position 47066: 9.855449009481237e-09
Position 553: 9.496075276146537e-09
Position 15630: 6.712324424139955e-09
Position 47886: 3.1612327605973974e-09
Position 47507: 2.575121068343661e-09
Position 47751: 1.671639527225779e-09
Position 47939: 1.1848867750993988e-09
Position 14974: 2.3384405223744896e-11
