Gene = BROX
Position 1242: 0.00016805511638726348
Position 17650: 0.00016226926683486626
Position 8428: 0.00016008318988502737
Position 12643: 0.00015318123140499535
Position 238: 0.00013735827746596524
Position 7628: 0.0001370217284479381
Position 6822: 0.00012428989764444397
Position 13827: 0.0001208085519276602
Position 3472: 0.00012043423811524374
Position 7566: 0.00011807497823269944
Position 3512: 0.00011046997427579249
Position 8371: 0.00010876908913402257
Position 130: 0.00010768064277991859
Position 7548: 0.00010558237253676487
Position 19003: 0.00010202617515636461
Position 7666: 9.646482975853357e-05
Position 284: 9.467395731849584e-05
Position 10567: 9.270474936403232e-05
Position 5849: 8.896043735207482e-05
Position 6906: 8.7759535982223e-05
Position 6020: 8.484000855294232e-05
Position 6381: 8.147438567389115e-05
Position 18429: 8.139926374138551e-05
Position 298: 7.947370920739591e-05
Position 626: 7.870123416482145e-05
Position 17581: 7.092206854325913e-05
Position 292: 6.527290633537834e-05
Position 420: 5.9809292723159456e-05
Position 6075: 5.9553856451096665e-05
Position 2949: 4.973755977537141e-05
Position 7679: 3.7688543377294713e-05
Position 398: 3.4877451689581955e-05
Position 2897: 3.27130338069087e-05
Position 702: 2.7697229915219614e-05
Position 268: 2.6841107638899956e-05
Position 936: 2.5027662191708473e-05
Position 10596: 2.3228690482776063e-05
Position 512: 2.0432391778027145e-05
Position 11750: 2.0194234656095394e-05
Position 868: 1.9145049942520043e-05
Position 896: 1.6964974779251938e-05
Position 15040: 1.5439940070009205e-05
Position 759: 1.3052079487944052e-05
Position 410: 1.2010281929628011e-05
Position 561: 1.0806282176532933e-05
Position 1439: 1.0805136750422512e-05
Position 5716: 8.271723186485325e-06
Position 15070: 7.865180874466367e-06
Position 7512: 7.065826796112006e-06
Position 818: 6.169336523113972e-06
Position 480: 6.164378025994924e-06
Position 289: 5.695100566535588e-06
Position 275: 5.615017463757399e-06
Position 3826: 4.250007191108952e-06
Position 7366: 4.058995365277135e-06
Position 768: 3.812221270958049e-06
Position 909: 2.6574421816625515e-06
Position 7807: 2.0335028631191276e-06
Position 86: 1.2854430536318406e-06
Position 695: 1.1354876924360108e-06
Position 902: 7.340053107111146e-07
Position 7330: 6.710689375309298e-07
Position 965: 6.427176492717423e-07
Position 20220: 6.295375355738499e-07
Position 968: 4.922949738708254e-07
Position 665: 4.37940874145063e-07
Position 412: 2.649438117825759e-07
Position 446: 2.1625243198649337e-07
Position 940: 2.110440255775345e-07
Position 751: 1.480058843607104e-07
Position 749: 1.402919585298908e-07
Position 3336: 1.0451747355702132e-07
Position 676: 3.105203190320708e-08
Position 4858: 2.7670319983967504e-08
Position 7240: 2.1794602272774407e-08
Position 922: 1.626450899841317e-08
Position 727: 1.0822604046349534e-08
Position 326: 4.913874486085613e-09
Position 501: 3.6433189246529566e-09
Position 523: 2.555776712827157e-09
Position 3464: 8.986504329011372e-10
Position 262: 1.2134847639526756e-10
Position 155: 3.265196678175629e-11
Position 575: 3.316665532294319e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12896: 0.9681812309369198
Position 6709: 0.9639508696376865
Position 17473: 0.9396444447580548
Position 14614: 0.9276793761382548
Position 20074: 0.888563066258852
Position 3130: 0.8040497553754518
Position 11495: 0.7464207589169355
Position 17066: 0.6670055735156325
Position 2591: 0.6644258996890038
Position 16189: 0.49237576936092936
Position 6371: 0.3994458675275125
Position 22114: 0.34980908447328385
Position 16836: 0.29264810105248884
Position 10332: 0.2662458402010354
Position 6237: 0.23659952054916558
Position 9865: 0.21861720789736191
Position 6286: 0.21485175852569136
Position 2825: 0.19696639538423083
Position 16118: 0.19491543196067243
Position 1034: 0.18585850777295287
Position 11538: 0.1762448693212854
Position 702: 0.16314289403939608
Position 3166: 0.15867044823729803
Position 20347: 0.15666696774370184
Position 9915: 0.09149539817605547
Position 7471: 0.08346436563924518
Position 12266: 0.07777255477622669
Position 7897: 0.07408001176486656
Position 18803: 0.06677512750438855
Position 20320: 0.06635315966723515
Position 2400: 0.06502497865800992
Position 358: 0.06408427271959871
Position 7449: 0.05566711406569004
Position 11882: 0.04864006318454701
Position 15346: 0.046851293483826315
Position 6576: 0.04120032213530681
Position 20709: 0.031127763001602905
Position 8997: 0.030982477232030833
Position 18312: 0.030605419775923914
Position 9790: 0.030434113497900497
Position 5910: 0.02943889539083431
Position 6563: 0.028544651964252973
Position 20571: 0.027976412120475566
Position 736: 0.02736568253355027
Position 9837: 0.025554954263121238
Position 480: 0.022927172109709
Position 20547: 0.02162146099348206
Position 9033: 0.02132119650081919
Position 22214: 0.020705922277378355
Position 16789: 0.018177973613244712
Position 21957: 0.018126594604423826
Position 22327: 0.01619876090301055
Position 11109: 0.0161868518933291
Position 20712: 0.015136172708885688
Position 15156: 0.014680363746879947
Position 16861: 0.014590807661699871
Position 16084: 0.012996618145866914
Position 9762: 0.012196215901918571
Position 20039: 0.011591486782562813
Position 14562: 0.010513325392308339
Position 18826: 0.010094306808022249
Position 11941: 0.009695786769874063
Position 16706: 0.00962392518074749
Position 2430: 0.009415911009469344
Position 2610: 0.008818793461044415
Position 15104: 0.008502299473400522
Position 6322: 0.008248079026788256
Position 16205: 0.00791287012931257
Position 6162: 0.0073868710226529894
Position 11886: 0.007244683908666831
Position 489: 0.0066102572573737434
Position 17564: 0.00647984128497872
Position 5433: 0.006214266554840408
Position 20952: 0.0059811682975251315
Position 6199: 0.005709746432058234
Position 361: 0.005490269341928486
Position 11818: 0.005423884361962043
Position 21411: 0.005272734825255036
Position 10007: 0.004978749885287403
Position 17299: 0.004914482732865563
Position 523: 0.004898964108676425
Position 19295: 0.004881143683892035
Position 18868: 0.004633886701455678
Position 7968: 0.004579548229525432
Position 20365: 0.004410490361167445
Position 11165: 0.004387673299721281
Position 16925: 0.0043423676404397964
Position 16742: 0.004144307385501178
Position 18733: 0.003844264405950447
Position 13125: 0.0036233667633050262
Position 16997: 0.0035515205492777178
Position 6742: 0.0035241853501313276
Position 292: 0.003485594876755516
Position 6595: 0.0027811275451243246
Position 6651: 0.002734401368953713
Position 17748: 0.00249722601892677
Position 6389: 0.0024916559571781715
Position 20293: 0.002482964210357744
Position 22547: 0.0024062486920297175
Position 22395: 0.002354922972102529
Position 17340: 0.0023220982910062745
Position 15228: 0.0022685875695972494
Position 17449: 0.0022275891357935794
Position 7299: 0.0022076164966608938
Position 5304: 0.002196319227600165
Position 1115: 0.002141673508668955
Position 12423: 0.0020780424898756435
Position 6931: 0.0020279249573791364
Position 14951: 0.001947522735605239
Position 5396: 0.0019348707438234215
Position 17536: 0.0018908770450904856
Position 8939: 0.0018725990900284137
Position 7336: 0.0018590641745864127
Position 913: 0.0018438345826822854
Position 3425: 0.0017255854873239318
Position 16843: 0.001705997347920082
Position 21331: 0.0016666194705118108
Position 11546: 0.0016433522303436008
Position 14588: 0.0015341782987276262
Position 21196: 0.001533781549153023
Position 21093: 0.0015071115636725585
Position 985: 0.0014313727694782747
Position 17401: 0.0013910456902754033
Position 16270: 0.0013783325420571018
Position 2462: 0.0013408386636251841
Position 16254: 0.0012946540451060978
Position 6140: 0.0012765597369202109
Position 21375: 0.0012682630471988869
Position 18369: 0.0012140195343560128
Position 15425: 0.0011946550836730995
Position 2628: 0.001192802549354229
Position 15136: 0.001171022881852843
Position 20400: 0.0011691032164574064
Position 11750: 0.0011514033309489753
Position 8955: 0.0011380313518201933
Position 2642: 0.0011319656954537956
Position 7356: 0.0011309199275376417
Position 18348: 0.0010628870547306959
Position 17484: 0.0010315383459447173
Position 10161: 0.0010172434496826047
Position 10068: 0.0010160299871854687
Position 575: 0.0009820300246632613
Position 543: 0.0009079208485177513
Position 2645: 0.0009037325004777629
Position 17881: 0.0008689622584161877
Position 18408: 0.0008662014589866098
Position 12426: 0.0008634376518722895
Position 13915: 0.0008402907829091942
Position 14478: 0.0008043604492882685
Position 14971: 0.0007928958218635864
Position 5365: 0.0007663640345461091
Position 10230: 0.0007479697378422131
Position 1228: 0.0007459542801569483
Position 17733: 0.0007342880565906655
Position 17717: 0.0006990143178131802
Position 13102: 0.0006984436526810578
Position 4130: 0.0006980669065525409
Position 6965: 0.0006891775728867362
Position 18128: 0.0006831968849033014
Position 6597: 0.0006785396466287208
Position 16619: 0.0006476605845794208
Position 18899: 0.0006337045343400346
Position 5879: 0.0006288471715731139
Position 16594: 0.0006245125626041732
Position 11834: 0.0006076313568408008
Position 20889: 0.0006068429326075692
Position 15645: 0.0005968217245013804
Position 14985: 0.0005864255890771289
Position 7014: 0.0005763977936753605
Position 7240: 0.0005585775719682947
Position 2671: 0.000548020891969471
Position 20486: 0.000522280816227744
Position 16143: 0.0004978761929923511
Position 10047: 0.000496282803192915
Position 12262: 0.0004868812008174115
Position 10363: 0.00045941018578738
Position 14372: 0.00043672855525523263
Position 17209: 0.00042756013106036195
Position 22309: 0.0004048694312781829
Position 587: 0.0003848819504425084
Position 14418: 0.0003633314362847613
Position 13541: 0.00036149733447702725
Position 16891: 0.0003612357508982255
Position 15665: 0.00035745209863780714
Position 15350: 0.00034735191223616283
Position 221: 0.0003226303561221942
Position 17548: 0.00032110275388980646
Position 10337: 0.0003189867179166533
Position 3397: 0.00030151601065479756
Position 18491: 0.0002924118329437684
Position 15429: 0.00028015900485303056
Position 2061: 0.00027875537356986585
Position 15369: 0.0002767290377774399
Position 9125: 0.00026934598458374547
Position 738: 0.0002625056729284318
Position 14520: 0.0002552011657936365
Position 18829: 0.00025394160368959336
Position 16521: 0.0002537237956417254
Position 13716: 0.00025056149913586106
Position 15574: 0.00023137941366628589
Position 15444: 0.00023094471214624732
Position 19217: 0.00023066972581074942
Position 15960: 0.00022281989301812014
Position 11850: 0.00020846507312016223
Position 2716: 0.000206363332326374
Position 501: 0.0002030947967585597
Position 635: 0.000173148263576287
Position 7869: 0.00017178102113532057
Position 15161: 0.00016926421711354448
Position 22355: 0.00016760195640093184
Position 3186: 0.00016008852527764616
Position 17699: 0.00015972910885864568
Position 8308: 0.00015969560762966166
Position 21084: 0.000157362020563357
Position 7040: 0.0001459958439650605
Position 828: 0.00014112452827906065
Position 15356: 0.00013737679962984732
Position 15674: 0.00013701241376311586
Position 15621: 0.00012863925970369225
Position 15036: 0.00012259734011180816
Position 13471: 0.0001209698265953206
Position 6877: 0.00011397661477026353
Position 7027: 0.00011331561144828334
Position 1679: 0.00011142736606918579
Position 13073: 0.00010696880707004875
Position 12936: 0.00010600463027756187
Position 19115: 0.00010364353763217918
Position 9443: 0.0001029813464649959
Position 9382: 0.00010031061736179787
Position 15547: 0.00010008175976570091
Position 14050: 9.898130448166058e-05
Position 944: 9.76672761105859e-05
Position 8847: 9.654927237916821e-05
Position 13764: 9.613335708059931e-05
Position 11719: 9.17180606646645e-05
Position 5742: 8.896043735207479e-05
Position 1836: 8.871808727645195e-05
Position 19984: 8.756469356839054e-05
Position 12901: 8.302161884855719e-05
Position 2057: 8.190782157254776e-05
Position 2738: 7.944654131383298e-05
Position 6895: 7.737378202373184e-05
Position 17766: 7.513161300962242e-05
Position 446: 7.388991184116137e-05
Position 3216: 7.304123757313468e-05
Position 12610: 7.232036193939917e-05
Position 8311: 6.793788318631362e-05
Position 2527: 6.72713324960455e-05
Position 2856: 6.375698487396038e-05
Position 14925: 6.123618342220953e-05
Position 591: 5.911619041698473e-05
Position 15702: 5.885051377959045e-05
Position 15232: 5.6896473092332174e-05
Position 15594: 5.58942445264839e-05
Position 15187: 5.4734829040443935e-05
Position 7073: 5.333600722177681e-05
Position 2659: 5.32100431647608e-05
Position 2509: 5.214756815690085e-05
Position 6892: 5.094936403369552e-05
Position 15379: 5.000420385697965e-05
Position 936: 4.7263924123897324e-05
Position 749: 4.671581267303001e-05
Position 13936: 4.612556548744293e-05
Position 13511: 4.432315002463417e-05
Position 2415: 4.42506830047253e-05
Position 2793: 3.948970916529298e-05
Position 1068: 3.8626293012085135e-05
Position 2780: 3.532908113923145e-05
Position 162: 3.453673824607905e-05
Position 1584: 3.319732512159493e-05
Position 2484: 3.278537751247658e-05
Position 2481: 3.169585815568917e-05
Position 459: 3.156110944900064e-05
Position 7559: 2.9195685791682097e-05
Position 10476: 2.867328263968251e-05
Position 6746: 2.7628003291200222e-05
Position 4049: 2.658795196660869e-05
Position 1120: 2.3654494901925817e-05
Position 6774: 2.215515571706707e-05
Position 7475: 2.195789642703025e-05
Position 1270: 2.1648386750171432e-05
Position 637: 2.1201157236089782e-05
Position 12790: 2.0920024358656564e-05
Position 1839: 2.0645323821394012e-05
Position 3366: 2.0156381449814614e-05
Position 812: 1.9847645882667717e-05
Position 7194: 1.9034890295612448e-05
Position 1150: 1.8537464745255476e-05
Position 197: 1.5942069480489095e-05
Position 806: 1.4926874652448368e-05
Position 17369: 1.259081818021012e-05
Position 863: 1.0989960746576648e-05
Position 951: 1.0732925252058723e-05
Position 16027: 9.01525564623258e-06
Position 14851: 6.9132925188930655e-06
Position 6614: 6.547540520568432e-06
Position 7857: 5.462584762776606e-06
Position 8365: 4.44024414476287e-06
Position 17932: 4.399620034071801e-06
Position 14389: 4.3098228098269725e-06
Position 17794: 4.074124256469034e-06
Position 6946: 3.88003869280604e-06
Position 5541: 3.3975401070034944e-06
Position 7048: 3.3210061083049723e-06
Position 11682: 2.9973715091454146e-06
Position 3565: 2.912124406815991e-06
Position 15159: 2.9020474276186133e-06
Position 453: 2.8187559282539547e-06
Position 512: 2.7777679070084585e-06
Position 15182: 2.719199410105241e-06
Position 3180: 2.4021791900763454e-06
Position 420: 2.3759931393707895e-06
Position 153: 2.0794745971416754e-06
Position 6798: 2.0270448054540592e-06
Position 810: 1.7892388013598448e-06
Position 7091: 1.696664045986141e-06
Position 650: 1.6824774269018305e-06
Position 6905: 1.5802821151614194e-06
Position 1703: 1.5241464416195444e-06
Position 14352: 1.4409931615299565e-06
Position 843: 1.3752950424989039e-06
Position 6915: 1.3558242252024586e-06
Position 3590: 1.3378827842929651e-06
Position 7622: 1.2508325628634047e-06
Position 547: 1.164126213971234e-06
Position 4227: 1.0406544827497543e-06
Position 18837: 7.90819619797698e-07
Position 1053: 7.717257686630436e-07
Position 9577: 7.113362523837908e-07
Position 130: 7.081825984928754e-07
Position 382: 4.792103495612026e-07
Position 6478: 3.786877199249228e-07
Position 18518: 2.6923834061682703e-07
Position 134: 1.1834339483538217e-07
Position 17307: 6.627839571983034e-08
Position 832: 6.40922781489327e-08
Position 8975: 4.399765842324642e-08
Position 402: 4.369461343220738e-08
Position 394: 3.2329245048490016e-08
Position 3275: 3.011553690420591e-08
Position 916: 2.765673600517166e-08
Position 8027: 2.6579458494871118e-08
Position 12702: 2.3900157467849268e-08
Position 138: 2.0009128086864997e-08
Position 4660: 1.6679387584949265e-08
Position 867: 1.6010978326844554e-08
Position 4711: 1.0990932399018205e-08
Position 13254: 1.0422947859685981e-08
Position 13108: 9.651712659312842e-09
Position 3430: 8.88044383141711e-09
Position 1071: 8.691479319744866e-09
Position 127: 8.093300383756922e-09
Position 14771: 6.350288391536752e-09
Position 922: 5.25497156087101e-09
Position 1136: 3.547470178810148e-09
Position 13237: 2.445159963827621e-09
Position 1248: 1.9424398656848865e-10
Position 404: 1.225749371333041e-10
Position 1377: 7.096598472990209e-11
Position 1338: 3.8785290709687017e-11
Position 7479: 1.6178378015834492e-11
Position 7301: 1.506595998238745e-11
Position 7529: 1.2171430356365641e-11
