Gene = TMA7
Position 579: 1.863953455551399e-09
Position 127: 9.374797519676578e-10
Position 133: 8.743857172016343e-10
Position 444: 5.97380954358473e-10
Position 258: 5.514823441004243e-10
Position 515: 2.1098270269059528e-10
Position 477: 2.883199553807007e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 283: 0.9778106734730243
Position 145: 0.9708750877469816
Position 3588: 0.6391322619971149
Position 783: 0.17087133110856098
Position 599: 0.04133831510806785
Position 3594: 0.03559797034400942
Position 2133: 0.025136307668233868
Position 497: 0.02109436943755996
Position 1438: 0.019092697102376
Position 1516: 0.01798488114738619
Position 3435: 0.011491295539961133
Position 287: 0.009503309694402648
Position 803: 0.006198316583025054
Position 1862: 0.0055758289295062494
Position 3716: 0.0051892754435155794
Position 471: 0.004328615138176156
Position 1107: 0.004273807896206762
Position 1405: 0.003949017628335433
Position 1187: 0.0035890796067377015
Position 1648: 0.0032208548943737
Position 1683: 0.0029898730919503593
Position 575: 0.0027010985843669436
Position 2455: 0.002660344585014388
Position 2176: 0.002172400951133929
Position 2220: 0.0020502321125717418
Position 3479: 0.0018163377705831128
Position 1314: 0.0018077557195462263
Position 3809: 0.0017417560985278945
Position 2378: 0.0016508244324382898
Position 2557: 0.001591801918208176
Position 2375: 0.0014969525427564966
Position 1110: 0.0013290329679911536
Position 779: 0.0010680790959159362
Position 1820: 0.0009861280220413522
Position 1803: 0.000879855234237627
Position 1616: 0.0008317852141247326
Position 1498: 0.0008299576569709609
Position 2238: 0.0008212987694191188
Position 724: 0.000678422563219187
Position 940: 0.0005574064792227563
Position 2469: 0.00043085022713431253
Position 579: 0.0003724876894824809
Position 3161: 0.0003530878147228225
Position 2060: 0.00034671927661204983
Position 3440: 0.00034468074201494096
Position 2288: 0.0003345333767363947
Position 642: 0.00032346665210559935
Position 3061: 0.0003158073108166288
Position 1764: 0.0003120632581764219
Position 1064: 0.000307567411262472
Position 3790: 0.00027728464408692435
Position 2404: 0.0002744155647661349
Position 304: 0.0002682083993921523
Position 1786: 0.000249820477744435
Position 970: 0.00024174150136152604
Position 3756: 0.00023891684890300284
Position 1289: 0.00023488888284829996
Position 3852: 0.00022198256066147364
Position 973: 0.00021983484450277917
Position 2095: 0.00019548068399744057
Position 2147: 0.00018800561780259122
Position 2641: 0.00016679444610853849
Position 995: 0.00015954812431192775
Position 1975: 0.00015432603202795064
Position 3246: 0.0001476351678180466
Position 3547: 0.00012865793028024987
Position 1040: 0.00012087863972583714
Position 1592: 0.00011869267253363708
Position 1473: 0.0001151451229888657
Position 3361: 0.00010356100055500685
Position 1873: 0.00010208395783754778
Position 1088: 9.786804104461238e-05
Position 3823: 9.472326023297427e-05
Position 3210: 9.465900908751364e-05
Position 2733: 9.45833652866023e-05
Position 119: 9.424839463739234e-05
Position 785: 9.360801506536321e-05
Position 1729: 8.948967820161501e-05
Position 839: 8.90340886537344e-05
Position 2862: 8.251998369316847e-05
Position 2628: 8.001840087235353e-05
Position 3642: 7.864272034051194e-05
Position 1750: 7.853591038338347e-05
Position 292: 7.290511535084252e-05
Position 3208: 6.956472661933148e-05
Position 1769: 6.824452422877343e-05
Position 1537: 5.886774406804121e-05
Position 860: 5.8823737343570704e-05
Position 877: 5.746555943129349e-05
Position 3777: 5.66684718542274e-05
Position 1663: 5.645016181101884e-05
Position 603: 5.544393566429378e-05
Position 2380: 5.372466140833994e-05
Position 2750: 5.3506035023263355e-05
Position 511: 5.2658348538704005e-05
Position 2312: 5.159393255998585e-05
Position 1899: 5.151141771088418e-05
Position 529: 5.0505702073909444e-05
Position 2632: 4.878553957715855e-05
Position 1137: 4.8712190102739245e-05
Position 2949: 4.777693382482093e-05
Position 2720: 4.71027994239216e-05
Position 3645: 4.338930897397202e-05
Position 3740: 4.008661767325184e-05
Position 3524: 3.902032701758161e-05
Position 1162: 3.8682722272551596e-05
Position 2688: 3.5251134986635576e-05
Position 1883: 3.4942155462726926e-05
Position 1555: 3.421108610854442e-05
Position 3057: 3.345780810483139e-05
Position 2768: 2.965316198427295e-05
Position 747: 2.9160740653418942e-05
Position 1747: 2.7692500757872012e-05
Position 3877: 2.524081976241949e-05
Position 2607: 2.494295919520326e-05
Position 322: 2.4856350894389924e-05
Position 1444: 2.3563885390146844e-05
Position 1894: 2.1691407369631324e-05
Position 3513: 2.1451450879227693e-05
Position 3172: 2.0401252960692954e-05
Position 2868: 1.839364163336472e-05
Position 1701: 1.8004876124945283e-05
Position 3204: 1.7512044908216988e-05
Position 1908: 1.7494214160146088e-05
Position 2590: 1.730931156276858e-05
Position 648: 1.6447969727644982e-05
Position 2836: 1.5881371862611215e-05
Position 1342: 1.3724961842034463e-05
Position 1050: 1.3572141474278242e-05
Position 515: 1.245203136962573e-05
Position 3521: 1.1900155234843038e-05
Position 3498: 1.1059164466890658e-05
Position 999: 1.1055507377778557e-05
Position 1447: 1.0127937472715786e-05
Position 535: 9.822436225506704e-06
Position 559: 9.183963967044713e-06
Position 2918: 8.951721142126904e-06
Position 1603: 8.930975931831858e-06
Position 171: 8.157998017861682e-06
Position 2274: 7.93659042694954e-06
Position 1790: 7.919688146193403e-06
Position 2264: 6.9361009421607505e-06
Position 750: 6.72302616985639e-06
Position 301: 6.503780028562641e-06
Position 656: 6.368453250580924e-06
Position 156: 6.105547465148178e-06
Position 815: 6.054617597026595e-06
Position 2594: 5.871288736962791e-06
Position 1408: 5.750606724143744e-06
Position 611: 5.283303850091109e-06
Position 1707: 5.223546022988528e-06
Position 153: 4.969725742171976e-06
Position 975: 4.7115998311207715e-06
Position 946: 4.166863867005676e-06
Position 605: 3.8967043405821035e-06
Position 325: 3.818222906573586e-06
Position 159: 3.5106014088570224e-06
Position 180: 2.8784195902396285e-06
Position 671: 2.717601146459832e-06
Position 1189: 2.4826888546265803e-06
Position 623: 2.437503814927153e-06
Position 520: 5.669344378200979e-07
Position 1112: 4.6362328443807614e-07
Position 183: 4.4762901563169146e-07
Position 177: 3.9246211832950134e-07
Position 314: 3.868279353452781e-07
Position 1879: 3.6179485138628856e-07
Position 1694: 1.9371656354325833e-07
Position 539: 1.7386831348324667e-07
Position 1740: 1.519345104385148e-07
Position 344: 1.4294741217915178e-07
Position 432: 9.636395780553803e-08
Position 319: 8.66272729128747e-08
Position 251: 8.111647821594011e-08
Position 113: 3.972795983995411e-08
Position 398: 3.813558614250382e-08
Position 376: 2.885283456748275e-08
Position 349: 1.9329945281477685e-08
Position 189: 1.2212582161500553e-08
Position 392: 9.368645469514122e-09
Position 337: 7.628232280103476e-09
Position 316: 7.322279012576881e-09
Position 416: 7.233550064306399e-09
Position 548: 4.0440882207256e-09
Position 334: 2.466994651883956e-09
Position 247: 1.608426373940622e-09
Position 192: 1.3850941233049567e-09
Position 77: 7.974079072408175e-10
Position 361: 7.563905271513891e-10
Position 258: 7.478156250228972e-10
Position 889: 1.0648969243029501e-10
Position 1118: 1.0199341436973921e-10
Position 206: 4.643590325916479e-11
Position 219: 2.4409508163975073e-11
Position 201: 4.995284580051709e-13
