Gene = DARS2
Position 5751: 0.759229183822464
Position 20725: 0.6826769719090571
Position 14863: 0.6449248233341563
Position 29291: 0.6404242729491556
Position 32162: 0.6222400030581019
Position 6156: 0.5148591515336852
Position 10646: 0.48781432866156693
Position 13686: 0.4745865157883903
Position 27537: 0.47056204209597385
Position 8872: 0.4686383677235217
Position 3829: 0.4425326999036825
Position 13294: 0.42942376281068295
Position 13650: 0.4059934637013846
Position 15177: 0.3472084240511544
Position 28971: 0.326106139721293
Position 9969: 0.2881099319615318
Position 28845: 0.26786591277346494
Position 32747: 0.26071398077915425
Position 15356: 0.24305500574475464
Position 1839: 0.23008074633194084
Position 8896: 0.18425180376606867
Position 32195: 0.1597475381826725
Position 28948: 0.1588526753957921
Position 29224: 0.15376326183149572
Position 6131: 0.14886897087026996
Position 2158: 0.10984937159936221
Position 30036: 0.10928101857214932
Position 32297: 0.0973153334315589
Position 25823: 0.08287108968739225
Position 30001: 0.07777583485624155
Position 6730: 0.07589386658602491
Position 27332: 0.07010509238155507
Position 32445: 0.058975388469915645
Position 32626: 0.0496392509775544
Position 253: 0.04909480543195769
Position 10302: 0.042182362789653614
Position 8879: 0.03981428061858654
Position 5977: 0.036819208169307206
Position 12496: 0.03427528574790581
Position 3014: 0.03321059576883353
Position 14929: 0.03162455602988698
Position 1907: 0.02985998857101198
Position 15242: 0.029630816961984188
Position 3487: 0.026665663501696947
Position 2243: 0.02643837528597629
Position 10460: 0.026053771659476494
Position 4215: 0.025750300083339017
Position 20680: 0.02479447672783792
Position 2397: 0.02406085558179614
Position 16312: 0.02344164182704087
Position 29240: 0.02216876334304705
Position 7044: 0.02029061408352904
Position 5706: 0.02015814999935815
Position 1899: 0.019919320618810854
Position 2768: 0.01964148407493033
Position 818: 0.019085718729100483
Position 13290: 0.01826568928976526
Position 17418: 0.017865378461515
Position 32832: 0.017132514956352606
Position 1794: 0.016415387307432572
Position 32469: 0.016395414589043415
Position 33261: 0.015962014477562632
Position 2190: 0.014600464752511321
Position 4995: 0.014219032711062646
Position 32553: 0.013710125335758657
Position 10650: 0.01291551331793857
Position 2118: 0.01279253783637393
Position 10298: 0.012504129078707559
Position 3853: 0.012407738860261489
Position 5028: 0.012347709710511492
Position 29337: 0.012125986621520366
Position 25855: 0.011451452625761204
Position 32456: 0.01028761321646116
Position 12313: 0.010243819036898577
Position 31837: 0.009968775774002715
Position 30006: 0.009945925023593248
Position 16334: 0.009737588416253069
Position 19384: 0.009209318904756073
Position 10463: 0.009137719568919669
Position 13696: 0.009135230181829494
Position 1868: 0.00888610225512033
Position 28756: 0.008673489217649858
Position 1229: 0.008538436703490332
Position 2074: 0.008311504367918136
Position 17393: 0.007868319616319631
Position 14888: 0.00785108042733995
Position 13316: 0.007355021127645593
Position 3784: 0.00725260675974713
Position 5925: 0.006767181046384431
Position 1864: 0.006434506947179159
Position 4245: 0.006219394261071883
Position 565: 0.006196446431084631
Position 4748: 0.006160612980060304
Position 33593: 0.006156197342822304
Position 6797: 0.005998957331437902
Position 14257: 0.005648474080924612
Position 15374: 0.005457364132399339
Position 9777: 0.005278977948233324
Position 29863: 0.005172485614256401
Position 13968: 0.004850256557958727
Position 33568: 0.004794716380202252
Position 13456: 0.004774271094098665
Position 14327: 0.004676822647477063
Position 10489: 0.0045505633765572885
Position 29030: 0.0044269427851233705
Position 31782: 0.004239701848324447
Position 29973: 0.004061065402841603
Position 12926: 0.004032837349501652
Position 9813: 0.0035865867740856555
Position 256: 0.0033677745662155254
Position 15756: 0.00327838448722843
Position 3367: 0.0032756460114554864
Position 32974: 0.003102203964956864
Position 749: 0.002964185739134047
Position 525: 0.002935895836074864
Position 3407: 0.0027818085882156487
Position 14277: 0.0027450246357562567
Position 15065: 0.00262982185141329
Position 9875: 0.0026188527346509005
Position 5687: 0.00256520615342315
Position 1471: 0.00256272736106852
Position 13603: 0.0025349761910326116
Position 13999: 0.0025157264783687767
Position 13453: 0.002293475942918669
Position 683: 0.002254517166457077
Position 33718: 0.002101913202639152
Position 16388: 0.0020792108406208786
Position 33515: 0.0020137314856658534
Position 33991: 0.0020018015618582094
Position 3559: 0.0019940057681314335
Position 30625: 0.001979702650715849
Position 14838: 0.001972154700547734
Position 3546: 0.001908054353660464
Position 8932: 0.0018864350888380362
Position 16150: 0.001766845697853009
Position 16369: 0.0017525278019580076
Position 6104: 0.001736187513330983
Position 20472: 0.0017313944433336344
Position 22418: 0.0017237590243463436
Position 20315: 0.0016861137477180417
Position 33291: 0.0016572769144921665
Position 8814: 0.001636804474293206
Position 3177: 0.0015822219122884765
Position 29501: 0.0015603940792212779
Position 3308: 0.0015512862565966025
Position 6960: 0.0015204815852609048
Position 5000: 0.0015157190470626901
Position 3890: 0.001513927162935976
Position 1957: 0.0015075397184042074
Position 2433: 0.0014719376305663402
Position 3057: 0.001456091115568062
Position 29367: 0.001421644829512452
Position 5955: 0.00140375189050201
Position 8909: 0.0013472002971226236
Position 3876: 0.0012811452821740717
Position 32097: 0.0012169272921002414
Position 1807: 0.0011006389831026801
Position 3572: 0.0010353274549773559
Position 1769: 0.0009704792560298528
Position 32568: 0.0009491055347260243
Position 4937: 0.0009353530931791139
Position 2495: 0.0009175441818198963
Position 6244: 0.000917487681467616
Position 12952: 0.000896381329833517
Position 2685: 0.0008945435526355326
Position 6163: 0.0008727829906071822
Position 4790: 0.0008719326721630427
Position 5979: 0.0008433212734594577
Position 9761: 0.0007729159305088128
Position 20475: 0.0007652821454238878
Position 13633: 0.0007405890908175948
Position 12982: 0.0006585546166638478
Position 158: 0.0006529185059840021
Position 33054: 0.0006372819170994012
Position 1010: 0.0006207859702151704
Position 1152: 0.0006016491448313913
Position 3340: 0.0005754340033041202
Position 2498: 0.0005698821157711766
Position 6177: 0.0005679854270362638
Position 2005: 0.0005676436429122018
Position 821: 0.0005507741538360088
Position 15683: 0.0005292339981056236
Position 6595: 0.0005284134135323674
Position 26891: 0.0005228998436872542
Position 6057: 0.0005225598783358778
Position 2364: 0.0005223085003849009
Position 6665: 0.000500484247424279
Position 773: 0.0004543024045055066
Position 1243: 0.00045340032477035635
Position 1289: 0.0004492519397326774
Position 33415: 0.00044577710332155895
Position 6020: 0.00044544134975201753
Position 9821: 0.0004379838674330007
Position 4880: 0.00043585165495143115
Position 2840: 0.0004299421683661802
Position 189: 0.0004281681545481952
Position 3111: 0.0004202622654113846
Position 17470: 0.0003960959936299218
Position 1361: 0.000387962628161699
Position 2524: 0.00038303462186706135
Position 5941: 0.000381563219286139
Position 33997: 0.0003609552401379189
Position 16414: 0.000349123178818481
Position 3855: 0.00034652395923291034
Position 2193: 0.00034597290566902036
Position 3054: 0.00033142002009456145
Position 1748: 0.00031895843415482786
Position 12935: 0.0003151767071505383
Position 3786: 0.00030816286288140815
Position 4242: 0.00030507282129802523
Position 5731: 0.0003032247293591599
Position 753: 0.00028721845698902377
Position 5996: 0.0002847668917659424
Position 640: 0.0002844084234552416
Position 29543: 0.00027838242886798646
Position 6598: 0.00027749589883260383
Position 986: 0.00026283768340454143
Position 1975: 0.00024831150845712425
Position 14418: 0.000244250262729074
Position 17499: 0.0002296351064805588
Position 13869: 0.0002247462081696747
Position 20895: 0.0002097137448280803
Position 31628: 0.00020331615278375555
Position 31491: 0.0001973687444280233
Position 3157: 0.00019733312437942023
Position 31653: 0.00019300596260928671
Position 10320: 0.00019276116480675923
Position 782: 0.00019166277874532164
Position 9285: 0.00017809835674241587
Position 3182: 0.00017761103610148637
Position 1927: 0.00017169119858793176
Position 31393: 0.00016845262287440053
Position 831: 0.00015714964943905758
Position 2090: 0.00015690556852539266
Position 4163: 0.00015395272563431902
Position 1339: 0.00014047490939580616
Position 3022: 0.0001383437297985968
Position 3719: 0.00013188760068956926
Position 4764: 0.00013005886204445406
Position 29517: 0.00012903270874866502
Position 3210: 0.0001289527634851963
Position 22563: 0.0001286540283125102
Position 7115: 0.00012830347120423413
Position 5045: 0.00011503897263086354
Position 2552: 0.00011500958167504915
Position 16582: 0.00010940252272767857
Position 3373: 9.669590950085513e-05
Position 15405: 8.627774200491964e-05
Position 2878: 7.834498442410105e-05
Position 3495: 7.336469825713955e-05
Position 1624: 7.069666953225053e-05
Position 7246: 6.947919210942604e-05
Position 275: 6.515543640538097e-05
Position 3063: 6.248411744002187e-05
Position 3928: 5.275298703840325e-05
Position 785: 5.1079113506095524e-05
Position 21023: 4.67097425574153e-05
Position 1961: 4.365907289198256e-05
Position 1084: 4.2521832467722694e-05
Position 16623: 3.8553661061196745e-05
Position 24234: 3.776523262774681e-05
Position 1601: 3.6497614475055155e-05
Position 3669: 3.483477734300011e-05
Position 24675: 3.2509826522254755e-05
Position 3212: 3.0536560140040884e-05
Position 173: 2.8898079308869493e-05
Position 23062: 2.84939199184202e-05
Position 22831: 2.8283046132236977e-05
Position 595: 2.7860555087624873e-05
Position 2464: 2.69416202330096e-05
Position 529: 2.1617502374393455e-05
Position 1047: 2.130569002281855e-05
Position 2275: 2.0019706041740365e-05
Position 2852: 1.986420985255373e-05
Position 2653: 1.8796543385291974e-05
Position 27740: 1.8639421713291416e-05
Position 20973: 1.828306543914404e-05
Position 3350: 1.825713871425911e-05
Position 1395: 1.748058162503178e-05
Position 1365: 1.661197038629597e-05
Position 2895: 1.6082894566136058e-05
Position 1174: 1.2712016404786386e-05
Position 1650: 1.2001618089402067e-05
Position 3240: 1.1741956873316906e-05
Position 23082: 1.1733201996091536e-05
Position 2331: 9.685079669278998e-06
Position 2539: 9.076476983019887e-06
Position 23369: 8.183559581455958e-06
Position 222: 7.959367191716262e-06
Position 614: 7.93244015558512e-06
Position 24325: 7.4567433815669215e-06
Position 1154: 6.773930673901087e-06
Position 17629: 5.171708087142308e-06
Position 16553: 4.137486348676314e-06
Position 4562: 3.459379974860014e-06
Position 20949: 2.6239714623281404e-06
Position 467: 2.1891807952410012e-06
Position 537: 2.101343766734486e-06
Position 19791: 2.099291334474687e-06
Position 18186: 1.9211135926667364e-06
Position 2783: 1.8630159726927947e-06
Position 2371: 1.8169464793004278e-06
Position 1354: 1.7786908896040788e-06
Position 1178: 1.4833420079876667e-06
Position 1628: 1.4159834945229562e-06
Position 16973: 1.4136658139829731e-06
Position 992: 1.4074457742708808e-06
Position 1301: 1.386115857904226e-06
Position 17816: 1.3557483489481073e-06
Position 2461: 1.275995661870229e-06
Position 1488: 1.2274550924315623e-06
Position 2726: 1.196366203974472e-06
Position 18568: 1.1599632933314263e-06
Position 2636: 9.70335464594178e-07
Position 20826: 9.46390448475551e-07
Position 840: 8.777786097900983e-07
Position 8594: 8.587299024072401e-07
Position 19830: 6.507154273558264e-07
Position 424: 5.979880820945892e-07
Position 16807: 5.927751104595683e-07
Position 16809: 5.81759370954594e-07
Position 17078: 5.493823517101906e-07
Position 18743: 4.465450365281354e-07
Position 12152: 3.3372704561968167e-07
Position 15136: 2.91664840958744e-07
Position 2581: 2.8059359635364083e-07
Position 17029: 1.8926296012466684e-07
Position 272: 1.744944738042529e-07
Position 17399: 1.6371830891713034e-07
Position 17129: 1.4738690532822402e-07
Position 345: 8.598932849735283e-08
Position 761: 6.512249355359193e-08
Position 333: 5.0575364098576276e-08
Position 20311: 4.6473055734276844e-08
Position 20335: 4.467053170822984e-08
Position 616: 4.2367503274098224e-08
Position 592: 1.844906916443576e-08
Position 9080: 1.4386886373950276e-08
Position 1015: 1.2969543631062116e-08
Position 167: 1.2191420531450818e-08
Position 362: 6.975355730236675e-09
Position 539: 6.70002132550391e-09
Position 495: 5.437495109991801e-09
Position 489: 2.2462554604828606e-09
Position 354: 2.0258845658119117e-09
Position 342: 1.7420860166693924e-09
Position 833: 1.2209634244101178e-09
Position 470: 5.324811257591239e-10
Position 359: 2.8151976985741995e-10
Position 853: 2.3254099718313317e-10
Position 284: 2.1559779238757638e-10
Position 464: 4.114462020590726e-11
Position 93: 1.5861532116319795e-11
Position 356: 1.1138696213032285e-11
Position 475: 6.798505831384687e-12
Position 96: 2.945691944811426e-12
