Gene = SLFNL1
Position 2126: 2.7858741706478472e-05
Position 707: 2.7224389174906347e-05
Position 609: 2.6265390334905894e-05
Position 3490: 2.487706161373594e-05
Position 3028: 2.361166671586362e-05
Position 735: 2.3565792808317177e-05
Position 5676: 2.310112399028862e-05
Position 442: 2.0815365142180103e-05
Position 2076: 1.936290674871767e-05
Position 2979: 1.7450616252293543e-05
Position 1071: 1.726572021090133e-05
Position 5989: 1.4317376856983623e-05
Position 2193: 1.3958989753744994e-05
Position 1890: 1.3921204888670235e-05
Position 2049: 1.3474404024447731e-05
Position 682: 1.3394992647183358e-05
Position 1953: 1.3321838587635217e-05
Position 1967: 1.216936610121316e-05
Position 674: 1.2093017851489004e-05
Position 956: 1.2003794450391527e-05
Position 1894: 1.1635338621478237e-05
Position 1564: 1.1064794748258887e-05
Position 1094: 1.096086486681729e-05
Position 851: 9.84858350315679e-06
Position 1405: 9.274822852768214e-06
Position 413: 8.797132769288365e-06
Position 967: 8.585400730073732e-06
Position 2021: 8.346350709164784e-06
Position 1327: 7.335351357670418e-06
Position 1875: 7.173862874181596e-06
Position 580: 6.14368754687376e-06
Position 3500: 5.053607744239536e-06
Position 525: 4.97550992557215e-06
Position 559: 3.9734929866338304e-06
Position 698: 3.450527908263782e-06
Position 744: 2.6811367628953793e-06
Position 143: 1.933175517214472e-06
Position 1444: 1.8682202857369436e-06
Position 2132: 1.826805259947458e-06
Position 1485: 1.7236505232040192e-06
Position 1279: 1.531214054452665e-06
Position 2976: 1.1477972101780303e-06
Position 2308: 1.0073435746544492e-06
Position 366: 9.366860519752501e-07
Position 1479: 5.906192069793334e-07
Position 566: 5.034179289801355e-07
Position 2072: 4.588985753767812e-07
Position 1045: 4.0654578834920756e-07
Position 233: 3.943819666303437e-07
Position 1778: 3.820123861644505e-07
Position 2037: 3.77902317105487e-07
Position 1946: 3.388959169288793e-07
Position 1788: 3.134140920421738e-07
Position 1691: 2.78788089309263e-07
Position 448: 2.2860428809146234e-07
Position 335: 2.0581456685453221e-07
Position 1794: 1.909818748149477e-07
Position 1934: 1.6791434973640946e-07
Position 651: 1.3842362000584595e-07
Position 180: 1.2419345762532522e-07
Position 359: 1.0313974916646909e-07
Position 647: 1.0107476006750806e-07
Position 751: 9.307646544030635e-08
Position 158: 7.547543822090852e-08
Position 342: 6.326892456636974e-08
Position 636: 4.176026566962589e-08
Position 379: 3.914936588652729e-08
Position 862: 3.614167579723283e-08
Position 174: 3.377025256326368e-08
Position 200: 3.239305836734203e-08
Position 92: 3.2368340063757915e-08
Position 171: 2.3291622998674152e-08
Position 532: 2.013124818548078e-08
Position 568: 1.4972285175280467e-08
Position 347: 1.244458667962377e-08
Position 495: 1.1125958983154083e-08
Position 537: 9.84414487604217e-09
Position 99: 9.292661742342276e-09
Position 238: 8.30259068452346e-09
Position 203: 5.446598725779526e-09
Position 352: 2.962358422192423e-09
Position 534: 2.8446998180472676e-09
Position 369: 1.0532309956890678e-09
Position 1015: 2.320197694766522e-10
Position 243: 6.900857599646728e-15
Position 245: 3.458159712191838e-15
Position 197: 1.7089000638575283e-15
Position 205: 1.30092576390246e-15
