Gene = MEPCE
Position 3973: 0.000394600113259678
Position 1914: 0.00037465179299333944
Position 3586: 0.00036670753109576093
Position 2219: 0.00034915581683747475
Position 3704: 0.0003382377387125618
Position 1054: 0.0003328086102880921
Position 2376: 0.0003286122009618366
Position 4323: 0.00032156213384910325
Position 2848: 0.00025313075260687
Position 1429: 0.00023435126333625433
Position 2941: 0.0002105249605185355
Position 2458: 0.000204371969387299
Position 3371: 0.00020219880576105028
Position 1420: 0.00020207264829165067
Position 2929: 0.00018226634222218206
Position 1869: 0.000171322965390627
Position 4478: 0.00015513143740039702
Position 2822: 0.0001367385225260911
Position 1249: 0.00012280680001224543
Position 2408: 0.00011991362968974861
Position 660: 0.0001134484216343049
Position 2879: 0.00011011314796679887
Position 1138: 9.902020434490573e-05
Position 4114: 9.641252187009206e-05
Position 2529: 9.404836691914946e-05
Position 1408: 8.80598949848789e-05
Position 4238: 8.39887138652368e-05
Position 1023: 7.980944724740725e-05
Position 3670: 7.798539907298128e-05
Position 4264: 7.297568290539857e-05
Position 2273: 6.94747786941475e-05
Position 983: 6.856820886862007e-05
Position 4163: 6.18399425062929e-05
Position 4268: 5.478007463049876e-05
Position 451: 5.3294902964592984e-05
Position 2852: 5.037774563143699e-05
Position 2592: 4.645062618136e-05
Position 2551: 4.499540868193446e-05
Position 1487: 3.16965796949049e-05
Position 3943: 3.1320644328207154e-05
Position 1106: 2.7708972023053484e-05
Position 1361: 1.9738200886308442e-05
Position 1438: 1.970571825242454e-05
Position 379: 1.8858530210113066e-05
Position 1128: 1.4078521795526856e-05
Position 3674: 1.3062291057464457e-05
Position 4266: 1.2089613711642334e-05
Position 3646: 9.95709273725719e-06
Position 3924: 7.91144701325948e-06
Position 1087: 7.88692089738663e-06
Position 4002: 7.525746633585974e-06
Position 1032: 6.103353267809036e-06
Position 1348: 5.169642271746974e-06
Position 3598: 5.1268296341077285e-06
Position 1278: 5.057044225322792e-06
Position 4447: 4.813564354573628e-06
Position 1766: 3.920592917474049e-06
Position 1000: 3.4557634464339356e-06
Position 3988: 3.449725291876627e-06
Position 3720: 2.6958962379536114e-06
Position 3993: 2.6040798410707406e-06
Position 3591: 2.1187440900452233e-06
Position 1496: 1.8782945229976673e-06
Position 4130: 1.7304808418720865e-06
Position 3679: 1.6070086764022413e-06
Position 4382: 8.027531447399511e-07
Position 3547: 6.226833258420242e-07
Position 2390: 5.492384174960478e-07
Position 2124: 5.411418869225312e-07
Position 2063: 4.861557057319924e-07
Position 2127: 3.9477226178201716e-07
Position 4337: 3.9268878192065285e-07
Position 2144: 3.50712268700165e-07
Position 630: 1.5034085734885075e-07
Position 571: 1.4430678914102627e-07
Position 3530: 1.086001780435222e-07
Position 1677: 1.0290379069872403e-07
Position 1290: 8.64301585905135e-08
Position 2155: 8.000636924248596e-08
Position 620: 5.961339415097356e-08
Position 1545: 5.444083024019075e-08
Position 496: 3.4336128740036895e-08
Position 798: 2.599602641866497e-08
Position 891: 2.585854547019608e-08
Position 732: 1.833360244704246e-08
Position 4214: 1.115094446154859e-08
Position 498: 1.1022058910648408e-08
Position 1170: 1.0235291721878786e-08
Position 1004: 9.701581070187486e-09
Position 853: 7.12590499871585e-09
Position 414: 6.095821995570643e-09
Position 3781: 1.8132561072752342e-09
Position 899: 7.84389051092515e-11
Position 996: 5.5881437933271884e-11
Position 706: 3.73049757409422e-11
Position 754: 2.1373956860240297e-11
Position 411: 1.9138144853901266e-11
Position 396: 1.407945644274164e-11
