Gene = CREBRF
Position 1362: 9.281879794092924e-07
Position 1749: 7.08482166957864e-07
Position 1555: 6.91874676335872e-07
Position 504: 6.438108668173508e-07
Position 682: 7.24344691884305e-08
Position 2787: 3.9694077228909767e-08
Position 1917: 2.392260936577682e-08
Position 1038: 1.695015409172385e-08
Position 969: 1.6833621024965094e-08
Position 1036: 1.6796283386888557e-08
Position 1050: 1.6223417273943514e-08
Position 101: 1.22853868575497e-08
Position 2058: 9.95568243275785e-09
Position 1027: 8.418070760790164e-09
Position 1164: 7.0897476317464655e-09
Position 2850: 4.5531585256859825e-09
Position 2765: 4.378510103878836e-09
Position 2227: 3.80933692442441e-09
Position 2864: 3.387716498283287e-09
Position 2792: 3.310103643846462e-09
Position 591: 2.056800616769661e-09
Position 709: 2.787385988371594e-10
Position 830: 5.225449216381917e-11
Position 74: 2.131321547107931e-12
Position 1029: 5.926923926487896e-13
Position 966: 2.9917200895785846e-13
Position 442: 4.427673705767891e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 1916: 0.7630890685291041
Position 14265: 0.3292920622355908
Position 22848: 0.16641880683108357
Position 9950: 0.11523388450674911
Position 21719: 0.09723999164816773
Position 14555: 0.09458808664764781
Position 3899: 0.08185019279784563
Position 18295: 0.07342201871929194
Position 13012: 0.04864285212510289
Position 22654: 0.04526241967150846
Position 15422: 0.040336368026654815
Position 10488: 0.03470679894290581
Position 775: 0.03190969360813446
Position 3574: 0.02864562725196735
Position 7040: 0.025911963860085888
Position 1231: 0.01956238589678858
Position 6248: 0.019530603721851073
Position 6208: 0.018217409078818844
Position 4393: 0.016277944342940144
Position 19147: 0.016181558143242743
Position 778: 0.01531157759425558
Position 14139: 0.012787293582965348
Position 8057: 0.011608677183517645
Position 14879: 0.00811049815213787
Position 14028: 0.007974325214319702
Position 9335: 0.007804763361699053
Position 3669: 0.007577842031332285
Position 313: 0.007217668119468728
Position 2932: 0.00691920839436485
Position 4060: 0.006812235972613544
Position 8779: 0.006788350449960175
Position 1655: 0.005928744092493745
Position 10254: 0.005425039919535205
Position 6416: 0.0053118623090276
Position 5432: 0.005189081253108745
Position 7730: 0.005157808683921287
Position 10281: 0.004810045472741389
Position 13572: 0.004753545555403716
Position 11325: 0.004576445430786195
Position 7769: 0.004567680241785454
Position 10144: 0.004479702600020564
Position 1702: 0.004221250594323881
Position 721: 0.0039151330776700365
Position 9652: 0.0038765667556960163
Position 10671: 0.0036430494513810634
Position 4063: 0.0035831060334939463
Position 2152: 0.0034569515085799683
Position 17216: 0.00340653630972482
Position 3639: 0.0032091592702891848
Position 1800: 0.003025259646367874
Position 1705: 0.003019193696634826
Position 9967: 0.0027678651754479517
Position 12029: 0.002505828524939096
Position 9339: 0.0024795906541739184
Position 14905: 0.0024792407268763115
Position 15774: 0.0023023950866311324
Position 6866: 0.002151407324762714
Position 4640: 0.002141960834281539
Position 3818: 0.0019868730847641225
Position 8076: 0.0019481656531460036
Position 8238: 0.0018324656164905172
Position 3416: 0.0018277228991560874
Position 16261: 0.0017621376078940437
Position 7392: 0.0017096670466444379
Position 3619: 0.0016457222329644416
Position 7036: 0.001571162268887727
Position 11357: 0.0015396150045449155
Position 7862: 0.0014448777659345899
Position 10645: 0.0014040106701050208
Position 7415: 0.0013893785977224689
Position 10508: 0.0013374730574442029
Position 5143: 0.0012609154610764863
Position 9143: 0.001244844683905571
Position 2176: 0.0011868897020861364
Position 3336: 0.0011658831791235892
Position 3503: 0.001124877204634252
Position 12093: 0.0009524999542497536
Position 3479: 0.0009341199059001968
Position 11909: 0.0008871796993154399
Position 8447: 0.0008563404118165439
Position 3905: 0.0008419322788653312
Position 2682: 0.0008258567592947942
Position 13848: 0.000790841522796375
Position 3923: 0.0007752336007412426
Position 13008: 0.000687480937336985
Position 1483: 0.0006805377814364542
Position 1601: 0.000670352377896133
Position 10484: 0.0006703202927528642
Position 1045: 0.0006082797351011868
Position 5969: 0.0005962496994601084
Position 1520: 0.000522142525203939
Position 6330: 0.0004812597220581199
Position 1555: 0.0004685097133786466
Position 11830: 0.0004620055306718389
Position 5795: 0.0004542038252836153
Position 3830: 0.000447690113951187
Position 3632: 0.0004475847771000185
Position 808: 0.0004390303234964031
Position 8717: 0.0004080625136505221
Position 9058: 0.0003845045860025644
Position 1368: 0.00037239391949318634
Position 2957: 0.0003670439156870378
Position 2092: 0.00034502451622756187
Position 409: 0.0003057895052388855
Position 9162: 0.0003023591029358083
Position 6603: 0.00029248399035535454
Position 12236: 0.0002905281019930509
Position 1273: 0.00025878705461290465
Position 9100: 0.0002544681756426016
Position 1966: 0.00023884117698242177
Position 4466: 0.00023661862058701262
Position 2629: 0.0002325411104425716
Position 1576: 0.0002315606105625537
Position 6578: 0.00022659397631536154
Position 3508: 0.0002237000225457446
Position 3997: 0.00020399036386148706
Position 8053: 0.00019809062735078864
Position 3612: 0.00019538934046525248
Position 6440: 0.00019416899717563098
Position 7965: 0.00016141030787875492
Position 9677: 0.00014763299370746408
Position 9076: 0.0001454887007585474
Position 10086: 0.00013614094073218535
Position 3232: 0.00013500739416766303
Position 2464: 0.00011700867328442503
Position 8567: 0.00011567177325885832
Position 1177: 0.00011291250032149091
Position 406: 9.886809392438422e-05
Position 5662: 9.778531882288709e-05
Position 4355: 9.036053207415787e-05
Position 8126: 8.704156670368502e-05
Position 4636: 8.158329360192255e-05
Position 2316: 7.722153046685723e-05
Position 4142: 7.61468130450394e-05
Position 7252: 7.588497626271469e-05
Position 429: 7.548838549898784e-05
Position 3773: 7.338491892287598e-05
Position 2545: 6.918410469071891e-05
Position 5582: 6.767930984585251e-05
Position 385: 6.434184469310714e-05
Position 8541: 6.28278360435426e-05
Position 7817: 6.214650198649527e-05
Position 2158: 6.098749178526412e-05
Position 2864: 5.4377370621297715e-05
Position 7198: 5.430640374725455e-05
Position 1749: 5.4284531524148694e-05
Position 213: 5.317518063336943e-05
Position 3980: 5.279635183419772e-05
Position 1666: 5.096323908412292e-05
Position 4867: 4.6758210561865804e-05
Position 4537: 4.615155367688933e-05
Position 4041: 4.462939834642229e-05
Position 6185: 4.448415387927725e-05
Position 5757: 4.2297960854214544e-05
Position 369: 4.0625852248410507e-05
Position 6741: 3.6932621619871494e-05
Position 2319: 3.632061645649295e-05
Position 1114: 3.478773261152827e-05
Position 3377: 3.459529027182679e-05
Position 4826: 3.1258906904177445e-05
Position 6138: 3.0084623433590294e-05
Position 5315: 2.9742079661104523e-05
Position 4997: 2.953559044083126e-05
Position 5394: 2.92183654423255e-05
Position 2488: 2.8827587051573772e-05
Position 5102: 2.776407366104163e-05
Position 216: 2.6633968580411734e-05
Position 3175: 2.5664120861612226e-05
Position 4181: 2.5595744333939206e-05
Position 5723: 2.4688505254581142e-05
Position 4226: 2.347358640879528e-05
Position 1277: 2.261436221370976e-05
Position 1621: 2.2562103563573555e-05
Position 4575: 2.1839672929187456e-05
Position 504: 2.1444374064141854e-05
Position 4891: 2.0988749852327098e-05
Position 723: 1.987980192888915e-05
Position 1300: 1.982278649255154e-05
Position 5178: 1.9760525074723054e-05
Position 821: 1.8501973435911052e-05
Position 4414: 1.8049084284749203e-05
Position 1502: 1.6057511016728274e-05
Position 3261: 1.5556786288759154e-05
Position 1497: 1.389995323128502e-05
Position 4249: 1.2259110325588555e-05
Position 785: 1.2221180965439898e-05
Position 1064: 1.1804639471324926e-05
Position 4717: 1.1629030488964623e-05
Position 283: 1.1030889273164303e-05
Position 2938: 1.1017723117788646e-05
Position 3096: 1.080762264709246e-05
Position 6581: 1.0404713967994542e-05
Position 481: 1.0164295694833146e-05
Position 4800: 9.482734763512005e-06
Position 840: 9.251021115111477e-06
Position 2723: 8.145369766209694e-06
Position 2396: 8.025261365360419e-06
Position 2892: 6.957574272770998e-06
Position 1526: 6.533683165976043e-06
Position 1375: 6.030482362732316e-06
Position 5778: 5.331938567084116e-06
Position 1347: 5.290726254650451e-06
Position 998: 4.056941550503495e-06
Position 2250: 3.935569538038458e-06
Position 3346: 3.539998467750204e-06
Position 1812: 3.480924635962948e-06
Position 4424: 3.3035134077102437e-06
Position 1613: 2.5142297268916606e-06
Position 2631: 2.1540923491969296e-06
Position 694: 2.1086890404580753e-06
Position 628: 1.817409831747254e-06
Position 2562: 1.7891430758446139e-06
Position 617: 1.6488641791615397e-06
Position 3722: 1.6410953894518384e-06
Position 277: 1.6057058732050387e-06
Position 1050: 1.5776125560415253e-06
Position 1562: 1.5180772002499986e-06
Position 1999: 1.4634597644279731e-06
Position 2657: 1.3031664979923838e-06
Position 223: 1.2463032465253783e-06
Position 1529: 1.2429989066567418e-06
Position 199: 1.2281162388315593e-06
Position 1281: 1.0673707145700837e-06
Position 678: 9.477709685493762e-07
Position 1328: 8.674804378860854e-07
Position 912: 8.10528861127804e-07
Position 3093: 6.339129599593489e-07
Position 664: 4.937285559628542e-07
Position 1068: 4.5627506513507285e-07
Position 1605: 4.526649898608431e-07
Position 853: 4.3820049771085614e-07
Position 1585: 4.0013592210934916e-07
Position 414: 3.908847280591293e-07
Position 4797: 3.7728758070593184e-07
Position 1183: 3.5652038864308605e-07
Position 1814: 3.3972670730582617e-07
Position 1071: 3.3187704099451085e-07
Position 793: 3.2997774613732286e-07
Position 601: 2.8310153742653255e-07
Position 1119: 2.596791564315083e-07
Position 1188: 2.5057343244048403e-07
Position 220: 2.470825668764832e-07
Position 801: 2.1144699906674813e-07
Position 2700: 1.9728595492197083e-07
Position 815: 1.7142976541406278e-07
Position 986: 2.0752666111845893e-08
Position 966: 1.998272943088243e-08
Position 951: 1.014183716890336e-08
Position 810: 9.815546203599327e-09
Position 1818: 7.28958070731441e-09
Position 2006: 6.201095533543302e-09
Position 86: 5.485157542929163e-09
Position 1005: 5.383047441173655e-09
Position 516: 4.972130419915043e-09
Position 1317: 4.802976951419545e-09
Position 984: 4.730837683616758e-09
Position 994: 4.650103151332906e-09
Position 624: 4.326542722896531e-09
Position 636: 3.88994313112418e-09
Position 127: 3.6124285829541577e-09
Position 577: 1.9197836990808494e-09
Position 1412: 1.8731853199002007e-09
Position 991: 1.6418648266836567e-09
Position 1011: 1.4576625817195935e-09
Position 1126: 1.4391614501672082e-09
Position 1122: 1.4143195053488369e-09
Position 942: 1.2526971944039486e-09
Position 1143: 1.0184211740057581e-09
Position 1015: 7.876057220844593e-10
Position 735: 6.626267603331009e-10
Position 2341: 5.140862024857943e-10
Position 521: 4.179946462215403e-10
Position 639: 2.7288169626106e-10
Position 584: 2.2629582202134557e-10
Position 645: 2.0589452938312995e-10
Position 523: 1.8913963100305295e-10
Position 675: 1.4539699517971862e-10
Position 1138: 1.01818395802846e-10
Position 582: 9.022655624361958e-11
Position 586: 8.857067762562425e-11
Position 1331: 8.603671380550938e-11
Position 518: 8.549797140784396e-11
Position 161: 8.503419397121793e-11
Position 556: 6.308120385402511e-11
Position 574: 4.235289917950914e-11
Position 101: 2.96442669785182e-11
Position 546: 2.923001405765264e-11
Position 525: 2.690001743666824e-11
Position 551: 2.0377006586619887e-11
Position 597: 7.28167656553902e-12
Position 561: 3.686131570681615e-12
Position 109: 2.9656757530477715e-12
Position 924: 2.6777624296604477e-12
Position 647: 2.585082444625735e-12
Position 880: 1.6410122791561227e-12
Position 132: 1.3126871200480978e-22
Position 180: 7.668116443810745e-23
Position 182: 1.4322647423798214e-23
