Gene = MOCS2
Position 965: 0.004163096024055317
Position 9761: 0.003875512307446871
Position 2407: 0.0031243089533143486
Position 10210: 0.002627992927378452
Position 5577: 0.0025660589326926336
Position 7351: 0.002530935591932568
Position 470: 0.002317851173430472
Position 961: 0.002226463063952329
Position 3733: 0.0022173525061475277
Position 2775: 0.0021908711351123723
Position 3553: 0.0021672831372368502
Position 10626: 0.002041905784699199
Position 10738: 0.0020148285103319947
Position 7073: 0.0019094395396995962
Position 2744: 0.0018966098797779456
Position 5235: 0.0018272196199974127
Position 9658: 0.0017465480505803118
Position 183: 0.0017359496595915594
Position 1672: 0.0017000745575223126
Position 63: 0.001666453194737037
Position 800: 0.0016614904858647146
Position 1241: 0.0016394182472292526
Position 2346: 0.0016238121567579893
Position 61: 0.0015241727935033584
Position 1414: 0.001471734685723939
Position 559: 0.001463810647114766
Position 5812: 0.001382108401487293
Position 9298: 0.001368247783783377
Position 6373: 0.00136380778769013
Position 6414: 0.0013106153947381673
Position 2072: 0.0011770787348127983
Position 1314: 0.0011487320543398748
Position 8026: 0.001106385392533722
Position 1764: 0.0010915157726885268
Position 10664: 0.0010569869268144466
Position 10112: 0.0010525622748214034
Position 3214: 0.0009073231381516911
Position 7792: 0.0007821856241439564
Position 10602: 0.0007756624250725518
Position 1267: 0.0007755814173322333
Position 10371: 0.0007279242572966491
Position 9591: 0.0007064524358921672
Position 8434: 0.000655192884710573
Position 4431: 0.0006017819186467596
Position 3588: 0.0005783788561819402
Position 1306: 0.0005730774581619734
Position 9099: 0.0005534834498849461
Position 1898: 0.0004398991132387803
Position 1122: 0.00043810813985587914
Position 280: 0.0004326744789182104
Position 1694: 0.0004027854409857399
Position 4495: 0.0003696842409133446
Position 4307: 0.0003519954501450813
Position 33: 0.00026310069040432095
Position 10405: 0.000256406500131388
Position 1819: 0.0002527670027274181
Position 10200: 0.00024269616229950232
Position 611: 0.00024090730061125516
Position 747: 0.00023900985359091105
Position 7602: 0.00019551931271312412
Position 2131: 0.0001912320614368452
Position 1813: 0.00017607788375147512
Position 586: 0.00014293949894064734
Position 261: 0.0001223071892616268
Position 7670: 0.00011570153760180759
Position 11463: 0.00011238799885781207
Position 11391: 0.00010729398121406148
Position 4453: 0.00010372880095003838
Position 2458: 0.00010215244690142852
Position 5391: 0.00010165833968439622
Position 67: 9.963467569892834e-05
Position 617: 9.202992045035501e-05
Position 2927: 9.059083950890021e-05
Position 4448: 8.798489151034577e-05
Position 3564: 8.538747592930407e-05
Position 3723: 7.815048830779488e-05
Position 1987: 7.756064994130993e-05
Position 4277: 7.686409079091325e-05
Position 10: 7.487964326766923e-05
Position 10119: 7.338513606078119e-05
Position 11133: 7.100700809315845e-05
Position 1158: 6.983802135586368e-05
Position 9851: 6.861241887743328e-05
Position 1799: 6.391507120949556e-05
Position 7824: 5.7733677300950904e-05
Position 7870: 5.023054585315274e-05
Position 1252: 3.8776096657033095e-05
Position 425: 3.638766895802052e-05
Position 415: 3.1039598718735016e-05
Position 579: 3.096338577941637e-05
Position 9604: 3.0124266878845275e-05
Position 2664: 2.9450353149683383e-05
Position 1847: 2.6920974247206207e-05
Position 986: 2.0197088439437004e-05
Position 1141: 1.977428758918543e-05
Position 1739: 1.9089645069636412e-05
Position 1666: 1.9042284145349805e-05
Position 4810: 1.9003749731648255e-05
Position 1084: 1.8919464695235948e-05
Position 256: 1.7995543478064374e-05
Position 54: 1.753285873774412e-05
Position 1127: 1.643201569766098e-05
Position 2492: 1.1450667190658234e-05
Position 9353: 1.0551433764900058e-05
Position 2866: 7.888456145350329e-06
Position 2751: 6.242502637924914e-06
Position 2764: 5.429979849510862e-06
Position 2715: 4.9131447502548954e-06
Position 2654: 4.886546531571727e-06
Position 481: 3.2247118930797126e-06
Position 98: 2.5361925552012946e-06
Position 2903: 1.924888934056936e-06
Position 2880: 1.8594628436347088e-06
Position 436: 1.3459300119278986e-06
Position 488: 1.2311999199215593e-06
Position 3411: 1.0042380712104271e-06
Position 588: 5.762370404965919e-07
Position 1393: 5.349041593984834e-07
Position 1441: 3.1720596542696606e-07
Position 4761: 3.0159081650563154e-07
Position 1400: 1.9996471019922745e-07
Position 1359: 8.501590069065542e-08
Position 222: 8.166136595026169e-08
Position 5523: 7.083394708038103e-08
Position 6053: 6.835383917505313e-08
Position 100: 5.8326334748633894e-08
Position 502: 5.5587155050924236e-08
Position 141: 4.028717988192395e-08
Position 491: 3.318786692294842e-08
Position 583: 2.6834772245746772e-08
Position 563: 2.3784430166414966e-08
Position 525: 2.2753209247598165e-08
Position 886: 1.5349104312031076e-08
Position 926: 1.412426298790556e-08
Position 41: 1.165277634779701e-08
Position 18: 1.9806258070797693e-09
Position 308: 2.559176540209703e-10
Position 176: 1.1213677303140395e-11
Position 358: 1.905389161454088e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.9754654686870217
Position 7534: 0.950786494831938
Position 11091: 0.8989790576579496
Position 8249: 0.699210828880013
Position 9224: 0.5823561185368016
Position 4692: 0.5706387843688864
Position 10532: 0.37003519403971646
Position 2307: 0.23714643522204665
Position 2809: 0.1962422506974667
Position 9163: 0.17860712748356977
Position 2832: 0.16675329657686658
Position 10098: 0.16529265213330047
Position 2779: 0.1528916275452992
Position 5938: 0.1475974502367545
Position 1115: 0.11657000514283486
Position 7734: 0.1077669393447997
Position 9488: 0.09860398486795846
Position 9160: 0.08324222157525421
Position 9271: 0.07980389369040974
Position 8914: 0.06875755096115664
Position 7873: 0.06695659506499212
Position 7923: 0.05970610174718293
Position 11242: 0.05380772278819245
Position 7972: 0.053353546479070764
Position 10592: 0.050597770320278415
Position 7824: 0.04983813061321392
Position 10287: 0.04232972951694244
Position 5723: 0.03904208368901306
Position 8198: 0.031080325489584996
Position 2983: 0.02923686755757599
Position 5822: 0.024975786921899973
Position 8990: 0.023423949550330163
Position 10180: 0.02129552761637018
Position 6625: 0.020915386956397428
Position 1591: 0.02037697048562833
Position 9179: 0.01989384514677989
Position 1025: 0.01900353064233868
Position 350: 0.017678753076523564
Position 9235: 0.017486366489214505
Position 1909: 0.016804077862703548
Position 9278: 0.012843216000828505
Position 10827: 0.011135947491455116
Position 2581: 0.010827400054752108
Position 7498: 0.010761059432433674
Position 651: 0.01044895678271994
Position 9448: 0.010399541938888203
Position 3130: 0.009743892654263626
Position 8012: 0.00971913377410257
Position 8893: 0.009521823649027294
Position 6134: 0.009378363971956037
Position 1921: 0.008586233235145182
Position 5481: 0.008086826951540307
Position 6265: 0.007262423009843303
Position 621: 0.0070548300405310896
Position 5553: 0.006414812028031376
Position 10300: 0.006004427522466279
Position 5385: 0.005934275747115395
Position 4739: 0.005606986938045214
Position 508: 0.005445287183904196
Position 3833: 0.005322052145794337
Position 8483: 0.0051682345388402015
Position 3147: 0.005166450796455318
Position 3650: 0.004855585140681116
Position 5231: 0.0048524829249988
Position 5122: 0.004686812324922729
Position 10007: 0.003742069861286236
Position 2476: 0.0036207359112129414
Position 7942: 0.003588622089383404
Position 10387: 0.0034708689566053203
Position 5135: 0.0034540008079858285
Position 253: 0.003424672291789115
Position 2134: 0.0034104039618015713
Position 8946: 0.00329823425265087
Position 1155: 0.003186730872073117
Position 9970: 0.003143196446438711
Position 545: 0.0026277873312853042
Position 369: 0.002616906203631566
Position 7184: 0.0025309355919325683
Position 11646: 0.002526243444673819
Position 4842: 0.0024188326149825585
Position 2111: 0.002265424969500313
Position 5856: 0.0022627119244086765
Position 2559: 0.0022579865994584573
Position 7857: 0.0021089189862644408
Position 486: 0.0019920092973760126
Position 131: 0.001973450412963565
Position 11479: 0.0019702043741391564
Position 6810: 0.001909439539699596
Position 3710: 0.0018933009924182941
Position 3903: 0.0018486917023364797
Position 824: 0.001839937495261582
Position 2071: 0.001425209041150589
Position 10762: 0.001387979955927982
Position 847: 0.001357853230031362
Position 3322: 0.0013522267297178146
Position 5665: 0.0013118608350845989
Position 9521: 0.0012943236792390303
Position 2037: 0.0012401713609278366
Position 284: 0.0012111244892550493
Position 2848: 0.0011864955154212403
Position 4306: 0.0011649609762947224
Position 8968: 0.00110955614802404
Position 3462: 0.0010947145161241843
Position 11492: 0.0010909836793540763
Position 5319: 0.0009899410885840254
Position 8096: 0.000908407907239155
Position 250: 0.0008993242397392753
Position 5196: 0.0008967925037846904
Position 7982: 0.0008915149515452572
Position 5417: 0.0008701533319915215
Position 3093: 0.0008235489883608736
Position 2950: 0.0008073397763077072
Position 3653: 0.0007696960324760153
Position 1946: 0.0007570510582034582
Position 1066: 0.0007399502823925241
Position 1975: 0.0007088966001310952
Position 10720: 0.0006835179851321349
Position 390: 0.000661238559021076
Position 10794: 0.0006138395254792383
Position 9107: 0.0005913535027596669
Position 9638: 0.0005778872759839804
Position 3217: 0.000569355049673095
Position 9295: 0.0005668561429394739
Position 1188: 0.0005593368965817383
Position 850: 0.0005547013415623892
Position 420: 0.0005475884850053758
Position 2431: 0.0005460838493610455
Position 3214: 0.0005411706634775302
Position 8060: 0.0005382305893237894
Position 1141: 0.0005161196498031943
Position 2193: 0.0004898679196258805
Position 3493: 0.00047862053526660857
Position 964: 0.00046140246173611524
Position 2552: 0.00045989462326848334
Position 10213: 0.00044106257237118554
Position 1809: 0.00044081764615180164
Position 5514: 0.0004263055277496447
Position 7662: 0.00042146255321902327
Position 828: 0.00039923325466045335
Position 4168: 0.0003926378050065517
Position 5574: 0.0003840929722178331
Position 3774: 0.00035899446899711774
Position 8273: 0.00033313271140882967
Position 9992: 0.00031909102376597164
Position 7511: 0.00030387711323585703
Position 3533: 0.0002952534883779462
Position 799: 0.0002882050584948588
Position 9744: 0.0002805131240001322
Position 2502: 0.0002602989816767656
Position 1739: 0.0002521754093169427
Position 2327: 0.00024316970254442303
Position 2165: 0.00022242208183987486
Position 11689: 0.00021013643940270076
Position 3689: 0.00020972729995913725
Position 11173: 0.00020087298067992116
Position 2018: 0.00019850690026892388
Position 2262: 0.00019839084668815202
Position 10492: 0.00019293822640449165
Position 2866: 0.0001896114394063915
Position 5064: 0.00017436858205155864
Position 7774: 0.0001645487132688144
Position 11462: 0.00015893251296313738
Position 3368: 0.00014771800519676226
Position 3440: 0.00014178904404426514
Position 11050: 0.00012156670542333726
Position 3033: 0.00011969561694177353
Position 11047: 0.00011707432500146115
Position 1097: 0.00011284237570797381
Position 158: 0.0001099838535882947
Position 9712: 0.0001097383757226861
Position 9870: 0.00010853113013598464
Position 674: 0.0001082461486584404
Position 256: 0.00010674645926116939
Position 5421: 0.00010109420000744404
Position 9498: 9.721662442011582e-05
Position 1878: 9.461457035385877e-05
Position 10204: 9.145542453774227e-05
Position 569: 9.13706650383242e-05
Position 1818: 9.087059130331091e-05
Position 2619: 8.739699594863052e-05
Position 4653: 8.662014920299347e-05
Position 2148: 8.22279742038997e-05
Position 9845: 7.94183236816497e-05
Position 4754: 7.224219594010574e-05
Position 9683: 7.005617223001106e-05
Position 2936: 6.982925246171207e-05
Position 11275: 6.741756481103711e-05
Position 5550: 6.343302814206489e-05
Position 2604: 5.753984145326222e-05
Position 294: 5.563318869421638e-05
Position 712: 5.490745970266708e-05
Position 9980: 3.919819494429938e-05
Position 3965: 3.622173592944276e-05
Position 4572: 3.545012786681009e-05
Position 902: 3.52354331932979e-05
Position 2022: 3.504689330467794e-05
Position 1834: 3.396820830864746e-05
Position 949: 3.260449781467962e-05
Position 886: 3.1669915778584006e-05
Position 2710: 3.089546971666136e-05
Position 1979: 2.9410678092090506e-05
Position 502: 2.7467531828249716e-05
Position 3098: 2.6412861305693797e-05
Position 3905: 2.5308735920704478e-05
Position 272: 2.396712403415125e-05
Position 2956: 2.1779891098577125e-05
Position 2903: 2.072560924728052e-05
Position 9398: 2.0135763598933348e-05
Position 942: 1.9560336659403035e-05
Position 3160: 1.7710299148641952e-05
Position 3170: 1.7243169727901907e-05
Position 316: 1.705949334148193e-05
Position 9731: 1.4470516935664042e-05
Position 4616: 1.4247584921557767e-05
Position 6084: 1.2804899343724232e-05
Position 5334: 1.2443401064269756e-05
Position 9923: 1.2187309816112783e-05
Position 5173: 1.0717952860962794e-05
Position 2517: 1.0019367890908345e-05
Position 1853: 7.349701612905181e-06
Position 4932: 6.7779865936932415e-06
Position 2654: 6.31363087527699e-06
Position 1787: 5.440566425083725e-06
Position 1840: 5.302918106631993e-06
Position 1868: 4.73427238943854e-06
Position 1167: 4.3191871643232e-06
Position 4603: 4.23955316273066e-06
Position 1122: 3.943207014908462e-06
Position 1356: 3.6385787606218397e-06
Position 1045: 2.913854608498807e-06
Position 687: 2.1228706673066556e-06
Position 862: 2.017910346568053e-06
Position 559: 1.85084066802845e-06
Position 579: 1.3586378170091578e-06
Position 910: 1.2810821074183433e-06
Position 3401: 1.0582840602242053e-06
Position 2377: 9.951315862656865e-07
Position 4995: 8.774100749402809e-07
Position 5099: 8.44880920780277e-07
Position 2880: 7.35262586116795e-07
Position 407: 6.585224589920095e-07
Position 1593: 6.549091253540928e-07
Position 1347: 5.794698856487576e-07
Position 141: 5.385250449890015e-07
Position 1313: 4.3281761265359656e-07
Position 1070: 3.486477123633211e-07
Position 1205: 2.8197320334934275e-07
Position 2877: 2.182806998347757e-07
Position 488: 1.9732634009329877e-07
Position 1409: 1.8382994461764825e-07
Position 2196: 1.6166413666118214e-07
Position 9408: 7.260097143736872e-08
Position 298: 3.651907470333202e-08
Position 3155: 2.5798583809021107e-08
Position 917: 1.7705420377541568e-09
Position 3004: 1.2801693751775807e-09
Position 706: 1.4737466911944585e-11
Position 86: 1.2362270125680707e-12
