Gene = LEPR
Position 99: 8.165757018415431e-06
Position 691: 8.115998695617428e-06
Position 2303: 7.268408344734509e-06
Position 653: 6.800280853583866e-06
Position 800: 6.3433354629014845e-06
Position 6628: 6.003000347815582e-06
Position 62: 5.9939067164362776e-06
Position 749: 5.907942138634646e-06
Position 2005: 4.605679159085828e-06
Position 5015: 3.5780457915013762e-06
Position 568: 2.6198690145161634e-06
Position 457: 2.215418631282093e-06
Position 127: 1.7381943001779176e-06
Position 82: 1.688835471100884e-06
Position 10101: 1.5609798147912611e-06
Position 1138: 1.1653055570093885e-06
Position 627: 1.0488241088348088e-06
Position 1052: 7.213678350441058e-07
Position 387: 5.722435284061246e-07
Position 10646: 4.306569833132463e-07
Position 439: 4.2585764390375144e-07
Position 695: 4.205901185825101e-07
Position 721: 4.0021285817630017e-07
Position 2779: 3.71221183314422e-07
Position 2917: 3.5153835046763745e-07
Position 553: 3.3290060247195944e-07
Position 993: 3.1186586304346007e-07
Position 10620: 1.461734730143884e-07
Position 10275: 1.4334219378430102e-07
Position 117: 1.273534105583305e-07
Position 176: 1.258071079253201e-07
Position 844: 1.2018603990354492e-07
Position 241: 9.558624897877107e-08
Position 267: 9.3867919399945e-08
Position 321: 7.237881187620512e-08
Position 7703: 5.076484549947008e-08
Position 598: 3.11675644912425e-08
Position 608: 2.777693602696991e-08
Position 139: 2.8119624984429433e-10
Position 6391: 2.2312283246193762e-10
Position 939: 2.0584452717220713e-10
Position 6025: 1.5606987128123427e-10
Position 5485: 1.5001190511518388e-10
Position 932: 1.4785347211664032e-10
Position 570: 3.3776948850412475e-13
Position 30: 1.0098187585811441e-13
Position 494: 4.833646122922508e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18440: 0.9990963941649941
Position 4161: 0.8986900071736604
Position 28887: 0.8147186271465108
Position 9209: 0.7484559365909924
Position 21246: 0.6528569992882323
Position 36761: 0.6211614610787229
Position 25309: 0.6097341345570342
Position 16782: 0.4574741887733124
Position 4650: 0.4172991558333651
Position 34589: 0.34061646065863554
Position 30572: 0.23162822941386416
Position 16334: 0.21831861512804857
Position 35426: 0.14176950820006184
Position 12501: 0.1283658232479802
Position 28912: 0.12180706478669423
Position 35105: 0.1109757227514835
Position 4482: 0.09941519100771072
Position 4597: 0.09587220283991128
Position 4526: 0.09211961478748383
Position 9278: 0.07760154660411508
Position 1911: 0.07678548909141028
Position 24558: 0.07052474811916208
Position 12538: 0.06560736886841216
Position 31089: 0.05814629279537405
Position 27646: 0.05573458964234665
Position 29172: 0.05559165767817688
Position 33980: 0.052596933216544114
Position 9687: 0.049882229626409445
Position 16437: 0.0418586401135095
Position 3536: 0.04067880929910006
Position 3362: 0.04034407526801753
Position 10009: 0.0368773534107297
Position 28850: 0.035765794960940796
Position 34834: 0.035618314386880165
Position 32721: 0.03211447347049719
Position 32766: 0.027091065107927102
Position 16174: 0.026084908717683254
Position 30911: 0.024096108364318473
Position 2078: 0.022625331120667516
Position 1789: 0.02143985842382032
Position 8393: 0.020644661231609948
Position 3499: 0.020595071033872727
Position 29146: 0.019834050218556682
Position 4460: 0.01830514896330102
Position 34628: 0.017999677626449967
Position 1931: 0.017622538212580197
Position 4672: 0.016232553806323168
Position 5359: 0.015587080222697232
Position 36738: 0.014744820570675698
Position 7597: 0.014663009485255308
Position 721: 0.01395784225567803
Position 3502: 0.013559293330816976
Position 4406: 0.013344599119473766
Position 3904: 0.013161143277918001
Position 4226: 0.012596506743688838
Position 3992: 0.012189686373289252
Position 4001: 0.011578506111338076
Position 19570: 0.011550145397401046
Position 33702: 0.010771678102607755
Position 4078: 0.01041623894407706
Position 608: 0.01020349438351357
Position 6922: 0.00928774298216217
Position 1837: 0.00904548430933569
Position 3934: 0.008635829335278757
Position 9539: 0.008561035666561837
Position 675: 0.007731498741085309
Position 12770: 0.00766831376199948
Position 34412: 0.007366254993395648
Position 9893: 0.007049086598541234
Position 32230: 0.007028441557791126
Position 12666: 0.006773277769763339
Position 19648: 0.006632009402270946
Position 901: 0.006361472093117144
Position 34261: 0.005853766240439218
Position 760: 0.005268834907600398
Position 3963: 0.005182435599818594
Position 1444: 0.005013479513575661
Position 3454: 0.005008701448163874
Position 3170: 0.004189169023715026
Position 8369: 0.003906449325304521
Position 321: 0.003819691791422919
Position 1986: 0.0035218806075001693
Position 3027: 0.0034653595060631748
Position 935: 0.0031799303004706116
Position 29898: 0.0030860160532889314
Position 4494: 0.0029921413809497464
Position 34992: 0.002962139009482008
Position 3685: 0.0028623550919054516
Position 6536: 0.0028116777752619504
Position 1868: 0.00269709968354128
Position 9640: 0.002627101609683247
Position 1397: 0.002481705429217401
Position 15260: 0.002260251593171215
Position 7019: 0.0021723854056510394
Position 29488: 0.0021328106760909234
Position 1103: 0.0021264184910554395
Position 3640: 0.002002338374432506
Position 29506: 0.0019725927789390604
Position 3771: 0.00191085733999529
Position 457: 0.00190256646613986
Position 5345: 0.0017863166640279316
Position 2689: 0.0017763617702587643
Position 551: 0.001750830056806545
Position 1934: 0.0017447260414598354
Position 1874: 0.00170826616308743
Position 1960: 0.0016654665481376156
Position 33486: 0.001654753887820088
Position 6942: 0.0016120118126134876
Position 1379: 0.001588707721980112
Position 6873: 0.001571889312707281
Position 29439: 0.001535753052805153
Position 9123: 0.0015086454457070428
Position 7672: 0.001502272737597599
Position 10023: 0.0014766956252294237
Position 34849: 0.001451230876100681
Position 9604: 0.0014237848927891694
Position 3767: 0.0014167682630664186
Position 4548: 0.0013923626196006502
Position 9143: 0.001363903286058615
Position 3734: 0.0013516320013821793
Position 4927: 0.0013160274079244167
Position 9697: 0.0012568586602348286
Position 1792: 0.001222717735256136
Position 4491: 0.001205827806279418
Position 32532: 0.0011408566911361435
Position 32303: 0.0011309547663054535
Position 1287: 0.0011109111752669275
Position 297: 0.001086414897272858
Position 29677: 0.0010576061339077462
Position 1913: 0.001052728981332255
Position 29316: 0.0010523403091743538
Position 26904: 0.0010031788582699967
Position 1745: 0.0009786950866268354
Position 3225: 0.000882773713962688
Position 3173: 0.0008344257875230814
Position 4782: 0.0008323388208178841
Position 23748: 0.0008176005835688501
Position 21937: 0.0008084900954065828
Position 3791: 0.0007875007448232406
Position 29466: 0.0007670994490491047
Position 4109: 0.000741603005619592
Position 6508: 0.0007134325710809932
Position 4876: 0.0006730971578123548
Position 1917: 0.0006585020387045728
Position 1579: 0.0006495489909267056
Position 3715: 0.0006239477986876744
Position 842: 0.0006171778043037315
Position 1196: 0.0006057546128731742
Position 1414: 0.0005861572790990336
Position 3737: 0.0005174953679584374
Position 3712: 0.0005006051662161153
Position 911: 0.0004908918676412458
Position 29375: 0.0004806725576364569
Position 27071: 0.00045656170999729275
Position 811: 0.0004397763924113858
Position 4466: 0.00041135088962604356
Position 492: 0.00041113508399581386
Position 8091: 0.0004029132852302853
Position 4036: 0.00037489301951853854
Position 698: 0.0003463703252106247
Position 476: 0.00032272899979271985
Position 2719: 0.00031572711604268454
Position 1455: 0.00030673195867583487
Position 5287: 0.00030594433985205383
Position 23973: 0.0002986196921846552
Position 31385: 0.0002917125413692439
Position 2721: 0.00028435121490967834
Position 1119: 0.0002804822550870243
Position 4503: 0.00027791797337874125
Position 7425: 0.0002659912204334056
Position 4955: 0.0002549456065028098
Position 9061: 0.00022813598842864646
Position 6590: 0.00022072948474472124
Position 30683: 0.00021909245787444563
Position 26204: 0.0002085226989620477
Position 1047: 0.00018762286356956238
Position 4716: 0.0001688500443592029
Position 4566: 0.0001661150935622815
Position 7460: 0.00016272658029070094
Position 21960: 0.00016041317369096974
Position 5306: 0.00015324319371836127
Position 7569: 0.0001470092352712216
Position 4812: 0.00014517040611465012
Position 9723: 0.00014231438322755136
Position 24207: 0.00014119692630091014
Position 24877: 0.00012593000263121595
Position 5403: 0.00012162448829725826
Position 1845: 0.00011983066398491398
Position 1887: 0.00011401706798785438
Position 1511: 0.00011251952026711881
Position 6433: 0.00010436858477438523
Position 2750: 0.00010137152247067491
Position 11150: 9.862365045804671e-05
Position 2631: 9.785528644362677e-05
Position 21636: 9.204569771646818e-05
Position 2785: 8.932868211436431e-05
Position 333: 7.84437670082645e-05
Position 4242: 7.494114943474385e-05
Position 4890: 7.445537076644022e-05
Position 2600: 7.229775286208718e-05
Position 1497: 6.997603391317582e-05
Position 1752: 6.983110119356179e-05
Position 1350: 6.932663206508882e-05
Position 2045: 5.657261112002754e-05
Position 1267: 5.253351602550701e-05
Position 20918: 4.703109519619247e-05
Position 588: 4.350271383200456e-05
Position 621: 4.2536752337465134e-05
Position 19868: 3.129086234648222e-05
Position 20616: 2.0763916585816036e-05
Position 9790: 1.6215461271481348e-05
Position 18758: 1.1235614383580169e-05
Position 23718: 1.1192683351685914e-05
Position 20315: 1.0397356852691433e-05
Position 7129: 1.0349542789855153e-05
Position 3133: 9.125646973494702e-06
Position 1582: 8.982657840958762e-06
Position 7199: 7.869450306427973e-06
Position 9488: 7.772637667881998e-06
Position 19725: 7.50638464390011e-06
Position 1211: 5.864931390243455e-06
Position 18916: 4.942128460435082e-06
Position 680: 4.807567953102566e-06
Position 3831: 4.339371684461244e-06
Position 17122: 4.1375034558190615e-06
Position 581: 3.835298079768748e-06
Position 20267: 2.7693907748944993e-06
Position 1304: 2.688391591597692e-06
Position 1500: 2.4159516431782346e-06
Position 1052: 2.3849439088273422e-06
Position 2992: 2.2231063926894194e-06
Position 10516: 2.059432712155578e-06
Position 2823: 2.0335044424048046e-06
Position 2790: 1.969314431718773e-06
Position 501: 1.962835680624293e-06
Position 592: 1.9582863287818693e-06
Position 19462: 1.940750930277178e-06
Position 345: 1.6917136732010922e-06
Position 11671: 1.6904934813827913e-06
Position 7252: 1.678361363600493e-06
Position 939: 1.2562069502983067e-06
Position 1544: 1.252334360072983e-06
Position 677: 1.2292861149918875e-06
Position 847: 1.1479385059913691e-06
Position 14196: 1.1321604363086639e-06
Position 3327: 7.98108358561454e-07
Position 1154: 6.78317184166693e-07
Position 1248: 6.764224890183983e-07
Position 6452: 6.253849415466004e-07
Position 7161: 5.111272319454289e-07
Position 4995: 3.809607588720589e-07
Position 14397: 2.1817955682655348e-07
Position 11723: 2.008159860349397e-07
Position 13462: 1.9031722087521503e-07
Position 11078: 1.8230729676275987e-07
Position 13665: 1.6928155468905563e-07
Position 7934: 1.4834668398832404e-07
Position 553: 1.3584806544533462e-07
Position 399: 1.0802614478193304e-07
Position 11768: 9.313463423218428e-08
Position 4860: 7.224538590409437e-08
Position 11184: 7.123324370178409e-08
Position 9517: 6.981179023835996e-08
Position 11699: 6.702695631173913e-08
Position 11286: 6.049945154928917e-08
Position 5966: 5.4429477136897955e-08
Position 2697: 4.796627747054243e-08
Position 1074: 4.274080416260923e-08
Position 762: 4.1960279447247014e-08
Position 10757: 4.114477372872285e-08
Position 1226: 2.9381111332822207e-08
Position 1072: 2.4208809681049434e-08
Position 780: 1.9143764340583987e-08
Position 7994: 1.906896732491558e-08
Position 5986: 1.521095146040676e-08
Position 792: 1.37532486890786e-08
Position 7850: 1.3437874824629826e-08
Position 387: 1.1756171673038248e-08
Position 221: 1.1443834938590338e-08
Position 687: 3.9385203128592545e-09
Position 262: 2.5382818399271146e-09
Position 616: 2.116830745991992e-09
Position 351: 8.774482842561499e-10
Position 278: 7.722427540471505e-10
Position 6232: 1.0091115374879235e-10
Position 6317: 5.92701129315288e-11
Position 6272: 2.1566923935762783e-11
Position 6098: 1.3537106117347964e-11
Position 364: 1.0374596301013824e-15
Position 150: 9.633115207192853e-16
Position 362: 1.9256843223819174e-16
Position 88: 2.842290769585664e-17
Position 70: 2.968952649392865e-21
