Gene = GLUL
Position 5287: 0.0011479553125873085
Position 5949: 0.0010261072064686168
Position 8784: 0.0009983837797630673
Position 1448: 0.0009912613380498225
Position 914: 0.0009830747085345659
Position 10414: 0.0009630735893512704
Position 2008: 0.000908822296626789
Position 5856: 0.0008763627890733541
Position 5020: 0.0008144316224227102
Position 2066: 0.0007939379484247304
Position 5603: 0.0007905163261210881
Position 5664: 0.0007898370985939526
Position 9075: 0.0007857569401976114
Position 4046: 0.0007765732752467112
Position 891: 0.0007645878517013856
Position 8192: 0.0007493924115379748
Position 2150: 0.0007240334875286614
Position 1811: 0.0006881920267830604
Position 1377: 0.0006875863123075894
Position 4614: 0.0006649227048069839
Position 6044: 0.0006638850247905703
Position 3502: 0.0006635900254643384
Position 7357: 0.0006543864568098011
Position 4524: 0.000650408151878637
Position 7079: 0.0006392446115972432
Position 5877: 0.0005973754040871808
Position 8366: 0.0005823340834801724
Position 5753: 0.000580739204682321
Position 7240: 0.0005769338643707052
Position 1386: 0.000574532177307385
Position 637: 0.0005737375793928183
Position 8859: 0.0005031642330171474
Position 3339: 0.000472881154964257
Position 3757: 0.000453668171406963
Position 5667: 0.00043411566606156875
Position 3811: 0.000419496101990311
Position 5583: 0.0004182726694770778
Position 2230: 0.00041142957643585065
Position 6091: 0.00041142733712921155
Position 7739: 0.00040154132359585936
Position 390: 0.00036424206197297116
Position 4254: 0.0003574968433714214
Position 1105: 0.00035143245211888963
Position 4344: 0.00035134500545108547
Position 1411: 0.0003469024366004172
Position 3753: 0.0003412969418914042
Position 4187: 0.0003343759498949127
Position 4249: 0.00031230732914705483
Position 4302: 0.0002703296816916741
Position 3481: 0.0002664832795015536
Position 5472: 0.00026241514243107865
Position 7349: 0.00026067259797168073
Position 1221: 0.00025637128669968453
Position 760: 0.0002467229045855853
Position 8541: 0.0002440397542619305
Position 6567: 0.00023391202707803778
Position 4577: 0.0002130412106242476
Position 4387: 0.00021236534087528308
Position 5707: 0.00020799701651514718
Position 559: 0.00020741806990589405
Position 3767: 0.0002070532482496954
Position 1990: 0.00020702160440631349
Position 4337: 0.0002026318196341445
Position 3778: 0.0001772323151255089
Position 4218: 0.00015636204028300627
Position 6153: 0.00015325120719592646
Position 1153: 0.0001507387947865955
Position 3808: 0.00014256907553621324
Position 7004: 0.00013429625363038485
Position 2373: 0.00012947392848585402
Position 1149: 0.00012456959909362897
Position 5683: 0.00011960477860660833
Position 602: 0.0001171234011079302
Position 3940: 0.0001099172546385126
Position 6550: 9.376710563303145e-05
Position 5631: 9.116341680024946e-05
Position 589: 8.956177772252775e-05
Position 5231: 8.913996881441136e-05
Position 3720: 8.617093665943421e-05
Position 978: 7.975169515897323e-05
Position 1390: 7.949006089398953e-05
Position 5331: 7.580299011404714e-05
Position 1422: 7.408389262701077e-05
Position 5715: 6.963488695553174e-05
Position 671: 6.872019421905058e-05
Position 1814: 6.35144079020875e-05
Position 5235: 5.722250878945037e-05
Position 4870: 5.41024800989955e-05
Position 6823: 4.1302205516530306e-05
Position 6966: 3.667407756187684e-05
Position 1007: 3.3017606652906186e-05
Position 3789: 2.766003418111826e-05
Position 2084: 2.0940129384438516e-05
Position 165: 1.9621895646804556e-05
Position 5454: 1.934303954265955e-05
Position 5324: 1.8521477257524036e-05
Position 5193: 1.60316540541987e-05
Position 6509: 1.3265385716728559e-05
Position 4151: 1.2126951349072798e-05
Position 1103: 1.0799206745247046e-05
Position 6612: 9.63765921246376e-06
Position 1321: 8.889804090885776e-06
Position 1159: 8.282273492147433e-06
Position 1299: 7.884408767264762e-06
Position 6513: 7.879194976760256e-06
Position 1036: 4.7879481620472885e-06
Position 1156: 3.997510182068908e-06
Position 318: 3.892523479379121e-06
Position 1288: 3.650434759578815e-06
Position 6405: 3.292674264642515e-06
Position 4095: 3.2007634161370425e-06
Position 6446: 1.4940300443311932e-06
Position 6129: 1.4679835221548987e-06
Position 5695: 1.413675569308775e-06
Position 1134: 1.3720971370584015e-06
Position 419: 1.2995007182343883e-06
Position 532: 1.0753134778000084e-06
Position 357: 8.871962183008856e-07
Position 771: 7.341740558231313e-07
Position 563: 6.780855614169701e-07
Position 1166: 6.632107964019057e-07
Position 683: 4.319683139053885e-07
Position 1131: 3.2252797991167246e-07
Position 5451: 2.964960353481038e-07
Position 453: 2.2117537674493224e-07
Position 2177: 1.8403807164736816e-07
Position 2330: 1.3225143162453262e-07
Position 1490: 9.015831345361059e-08
Position 5048: 8.322896602635696e-08
Position 782: 7.618015447349642e-08
Position 349: 2.4434933834466372e-08
Position 1656: 1.8833600732385473e-08
Position 5156: 1.665065130382791e-08
Position 435: 1.1909420819399828e-08
Position 437: 8.31080209407501e-09
Position 121: 6.591371125554822e-09
Position 426: 1.544615105982713e-09
Position 126: 3.8880729785682445e-10
Position 424: 3.1243727324036533e-10
Position 102: 2.45080577906283e-10
Position 432: 9.06079653277105e-11
Position 442: 8.116009887653744e-11
Position 450: 5.5243202030272046e-11
