Gene = SHFM1
Position 684: 3.973982632964927e-07
Position 529: 3.3428776493831504e-07
Position 523: 2.1052844411393955e-07
Position 354: 1.959106259364749e-07
Position 600: 1.4592177245182095e-07
Position 1086: 6.999141284859181e-08
Position 122: 4.7122785127821744e-08
Position 783: 3.249500617649463e-08
Position 604: 8.332569144142281e-09
Position 741: 3.932192075282582e-09
Position 607: 8.809350386903476e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14999: 0.9911520726927017
Position 20924: 0.7979240882011845
Position 14808: 0.5692287349222288
Position 560: 0.43253129636989696
Position 15202: 0.24967767011549172
Position 12702: 0.201280045440689
Position 354: 0.16154372363308608
Position 563: 0.10113449074397923
Position 1661: 0.08234094063887809
Position 15353: 0.07070417458811883
Position 15972: 0.061580759240348594
Position 286: 0.06034275663621408
Position 1676: 0.05676048678838327
Position 11791: 0.056516859802544235
Position 16005: 0.05622471723474113
Position 17254: 0.05483550559180528
Position 4642: 0.04912855256838755
Position 590: 0.041715379274744196
Position 19272: 0.035924412281552964
Position 18603: 0.03400544586230147
Position 1618: 0.03260331376949421
Position 3007: 0.027528067966314216
Position 2917: 0.021970758864042053
Position 17826: 0.021750229099911842
Position 15821: 0.021568166467797936
Position 17093: 0.018640414494090467
Position 1593: 0.018442860224701173
Position 19435: 0.01822526128428555
Position 16871: 0.017114081498543612
Position 5925: 0.016865302820813888
Position 15836: 0.016083387451835945
Position 2980: 0.015874514863290997
Position 3030: 0.01472598744702744
Position 3011: 0.014175745442335033
Position 365: 0.013714488621114834
Position 633: 0.013447070742136764
Position 21409: 0.012942406638686317
Position 20600: 0.012147064835041287
Position 4765: 0.011615068891228457
Position 19914: 0.0111732918712864
Position 1526: 0.010807937126085163
Position 5959: 0.010612131180720909
Position 16489: 0.010058391640777787
Position 15405: 0.007658214847062984
Position 21312: 0.0072465352028492
Position 18352: 0.006861983774968704
Position 16311: 0.006251678653758982
Position 16583: 0.005683461643915311
Position 1688: 0.005665505641277789
Position 17740: 0.00541302691280802
Position 15182: 0.005393613199941373
Position 6138: 0.005162663292109261
Position 15313: 0.005003051034856727
Position 20784: 0.00461918999845239
Position 18407: 0.00453922061721273
Position 2954: 0.0037339983171237805
Position 319: 0.003709393797851284
Position 16516: 0.003645481905675838
Position 15163: 0.00325327164286341
Position 16980: 0.0032531039894989175
Position 15631: 0.0028182327732182992
Position 15987: 0.0025788380045920103
Position 18656: 0.0025184824334486856
Position 18690: 0.0023502277126865624
Position 16916: 0.0018084686844619803
Position 21140: 0.0017300905197648294
Position 306: 0.0017247733822994236
Position 18718: 0.0016551506832703617
Position 17615: 0.0015989350469228503
Position 15438: 0.001425094144705301
Position 19460: 0.0013926346696029183
Position 1712: 0.0013591764799437706
Position 765: 0.001291484908596082
Position 267: 0.0011071178309781005
Position 17446: 0.001008438007482253
Position 20191: 0.0009312230733801815
Position 21884: 0.0009299106366196489
Position 17981: 0.0008616652552304022
Position 21538: 0.0007625148371109582
Position 19359: 0.0007586823896874325
Position 2132: 0.0007378152495332132
Position 15863: 0.0007102146566195182
Position 17216: 0.0007041732159191603
Position 20072: 0.0006415829767577432
Position 2759: 0.0006322771373934667
Position 2276: 0.0005966532704588624
Position 18000: 0.0005444826143502191
Position 21021: 0.0005348732543233108
Position 21752: 0.0005330963004748575
Position 16367: 0.0005295272595683317
Position 3495: 0.00048374870105104473
Position 5635: 0.0004787883273528269
Position 16755: 0.00046376129820761017
Position 15742: 0.00044944608465084454
Position 20874: 0.0004365534724883491
Position 7192: 0.00042589592434130134
Position 10467: 0.0004105025340994882
Position 15402: 0.0004102405654327148
Position 17958: 0.0004011413858470753
Position 2848: 0.0004003854753807003
Position 523: 0.0003976516806119245
Position 19609: 0.0003781955649443629
Position 15221: 0.0003769928113608279
Position 19549: 0.0003218803368061836
Position 16419: 0.0002881481740868293
Position 3706: 0.0002877819815650277
Position 810: 0.00028676500198952424
Position 9624: 0.0002771626273334856
Position 4078: 0.0002328546427391644
Position 18854: 0.00022822255557436726
Position 1409: 0.000227381191736415
Position 15761: 0.00022214443823957423
Position 1163: 0.00021223410021500294
Position 17844: 0.00018721794378449193
Position 3574: 0.00018331713909469294
Position 1112: 0.00018151012912776877
Position 3546: 0.00018040807959783216
Position 2344: 0.0001748372678153845
Position 404: 0.00016492388054016962
Position 3356: 0.00016190761840184943
Position 333: 0.00015552396963757593
Position 15534: 0.0001522836396305401
Position 2891: 0.0001241046617318358
Position 1358: 0.00011997195816620379
Position 2735: 0.00010653205185489351
Position 3808: 9.647754025456377e-05
Position 983: 8.202718256017313e-05
Position 15578: 7.094005643154808e-05
Position 2092: 5.610447877386919e-05
Position 15420: 5.150096979007619e-05
Position 2788: 4.659555041971726e-05
Position 434: 4.640375448236127e-05
Position 2823: 4.422179960874188e-05
Position 1336: 4.097704736942223e-05
Position 3501: 4.018063926286023e-05
Position 3331: 4.0026145309016216e-05
Position 1628: 3.779081024452126e-05
Position 105: 3.697875161045103e-05
Position 5927: 3.5364332110602456e-05
Position 813: 3.333926251486534e-05
Position 249: 3.160584005053729e-05
Position 1028: 3.138304056421301e-05
Position 158: 2.9753348961426495e-05
Position 1578: 2.6072787422110866e-05
Position 1058: 2.5660505084809204e-05
Position 15225: 2.4695701853820043e-05
Position 662: 2.3758325557078344e-05
Position 2445: 2.2337010850706425e-05
Position 1439: 2.07780965860418e-05
Position 1556: 1.805126075817277e-05
Position 460: 1.7672859839128574e-05
Position 1482: 1.592577213903969e-05
Position 3522: 1.2225571900869375e-05
Position 1725: 1.2220649116978789e-05
Position 3040: 1.2177889822071426e-05
Position 122: 1.214900287142942e-05
Position 3588: 1.203197289557675e-05
Position 2058: 1.1462818107508519e-05
Position 604: 1.0947095731860353e-05
Position 2362: 1.0477243313283697e-05
Position 2408: 9.474423768537205e-06
Position 2650: 8.895364471977437e-06
Position 4715: 8.583464698255435e-06
Position 263: 7.298279161752329e-06
Position 1280: 7.195442332114729e-06
Position 3859: 7.185410811183008e-06
Position 173: 7.143526815834e-06
Position 2878: 6.895280115255707e-06
Position 15637: 5.173751874239802e-06
Position 6320: 4.731232804132103e-06
Position 1083: 4.3255219169509256e-06
Position 203: 4.122712375955737e-06
Position 437: 3.4765861880468923e-06
Position 607: 3.2614592321649325e-06
Position 949: 3.0393205861618673e-06
Position 2177: 2.7587341713392735e-06
Position 2697: 2.0422637631830424e-06
Position 529: 1.5592555052415875e-06
Position 15680: 1.2853775223188185e-06
Position 1341: 1.1768756345615522e-06
Position 2391: 1.018042868083204e-06
Position 1227: 9.358526314091049e-07
Position 1311: 9.144508726258939e-07
Position 167: 6.243443710078001e-07
Position 142: 4.722513064745025e-07
Position 1214: 4.4068372682289697e-07
Position 145: 4.177321235943952e-07
Position 134: 3.4557738409747035e-07
Position 169: 3.1332922683600443e-07
Position 152: 2.0803570394430185e-07
Position 188: 1.5601956337840508e-07
Position 827: 1.479159523076928e-07
Position 190: 1.4082170644516333e-07
Position 136: 2.364647530028701e-08
Position 127: 1.9381930442239024e-08
Position 447: 1.364965967655863e-08
Position 1978: 1.2152224361939394e-08
Position 649: 3.511641970700085e-09
Position 181: 2.648820797749803e-09
Position 77: 8.888406503831419e-10
Position 825: 2.997475688422092e-10
Position 659: 2.360425472438121e-10
Position 667: 2.0452860872501863e-10
