Gene = IL20RB
Position 2087: 4.1686718467560314e-05
Position 384: 3.767343161008106e-05
Position 7116: 3.252161336444278e-05
Position 745: 2.9667108458054928e-05
Position 8582: 2.911483622278013e-05
Position 7201: 2.41610479466963e-05
Position 37856: 2.3929402526209996e-05
Position 37671: 1.74601914167258e-05
Position 643: 1.6975565432510874e-05
Position 37674: 1.683939384287596e-05
Position 1385: 1.6782303316159244e-05
Position 3037: 1.6525001127923914e-05
Position 1624: 1.648547226958272e-05
Position 665: 9.95812408902105e-06
Position 663: 9.455003728249738e-06
Position 839: 9.165599001823184e-06
Position 57: 8.958614110342664e-06
Position 2015: 8.52354054884376e-06
Position 1919: 8.39175143567903e-06
Position 2190: 8.123658982629563e-06
Position 2768: 7.567965580599653e-06
Position 3150: 6.900682903097593e-06
Position 1179: 6.583858715924366e-06
Position 795: 6.419671651835675e-06
Position 2989: 6.2135299403379006e-06
Position 1520: 6.115800466061987e-06
Position 1966: 5.699077075709739e-06
Position 1262: 5.117455110989682e-06
Position 75: 4.886437472808986e-06
Position 299: 4.4847057919118995e-06
Position 1041: 2.3725149102345166e-06
Position 267: 1.258643120464584e-06
Position 325: 1.2235695443556516e-06
Position 223: 7.217018737917093e-07
Position 289: 7.072710008095141e-07
Position 1094: 6.701247576021667e-07
Position 1092: 5.601380348879214e-07
Position 1096: 4.890982729467801e-07
Position 1132: 4.804367627976772e-07
Position 365: 4.732275312208058e-07
Position 1090: 4.675078354676638e-07
Position 1459: 4.160847488105376e-07
Position 2378: 3.321403338209052e-07
Position 1098: 3.2081480097225255e-07
Position 38141: 2.075570502094249e-07
Position 1088: 2.0313877198023438e-07
Position 1210: 1.0825568881197554e-07
Position 1612: 9.076740757044813e-08
Position 240: 7.378754191802792e-08
Position 302: 7.205427450131877e-08
Position 432: 6.391025769005438e-08
Position 626: 5.445695113889922e-08
Position 3: 4.6874109117412734e-08
Position 420: 4.2491182172050575e-08
Position 951: 1.8293652668112295e-08
Position 519: 1.7547911296840272e-08
Position 542: 7.5746735222528e-09
Position 597: 6.564403967899328e-09
Position 444: 4.061253131926188e-09
Position 430: 2.075411385408385e-09
Position 939: 1.7064937231616557e-10
Position 667: 1.5959273418927038e-10
Position 1024: 1.1471859309947822e-10
Position 902: 8.962126681413188e-11
Position 680: 4.0821980120898e-11
Position 606: 1.6855701756873167e-13
Position 895: 7.500206045644685e-14
Position 452: 2.3072379735724876e-14
Position 636: 4.222076132924738e-15
Position 621: 1.3016283916895094e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 37548: 0.9889754066109673
Position 24294: 0.9739318068703737
Position 22629: 0.9691246822164234
Position 29013: 0.7979732447180812
Position 31575: 0.776267078176324
Position 10790: 0.7504649367836925
Position 30965: 0.7274130324441489
Position 52247: 0.7115448285885766
Position 17954: 0.625636863233983
Position 28828: 0.526762308063584
Position 32016: 0.4802999433801419
Position 20101: 0.3964788857929283
Position 43021: 0.37230255911170207
Position 28743: 0.3624784257985135
Position 32703: 0.3246850168431693
Position 33768: 0.2177897472882162
Position 36823: 0.19920361317772528
Position 6776: 0.19563179828542576
Position 29063: 0.10872704084209822
Position 2919: 0.09552276650738309
Position 43508: 0.0703959771199763
Position 10181: 0.06973082729859216
Position 37212: 0.06807538604963627
Position 31521: 0.06716802460954478
Position 34072: 0.0565106948310516
Position 10829: 0.05557127613759936
Position 8904: 0.04992033409369073
Position 22868: 0.04789530730706067
Position 35119: 0.04310997723528589
Position 1624: 0.04074961401369034
Position 37927: 0.038070926216907136
Position 33452: 0.0283447727959821
Position 10613: 0.027924184659522972
Position 28634: 0.02756057809808297
Position 23657: 0.026981686576469807
Position 1223: 0.026504108923475548
Position 38706: 0.023672115367170992
Position 34466: 0.023260622093631757
Position 41836: 0.021791005190844908
Position 1643: 0.021378510192590936
Position 1444: 0.020335493044416588
Position 41958: 0.019068088431138053
Position 24716: 0.017841948498722802
Position 30380: 0.016977106963463055
Position 1293: 0.016915973261203955
Position 8970: 0.01668098300614886
Position 44851: 0.01650644220556645
Position 1807: 0.016370030451680156
Position 677: 0.015321190624542532
Position 41584: 0.014999200002396662
Position 7293: 0.014395102118910914
Position 36278: 0.013565161191721563
Position 1655: 0.012920177305044852
Position 8925: 0.011608954393977283
Position 46905: 0.010881097060725022
Position 28704: 0.010756682165109992
Position 636: 0.010647315109052804
Position 30346: 0.010297204828733322
Position 3392: 0.010097322364751983
Position 2891: 0.009930134589093535
Position 1687: 0.009849439276017502
Position 41984: 0.008963647747565143
Position 8434: 0.008812001110484089
Position 45368: 0.008771766317303292
Position 37882: 0.00852497767973513
Position 29129: 0.00840606425503948
Position 7115: 0.008259651492953903
Position 10388: 0.008242854386487693
Position 1593: 0.007798626221937574
Position 33764: 0.007677946903005137
Position 32126: 0.00760115620649352
Position 38417: 0.0075483796869043485
Position 10142: 0.007379592482178361
Position 38526: 0.007136167902131001
Position 40868: 0.007025586482181923
Position 3470: 0.00701186757762353
Position 1447: 0.006014235324131826
Position 1385: 0.005972808183842447
Position 41936: 0.005851569705360455
Position 43062: 0.005841376108353631
Position 42978: 0.005695268696627209
Position 1501: 0.005584621455841405
Position 10749: 0.005320957844551938
Position 39253: 0.004800861007516006
Position 43648: 0.004731863122502737
Position 42157: 0.004385964331224225
Position 22918: 0.0043012495012880615
Position 8391: 0.004166418785745133
Position 8736: 0.004105258384412423
Position 31413: 0.003996807495213168
Position 29732: 0.003973887785176862
Position 3012: 0.003927068854924434
Position 463: 0.0038209179764734243
Position 5192: 0.0037286548730330877
Position 30922: 0.0036969059972171794
Position 38257: 0.0036606006395680205
Position 1483: 0.0036413495616545223
Position 502: 0.0035606603312500354
Position 40655: 0.0030675854544369215
Position 1240: 0.002863171643130027
Position 34398: 0.0028547375733968916
Position 24336: 0.0028252261335308276
Position 3568: 0.002821450422654807
Position 7779: 0.0027851310647202753
Position 3547: 0.00274076680379762
Position 1536: 0.00272012748119651
Position 2797: 0.0026903505192555797
Position 40995: 0.0026080747147545075
Position 3645: 0.002489042108634545
Position 1132: 0.0024810854342263967
Position 38797: 0.0024297123448803965
Position 39929: 0.0023638123234390337
Position 32576: 0.0023567385451449658
Position 38892: 0.002276337778355293
Position 42187: 0.002019003597966546
Position 31480: 0.0020080593772334268
Position 45190: 0.0018451786537891893
Position 7512: 0.001840008669939509
Position 6817: 0.0017727270897579066
Position 1112: 0.0017588132299721135
Position 34923: 0.0017074194900460827
Position 41250: 0.0017073921904638965
Position 31873: 0.0016841350463989084
Position 38058: 0.0016408491639440745
Position 32029: 0.0014558422742652042
Position 3663: 0.0013239113259528009
Position 31859: 0.0012814562488760908
Position 8873: 0.0012083579890690597
Position 36727: 0.0011942626178906616
Position 38438: 0.0011647481835063709
Position 7752: 0.0011317215910408602
Position 24725: 0.0011194921326605494
Position 29679: 0.0010839138154786153
Position 3344: 0.0010147163160630942
Position 1598: 0.0009928917422587504
Position 655: 0.0009564657016759217
Position 42107: 0.0008658706024443043
Position 33712: 0.0008519634485430283
Position 5215: 0.0008449639132158006
Position 39412: 0.0008036620245833363
Position 40740: 0.0007923797466645171
Position 31972: 0.0007655525162025448
Position 8835: 0.0007618976610854518
Position 34693: 0.0007453138513924347
Position 37853: 0.0007131754512898355
Position 30298: 0.0006959650344994825
Position 7422: 0.0006949527742671149
Position 1852: 0.0006811195969407616
Position 8328: 0.0006640499822739138
Position 38013: 0.0005968209764515357
Position 39803: 0.0005195907455792717
Position 1302: 0.0004959452848059034
Position 31601: 0.0004800156702466583
Position 7366: 0.0004709281092330033
Position 559: 0.000459582202926744
Position 32717: 0.0004586798747150056
Position 38915: 0.00044753984664580766
Position 1450: 0.00044246764794090155
Position 5398: 0.00039990545194736716
Position 7589: 0.0003763611443961567
Position 24693: 0.0003678328809801709
Position 32977: 0.00034896274235391204
Position 29636: 0.00033955754281877814
Position 708: 0.0003364950555877483
Position 40844: 0.00031769614721627814
Position 5136: 0.00031451281659267903
Position 737: 0.000294460032288031
Position 31655: 0.0002794727530675143
Position 5746: 0.00027687694357745587
Position 1700: 0.00025043029757543906
Position 42568: 0.00024994676924975447
Position 29850: 0.00024203070718861245
Position 1777: 0.0002371826682009827
Position 1628: 0.00023137110993473012
Position 1389: 0.0002261219323165748
Position 3591: 0.0002217076872684941
Position 39137: 0.0002215061407911619
Position 437: 0.00021676281815356815
Position 691: 0.00019706137867611664
Position 39818: 0.00019480994058071986
Position 32774: 0.00018364338579338483
Position 39614: 0.0001751806628066107
Position 715: 0.00016489623988135842
Position 2634: 0.0001633276993019327
Position 38325: 0.00015999816667459032
Position 3477: 0.00015893231349467675
Position 38359: 0.00015469206194349705
Position 38309: 0.00015196595840118995
Position 507: 0.00014755940516120758
Position 1370: 0.00014140260649769955
Position 2925: 0.00013276817421765553
Position 32037: 0.00012436138401731184
Position 804: 0.0001190426007703723
Position 3020: 0.00011715519797087626
Position 40346: 9.809583561089504e-05
Position 37855: 8.235801815560445e-05
Position 1668: 7.597288529565213e-05
Position 646: 7.349920965690042e-05
Position 39546: 6.738030504512659e-05
Position 6715: 6.358913450864202e-05
Position 39165: 6.175830200222927e-05
Position 31634: 5.9334894463092825e-05
Position 5353: 5.0299656091547485e-05
Position 2725: 3.979514938486076e-05
Position 38128: 3.79192414314008e-05
Position 411: 3.065051818593446e-05
Position 7509: 2.7594508569317176e-05
Position 1367: 2.551477047198105e-05
Position 3363: 2.3702799578757826e-05
Position 5671: 2.2451838926459936e-05
Position 5483: 2.1095542331398232e-05
Position 1184: 1.9827423234577032e-05
Position 977: 1.6481067575621507e-05
Position 5802: 1.529537117766287e-05
Position 590: 1.322553364310428e-05
Position 1815: 1.3097579144473765e-05
Position 7010: 1.29953616526628e-05
Position 6962: 1.287771271033995e-05
Position 942: 1.2553469770983547e-05
Position 5373: 1.2281143321970003e-05
Position 2893: 1.130621762081468e-05
Position 1949: 1.0645755410618277e-05
Position 2004: 9.723163346423259e-06
Position 1136: 8.583750825863399e-06
Position 1004: 7.571706661311594e-06
Position 3061: 7.166407969048511e-06
Position 1247: 5.845780987534761e-06
Position 1459: 5.634905059720495e-06
Position 2116: 5.246312471195121e-06
Position 32637: 4.9247046515654475e-06
Position 1178: 3.74589098479059e-06
Position 861: 3.084975774703389e-06
Position 1146: 2.980963731172401e-06
Position 1510: 2.6679177070544573e-06
Position 32854: 2.4841790882089036e-06
Position 2597: 2.4001539915453655e-06
Position 2669: 2.1978033622551743e-06
Position 767: 2.0368987851605107e-06
Position 587: 1.9004936876427967e-06
Position 1255: 1.7036038735138026e-06
Position 749: 1.6323689063453318e-06
Position 254: 1.479600335634532e-06
Position 1720: 1.4498438884837276e-06
Position 1975: 1.3808592018872567e-06
Position 1158: 1.2592346943894876e-06
Position 1881: 1.1881665419887466e-06
Position 1022: 1.1834809445190223e-06
Position 3095: 1.147770785595374e-06
Position 2165: 9.968843603666922e-07
Position 273: 9.209680369501618e-07
Position 119: 8.648870420675854e-07
Position 563: 7.543888414978884e-07
Position 2091: 6.152570304796372e-07
Position 229: 5.992983596407723e-07
Position 1516: 4.387622856661991e-07
Position 2847: 3.827720650677131e-07
Position 2193: 2.8820515836020475e-07
Position 1011: 2.8019709664682584e-07
Position 1165: 2.1790981146831798e-07
Position 215: 2.0080911144534498e-07
Position 2943: 1.297783812357356e-07
Position 146: 1.267942863318178e-07
Position 175: 1.0852297462096018e-07
Position 809: 1.0471452512293535e-07
Position 31449: 8.783479423493564e-08
Position 2851: 7.545269879887917e-08
Position 979: 5.858123599829164e-08
Position 276: 5.57397679131186e-08
Position 129: 5.042224383995981e-08
Position 179: 4.884531372793541e-08
Position 2646: 4.196257645667004e-08
Position 820: 2.5388323680109014e-08
Position 865: 2.120171824456568e-08
Position 153: 1.9710209090796952e-08
Position 874: 9.662148173175406e-09
Position 592: 8.181934117245836e-09
Position 565: 5.879649155472933e-09
Position 336: 2.3472437874027633e-09
Position 1034: 2.326569828816025e-09
Position 240: 1.978861543160424e-09
Position 383: 7.82626149484746e-10
Position 66: 6.354518206125917e-10
Position 289: 1.2427423444493135e-11
Position 100: 1.0145709544690207e-11
Position 196: 8.687606600560359e-12
