Gene = INSL5
Position 1244: 0.010902811683469057
Position 693: 0.00897370567896431
Position 1186: 0.007896557659676331
Position 1017: 0.006767883997820543
Position 3297: 0.004878600121822911
Position 2938: 0.004554397130421518
Position 2385: 0.00415228600885302
Position 3033: 0.0030182029509686855
Position 2723: 0.0026601361895482126
Position 1679: 0.0026390032907867
Position 647: 0.0023794256495457836
Position 3403: 0.002034467600954957
Position 1220: 0.002001707892005547
Position 3356: 0.00194720206407354
Position 2442: 0.0018639063734758486
Position 2457: 0.0018391000532257753
Position 3087: 0.0017329649629245396
Position 743: 0.0014917354013479157
Position 2026: 0.0014334597937788352
Position 475: 0.0014143107129311174
Position 740: 0.0013696043634634362
Position 298: 0.0013649478723315657
Position 614: 0.0012554578840444268
Position 1374: 0.0012086040246987258
Position 382: 0.000990710421075482
Position 1716: 0.0009201546365512233
Position 3383: 0.0008889497797744653
Position 2393: 0.0007225546943959883
Position 2208: 0.0007084836967881733
Position 1735: 0.000611358978736984
Position 2798: 0.0005898103677373055
Position 759: 0.0005360678179007106
Position 2872: 0.0005303749925625945
Position 1400: 0.0004852282969428091
Position 310: 0.00041267915655090413
Position 2071: 0.00040853492599049414
Position 1450: 0.000385390141363865
Position 2305: 0.00030390938138095605
Position 3315: 0.00025680025680312326
Position 3139: 0.0002546025531348616
Position 1865: 0.0002279838302708182
Position 910: 0.00020089625866499564
Position 2253: 0.0001516945073091795
Position 1027: 0.0001452831849984385
Position 594: 0.00013062535966065463
Position 3070: 0.0001172399969204104
Position 320: 0.00011642571111264605
Position 2720: 0.00010656022027445456
Position 778: 0.00010602550075143599
Position 3060: 9.271229588304548e-05
Position 2558: 9.036764307190703e-05
Position 2705: 8.205912592983331e-05
Position 579: 6.888290135591332e-05
Position 2159: 6.648404901464603e-05
Position 2033: 4.86844012440377e-05
Position 487: 4.0647622142087155e-05
Position 1598: 3.969631961011003e-05
Position 524: 3.3762378719717844e-05
Position 1688: 2.9435814436054007e-05
Position 583: 2.8221977671646575e-05
Position 270: 2.7262273944251134e-05
Position 705: 2.452443688852888e-05
Position 637: 2.1456634592032147e-05
Position 709: 1.960196419278754e-05
Position 619: 1.800138949109295e-05
Position 967: 1.4803393933111499e-05
Position 657: 1.3476669638058575e-05
Position 996: 1.2735961025226325e-05
Position 937: 8.094289137900306e-06
Position 622: 6.324153193839904e-06
Position 540: 5.038852098764632e-06
Position 837: 3.193172940636936e-06
Position 1031: 2.2875154863744984e-06
Position 807: 2.1575773039437898e-06
Position 510: 1.954568693933988e-06
Position 999: 1.8432026012318266e-06
Position 389: 1.4959031269391794e-06
Position 498: 1.0286060063839384e-06
Position 982: 7.264047944441181e-07
Position 544: 5.071791011644231e-07
Position 537: 5.038402664173382e-07
Position 1260: 4.861950908362436e-07
Position 1151: 4.5703408932340916e-07
Position 1291: 3.062134081767971e-07
Position 527: 2.483311744969806e-07
Position 1002: 2.1262382070114036e-07
Position 852: 2.1175941771279084e-07
Position 782: 1.5267729304362425e-07
Position 1426: 1.3122679954398243e-07
Position 168: 1.1389600580028199e-07
Position 162: 8.260174417558159e-08
Position 814: 1.94170116379898e-08
Position 89: 1.863592823659426e-08
Position 809: 1.7252915830896948e-08
Position 948: 1.2150311898407173e-08
Position 200: 3.2976800674407646e-09
Position 205: 1.107961157804396e-09
Position 92: 8.319812590261508e-10
Position 128: 7.960617110734139e-10
Position 184: 3.211384023024267e-10
Position 174: 1.7462881406505682e-10
Position 177: 1.4392178153692177e-10
Position 103: 1.0992581224907556e-11
Position 143: 6.6129075845707795e-12
Position 216: 3.92933335138507e-12
Position 939: 8.254607112756595e-13
Position 106: 1.187058665900141e-13
Position 187: 6.259219843557664e-14
Position 209: 5.76951741402678e-14
Position 114: 1.2880270771662674e-14
Position 99: 6.680336579331498e-15
