Gene = PRDX6
Position 4190: 0.0004117525064416418
Position 262: 0.00034683765712580626
Position 4293: 0.0003006776452103044
Position 7750: 0.00028461320808128963
Position 4445: 0.0002175003068099927
Position 1693: 0.0002024543204534304
Position 8308: 0.0001857790630249729
Position 1570: 0.00018392868904247076
Position 9875: 0.00016097468795010672
Position 9934: 0.0001485829659165261
Position 2290: 0.00013459004842213267
Position 8851: 0.000133217684531358
Position 789: 0.0001286968316956699
Position 6610: 0.00012453975543248266
Position 8239: 0.00012317085014812852
Position 3682: 0.00012041087100658127
Position 3408: 0.00011758454981408371
Position 10400: 0.00010904097506895976
Position 6102: 9.728820000338865e-05
Position 3471: 9.109367169222288e-05
Position 8385: 7.870606692037755e-05
Position 4925: 7.720327766150205e-05
Position 4221: 7.179942535258223e-05
Position 3657: 5.853557731041339e-05
Position 3433: 5.714387147358328e-05
Position 1369: 5.568251247566517e-05
Position 3358: 5.523719356520521e-05
Position 11040: 5.427396672471403e-05
Position 1608: 4.9039851068326574e-05
Position 1347: 4.466170384945063e-05
Position 3427: 4.3253943811580634e-05
Position 4165: 4.3104741207993365e-05
Position 8227: 4.17624686807972e-05
Position 8298: 4.1446972235900134e-05
Position 9627: 4.046881798009833e-05
Position 2460: 4.035022448320284e-05
Position 2940: 3.976605132167667e-05
Position 8683: 3.685855730055429e-05
Position 4263: 3.344018445096644e-05
Position 1339: 3.3430286035233805e-05
Position 8357: 2.928856995652897e-05
Position 425: 2.3664725794565916e-05
Position 2310: 2.1912602037809226e-05
Position 9524: 2.16104050247897e-05
Position 5432: 2.144987711349728e-05
Position 4235: 1.6726275985259754e-05
Position 1459: 1.5487454470102352e-05
Position 9124: 1.1621608680674437e-05
Position 91: 1.1449413653040074e-05
Position 10014: 8.676282392040923e-06
Position 189: 8.551048804283584e-06
Position 4278: 5.894376768691629e-06
Position 5287: 4.4330269471052635e-06
Position 5190: 4.4209281753336434e-06
Position 5335: 4.335506464959004e-06
Position 802: 3.825387039533374e-06
Position 242: 3.6526761721936217e-06
Position 9506: 3.321751243002265e-06
Position 9112: 2.430156600924297e-06
Position 2225: 2.3481926980421994e-06
Position 2729: 2.122622138372315e-06
Position 2246: 2.0301679994132425e-06
Position 1812: 1.9811492694335317e-06
Position 2851: 1.9305527620440073e-06
Position 772: 1.7663579102577313e-06
Position 1076: 1.3180809206615628e-06
Position 1046: 1.0040099549364228e-06
Position 231: 9.493501343833089e-07
Position 9480: 8.809465661686267e-07
Position 614: 6.507935242028251e-07
Position 396: 6.117818887291434e-07
Position 593: 4.629130851551211e-07
Position 677: 4.1066248559425133e-07
Position 1193: 3.5358119541035693e-07
Position 539: 2.946463340049113e-07
Position 868: 2.5634798615217173e-07
Position 1074: 2.543596255295686e-07
Position 9508: 2.4803838207655833e-07
Position 1018: 2.2920497498545558e-07
Position 202: 1.3988038251857537e-07
Position 358: 1.271308654201421e-07
Position 837: 1.199793453279023e-07
Position 10683: 1.0488179709520386e-07
Position 10598: 9.114961660163215e-08
Position 730: 7.234399806143907e-08
Position 291: 6.507366289289509e-08
Position 380: 6.221983989469771e-08
Position 159: 2.965348446632366e-08
Position 250: 2.910977401435632e-08
Position 126: 7.788837636874978e-09
Position 19: 7.66919007081864e-09
Position 40: 5.0987194330469025e-09
Position 101: 2.6428575138011306e-09
Position 530: 1.0790904116051417e-09
Position 600: 2.936353737704744e-10
Position 668: 2.217867239119049e-10
Position 378: 1.6131493616837997e-10
Position 528: 4.977401921533517e-11
Position 480: 4.182057269660795e-11
Position 745: 2.2218211237795356e-11
Position 611: 6.445975103216763e-12
Position 574: 1.1415580737148535e-12
Position 307: 4.6678839409561843e-14
Position 571: 5.830039312156597e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8988: 0.9850235170973242
Position 4059: 0.9819181049884013
Position 8094: 0.9751174236479877
Position 10468: 0.7438206573297539
Position 3176: 0.5792082131254118
Position 4480: 0.22240172131146319
Position 3319: 0.21933684536505674
Position 2169: 0.20324106066898465
Position 2287: 0.15680948649090362
Position 3334: 0.14874131511517302
Position 2344: 0.14801690997733782
Position 10873: 0.11945830989235966
Position 324: 0.10061720158543708
Position 5619: 0.06840466940246923
Position 9605: 0.06015612826207685
Position 7825: 0.0588529818835606
Position 9700: 0.055989926689180985
Position 7696: 0.054909744059225794
Position 3601: 0.05388773920530723
Position 9824: 0.04954785181686758
Position 3623: 0.04350914791549243
Position 11368: 0.042242708782782266
Position 2922: 0.03959164981347221
Position 10783: 0.03706476202602295
Position 2851: 0.03586709383944499
Position 9226: 0.02951503572640517
Position 394: 0.028020045278038887
Position 1266: 0.021340607594513575
Position 7828: 0.02026467589447692
Position 1926: 0.018766849595369672
Position 9971: 0.016874265352176256
Position 2386: 0.015522491579949803
Position 4420: 0.013761197426831602
Position 5121: 0.013728959846254375
Position 10261: 0.013349585774663414
Position 7622: 0.012683149439523565
Position 2149: 0.011560429580536017
Position 8159: 0.011270172340324132
Position 10661: 0.010854218460376626
Position 2911: 0.01053055950153058
Position 9838: 0.010466271824574542
Position 4348: 0.010210778558808269
Position 3575: 0.009974610278607894
Position 374: 0.009373391776405353
Position 7480: 0.009311087859514351
Position 3365: 0.008717323716273023
Position 10508: 0.00808522850306913
Position 5452: 0.007564557904126411
Position 9729: 0.007208456747954865
Position 8615: 0.0060199480745042454
Position 4423: 0.005669183324212351
Position 2755: 0.005612532533296541
Position 6511: 0.005272523993769906
Position 11109: 0.005094255274440923
Position 10934: 0.004692885229086285
Position 5124: 0.004607176454819564
Position 2389: 0.004581931115991443
Position 5642: 0.004504523542352065
Position 10278: 0.0044914986435873275
Position 2452: 0.004270131912376601
Position 9567: 0.0038748582397763495
Position 8799: 0.0038128842597859123
Position 9400: 0.0034794805981199473
Position 2362: 0.0034761225615887194
Position 2680: 0.003204592431436699
Position 2769: 0.0031471063159528813
Position 4100: 0.0029466081200705888
Position 7802: 0.0028550594461320433
Position 8484: 0.0027749399434788247
Position 10997: 0.002670288650674708
Position 10535: 0.0026272372681413235
Position 3792: 0.0025868682230679716
Position 8719: 0.0025377389725811353
Position 9040: 0.00244909420551145
Position 2944: 0.002379909070465766
Position 3238: 0.002321373864057113
Position 9354: 0.0020996535582925692
Position 1880: 0.002055857171716468
Position 5315: 0.0019358546873511388
Position 9542: 0.0017497313484835639
Position 2606: 0.0017081409342014188
Position 2457: 0.001670250182032265
Position 1759: 0.0016412905102206102
Position 891: 0.0016247322944972398
Position 8017: 0.0016056511769632752
Position 3270: 0.0015123949331725122
Position 2947: 0.0015083881648794658
Position 9769: 0.0013783780353312668
Position 856: 0.001316405369271605
Position 8748: 0.0013137541089200966
Position 8434: 0.0012746478285463455
Position 4112: 0.0012568415252988967
Position 3036: 0.0011818877291736383
Position 4495: 0.0011768651852009744
Position 11509: 0.0010984133109617727
Position 10305: 0.001010669382907747
Position 5397: 0.0009990642976948198
Position 10591: 0.0009850006947354003
Position 10807: 0.0009499629867302395
Position 2817: 0.0009379712238446868
Position 1110: 0.000874309023109025
Position 3719: 0.0008612439740136006
Position 3740: 0.0008327124338452301
Position 771: 0.0007825237600266663
Position 9205: 0.0007427953541589775
Position 11166: 0.0007130688714268734
Position 2062: 0.0006954426620840957
Position 2419: 0.0006777006340055342
Position 1155: 0.0006716230133870956
Position 1856: 0.0006426392599707307
Position 593: 0.0006298043982561926
Position 10694: 0.000627114151297363
Position 6096: 0.0006158314607557569
Position 2028: 0.0005983960130666957
Position 2366: 0.0005909344621129066
Position 2034: 0.0005650796938525699
Position 2796: 0.0005530472205096391
Position 5429: 0.00048051713237937343
Position 3512: 0.00047605774582666085
Position 8700: 0.00047490960668278715
Position 10026: 0.0004609146648322201
Position 11319: 0.00042793087446662225
Position 10916: 0.0004229795910408058
Position 668: 0.0004122937187778637
Position 8683: 0.0004077495208280174
Position 5079: 0.00040696212140199585
Position 2238: 0.0004015316976514556
Position 10511: 0.00039538866475305657
Position 11495: 0.00037749320249624087
Position 3183: 0.0003769378380032151
Position 7532: 0.00036975320398447185
Position 3813: 0.00033169998809854545
Position 9012: 0.0003202436779123565
Position 8543: 0.00031957031195027093
Position 2682: 0.0003134807281137883
Position 928: 0.00030708472181642017
Position 11205: 0.00029703292275804215
Position 1729: 0.00028601283251829544
Position 1963: 0.00027162035204605445
Position 3304: 0.00026764837130399774
Position 3205: 0.00024645454565605914
Position 3121: 0.00024189686809310694
Position 2524: 0.0002390246441231457
Position 8128: 0.000229740310079807
Position 1685: 0.00022412069318843392
Position 9403: 0.0002223490866749178
Position 819: 0.0002124262324413599
Position 2293: 0.00020675697873595168
Position 8119: 0.00020429726034795949
Position 4546: 0.00019746688459379444
Position 2019: 0.00018014826029666444
Position 9893: 0.00017681362834623258
Position 605: 0.000174095242256534
Position 9884: 0.00017213183981716132
Position 2183: 0.00016430150432600739
Position 9485: 0.00015736305208486817
Position 1936: 0.00014777768077866963
Position 2310: 0.0001454067635080285
Position 9295: 0.00014165088019470683
Position 3673: 0.00014104683439660493
Position 9015: 0.00013769419488759218
Position 3431: 0.00013147858911542753
Position 11384: 0.0001275569443569534
Position 1209: 0.0001256314513189972
Position 2325: 0.00012155777229959288
Position 3202: 0.00011849524326320421
Position 1426: 0.00011424906316440533
Position 10538: 0.00011199690725901647
Position 3661: 0.00011111106329033326
Position 9053: 0.0001078880793887163
Position 4184: 0.00010186141967797928
Position 8063: 0.0001011200820163734
Position 5995: 9.728820000338868e-05
Position 9675: 9.174935038787004e-05
Position 3605: 8.8714672078679e-05
Position 11208: 8.318905331489713e-05
Position 1404: 7.897282489467064e-05
Position 4838: 7.720327766150197e-05
Position 8835: 7.49083885261306e-05
Position 3285: 6.884311220525605e-05
Position 778: 6.3844948585869e-05
Position 8045: 6.373352020305814e-05
Position 9764: 6.172326503627182e-05
Position 415: 5.490239597644437e-05
Position 1710: 4.591481881725545e-05
Position 1278: 4.513334443763147e-05
Position 867: 4.470667423058418e-05
Position 1799: 4.41311486685177e-05
Position 1552: 3.9346584479084224e-05
Position 8406: 3.934170077509482e-05
Position 8505: 3.6599273975973466e-05
Position 911: 3.568203403537911e-05
Position 675: 3.38121247367545e-05
Position 4361: 3.36116215068896e-05
Position 2631: 3.098425608161494e-05
Position 3208: 3.091600250954058e-05
Position 8921: 3.0067762185454713e-05
Position 5254: 2.9220601166245394e-05
Position 5275: 2.881230905948826e-05
Position 1540: 2.800553229281457e-05
Position 4999: 2.6940358603879345e-05
Position 4292: 2.6058331062882936e-05
Position 1227: 2.5349687564245794e-05
Position 893: 2.3814809257597843e-05
Position 9379: 2.2699407422396124e-05
Position 1563: 2.135589957082617e-05
Position 3982: 2.129701533788649e-05
Position 807: 2.1270467922493153e-05
Position 4400: 1.896398632068436e-05
Position 4298: 1.8665757592400334e-05
Position 1949: 1.693092619851878e-05
Position 7485: 1.5556214934383623e-05
Position 9177: 1.5256113062026264e-05
Position 9093: 1.3143533497016176e-05
Position 1641: 1.27923858988569e-05
Position 5455: 1.1437664330012465e-05
Position 9074: 9.528120399511523e-06
Position 1353: 9.276462703120274e-06
Position 2180: 8.643063153801904e-06
Position 934: 8.523618591593838e-06
Position 8953: 8.119166510199105e-06
Position 3917: 8.063071652473055e-06
Position 2067: 7.949504918323385e-06
Position 9158: 7.917728740072382e-06
Position 4389: 6.002846327060108e-06
Position 2460: 4.754269959873042e-06
Position 1307: 4.690270995578897e-06
Position 609: 4.655873471208592e-06
Position 1310: 3.930379358049365e-06
Position 1328: 3.909573750523639e-06
Position 739: 3.874121137026601e-06
Position 1590: 3.558467012524647e-06
Position 245: 3.39651529249337e-06
Position 800: 3.259300815326634e-06
Position 5102: 3.2361714313514863e-06
Position 2296: 3.012099776216255e-06
Position 3966: 2.858036884176293e-06
Position 1318: 2.5573418883409544e-06
Position 222: 2.359759637602265e-06
Position 3985: 2.3410823848654686e-06
Position 9672: 2.1142191903648e-06
Position 3188: 1.7638178402799978e-06
Position 8868: 1.3623853348140904e-06
Position 9124: 1.2385567415375517e-06
Position 724: 8.714650980137052e-07
Position 492: 7.893152043769299e-07
Position 231: 6.782582398202299e-07
Position 2240: 4.555666111985233e-07
Position 959: 2.0149157419559278e-07
Position 758: 1.7653353836028398e-07
Position 745: 1.405107202057792e-07
Position 971: 8.707722821261342e-08
Position 624: 7.79408897160839e-08
Position 4933: 6.97781357293892e-08
Position 631: 6.062909060826426e-08
Position 1003: 5.27570097738652e-08
Position 1177: 5.2074120764556276e-08
Position 864: 5.198440831001511e-08
Position 878: 5.122190446575437e-08
Position 9155: 5.042010371603405e-08
Position 1381: 4.932516262441373e-08
Position 4188: 4.687412038269155e-08
Position 9100: 4.6290554279349915e-08
Position 565: 4.282512420911189e-08
Position 279: 3.367566465133727e-08
Position 503: 2.9146051547349688e-08
Position 176: 1.3107845637470457e-08
Position 107: 4.25307841676847e-09
Position 1046: 3.4972810296883465e-09
Position 1347: 3.4428169549460613e-09
Position 4435: 1.7864910444626547e-09
Position 618: 7.850881751743855e-10
Position 1029: 2.9359360507034127e-10
Position 980: 2.7880605255198813e-10
Position 518: 2.3960798652459694e-10
Position 4673: 2.01825608906961e-10
Position 938: 9.854510027770177e-11
Position 81: 7.806403507312195e-11
Position 1093: 5.4212944298630896e-11
Position 1061: 4.7917917506172116e-11
Position 751: 4.435995589181222e-11
Position 1068: 2.8267786247241517e-11
Position 141: 2.3784619289872558e-11
Position 782: 1.7827207565455143e-11
