Gene = ICMT
Position 4192: 0.025084419003119602
Position 11517: 0.025037487574110867
Position 1203: 0.02483793361070473
Position 6200: 0.024380310808856717
Position 3741: 0.0236006123931193
Position 8413: 0.022651230518669328
Position 745: 0.02167564110279185
Position 11498: 0.018730021190936346
Position 13015: 0.01743971038778725
Position 10996: 0.017141608082812156
Position 1487: 0.01710810910530934
Position 1452: 0.014882746898231693
Position 523: 0.013364182236096546
Position 1257: 0.011605523445360207
Position 1304: 0.009319185056704456
Position 8753: 0.00840781248201234
Position 12308: 0.00821670093643508
Position 11874: 0.007115213131905931
Position 1461: 0.0064949978904977985
Position 11393: 0.005799937739556847
Position 12258: 0.00554447068513458
Position 3260: 0.005237720218791059
Position 14462: 0.004674989866500075
Position 6196: 0.0045605867350652874
Position 1218: 0.004433407160614102
Position 2551: 0.004414167742308523
Position 1154: 0.004092422690999573
Position 8091: 0.004032568586311105
Position 3465: 0.003797402520067326
Position 14537: 0.0035982971034087957
Position 2581: 0.003421808448274359
Position 10839: 0.003070602173881244
Position 4283: 0.0027714500514773874
Position 8944: 0.0025657032703569125
Position 2753: 0.0023271944750108044
Position 6914: 0.0022180249636493095
Position 3907: 0.0019460368648436773
Position 593: 0.0016747476508250508
Position 352: 0.0016301800078462473
Position 2346: 0.001525858402331069
Position 4906: 0.0014853756293719824
Position 3522: 0.0014723591656813388
Position 969: 0.001387229537115274
Position 900: 0.0012710042954429106
Position 2398: 0.0012474039820628232
Position 3936: 0.0011775219245353313
Position 826: 0.0010944883065261465
Position 5128: 0.0010693802101314378
Position 6795: 0.0010164315059646041
Position 6489: 0.0010122912795933418
Position 4220: 0.001005889125943324
Position 4400: 0.0010029183818651467
Position 9790: 0.0009118626780748732
Position 4155: 0.0008995075161485514
Position 9057: 0.000876061818775665
Position 4112: 0.0008368853717901742
Position 4084: 0.0008089855416792576
Position 1157: 0.000781745929214464
Position 4430: 0.0007661659168478644
Position 1439: 0.0006071448391693266
Position 4772: 0.0005670638205819379
Position 5941: 0.0005483975883872992
Position 7941: 0.0004608345349264476
Position 5357: 0.00044049765276213046
Position 6769: 0.00042161867353209415
Position 1267: 0.00040679772276973423
Position 2182: 0.00040205566268302517
Position 1504: 0.000387209789604905
Position 2680: 0.00038334835579448636
Position 1799: 0.0003706018922497573
Position 492: 0.00036677709891843333
Position 9711: 0.00036447525072222115
Position 3126: 0.00035615405019921904
Position 4796: 0.0003497155569238222
Position 2436: 0.00034483063886579183
Position 1261: 0.0003303804589671125
Position 1086: 0.00031144041511986623
Position 6464: 0.00030100980642060323
Position 423: 0.00029193981755450945
Position 5046: 0.00028350370762164845
Position 1700: 0.00025860510257427445
Position 6250: 0.0002422625937798232
Position 4544: 0.00023335633014161567
Position 793: 0.00022793954195868957
Position 1335: 0.00022708860239776765
Position 5524: 0.000205157931718357
Position 4621: 0.00016625880244002487
Position 565: 0.00016039938314487087
Position 4145: 0.0001567739498819359
Position 5078: 0.00015174627146220002
Position 4912: 0.00014523544638513438
Position 718: 0.00012931791462366052
Position 813: 0.00012770338266094919
Position 7076: 0.0001228402250762432
Position 2045: 0.00012266933502950655
Position 6910: 0.00011898434802289369
Position 5361: 0.00011468281464924663
Position 10904: 0.00010834350068461634
Position 8008: 9.857803362472267e-05
Position 4406: 9.507760962585804e-05
Position 709: 9.453801258088106e-05
Position 6214: 8.686236568076331e-05
Position 614: 8.623042414542785e-05
Position 1316: 7.955854892975099e-05
Position 1681: 6.64545772970999e-05
Position 7131: 6.428039832355571e-05
Position 2349: 5.866170488914083e-05
Position 5216: 5.8280284314658565e-05
Position 1525: 5.459451343865075e-05
Position 6679: 5.3410350049017135e-05
Position 1807: 4.715489701207118e-05
Position 4712: 4.58304875621037e-05
Position 652: 3.983034630263551e-05
Position 2009: 3.533447684185159e-05
Position 722: 3.471582693088903e-05
Position 347: 2.631037287413057e-05
Position 663: 2.462000393873632e-05
Position 2466: 2.3526574108941632e-05
Position 3709: 2.325648926083345e-05
Position 539: 2.0808210095335485e-05
Position 4325: 1.8394444810655178e-05
Position 432: 1.675000359212974e-05
Position 1021: 1.004310831358296e-05
Position 784: 9.272822505468775e-06
Position 530: 9.146590340945653e-06
Position 1027: 8.729181455870473e-06
Position 402: 7.6120499925735466e-06
Position 2519: 7.217983380669855e-06
Position 1760: 7.068407655709611e-06
Position 498: 6.625703096932732e-06
Position 1184: 6.5808036943599905e-06
Position 797: 5.355516150736976e-06
Position 927: 3.7677817810739375e-06
Position 624: 3.5963391002498414e-06
Position 3756: 2.890759440797709e-06
Position 359: 2.5542296023737207e-06
Position 437: 2.401762851514279e-06
Position 440: 1.9184186823663514e-06
Position 908: 1.8663508079135835e-06
Position 603: 1.7225934151454957e-06
Position 1356: 1.4829733919800332e-06
Position 905: 1.0069763734643443e-06
Position 405: 9.703811803506962e-07
Position 145: 8.658607673439885e-07
Position 754: 6.98578330788713e-07
Position 758: 6.194945905100773e-07
Position 600: 4.24061632843111e-07
Position 223: 1.712815719074877e-07
Position 1042: 6.58302908986084e-08
Position 457: 2.1968046909060525e-08
Position 1031: 1.853788141101111e-08
Position 1348: 1.4032794932328054e-08
Position 461: 1.4054147704080591e-09
Position 500: 1.1300925679339233e-09
Position 229: 2.702217212263712e-10
Position 78: 2.6313606428461577e-10
Position 667: 7.300020616765966e-11
Position 670: 6.831874247411979e-11
Position 362: 6.189166724420902e-11
Position 465: 4.726801271547512e-12
Position 473: 1.7306869453753574e-13
