Gene = ATG3
Position 328: 0.0008404432796522335
Position 15259: 0.0007851154340600871
Position 1339: 0.0007680594674794712
Position 9: 0.0007318616751486984
Position 21446: 0.0007108516849087154
Position 16451: 0.0007014894843758873
Position 13895: 0.0006836735188420611
Position 22872: 0.00065287867746569
Position 1915: 0.0006240915433678489
Position 220: 0.0006111854596275038
Position 444: 0.0006023736131381393
Position 701: 0.0005998442157880675
Position 24210: 0.0005769810533006075
Position 23841: 0.0005691151888895766
Position 23564: 0.0005646780484632936
Position 21587: 0.0005607975535589628
Position 194: 0.0005113380935296593
Position 340: 0.0005013033578494152
Position 3336: 0.0004863364646887135
Position 3382: 0.00046738685537678847
Position 3390: 0.00044975249587220705
Position 2876: 0.00042834948503356926
Position 1011: 0.00039961823917617043
Position 14256: 0.0003708751404103742
Position 2159: 0.0003444375289145501
Position 22594: 0.00033770740417867363
Position 20275: 0.0003323074025883888
Position 25721: 0.0003289703304215576
Position 1499: 0.0003191368312067214
Position 1506: 0.0002954041297071364
Position 21495: 0.0002861554716272492
Position 12415: 0.00028544146354984423
Position 772: 0.0002511331956633827
Position 1124: 0.00024443796943216027
Position 2080: 0.0002179410316435575
Position 21782: 0.00021401464124140194
Position 1748: 0.00019896109461922228
Position 22778: 0.0001975342676256638
Position 21478: 0.0001787833644692895
Position 21860: 0.00017651251932645291
Position 3642: 0.00016432608955155875
Position 15676: 0.0001623080045360228
Position 13409: 0.0001600500833358499
Position 26505: 0.00015895337061161546
Position 2346: 0.000155870536100842
Position 14235: 0.00010790969341558134
Position 13395: 9.968719802049892e-05
Position 1300: 9.918864104195486e-05
Position 2589: 9.728516237714637e-05
Position 77: 8.715599719558567e-05
Position 22123: 7.716118925717006e-05
Position 20731: 7.570470278795278e-05
Position 13595: 6.829938939282775e-05
Position 606: 6.819767414071988e-05
Position 183: 6.368168640881141e-05
Position 14131: 5.890480821463617e-05
Position 25855: 5.122175007637938e-05
Position 617: 4.933680718563718e-05
Position 3151: 4.6397153821036654e-05
Position 14513: 4.128847728692739e-05
Position 122: 3.724634994762734e-05
Position 15092: 3.686123001631309e-05
Position 25470: 3.3608966451111164e-05
Position 14287: 1.973152457658204e-05
Position 128: 1.960965944656989e-05
Position 344: 1.4832047078222095e-05
Position 1038: 1.465803426020196e-05
Position 1186: 1.4188869253697566e-05
Position 498: 1.2089500499278519e-05
Position 456: 8.765205325551934e-06
Position 810: 8.377088500489424e-06
Position 783: 7.660338601627203e-06
Position 24131: 7.551991104527172e-06
Position 13689: 7.171920481650969e-06
Position 535: 5.629628328705526e-06
Position 253: 5.36685882201703e-06
Position 758: 5.303767913803213e-06
Position 485: 4.848012251501991e-06
Position 922: 4.603157591693719e-06
Position 1639: 4.422583061825745e-06
Position 672: 3.8244012988902355e-06
Position 1170: 2.558293467446563e-06
Position 796: 2.4894950099173427e-06
Position 1101: 2.218528565114307e-06
Position 24213: 1.7018713122056713e-06
Position 25523: 1.6897414648578518e-06
Position 20: 1.5715152806396802e-06
Position 477: 1.3416541060080953e-06
Position 294: 1.201114452058573e-06
Position 299: 9.346968174523776e-07
Position 1532: 8.225451870721471e-07
Position 522: 6.579886873125342e-07
Position 1431: 5.410560204674533e-07
Position 639: 4.573046560715497e-07
Position 967: 4.3312220197069795e-07
Position 900: 3.082997550649964e-07
Position 578: 2.6271584688676343e-07
Position 275: 1.192057258464237e-07
Position 284: 9.786434694040404e-08
Position 203: 7.944412577626619e-08
Position 830: 7.857020543963715e-08
Position 781: 7.091342032596268e-08
Position 304: 5.3976206474892224e-08
Position 289: 3.2152996212124223e-08
Position 4: 1.7161932056628504e-09
Position 767: 6.279773457888325e-10
Position 403: 6.296706382206815e-11
Position 240: 3.951965087456719e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13322: 0.9996524247869503
Position 24072: 0.9899857977404064
Position 11700: 0.9674299775081016
Position 20078: 0.9651493441048812
Position 3545: 0.5407439058853494
Position 27625: 0.4588191767381913
Position 12023: 0.4364597450058301
Position 25360: 0.4151861798601938
Position 13052: 0.3946687282315904
Position 23782: 0.360577616899321
Position 26252: 0.2828497859205463
Position 16619: 0.2018788082033275
Position 12554: 0.17900523511091684
Position 14026: 0.12174911324121687
Position 17856: 0.12041370966037342
Position 12725: 0.09582198054892854
Position 698: 0.09126478776517746
Position 24299: 0.08711881128157116
Position 433: 0.08592256240792635
Position 25734: 0.07179857328636628
Position 23445: 0.06906832139121048
Position 8530: 0.0665068836191394
Position 25629: 0.061529616116926804
Position 12998: 0.060231097249375073
Position 659: 0.05972227801194046
Position 23729: 0.05879284480625727
Position 20582: 0.05849567321082811
Position 11866: 0.054348482373536705
Position 27216: 0.05304622840455681
Position 29168: 0.05240396145382486
Position 12602: 0.052053369739486224
Position 11999: 0.05112514081396213
Position 1385: 0.04800993405568401
Position 14084: 0.043417800372895415
Position 28020: 0.042889649097197585
Position 28193: 0.04184764495385557
Position 680: 0.03921870389179656
Position 3796: 0.03455160265806111
Position 8406: 0.03314942723311432
Position 23271: 0.03276515471052636
Position 14738: 0.032210648228562615
Position 13035: 0.0264620889702428
Position 26683: 0.02642228252101097
Position 17755: 0.024875715074472976
Position 3308: 0.0246246664459244
Position 15429: 0.023567999052122698
Position 1240: 0.02347359125265657
Position 20517: 0.023223341684577268
Position 28906: 0.02291646246770023
Position 26754: 0.02053990065869541
Position 26582: 0.020027964494927445
Position 23298: 0.019931465479851758
Position 28399: 0.0198423424807284
Position 1729: 0.019023090898079482
Position 27302: 0.018538650305071423
Position 17710: 0.018477421821714333
Position 7358: 0.01776544497510797
Position 28803: 0.01773466367977002
Position 25894: 0.01772744312397139
Position 17828: 0.017007924409856396
Position 19882: 0.016616071557733456
Position 3702: 0.01619720745381532
Position 26474: 0.015914612542041393
Position 24472: 0.015871705399080387
Position 15581: 0.013672362008520062
Position 5814: 0.013459451266519418
Position 27985: 0.013308071502589778
Position 25045: 0.01310118469234852
Position 603: 0.012947375366060275
Position 12180: 0.012150471021233743
Position 5860: 0.011183127720574206
Position 8633: 0.009308316044884107
Position 25379: 0.009085706564839442
Position 19992: 0.008919277161073831
Position 559: 0.008597824690336514
Position 25771: 0.008136545796447694
Position 323: 0.007690407016585972
Position 23301: 0.007392704038140005
Position 2642: 0.007210588316948197
Position 12372: 0.007047797485698122
Position 5887: 0.006959551952974236
Position 3811: 0.006563162086109017
Position 7264: 0.006407690643547039
Position 24353: 0.006202050095008136
Position 17525: 0.006171042061786795
Position 8386: 0.006118637508668188
Position 3743: 0.005758264333078137
Position 26733: 0.005705139174826451
Position 21756: 0.005433887217023224
Position 24626: 0.005189739152917559
Position 24155: 0.004630113275405541
Position 15922: 0.004588057106622663
Position 17336: 0.004532055797303242
Position 26033: 0.0043507732476240745
Position 25956: 0.004317511101467558
Position 26020: 0.004250610546092321
Position 18929: 0.0041867352530856545
Position 26852: 0.004088425338260673
Position 12887: 0.004085237028853439
Position 19484: 0.004040140803672086
Position 25924: 0.003935383913600955
Position 14112: 0.0038292994848250156
Position 20461: 0.0036444749130903503
Position 8241: 0.003300750616860453
Position 24320: 0.003175796681683622
Position 2345: 0.0029760232617391134
Position 24658: 0.002903075972830291
Position 2416: 0.0028370199329844875
Position 12233: 0.0027813398307964285
Position 1747: 0.0027336944441827336
Position 12659: 0.0027169244254775446
Position 22188: 0.002701091220374389
Position 506: 0.0024526100827878183
Position 1789: 0.0024387537108245924
Position 26883: 0.002413983929601081
Position 2427: 0.0023760161666988955
Position 13956: 0.0023689264042805213
Position 15829: 0.002333955508926826
Position 22146: 0.0023294145155514203
Position 1087: 0.0023271981025060466
Position 20089: 0.002149665581903905
Position 29232: 0.0018396467897365768
Position 25207: 0.0017139159491005142
Position 25864: 0.0016981185714548268
Position 12621: 0.0016895031725731044
Position 3769: 0.0016703059234033618
Position 27081: 0.001642539177402444
Position 23934: 0.0016336332164167044
Position 28581: 0.0016191356993452849
Position 21358: 0.0015442259319099567
Position 29312: 0.0015440767013920032
Position 16241: 0.0014886985139335506
Position 23213: 0.0014706748684694966
Position 18984: 0.0014578510664802079
Position 15558: 0.0014542398506203118
Position 2776: 0.001431903912792274
Position 12782: 0.00141609241563317
Position 16834: 0.0014110748196657836
Position 1537: 0.0012232589067434855
Position 17311: 0.001207554832818812
Position 1494: 0.0011717560411358945
Position 24630: 0.0011639196751679942
Position 13544: 0.0011028051174384274
Position 17095: 0.0010838127586858012
Position 24413: 0.001059930276831138
Position 12318: 0.001048481675350091
Position 189: 0.0010267769331092306
Position 25369: 0.0010246973484264474
Position 1396: 0.0010048391437181901
Position 21801: 0.0009765832439113055
Position 3456: 0.0009751272752005921
Position 27927: 0.0009640446720064688
Position 11911: 0.0009340652215373048
Position 3258: 0.0009322377763775586
Position 16472: 0.0009144350258755402
Position 2753: 0.0009084703371423559
Position 22740: 0.0008504129450913535
Position 26218: 0.0008268368672446623
Position 27908: 0.0008214915774631002
Position 22501: 0.000788718182802392
Position 19949: 0.0007728938851075064
Position 2252: 0.0007617056288771117
Position 17608: 0.0007419635086568504
Position 16319: 0.0007395895136741162
Position 24544: 0.0007075300476887578
Position 25069: 0.0007018667669916553
Position 20540: 0.0006914233841138702
Position 575: 0.0006854745152024885
Position 461: 0.0006763803724931068
Position 22251: 0.0006721196507006969
Position 19835: 0.0006690412636160683
Position 1993: 0.0006644800835313404
Position 21485: 0.0006558669937227184
Position 2319: 0.0006102446269539528
Position 27343: 0.0006074534475463308
Position 2904: 0.0005932241141014488
Position 14510: 0.0005874174072746332
Position 25331: 0.0005613224512964573
Position 2020: 0.0005609569634353711
Position 24670: 0.0005266452868165541
Position 3503: 0.0005218584430599941
Position 25739: 0.0005170718695472842
Position 1860: 0.0005055457130311378
Position 23486: 0.0005045230611469074
Position 13622: 0.0004686672437550809
Position 938: 0.0004674007072605004
Position 994: 0.00046492041273598706
Position 897: 0.0004483653120121114
Position 20466: 0.0004472899332408411
Position 13969: 0.00043762089300875944
Position 21292: 0.0004365348965095481
Position 350: 0.0004329777701573102
Position 440: 0.000418334938540112
Position 20743: 0.0004153099389988255
Position 609: 0.0004066450823033684
Position 2868: 0.000372667393694514
Position 24082: 0.0003600719847825219
Position 25287: 0.00035075354342042284
Position 15182: 0.00033623235799452834
Position 1079: 0.00033255644616319815
Position 24774: 0.0003228488177050402
Position 13646: 0.00028337470900024846
Position 15136: 0.00028210628454051047
Position 25210: 0.00027405660969681263
Position 27905: 0.00027321309264625077
Position 15520: 0.0002665086772788848
Position 20740: 0.0002636226380080669
Position 12200: 0.00026089481738248436
Position 1207: 0.0002365317382142473
Position 1001: 0.00023177031069684817
Position 2158: 0.00022611432940550835
Position 25232: 0.00022262228158801957
Position 1038: 0.00021489072539609738
Position 13775: 0.00018761994644671522
Position 16028: 0.00018291407442122467
Position 883: 0.00017047327862378556
Position 25301: 0.0001552859800872688
Position 22020: 0.0001551103219763026
Position 25475: 0.00015231213041591078
Position 21949: 0.00015101623301428416
Position 17500: 0.0001496998121614975
Position 1846: 0.00014592427683212251
Position 13778: 0.00014369404060586127
Position 17476: 0.00012976862399066648
Position 25277: 0.0001292428610729349
Position 14345: 0.00012661666651653258
Position 1091: 0.0001250203666881224
Position 1403: 0.00012339193691432082
Position 16177: 0.00011921118282081569
Position 15133: 0.0001189315389396171
Position 1933: 0.00011852548776896464
Position 20653: 0.00011305463969506347
Position 17473: 0.00011204170178253102
Position 24566: 0.00010376402825441074
Position 14504: 9.752424863550583e-05
Position 2176: 9.718162707516774e-05
Position 1170: 8.807723904242766e-05
Position 26344: 8.468476518923484e-05
Position 14436: 8.372870466028548e-05
Position 145: 8.031917595069919e-05
Position 634: 7.705603178262951e-05
Position 19687: 6.7945938745181e-05
Position 15990: 6.138737931607277e-05
Position 21609: 5.908666087551619e-05
Position 24556: 5.571420376586301e-05
Position 14983: 5.437290906617798e-05
Position 16092: 5.312406995471359e-05
Position 566: 4.8185394262946164e-05
Position 15878: 4.698534830231502e-05
Position 1423: 4.51912016835645e-05
Position 28928: 4.17219945686469e-05
Position 14414: 4.067476944082934e-05
Position 2919: 3.942072491378762e-05
Position 13756: 3.69356467638389e-05
Position 14176: 3.440656408334788e-05
Position 1061: 3.439641339475963e-05
Position 1453: 3.415724389272441e-05
Position 14783: 3.388201811245514e-05
Position 14793: 3.217255106746777e-05
Position 13855: 3.20478307826199e-05
Position 1216: 2.6083890283844368e-05
Position 13496: 2.487531785179612e-05
Position 1326: 2.194539410927917e-05
Position 20297: 2.1268802774755816e-05
Position 1265: 2.0887085846597106e-05
Position 539: 1.918845185783482e-05
Position 13586: 1.6920997159052392e-05
Position 14644: 1.6797300955766034e-05
Position 14950: 1.42979380521182e-05
Position 19705: 1.4275986576892335e-05
Position 13563: 1.3579265462327247e-05
Position 3746: 1.3080612178734182e-05
Position 467: 1.0705890208984104e-05
Position 354: 8.677621103048182e-06
Position 24588: 8.106982347765046e-06
Position 25143: 7.543699066489399e-06
Position 14780: 7.346824818810829e-06
Position 14221: 7.1236127818123245e-06
Position 15203: 7.096860916212098e-06
Position 20721: 6.452467758303568e-06
Position 959: 5.081432494623036e-06
Position 14750: 4.7829087473312204e-06
Position 14131: 4.47647608100442e-06
Position 16964: 4.467542356283331e-06
Position 14114: 4.1180415512561155e-06
Position 13695: 4.092916412328765e-06
Position 25809: 3.866049229497677e-06
Position 646: 3.620749331286019e-06
Position 340: 3.5779599654523057e-06
Position 14532: 3.4111375278018773e-06
Position 14977: 3.1748825932307366e-06
Position 13780: 3.1592596847923225e-06
Position 13512: 3.069954949895162e-06
Position 511: 3.0419069231053085e-06
Position 949: 2.904007652870866e-06
Position 23905: 2.8460103689963075e-06
Position 13712: 2.8081959707139713e-06
Position 14549: 2.3184466727786295e-06
Position 14922: 2.2434232335697913e-06
Position 15560: 2.1802038649922224e-06
Position 14512: 2.1170379367830216e-06
Position 1550: 1.763827008888615e-06
Position 14818: 1.6199781806878433e-06
Position 2675: 1.5540087145138455e-06
Position 13583: 1.4727101301289013e-06
Position 2822: 1.456828584243179e-06
Position 1458: 1.4325445463559138e-06
Position 14166: 1.3428610761802555e-06
Position 13560: 1.2589985423051374e-06
Position 1186: 1.1322149298473684e-06
Position 1175: 1.0968073952967534e-06
Position 578: 1.0911670181078339e-06
Position 1108: 1.087787094747892e-06
Position 838: 1.0127764255091466e-06
Position 830: 9.409662755373514e-07
Position 779: 8.204499771614728e-07
Position 20588: 6.44987688370313e-07
Position 2222: 6.137025243698232e-07
Position 1407: 5.479452750660018e-07
Position 848: 5.111387495457371e-07
Position 899: 4.112271157695639e-07
Position 2438: 3.2911532345319884e-07
Position 226: 3.0963739126430257e-07
Position 613: 3.041703092333187e-07
Position 1499: 3.0247716543846674e-07
Position 1365: 3.0188880475158516e-07
Position 15928: 2.326243411911648e-07
Position 15831: 2.2426077039741135e-07
Position 20363: 2.2035736868407848e-07
Position 1118: 1.7138687031707538e-07
Position 852: 1.1484583279132099e-07
Position 1219: 1.0287794846219306e-07
Position 20701: 9.551053339171657e-08
Position 639: 7.168279838976691e-08
Position 712: 5.760972696689115e-08
Position 477: 2.846540193516504e-08
Position 520: 1.676783711082389e-08
Position 799: 1.6200135066112205e-08
Position 515: 1.5126902555113652e-08
Position 620: 1.3475548651705842e-08
Position 790: 7.923351788916177e-09
Position 485: 4.020315700638698e-09
Position 532: 1.0418086638378907e-09
Position 617: 6.789059185724518e-10
Position 100: 3.778411027779181e-10
Position 82: 1.8039308546099613e-10
Position 96: 1.7219166499937158e-10
Position 628: 1.6861150773265212e-10
Position 107: 8.952334936290337e-11
Position 87: 3.251759317293804e-11
Position 109: 1.6906940729504285e-12
Position 115: 1.202223543664351e-12
Position 91: 8.697960248095475e-13
Position 77: 1.2324984980388453e-13
