Gene = FANCG
Position 318: 3.474995222053954e-06
Position 1364: 3.135808207974026e-06
Position 1465: 2.800953883467932e-06
Position 88: 2.5540544994772387e-06
Position 857: 2.4951747123598048e-06
Position 1192: 2.4354706074760956e-06
Position 3375: 2.4077725184081256e-06
Position 636: 2.081552646205107e-06
Position 1459: 1.5812338811815225e-06
Position 3702: 1.2902728138941666e-06
Position 4061: 1.0817108125284331e-06
Position 1672: 6.195287172682423e-07
Position 16: 2.331667955686221e-07
Position 536: 7.721509092750101e-08
Position 813: 5.2873204453348946e-08
Position 4218: 4.3486252784307515e-08
Position 494: 2.1567077296562595e-08
Position 2045: 5.064697457525281e-09
Position 768: 6.551587676898077e-11
Position 749: 5.893448791468779e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3432: 0.9801781496400952
Position 3145: 0.8852821973007975
Position 5799: 0.8827030316871296
Position 2914: 0.8684336814224877
Position 1279: 0.7376126549908657
Position 2616: 0.6785619387271274
Position 4690: 0.6379723598760424
Position 1938: 0.5177356197737488
Position 3987: 0.4834111050557818
Position 774: 0.43093975917285987
Position 4286: 0.25498791869517196
Position 4641: 0.19307910731616337
Position 4815: 0.19262598053796223
Position 4408: 0.18698816992798484
Position 3884: 0.17771386480558574
Position 4933: 0.17577857479862158
Position 480: 0.17270387719480007
Position 2700: 0.16685574474634474
Position 5553: 0.1491641118561982
Position 1541: 0.13405990916393976
Position 5304: 0.08623659702640236
Position 5521: 0.08596660998520846
Position 4261: 0.08255406577917898
Position 2830: 0.07555091582982808
Position 1672: 0.07541354734260429
Position 3182: 0.06982827494751366
Position 4956: 0.06953247990072549
Position 503: 0.05243432022546987
Position 2881: 0.03947398974527478
Position 1803: 0.03624219069725394
Position 5819: 0.03557922512514468
Position 1252: 0.03304409912040268
Position 1584: 0.032910853815548355
Position 1046: 0.02829114804523069
Position 1291: 0.025991637514583537
Position 4162: 0.025355071332840567
Position 749: 0.02217682801586601
Position 1314: 0.01797424079110734
Position 5072: 0.017080448283116164
Position 456: 0.01694747686811709
Position 5441: 0.016366149714068086
Position 4986: 0.014730988062243567
Position 1183: 0.014456821628757383
Position 523: 0.014294325677366536
Position 5225: 0.013918845998009395
Position 2487: 0.01356895709543056
Position 5776: 0.012881042016912638
Position 2512: 0.011828209202876928
Position 5009: 0.011713394094461121
Position 909: 0.009496914420336618
Position 1015: 0.008961154397321187
Position 3735: 0.007502690882485583
Position 3452: 0.007078069207120406
Position 5990: 0.006867656545489852
Position 1546: 0.0066682972665573405
Position 4823: 0.006537400053326077
Position 4319: 0.006021847643123707
Position 724: 0.005726949811590711
Position 4372: 0.005500019852549132
Position 1944: 0.00520175873855675
Position 4495: 0.004456326784338324
Position 2922: 0.004211008038806092
Position 1767: 0.003946230746459807
Position 2492: 0.003693492749815599
Position 3939: 0.0036686492820889732
Position 5342: 0.003560038097528793
Position 6059: 0.0030874697473970035
Position 4939: 0.00299334043256099
Position 3951: 0.0028265104103530757
Position 4175: 0.0027700754321815244
Position 2847: 0.002673345533339339
Position 2084: 0.0025474030439109974
Position 5255: 0.0021654448878560815
Position 4983: 0.0020053496643490606
Position 3992: 0.0019463224070588002
Position 5079: 0.0019325267568738565
Position 2060: 0.0019103074498557744
Position 3111: 0.0018901274426645178
Position 1109: 0.0018059533562739432
Position 3806: 0.0017843083546316763
Position 5266: 0.0017534514287763018
Position 1150: 0.0014321147301205814
Position 2112: 0.0013983728146567552
Position 1855: 0.0012145166290581867
Position 3009: 0.001020036008711744
Position 783: 0.0009025639838925044
Position 2734: 0.0008992165516415759
Position 5237: 0.000868945386424537
Position 1232: 0.00082233537175235
Position 4118: 0.0007666387109650478
Position 2668: 0.0006867620358903613
Position 3484: 0.0006748718623502729
Position 2425: 0.0006644628259976441
Position 963: 0.000621357667765661
Position 3157: 0.0005816334660781786
Position 569: 0.0005740608983405928
Position 5870: 0.000540763222615557
Position 913: 0.0005341076623621997
Position 4826: 0.0005297646550757053
Position 1617: 0.0005285452384310416
Position 3958: 0.0005155003176034509
Position 2440: 0.0005008372966516083
Position 5123: 0.0004887849739300341
Position 4315: 0.0004820138321309899
Position 978: 0.00047123779137388033
Position 2892: 0.0003907594145511991
Position 3116: 0.0003786825931949287
Position 1967: 0.0003691824851964736
Position 3231: 0.00034965484682734926
Position 1453: 0.0003432476924172451
Position 1713: 0.00032691713030145656
Position 736: 0.0003186169693144654
Position 4427: 0.0002816116761024592
Position 2680: 0.00023621009931974605
Position 4193: 0.00023313989688218909
Position 4303: 0.00020219735107953105
Position 1346: 0.00019245487631854282
Position 4336: 0.00018864009688080645
Position 2618: 0.00017799564005652527
Position 3908: 0.00017287068090754456
Position 3480: 0.0001689990114539069
Position 857: 0.00016801186991514854
Position 1124: 0.00016274802316945428
Position 1372: 0.00016189327273262292
Position 3511: 0.00016085129134980165
Position 661: 0.00015662568177822293
Position 3995: 0.00015512955258370365
Position 884: 0.0001527709509251374
Position 2935: 0.00015084964157495784
Position 984: 0.0001465429551615045
Position 3468: 0.0001448899703272307
Position 6082: 0.00014238438423963713
Position 1686: 0.0001357546469187603
Position 3537: 0.00013489613155124276
Position 5058: 0.00013337491102434967
Position 426: 0.0001264684301595049
Position 607: 0.00012488207380074317
Position 4643: 0.00012462986349553052
Position 3794: 0.0001179726204864164
Position 435: 0.00011123925071181651
Position 3827: 0.00010682956311828668
Position 803: 0.00010660558466377437
Position 1073: 9.641347281220378e-05
Position 369: 8.958179137977678e-05
Position 4236: 8.269427274526908e-05
Position 1474: 8.252379177059761e-05
Position 3761: 7.362573593855062e-05
Position 4041: 6.864571174786117e-05
Position 2944: 6.513546543640943e-05
Position 680: 6.209427958615814e-05
Position 3223: 6.120164468710996e-05
Position 810: 5.995199825670416e-05
Position 3260: 5.757417421143955e-05
Position 967: 5.47416759475321e-05
Position 1352: 5.2488678733317626e-05
Position 1820: 4.151630996259698e-05
Position 3200: 4.1389469608181104e-05
Position 1947: 4.093798198612255e-05
Position 1857: 3.7297624775579124e-05
Position 2790: 3.566538995886594e-05
Position 3716: 3.3937258477582976e-05
Position 729: 3.1057342244406864e-05
Position 392: 2.8474149985680805e-05
Position 209: 2.8161201179304102e-05
Position 1635: 2.4934067618861765e-05
Position 548: 2.452425400362819e-05
Position 440: 2.2768340899772904e-05
Position 1721: 1.9861618392423245e-05
Position 686: 1.9743681297469606e-05
Position 1703: 1.921551322310236e-05
Position 1692: 1.787756697427951e-05
Position 1465: 1.7733658898800702e-05
Position 3191: 1.6172497283666428e-05
Position 1362: 1.4470789297050384e-05
Position 682: 1.2732131603847677e-05
Position 1514: 1.1129526223217802e-05
Position 3399: 1.0601361538151124e-05
Position 1516: 1.0467535107929641e-05
Position 813: 8.949382995220198e-06
Position 822: 8.573690742434676e-06
Position 372: 7.110971826780311e-06
Position 337: 7.086751064469258e-06
Position 3406: 6.970733913741392e-06
Position 1518: 6.433223503893924e-06
Position 3263: 5.47239233684032e-06
Position 84: 5.175822356934912e-06
Position 893: 4.90139859366261e-06
Position 915: 4.893521846239133e-06
Position 3460: 4.347815706299268e-06
Position 636: 4.338617043606942e-06
Position 3694: 3.4725693408077914e-06
Position 1198: 3.3406598329593635e-06
Position 402: 3.2227889111353626e-06
Position 395: 3.0230178558090996e-06
Position 541: 2.704380450800659e-06
Position 3363: 2.6684510572799556e-06
Position 986: 2.6366132226390895e-06
Position 842: 2.537572465123741e-06
Position 3241: 2.536664068566666e-06
Position 1214: 2.459488236175469e-06
Position 164: 2.3073769573956545e-06
Position 989: 1.7706309508818946e-06
Position 4004: 1.694749914405998e-06
Position 235: 1.6764581015388401e-06
Position 1249: 1.6485751678058557e-06
Position 278: 1.6430506804358582e-06
Position 1260: 1.6388841352587265e-06
Position 669: 1.6313702540215685e-06
Position 865: 1.3316063998149195e-06
Position 249: 8.76053981183749e-07
Position 254: 8.510600743730958e-07
Position 575: 5.686581593288829e-07
Position 698: 4.5852454907124864e-07
Position 1587: 4.4257580568069565e-07
Position 835: 4.1637268457016415e-07
Position 1380: 4.119245409356238e-07
Position 364: 2.7533612613856517e-07
Position 141: 2.6561860297969374e-07
Position 264: 1.3657764135643474e-07
Position 366: 1.221961803051316e-07
Position 237: 1.1586212345830421e-07
Position 316: 5.09993449002595e-08
Position 280: 5.037773866842098e-08
Position 103: 2.375045865838592e-08
Position 1048: 2.2352407660614285e-08
Position 285: 1.7056890895961984e-08
Position 614: 1.684524413986756e-08
Position 314: 1.2529381153662968e-08
Position 3688: 1.1661964400525027e-08
Position 625: 1.1336800432659673e-08
Position 145: 9.686685129154459e-09
Position 869: 7.676978118050384e-09
Position 256: 4.997659844044863e-09
Position 101: 2.3095218856912928e-09
Position 312: 2.1784887249948636e-09
Position 3576: 1.5830561848350171e-09
Position 377: 1.3432887601985476e-09
Position 291: 1.2327133356723556e-09
Position 3858: 7.03671055437508e-10
Position 174: 4.615077271156845e-10
Position 108: 4.37612350689911e-10
Position 293: 3.4834749739920443e-10
Position 1374: 5.431069745138741e-11
Position 844: 2.9441858644765784e-11
