Gene = CHMP5
Position 13854: 0.0014237530953860411
Position 1753: 0.0013864544555549654
Position 12196: 0.0013497106341748965
Position 2535: 0.0012546858217928265
Position 5681: 0.001245910802277625
Position 598: 0.0011763441446387315
Position 1817: 0.001119365080418878
Position 6579: 0.001101796151102552
Position 6571: 0.0009955189098312996
Position 1600: 0.000992131193978333
Position 2469: 0.0009084141219169451
Position 2481: 0.0008520018238840969
Position 5342: 0.0007428049007380582
Position 5367: 0.0007088992618026868
Position 3756: 0.0007015767620796547
Position 3972: 0.0006874044387077956
Position 1750: 0.000670718895833604
Position 14396: 0.0006564960858126991
Position 4349: 0.0006358113474117348
Position 14739: 0.0006329308855201616
Position 2174: 0.0006026538356186737
Position 369: 0.0005352573230017034
Position 14110: 0.0005267405981502938
Position 6422: 0.0005180680289308
Position 12745: 0.0005144609785816701
Position 5808: 0.0004800067459332283
Position 3083: 0.00047628503915073356
Position 7392: 0.00032592112005189124
Position 3712: 0.0003007816558047795
Position 4233: 0.00029687125187528667
Position 631: 0.0002867798477672972
Position 6349: 0.0002675697303474114
Position 7019: 0.00026698899706060326
Position 2164: 0.0002504240248348657
Position 11639: 0.00024038669222599035
Position 2303: 0.0002038228134793894
Position 304: 0.00020187865673521033
Position 919: 0.00019302628918780354
Position 3011: 0.00018522771606220147
Position 2202: 0.0001721768355456371
Position 6499: 0.00016067998021639535
Position 3686: 0.00015626094506243784
Position 7247: 0.00015567039882598372
Position 64: 0.00014444240026147752
Position 76: 0.00012723928887618338
Position 2133: 0.000125769355112931
Position 2509: 0.00010686855706545771
Position 1821: 0.00010485165391229025
Position 1718: 9.702860255717955e-05
Position 6406: 8.359009875905903e-05
Position 1807: 8.301618664400906e-05
Position 11853: 7.704928018464273e-05
Position 807: 6.730014078767154e-05
Position 6341: 6.586119992076902e-05
Position 6311: 4.990328409470419e-05
Position 912: 4.834948876932589e-05
Position 773: 4.735326505953288e-05
Position 1953: 4.543775539579006e-05
Position 1162: 4.514875507478917e-05
Position 1316: 4.5065053359720827e-05
Position 97: 2.4119486665616237e-05
Position 742: 2.070375673975937e-05
Position 873: 1.885505646910245e-05
Position 715: 1.4787297198502856e-05
Position 875: 9.220142156108313e-06
Position 110: 8.737008474661351e-06
Position 1068: 8.43812501265046e-06
Position 116: 7.2452151465128134e-06
Position 12234: 7.166812040150174e-06
Position 360: 5.586408703958291e-06
Position 1623: 5.098474381418245e-06
Position 1130: 4.2834423038215484e-06
Position 1515: 3.730944222659464e-06
Position 1472: 2.8176384783035257e-06
Position 12451: 2.558439861700467e-06
Position 1615: 2.3823320915595327e-06
Position 988: 1.8740517238422928e-06
Position 610: 1.5728242792750003e-06
Position 938: 1.248638133990595e-06
Position 322: 1.9573520578275077e-07
Position 325: 1.7576682299774542e-07
Position 1034: 1.1437018456833574e-07
Position 90: 1.1236029156475855e-07
Position 108: 8.655291186016033e-08
Position 458: 7.302387111405127e-08
Position 6401: 6.3486358782589e-08
Position 1026: 1.745709500862858e-08
Position 1565: 1.110218438913173e-08
Position 567: 8.518176626797954e-09
Position 557: 7.033328575904647e-10
Position 2078: 4.131932823444288e-11
Position 439: 2.940038707704882e-11
Position 618: 9.252838570493078e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999864115445586
Position 6209: 0.9983615749969463
Position 1067: 0.931925891623043
Position 15866: 0.7691882044168029
Position 2910: 0.6152096619927936
Position 13170: 0.3480119442481801
Position 3455: 0.3231110003301505
Position 5680: 0.3100552007238851
Position 11703: 0.2215465483779114
Position 11719: 0.22036962892725076
Position 3659: 0.16331185025640627
Position 8055: 0.15508489375827203
Position 11731: 0.12994883964311488
Position 2019: 0.1284567835806946
Position 6598: 0.12093843978246649
Position 16029: 0.09031824003830932
Position 567: 0.07770374975657361
Position 1952: 0.07660418523684841
Position 5608: 0.059400202845156694
Position 786: 0.05559220102775297
Position 11807: 0.05515647448090637
Position 2234: 0.05245642678966147
Position 5714: 0.047892092924238565
Position 11761: 0.03623854628121002
Position 2534: 0.03503975441804999
Position 15678: 0.03442234781696298
Position 11932: 0.03382720423393135
Position 15601: 0.03381701128487232
Position 3424: 0.03381203773851298
Position 8422: 0.032399899162124025
Position 13185: 0.031233689952264467
Position 8399: 0.02983495075393813
Position 686: 0.028036662224625277
Position 969: 0.027924102741327308
Position 5690: 0.027324445108636106
Position 6979: 0.026729588490534247
Position 15829: 0.022885091892693867
Position 10156: 0.022312476247237936
Position 2237: 0.02189238368860833
Position 3515: 0.02180064162854413
Position 6520: 0.02136709059905476
Position 3480: 0.021031882815198345
Position 15411: 0.020644092164182642
Position 7154: 0.019753965825537803
Position 597: 0.019505887645196267
Position 9178: 0.019276979790717803
Position 2157: 0.017851554036478725
Position 2257: 0.01704786096976087
Position 11951: 0.01681640916242935
Position 6774: 0.016666436678256298
Position 6790: 0.015155704375757587
Position 3360: 0.014443244704614423
Position 8545: 0.013684492251940378
Position 14006: 0.011187217468911749
Position 4113: 0.010710020268015902
Position 5225: 0.008578214025212926
Position 2086: 0.008498262670120025
Position 845: 0.008394370276056076
Position 11736: 0.007733527275685622
Position 15056: 0.007640850693968249
Position 13008: 0.007499647235862423
Position 1633: 0.007389348288612571
Position 13233: 0.00727484642833188
Position 16533: 0.006977602147418264
Position 1024: 0.006498265528937868
Position 11956: 0.006454200624805356
Position 6938: 0.006236171592492632
Position 15486: 0.006037317170454536
Position 13423: 0.005657612742560223
Position 7120: 0.005600998182839723
Position 15435: 0.005517192837157275
Position 16346: 0.004830781639073721
Position 12314: 0.004812768296568199
Position 6957: 0.004777629542902654
Position 6822: 0.004708815001716041
Position 2379: 0.00466202454304588
Position 8737: 0.0042750617963989756
Position 1034: 0.003842325325789223
Position 11775: 0.003755913606587625
Position 3785: 0.00373771213581222
Position 7110: 0.0036980871706683524
Position 6803: 0.0036850538103004884
Position 15219: 0.0036489031611959145
Position 1911: 0.003605642096945224
Position 8214: 0.0035709789406995684
Position 11784: 0.0035608450128791175
Position 14002: 0.0033618934739412733
Position 1979: 0.003359388096127669
Position 7074: 0.0033207587855308483
Position 13721: 0.0032624560808944235
Position 3664: 0.0031681234661579136
Position 14622: 0.0031429900342208198
Position 3390: 0.0028201816629935222
Position 13209: 0.0026656896545053767
Position 3631: 0.002533336674373353
Position 2772: 0.002514888018168601
Position 8211: 0.0024487238408400316
Position 13089: 0.002241293856775678
Position 13254: 0.0020773350626692834
Position 2296: 0.002030207614448629
Position 11763: 0.0018135344026891929
Position 5431: 0.0017759846567602692
Position 3139: 0.0016903133967933663
Position 428: 0.0016666268561754411
Position 3894: 0.001658897859583179
Position 3778: 0.0015523117899739697
Position 5188: 0.001469294655188526
Position 14026: 0.0014207845889312848
Position 9228: 0.0014014486868183995
Position 754: 0.0013985944677623581
Position 2747: 0.0013546226306230945
Position 807: 0.001349473393220334
Position 271: 0.0012849795991507892
Position 16069: 0.0012804961937068963
Position 2810: 0.0012077403705497262
Position 662: 0.0011459379917751987
Position 16002: 0.0010730935894544252
Position 1078: 0.0010429462789618494
Position 1999: 0.0010286747559997806
Position 8712: 0.0010113830239999663
Position 3543: 0.000994460702803349
Position 16569: 0.0009797162458193114
Position 5631: 0.0009783555166445602
Position 13213: 0.0009660861416395008
Position 6472: 0.0009577462603655912
Position 6899: 0.0009060436874940616
Position 2667: 0.000841015724396674
Position 2426: 0.0008198819367871974
Position 2419: 0.0008030471210813959
Position 3846: 0.0007672687624369953
Position 2106: 0.0007277665586245733
Position 3796: 0.0007140978278625472
Position 14218: 0.000656496085812699
Position 6683: 0.0006562378363049732
Position 16320: 0.0006388562750162506
Position 631: 0.0006373422609578918
Position 4232: 0.0006358113474117348
Position 1956: 0.0005805950596364322
Position 2645: 0.0005776539121171939
Position 496: 0.000558878951781203
Position 1100: 0.0005515519417334311
Position 6495: 0.0005458918003931423
Position 1075: 0.0005130896457380818
Position 3187: 0.0004865520220132763
Position 12578: 0.00046356940308923695
Position 13889: 0.0004607974784525515
Position 6655: 0.0004542390837640644
Position 12004: 0.0004288336676371213
Position 577: 0.00042530611863388665
Position 764: 0.000390772369780209
Position 2608: 0.00036245926797472583
Position 6446: 0.0003615429456584706
Position 3638: 0.00035576312261740884
Position 15902: 0.00034913455368130086
Position 11983: 0.00032529796262126644
Position 2202: 0.00031757241347023745
Position 2287: 0.0003113357206026055
Position 502: 0.00029317175544257406
Position 1044: 0.00029013146666419855
Position 2493: 0.0002875158053819467
Position 2715: 0.0002588561840322615
Position 3027: 0.00025107847817399965
Position 12388: 0.0002436054413729075
Position 1416: 0.0002422468226473962
Position 1580: 0.00023561367053704762
Position 2624: 0.00021895993557824532
Position 6404: 0.00021892328086462132
Position 12385: 0.00021814605328460119
Position 5451: 0.00021228437156663345
Position 5153: 0.00020713286342806037
Position 2315: 0.00020431415506718165
Position 6401: 0.00019278782964636748
Position 7335: 0.00018136690858377202
Position 3975: 0.00016377045563730554
Position 3096: 0.00016283396524162036
Position 6437: 0.0001542160678238193
Position 12607: 0.00015307646189209628
Position 7124: 0.00015163570900076802
Position 6827: 0.0001506392659835663
Position 392: 0.0001503293549113023
Position 13378: 0.0001341521909974659
Position 699: 0.0001336585147487771
Position 2267: 0.00012576591380494205
Position 1282: 0.00012119917996369088
Position 7367: 0.00012036166847045414
Position 2647: 0.00011727479724364713
Position 2351: 0.00011464268955523468
Position 12886: 0.00011363080724266678
Position 12021: 0.00011218875035511926
Position 8051: 0.00011022874154510036
Position 2344: 0.0001020150363417337
Position 1465: 8.713528897042098e-05
Position 862: 8.696258834603542e-05
Position 3477: 8.621680254880255e-05
Position 15351: 8.452511071452457e-05
Position 1714: 7.462780238259926e-05
Position 1125: 7.219970437490454e-05
Position 1384: 7.129989531914317e-05
Position 1400: 7.035575043941379e-05
Position 7087: 6.954232693307815e-05
Position 8075: 6.333082000359262e-05
Position 6556: 6.225535028001588e-05
Position 369: 6.0451317896127846e-05
Position 8240: 5.040494686393993e-05
Position 1547: 4.9782454165271504e-05
Position 6355: 4.625804556480311e-05
Position 711: 4.4634401076044656e-05
Position 2568: 4.385157925581128e-05
Position 1097: 4.377719891564713e-05
Position 1732: 3.904299320191564e-05
Position 12140: 3.821433667136487e-05
Position 2574: 3.762203552401454e-05
Position 3860: 3.627489817280927e-05
Position 584: 3.469526432688726e-05
Position 1083: 3.4336306471080364e-05
Position 1662: 3.0368622458141872e-05
Position 654: 2.8628021056441897e-05
Position 2813: 2.835467769552518e-05
Position 1424: 2.6770902384201968e-05
Position 773: 2.5774039482720317e-05
Position 668: 2.137069737096997e-05
Position 2044: 2.032945978622883e-05
Position 6420: 1.8908109063579778e-05
Position 1348: 1.641013629636966e-05
Position 6478: 1.6002232942266635e-05
Position 2925: 1.4998994920059635e-05
Position 1539: 1.4487940532699781e-05
Position 1928: 1.422490890976941e-05
Position 1690: 1.4102026664236445e-05
Position 2946: 1.3885867054371079e-05
Position 11252: 1.3588455442390882e-05
Position 1501: 1.334229054139549e-05
Position 1749: 1.333901841694908e-05
Position 646: 1.2811084376116352e-05
Position 3190: 1.2681128715617098e-05
Position 1666: 1.186195650060395e-05
Position 3324: 1.1086282980607966e-05
Position 1459: 9.59811542583241e-06
Position 1121: 8.887590660370222e-06
Position 910: 7.4561160393917755e-06
Position 2167: 7.0112998427625306e-06
Position 2164: 6.939901216267717e-06
Position 2922: 6.911434921861767e-06
Position 11828: 6.810213463899776e-06
Position 2443: 6.697742156887865e-06
Position 6553: 6.2844698629218114e-06
Position 1640: 4.136914540985009e-06
Position 1642: 3.824681843009591e-06
Position 11832: 3.6224823041812996e-06
Position 136: 3.33445260830563e-06
Position 1493: 2.5715557058801013e-06
Position 873: 2.391543668785119e-06
Position 1583: 2.377164509394556e-06
Position 1726: 2.338733358582907e-06
Position 905: 2.338343191433019e-06
Position 1299: 2.1199126993560785e-06
Position 1437: 2.004395544266732e-06
Position 1513: 1.948926204861669e-06
Position 1803: 1.928370732396112e-06
Position 1260: 1.7807142393203771e-06
Position 3825: 1.7416330563036402e-06
Position 1769: 1.5873902403012521e-06
Position 1315: 1.5540866197752678e-06
Position 1472: 1.2884066921282981e-06
Position 1320: 1.1515098586642768e-06
Position 1868: 9.29021164153396e-07
Position 1507: 8.466045864897843e-07
Position 1882: 7.728291409273293e-07
Position 1329: 7.198286764831427e-07
Position 1559: 6.959304728290187e-07
Position 1554: 6.235541076664278e-07
Position 1829: 6.234556614617795e-07
Position 12015: 6.098517832892535e-07
Position 2088: 6.050590433200682e-07
Position 1427: 5.146706957618303e-07
Position 1238: 5.093781445010202e-07
Position 1142: 4.653434456566554e-07
Position 1811: 4.6386833826707985e-07
Position 1746: 4.517605238249513e-07
Position 1334: 4.344648857400679e-07
Position 1692: 3.6512516724882395e-07
Position 1607: 3.5119430823559175e-07
Position 11989: 3.140912122376879e-07
Position 1080: 2.3463706255886553e-07
Position 1136: 2.331077734988019e-07
Position 1637: 1.936069449007964e-07
Position 1585: 1.8260810539891191e-07
Position 158: 1.7227863385030204e-07
Position 12045: 1.660220207225087e-07
Position 1293: 1.6312119181587574e-07
Position 3437: 1.2933540226258648e-07
Position 1479: 1.2774372275585213e-07
Position 1130: 1.1864682279992413e-07
Position 11970: 1.1549206170447691e-07
Position 1786: 6.187617119485673e-08
Position 1433: 3.0447666145021194e-08
Position 183: 1.958810985168222e-08
Position 6236: 1.2406333143047242e-08
Position 2272: 9.511554665258833e-09
Position 1774: 3.456340340893133e-09
Position 1151: 3.085718854004055e-09
Position 1172: 1.370194231982887e-09
Position 169: 1.2308187177382902e-10
Position 231: 1.1196664635245657e-10
Position 889: 4.3617128828802484e-11
Position 1148: 3.637262518720116e-11
Position 1595: 2.943983160009147e-11
Position 1440: 2.289176907121508e-11
Position 1245: 1.4845118332567505e-11
Position 1200: 5.912494139001718e-12
Position 1177: 2.2507616682854625e-12
Position 228: 1.827455167120534e-12
Position 237: 5.353240468923435e-13
Position 1160: 4.1928489262649804e-13
