Gene = SRA1
Position 1037: 0.8756532599478923
Position 7140: 0.5079205579757011
Position 717: 0.3337898881023414
Position 6125: 0.26759846017437705
Position 7143: 0.19500311304782597
Position 741: 0.19007277258710567
Position 7920: 0.1598199363753328
Position 8032: 0.13449164355997845
Position 7185: 0.12313493201383034
Position 7625: 0.10778681938482107
Position 977: 0.09844365100569177
Position 7146: 0.07744102434921092
Position 1514: 0.05668528756397781
Position 6093: 0.055020943479468586
Position 7368: 0.04649609595609853
Position 673: 0.036868852350861715
Position 1653: 0.036057437307511854
Position 7108: 0.03551754533012
Position 7975: 0.0334746997526682
Position 4067: 0.030216659414397704
Position 7590: 0.025760514547272514
Position 654: 0.025329780219748275
Position 2619: 0.023874604400857563
Position 706: 0.02101282995716897
Position 3919: 0.01910141901902306
Position 6235: 0.01637543843191637
Position 2190: 0.012719559983128435
Position 7972: 0.012614421593644799
Position 983: 0.011428942962750564
Position 693: 0.008855626346404862
Position 2213: 0.008827884737365496
Position 6137: 0.007788500870785415
Position 7842: 0.007364809291756593
Position 2289: 0.006607723548896438
Position 8175: 0.005002701213285757
Position 7816: 0.004862436676032377
Position 7695: 0.00438343827544816
Position 7400: 0.004329305007906024
Position 7846: 0.004107324492152982
Position 1258: 0.004040319556441286
Position 4043: 0.004001044399613988
Position 7601: 0.0036886976297038905
Position 7530: 0.0036643226722975594
Position 8081: 0.0030437002231164224
Position 7535: 0.002480880801527192
Position 7657: 0.0024492304929425433
Position 7566: 0.002265083890216701
Position 1340: 0.0021574490809247756
Position 7560: 0.002007474901990649
Position 5663: 0.001949316930430236
Position 4374: 0.001945740918917905
Position 8007: 0.00175557563322978
Position 3684: 0.0017313595314903936
Position 1469: 0.0015926775459904293
Position 7598: 0.001581164402287379
Position 5394: 0.0013108388032781761
Position 1072: 0.0012045076917627004
Position 3580: 0.0009885868483166527
Position 7509: 0.0009680283812206892
Position 3796: 0.0009465355127409482
Position 2324: 0.0008970650314242773
Position 6298: 0.0008956940873214447
Position 1387: 0.0008813974450786235
Position 4525: 0.0008403319371217233
Position 627: 0.0007259080492895146
Position 2531: 0.0006837585625770396
Position 807: 0.0006653133565232726
Position 846: 0.000660237494157527
Position 1421: 0.0006096535021387623
Position 2721: 0.000596292810283329
Position 143: 0.0005828975492522506
Position 6944: 0.0005345712282187014
Position 7428: 0.0004888881897751426
Position 4091: 0.0004853869862682022
Position 2688: 0.0004362797565861781
Position 3818: 0.0004340215917082084
Position 7314: 0.00042369963270410854
Position 7532: 0.0004224655258011793
Position 2090: 0.00039968745894337443
Position 3790: 0.00038545886342274957
Position 2694: 0.0003827865398029097
Position 3820: 0.00036895989057215175
Position 7539: 0.00036629469130711564
Position 406: 0.00036430158085942104
Position 3923: 0.00034056765740772717
Position 591: 0.0002988701319316937
Position 5684: 0.00029089092748321266
Position 5187: 0.00028296289827288174
Position 1657: 0.0002347029443250072
Position 1090: 0.0002235963574262454
Position 8132: 0.0002144953599759898
Position 5965: 0.000212234150985154
Position 2056: 0.0001700184638148863
Position 4389: 0.0001507620395244684
Position 5005: 0.00014784794367536286
Position 3168: 0.000142243831681105
Position 2243: 0.00013497634773808976
Position 2124: 0.00012751839074232749
Position 4677: 0.00012023728178201861
Position 6781: 0.0001183954840195035
Position 6614: 0.00011104380431544991
Position 3650: 0.00010622032540358278
Position 2352: 9.599231273222443e-05
Position 7345: 9.249559993924035e-05
Position 593: 9.074869559623269e-05
Position 286: 8.957034607508162e-05
Position 608: 8.513399652158607e-05
Position 562: 8.361017697557884e-05
Position 2259: 8.243942781890903e-05
Position 7726: 7.921633178641107e-05
Position 5659: 7.550373831287672e-05
Position 203: 7.110554646407942e-05
Position 7924: 7.044029176452469e-05
Position 7941: 6.192455934661559e-05
Position 5078: 5.966046486700393e-05
Position 1269: 4.989225965319335e-05
Position 679: 4.9868282915903274e-05
Position 219: 4.3853703565309184e-05
Position 8178: 4.3017980176825953e-05
Position 274: 4.2621084614325736e-05
Position 5507: 3.99806129018325e-05
Position 447: 3.964505832618806e-05
Position 7354: 3.914104968090452e-05
Position 1045: 3.728599505607683e-05
Position 4901: 3.727479330822498e-05
Position 409: 3.490921533318166e-05
Position 4608: 3.1744163042819805e-05
Position 254: 2.9514007623683632e-05
Position 6423: 2.774979836496386e-05
Position 2712: 2.3628945476736838e-05
Position 420: 2.1192134541580117e-05
Position 497: 2.0075412983857226e-05
Position 154: 1.842333824671021e-05
Position 599: 1.5920143976604256e-05
Position 989: 1.3659607272909123e-05
Position 1775: 1.2025711408708128e-05
Position 347: 1.1363762465851772e-05
Position 259: 1.0570487414767285e-05
Position 7273: 1.0554364184079807e-05
Position 397: 9.295640730427989e-06
Position 488: 9.205042818498326e-06
Position 2033: 8.298736017283339e-06
Position 7425: 8.203367821566385e-06
Position 357: 7.829494253152707e-06
Position 2127: 7.739862398374702e-06
Position 996: 7.327535306040546e-06
Position 1613: 6.379257420398327e-06
Position 1110: 5.476530582197729e-06
Position 1587: 5.304512075727825e-06
Position 1936: 5.15161914440745e-06
Position 1669: 3.830769834383059e-06
Position 2220: 3.5391562871544457e-06
Position 543: 3.056703325466061e-06
Position 1479: 3.020570614193149e-06
Position 1591: 2.834373971605862e-06
Position 374: 2.772293637109692e-06
Position 1850: 2.547022571944373e-06
Position 1369: 2.480629244223748e-06
Position 1532: 2.444942929445009e-06
Position 2652: 2.053690668757874e-06
Position 1435: 1.98309582271117e-06
Position 1904: 1.953210996666814e-06
Position 2593: 1.9317785747772127e-06
Position 2399: 1.914475973466781e-06
Position 2359: 1.6913181898204861e-06
Position 206: 1.621547097971787e-06
Position 170: 1.5714863729499771e-06
Position 1129: 1.1962050243328137e-06
Position 439: 1.132349945117989e-06
Position 1239: 1.0507079783300217e-06
Position 878: 1.0078709634482451e-06
Position 852: 1.0075597628869596e-06
Position 954: 9.281803004029505e-07
Position 1295: 7.896884062107741e-07
Position 1541: 7.728456551637995e-07
Position 462: 7.475370406117363e-07
Position 2423: 7.115897564021942e-07
Position 1575: 6.815672225034784e-07
Position 1291: 6.762013210127097e-07
Position 2301: 6.447415450240839e-07
Position 2093: 6.39823419823289e-07
Position 2588: 5.967411895827862e-07
Position 536: 5.708608961384748e-07
Position 1639: 5.237471172168037e-07
Position 451: 4.876909851250858e-07
Position 1096: 4.864703842406259e-07
Position 1808: 4.728216775715134e-07
Position 1192: 4.3067287209565884e-07
Position 565: 4.237541823063749e-07
Position 1401: 4.097492446146261e-07
Position 227: 3.265068920436944e-07
Position 317: 2.602651445083635e-07
Position 1901: 2.600423624069304e-07
Position 1988: 2.517587231541011e-07
Position 930: 2.424235059878533e-07
Position 1964: 2.26373579947019e-07
Position 349: 2.240063469966073e-07
Position 310: 2.0417323659896785e-07
Position 1277: 1.9914768159871244e-07
Position 3450: 1.9904513572641223e-07
Position 610: 1.7972096884135723e-07
Position 1308: 1.7845684786748964e-07
Position 3453: 1.248462908013182e-07
Position 3385: 1.079038546027552e-07
Position 301: 1.0372980068588704e-07
Position 1131: 7.591807986324925e-08
Position 1147: 5.346111443056836e-08
Position 2811: 4.965166700538729e-08
Position 3343: 4.59454394707792e-08
Position 2234: 2.8556589555295564e-08
Position 1321: 2.8165282016391194e-08
Position 1272: 1.899867597389864e-08
Position 520: 1.87774420204919e-08
Position 1188: 1.8303638911072235e-08
Position 508: 1.7939592320875462e-08
Position 1161: 1.7253491204319206e-08
Position 299: 1.6526630864163458e-08
Position 1001: 1.4282267277164067e-08
Position 1867: 1.3816436414542905e-08
Position 1799: 1.1637501650022726e-08
Position 697: 1.1163883154183621e-08
Position 466: 1.0635298551611446e-08
Position 687: 7.281178774115147e-09
Position 314: 6.781130676264304e-09
Position 1603: 6.762402087436598e-09
Position 378: 5.186592175763783e-09
Position 1940: 4.333554946196548e-09
Position 1785: 4.317906265636601e-09
Position 368: 3.601373083457442e-09
Position 2223: 6.181016661461577e-10
Position 513: 1.6410163123446083e-10
Position 456: 4.428987004855241e-11
Position 1620: 1.4268669533999278e-12
Position 523: 5.069006990142342e-13
Position 103: 1.4604621526203363e-15
Position 98: 3.516777380575762e-16
