Gene = TRIM14
Position 12: 5.80159155192499e-05
Position 384: 5.44414812386373e-05
Position 193: 5.1664820591759364e-05
Position 5478: 4.9001266341949025e-05
Position 2838: 4.5390252185441174e-05
Position 5328: 4.307102349528965e-05
Position 148: 3.387780828631535e-05
Position 1880: 2.4119508074533336e-05
Position 571: 8.741508702351405e-06
Position 32272: 7.330218358603449e-06
Position 644: 6.966728821594656e-06
Position 460: 6.8786995439948e-06
Position 329: 3.084535899452878e-06
Position 264: 1.6500271672358056e-06
Position 559: 2.451343056309127e-07
Position 128: 2.274589490734292e-07
Position 70: 1.65315211513802e-07
Position 512: 5.289029834294181e-08
Position 373: 4.251405409906673e-08
Position 614: 1.5047364197024598e-08
Position 182: 1.1594678921100716e-08
Position 32112: 1.1589417682479583e-08
Position 31342: 8.739245759531446e-09
Position 112: 5.4841145278180805e-09
Position 1288: 4.590090149557909e-09
Position 322: 3.8019101224144e-09
Position 677: 1.1095491440467146e-09
Position 6222: 1.0605846184128147e-09
Position 1228: 9.055367050108095e-10
Position 1225: 6.900093901769793e-10
Position 305: 1.906271887812737e-11
Position 1445: 5.964485629510789e-12
Position 1754: 5.6060325003286746e-12
Position 315: 1.9747084842428652e-14
Position 364: 5.949333431530271e-19
Position 502: 4.977733715435384e-20
Position 514: 2.2391399140890456e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 19045: 0.9999992521043257
Position 31204: 0.9596195684526972
Position 24180: 0.9473355363085885
Position 43632: 0.3450252253642267
Position 42214: 0.31768741524790517
Position 31912: 0.30527231188641374
Position 27208: 0.2747370063023071
Position 34743: 0.2315832868590893
Position 23443: 0.16965760580158218
Position 24794: 0.15487092286155704
Position 29158: 0.11054264093028938
Position 45584: 0.10994200555963542
Position 31961: 0.07504117175508145
Position 19426: 0.06964755559488763
Position 28727: 0.06452308243790358
Position 31740: 0.062235619945466183
Position 31677: 0.05175664482473217
Position 13423: 0.04915045246470428
Position 32932: 0.04461379816920759
Position 31177: 0.03794759805101572
Position 13638: 0.03791539560547371
Position 14384: 0.037070620490413694
Position 6099: 0.03673603704752673
Position 31862: 0.034970000980594336
Position 36159: 0.03349568631678605
Position 37948: 0.03129126260156734
Position 12522: 0.029006519168694067
Position 31545: 0.028375691047948227
Position 33001: 0.02815645691261544
Position 34920: 0.028154210211523555
Position 2223: 0.027231203738312774
Position 1118: 0.027231162280696844
Position 12543: 0.025462505661920737
Position 32216: 0.023915326227240203
Position 35989: 0.022668594482398448
Position 14488: 0.021146154548478353
Position 31550: 0.020274563412849056
Position 322: 0.019713914852807077
Position 1099: 0.01885231940520841
Position 1038: 0.018291087014621777
Position 24578: 0.016814470154606184
Position 36222: 0.016469101749917274
Position 41228: 0.016286186993629465
Position 1096: 0.015767859888445288
Position 1069: 0.015490430200033867
Position 32178: 0.015106171739693116
Position 8903: 0.014967401372353873
Position 32961: 0.012811193491795627
Position 35104: 0.01280926108211851
Position 36998: 0.01220958357261013
Position 35066: 0.011891349973531654
Position 24150: 0.01177164017909744
Position 38140: 0.011732853069665507
Position 6828: 0.011377776109688827
Position 31843: 0.010812858077008387
Position 25089: 0.010470146442531232
Position 32007: 0.009938724131037219
Position 26304: 0.009795196066616585
Position 660: 0.0097865670129318
Position 28701: 0.008840332794265458
Position 35847: 0.008117141723366217
Position 13202: 0.008112541679399654
Position 349: 0.007910851397422619
Position 6916: 0.007835316606740304
Position 12560: 0.006618685791180331
Position 31888: 0.006474901418355536
Position 6124: 0.005997689574596598
Position 33278: 0.005571014157340173
Position 19494: 0.005352808620977971
Position 24766: 0.004965176606789627
Position 35642: 0.00494095322620887
Position 2074: 0.0042665766099883925
Position 33795: 0.003942149642932002
Position 37491: 0.0034520107551629397
Position 33248: 0.0027083875227206684
Position 28099: 0.0026664353941608905
Position 667: 0.0024905032758374304
Position 358: 0.0024505044020516555
Position 36917: 0.0024024012683092843
Position 975: 0.001603063480694564
Position 32232: 0.0014683214626341739
Position 607: 0.001460927008224105
Position 5950: 0.0012293471212104752
Position 31491: 0.0010710933971587071
Position 32536: 0.0009618773392884958
Position 32032: 0.0009144804882149426
Position 25039: 0.0008978724686889673
Position 1953: 0.0008719617409600517
Position 31506: 0.0008350530044404158
Position 764: 0.0008332696666955875
Position 38455: 0.0007825795702706083
Position 2179: 0.0007034437544505184
Position 32478: 0.0006865887419097763
Position 24626: 0.0006622865028261774
Position 718: 0.0005784290767709247
Position 1157: 0.0005636791961482329
Position 945: 0.0005610056831139602
Position 34030: 0.0005574501384806491
Position 33612: 0.0005096405887290062
Position 31806: 0.0003874120902218583
Position 900: 0.0003071301254904798
Position 2157: 0.0002352877377908466
Position 688: 0.00022203451413752422
Position 32582: 0.00020142543794415287
Position 32572: 0.00019909287833494286
Position 32748: 0.00019262084646735553
Position 370: 0.0001864655693565979
Position 643: 0.0001507573373552997
Position 786: 0.00011628784887903359
Position 2763: 0.00010814820494502094
Position 360: 0.00010731927684946755
Position 3237: 0.00010438488326252819
Position 2915: 8.316648405412211e-05
Position 4403: 6.28583089573548e-05
Position 2367: 5.580882010566079e-05
Position 5171: 5.5405578699323544e-05
Position 1350: 4.9767937611002036e-05
Position 27569: 4.577764769224628e-05
Position 4336: 3.884639069366354e-05
Position 3211: 3.4768167694375736e-05
Position 4382: 2.9348953100401195e-05
Position 5340: 2.419466217862158e-05
Position 826: 1.331980631327842e-05
Position 3263: 1.268722461373696e-05
Position 953: 1.2517441431359928e-05
Position 1937: 1.2492280710747148e-05
Position 5359: 1.2476678837146084e-05
Position 2373: 1.1998522378066777e-05
Position 4176: 1.1506533418844946e-05
Position 2825: 1.1190001131131609e-05
Position 1326: 1.0276560581214269e-05
Position 2393: 8.274607693599986e-06
Position 2682: 7.356248854624452e-06
Position 815: 6.97275936219543e-06
Position 3366: 6.641076211891739e-06
Position 2935: 6.3578328574669705e-06
Position 789: 6.319317699467541e-06
Position 4385: 6.212396285379385e-06
Position 2911: 6.1141417374944145e-06
Position 4230: 6.061696512996365e-06
Position 1190: 5.891517862533563e-06
Position 3304: 5.856307352791862e-06
Position 983: 4.4496941418130125e-06
Position 24815: 4.436208984094227e-06
Position 19785: 3.7194190183938424e-06
Position 24551: 3.718427930740585e-06
Position 19760: 3.227021465263296e-06
Position 872: 2.6259383268844765e-06
Position 22093: 2.5145689316916537e-06
Position 2674: 2.3463504567425683e-06
Position 617: 2.058034375646117e-06
Position 20509: 1.9229713979537984e-06
Position 2166: 1.8992083432209958e-06
Position 2109: 1.779747336061769e-06
Position 622: 1.7039825538215805e-06
Position 384: 1.5144862503936746e-06
Position 21372: 1.4372409841640927e-06
Position 20988: 1.0895554099642418e-06
Position 22023: 6.374496834830133e-07
Position 7274: 1.2449165883215003e-07
Position 14027: 4.3427152708572175e-08
Position 9225: 2.6611759959558882e-08
Position 9863: 9.08180500541956e-09
Position 9994: 8.613286828774875e-09
Position 11976: 8.530592722046009e-09
Position 7148: 5.91734900351231e-09
Position 7650: 4.361283533028916e-09
Position 5892: 2.4164954751536057e-09
Position 3696: 9.542519886752108e-10
Position 1532: 8.498322531671094e-10
Position 2540: 7.294533182207011e-10
Position 1529: 2.3683431653348795e-10
Position 3560: 2.1831135732120224e-10
Position 1256: 9.3366327822343e-11
Position 5992: 5.4501068460248956e-11
Position 1781: 8.806698701466175e-12
Position 1052: 6.209675947724401e-12
Position 883: 3.411204551501564e-12
Position 499: 3.046236255133114e-12
Position 2078: 2.4417399407544828e-12
Position 578: 2.265800916224169e-12
Position 671: 1.9281545199400904e-12
Position 5955: 1.9077155955116636e-12
Position 2256: 1.889328702277853e-12
Position 859: 1.6506245648691276e-12
Position 228: 1.3013247786842114e-12
Position 1749: 1.2802177184367795e-12
Position 571: 1.2037797681005855e-12
Position 299: 1.0313535631568392e-12
Position 1649: 9.989175540411757e-13
Position 487: 9.089802962771985e-13
Position 296: 8.825929507871551e-13
Position 887: 8.372743297597469e-13
Position 389: 8.059911521734614e-13
Position 465: 6.280161240787963e-13
Position 853: 6.163873153093188e-13
Position 2027: 5.255461208887919e-13
Position 1591: 3.563963112228727e-13
Position 715: 3.541109014175801e-13
Position 277: 3.0588820034008593e-13
Position 282: 2.9036953911259263e-13
Position 555: 2.861280045921762e-13
Position 1789: 2.5031507307149976e-13
Position 693: 2.2806388792212905e-13
Position 1830: 2.0408969770416594e-13
Position 1496: 2.0297224129089104e-13
Position 1220: 2.0253554514457955e-13
Position 724: 1.5435290044164162e-13
Position 840: 1.2753857098659228e-13
Position 391: 1.137531956537211e-13
Position 410: 1.1001489891778879e-13
Position 1554: 9.407562832683258e-14
Position 450: 6.126642980681403e-14
Position 210: 4.821065698293191e-14
Position 214: 4.2211785527786396e-14
Position 439: 3.565450488655721e-14
Position 849: 3.360662557136907e-14
Position 472: 3.359716232155936e-14
Position 455: 3.070811852329359e-14
Position 559: 3.030729797035563e-14
Position 414: 2.8086511250953978e-14
Position 421: 2.7697701972293247e-14
Position 834: 2.5186663212274968e-14
Position 836: 2.510496735501456e-14
Position 634: 1.9382610332783736e-14
Position 626: 1.5655914292478972e-14
Position 474: 1.4834672579307976e-14
Position 468: 1.4662756554373812e-14
Position 1130: 1.1038161965744536e-14
Position 403: 3.6715232392293795e-15
Position 264: 4.778674777422308e-16
Position 273: 3.652795643945671e-16
Position 432: 5.2518740906064096e-17
Position 397: 4.9611427079483744e-17
Position 99: 2.808682310332335e-17
Position 444: 7.810807123205612e-18
Position 120: 5.251745831345989e-19
Position 482: 1.6306372926454538e-19
