Gene = UGCG
Position 34633: 0.0002672420312561347
Position 2519: 0.0002262968046739549
Position 2269: 0.00021645152474689876
Position 2745: 0.0001992945188713185
Position 36479: 0.0001977598206500984
Position 28075: 0.00014483210927332044
Position 931: 0.00013258014282012975
Position 3614: 0.00013101897131845627
Position 35157: 0.00012732785179964451
Position 34894: 0.00011761041322900281
Position 3332: 9.700573184821895e-05
Position 2472: 9.231249141311408e-05
Position 3156: 8.980161006743151e-05
Position 2841: 8.034733637613626e-05
Position 35509: 7.609965345316067e-05
Position 2469: 7.200187297554667e-05
Position 35824: 6.146489103253541e-05
Position 2514: 5.938940047482409e-05
Position 3282: 5.437270951475179e-05
Position 2829: 4.611848064745801e-05
Position 3350: 4.604766842676023e-05
Position 35557: 3.888159566631001e-05
Position 2232: 3.8162145560463996e-05
Position 3669: 3.60467981856039e-05
Position 2035: 3.5876118918263095e-05
Position 34661: 3.554314067072751e-05
Position 35718: 3.2538824904181704e-05
Position 3317: 3.0233967895649452e-05
Position 3680: 2.2732936732305833e-05
Position 6199: 2.2013585981429054e-05
Position 3413: 1.946905145050791e-05
Position 35404: 1.9336987753279352e-05
Position 36024: 1.3318006413914888e-05
Position 49: 1.2843981752872022e-05
Position 67: 9.36825799046778e-06
Position 832: 8.18127781912004e-06
Position 401: 5.774685112475136e-06
Position 3565: 5.118609207567289e-06
Position 39: 5.008490595137961e-06
Position 716: 4.117984455368587e-06
Position 738: 4.096799688198549e-06
Position 618: 3.8009026389082547e-06
Position 886: 2.71124543804581e-06
Position 884: 2.623987944133834e-06
Position 37219: 2.5166879245448232e-06
Position 922: 2.2600776232153357e-06
Position 809: 1.9485351667986055e-06
Position 719: 1.749071104538995e-06
Position 186: 1.6813722234250372e-06
Position 669: 1.1429125561152705e-06
Position 37405: 1.0741430943021803e-06
Position 303: 1.0336639492749672e-06
Position 710: 8.433045232002542e-07
Position 745: 7.180177790272924e-07
Position 23445: 6.569179666037865e-07
Position 824: 6.211909517749011e-07
Position 928: 5.572072851206611e-07
Position 21: 4.1669641698363034e-07
Position 5680: 2.7237566941067775e-07
Position 4330: 2.693046005108107e-07
Position 4223: 2.2286061395080727e-07
Position 4478: 1.533649935757194e-07
Position 653: 5.1813885671368217e-08
Position 840: 4.970786844834158e-08
Position 736: 4.6562027379872144e-08
Position 1029: 3.478882211745654e-08
Position 2289: 1.8913426853506723e-08
Position 1737: 1.4135861225197437e-08
Position 515: 1.0506853936988858e-08
Position 677: 7.233516852592034e-09
Position 1092: 4.318578521446248e-09
Position 1097: 3.2255641634428743e-09
Position 407: 2.7395760457065316e-09
Position 937: 3.1460201395527234e-10
Position 405: 8.052527669316718e-12
Position 763: 4.3780639704879615e-12
Position 807: 3.394374086909694e-12
Position 379: 3.1496799376941325e-12
Position 398: 5.368110950840812e-13
Position 498: 1.9971935384361577e-13
Position 686: 9.042277371182306e-18
Position 486: 5.46756631585729e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 17838: 1.0
Position 34504: 0.9105029555596097
Position 28010: 0.8910921581790924
Position 35403: 0.7901116207270791
Position 29617: 0.5994706356438665
Position 36060: 0.5964485114021227
Position 3198: 0.5735184595378963
Position 26082: 0.5296634836869557
Position 32803: 0.43942530076321623
Position 37672: 0.42075500881798944
Position 32602: 0.4192669257961426
Position 32733: 0.40006113766497603
Position 26050: 0.30983440953414165
Position 33077: 0.301150615001459
Position 23321: 0.25437301624903486
Position 34979: 0.1364881589045779
Position 14382: 0.08940599230462673
Position 420: 0.07149356240647495
Position 11777: 0.0647322748309249
Position 37974: 0.057664724403321654
Position 34940: 0.05104763638192204
Position 33153: 0.048660283983585816
Position 1139: 0.04818452089037978
Position 9690: 0.04708365668604338
Position 35706: 0.04427094319975171
Position 35362: 0.041303554580169925
Position 32827: 0.038923652667804676
Position 28689: 0.03839911174061809
Position 32547: 0.035568138673233884
Position 2377: 0.03522500234063293
Position 12839: 0.03416771149269662
Position 25881: 0.0335555195382189
Position 20922: 0.03273534264352028
Position 33097: 0.03216892918616023
Position 37089: 0.03171410728180318
Position 31357: 0.024863470912691883
Position 33262: 0.02428315930801407
Position 33391: 0.023806682166946216
Position 33233: 0.02333814051952868
Position 34128: 0.020445538966945703
Position 3460: 0.019223661264756456
Position 18283: 0.01895091686543995
Position 36097: 0.018798807351530184
Position 28715: 0.017484843190834518
Position 9686: 0.016328882258593164
Position 37696: 0.01627221049499759
Position 31592: 0.0162586396891788
Position 1164: 0.01604159902969717
Position 26617: 0.015185768735530913
Position 37444: 0.014877340453027492
Position 35739: 0.014064354678073893
Position 33236: 0.013831135824879472
Position 38241: 0.013658345718703505
Position 34506: 0.013639359256875082
Position 12635: 0.01346368075706725
Position 38393: 0.012008063015310984
Position 3751: 0.011997433299572745
Position 34890: 0.011793846281671483
Position 38187: 0.010701630242754315
Position 37058: 0.010572054537012729
Position 32845: 0.010546554262128433
Position 33073: 0.009857338212313714
Position 3771: 0.009724599796077314
Position 18904: 0.009151881779092404
Position 27210: 0.00891081027508618
Position 3168: 0.0087265747563723
Position 35012: 0.008657719097429704
Position 34186: 0.008572499187792463
Position 2175: 0.008160263821103513
Position 1258: 0.006636220636552859
Position 33466: 0.006624787413965304
Position 34533: 0.006445223819244684
Position 18992: 0.0051660931094483714
Position 35149: 0.004505987674290421
Position 37997: 0.004333209739688036
Position 34189: 0.0040269911097929895
Position 34409: 0.003950708750607322
Position 37405: 0.0038358297198518338
Position 36942: 0.0033159900918325073
Position 37650: 0.0032996586697405226
Position 35478: 0.0031621710385102532
Position 2149: 0.0031290965156347355
Position 31325: 0.002861541834445923
Position 33133: 0.002699496203211124
Position 1313: 0.0026557530517057394
Position 3238: 0.0026009563863328123
Position 2958: 0.0023180202323901523
Position 37116: 0.002315766990490313
Position 2357: 0.0022520559097292856
Position 3062: 0.0020057284514769735
Position 35514: 0.0019909605276654165
Position 1006: 0.0019164159204765937
Position 33399: 0.0018515463272296118
Position 2118: 0.0018175138868025994
Position 3912: 0.001795961647034117
Position 33026: 0.0017347561849580817
Position 38219: 0.0017275854715485634
Position 37918: 0.0016052800871307474
Position 1701: 0.0015285063484985937
Position 926: 0.001506036566305787
Position 1225: 0.001400507169162211
Position 1766: 0.001280837352986551
Position 35029: 0.0012692415250725659
Position 35693: 0.0011680129651282913
Position 2163: 0.0010793178801229441
Position 21300: 0.0010665971284487819
Position 36320: 0.0010153266785231565
Position 36762: 0.0010124900538489578
Position 37256: 0.000991874745982589
Position 18234: 0.0009451214745389933
Position 3938: 0.0009448003242898617
Position 1696: 0.0009412831294731659
Position 33532: 0.0009034756796108523
Position 29695: 0.0009005433893383537
Position 34384: 0.000890950361681549
Position 2851: 0.0008256785622891622
Position 37161: 0.0008064393171445753
Position 31155: 0.0007817857330633597
Position 34324: 0.000775583692784077
Position 34744: 0.0007462103912897893
Position 32575: 0.0007275948238879621
Position 632: 0.000693792541549078
Position 35381: 0.0006831855664829776
Position 3087: 0.0006781528243810885
Position 1234: 0.0006661032672674269
Position 36016: 0.0006560348642491252
Position 2451: 0.0006557242681127902
Position 37137: 0.0006424011007940658
Position 2449: 0.0006351381912150943
Position 769: 0.0006253224528921758
Position 34571: 0.0006208746322941205
Position 35312: 0.0006073204577701887
Position 36534: 0.0005780742466048988
Position 38019: 0.0005340673393531979
Position 32988: 0.0005244578361600923
Position 2295: 0.0004716875488687598
Position 31192: 0.00045802470398646636
Position 33495: 0.00044181289922989045
Position 1742: 0.0004368407123192833
Position 35498: 0.0004032678214057154
Position 18358: 0.0003914223180667421
Position 3249: 0.00038862295599650785
Position 37647: 0.00036922945116601015
Position 4597: 0.0003384841854749127
Position 29457: 0.0003345863170331434
Position 1022: 0.0003131682077442461
Position 36607: 0.00030978099971389
Position 37461: 0.0002942868498811333
Position 2765: 0.0002833335045282697
Position 396: 0.00027996906490387706
Position 29725: 0.0002703090005756088
Position 2744: 0.0002685257307450938
Position 28215: 0.0002563696676369909
Position 1277: 0.0002380779612113944
Position 34660: 0.00022887317609378014
Position 1519: 0.0002274296946750287
Position 36560: 0.00021254672799410015
Position 33288: 0.0002117407862219891
Position 35583: 0.00020830938977697553
Position 1804: 0.00020481855471560838
Position 1727: 0.0001875021438473288
Position 33315: 0.00018347023711236566
Position 1443: 0.0001829156625198172
Position 34918: 0.0001609045449934293
Position 35656: 0.0001450945452845803
Position 1660: 0.00013282615304048703
Position 35052: 0.0001317961176470708
Position 34691: 0.0001278459523593069
Position 3205: 0.00011413743114806524
Position 2530: 0.00010790084838816727
Position 36639: 0.00010034818816362788
Position 602: 8.846191096335265e-05
Position 2662: 8.647224548080849e-05
Position 1316: 7.091993251711845e-05
Position 35366: 6.978656290095907e-05
Position 1944: 6.699386195365746e-05
Position 3064: 6.634379965278875e-05
Position 34716: 6.505672293467292e-05
Position 965: 6.456536689195185e-05
Position 199: 6.1655793548075e-05
Position 35807: 6.161902430402453e-05
Position 35899: 6.114964461079361e-05
Position 1723: 5.334519681903885e-05
Position 1772: 5.062937540617852e-05
Position 813: 4.8962097180110594e-05
Position 2625: 4.122665524718302e-05
Position 1115: 3.695072364215841e-05
Position 2206: 3.635125175442518e-05
Position 476: 2.7780825502026465e-05
Position 1300: 2.7361066442547744e-05
Position 224: 2.6299591288984098e-05
Position 2466: 2.231226825635076e-05
Position 6036: 2.201358598142903e-05
Position 2185: 2.1867497861343937e-05
Position 955: 2.131037438818169e-05
Position 2311: 2.0264193308599902e-05
Position 1570: 1.8589098729854788e-05
Position 33728: 1.8350435547243314e-05
Position 2319: 1.8161362934340185e-05
Position 1026: 1.5313310876601602e-05
Position 1483: 1.484413030167339e-05
Position 565: 1.4590186626163417e-05
Position 3215: 1.4144052998515636e-05
Position 2780: 1.338342178165949e-05
Position 1464: 1.1463175291190212e-05
Position 1620: 1.0253129211736564e-05
Position 1421: 9.70744034637136e-06
Position 1342: 9.451656302370375e-06
Position 1929: 6.729010408680101e-06
Position 1282: 6.697641183774953e-06
Position 662: 6.17698052327365e-06
Position 3024: 3.1637860689174213e-06
Position 35927: 1.5101921021852496e-06
Position 3918: 1.4685126648735936e-06
Position 3380: 1.2423259809300675e-06
Position 4118: 2.6892121444739223e-07
Position 5541: 2.505738544989374e-07
Position 4135: 2.466332852237185e-07
Position 4114: 7.351302429932392e-08
Position 4374: 5.64626840669027e-08
Position 5425: 2.1801814911739656e-08
Position 736: 1.715627263720943e-08
Position 1085: 7.359596502961089e-09
Position 598: 4.570287627552183e-09
Position 729: 4.2408133901322546e-09
Position 785: 2.214308277507076e-09
Position 876: 1.847656687738581e-09
Position 752: 1.8412940507453878e-09
Position 201: 1.5692784043608167e-09
Position 820: 1.3855228816159192e-09
Position 284: 1.0956319094511612e-09
Position 1073: 7.955293794288412e-10
Position 781: 7.174074626444199e-10
Position 658: 6.35644891712075e-10
Position 1326: 6.129510812695081e-10
Position 673: 5.894650252048295e-10
Position 215: 5.046600564277426e-10
Position 581: 3.627950243707291e-10
Position 245: 3.479962999162246e-10
Position 792: 3.2575774381676317e-10
Position 249: 2.5120259275262395e-10
Position 208: 1.5356802220489572e-10
Position 235: 1.1133682183076075e-10
Position 256: 5.1261607192211244e-11
Position 552: 5.742032042324867e-13
Position 568: 4.452382258413404e-13
Position 130: 9.157631937694572e-14
