Gene = PSAT1
Position 9659: 0.0013504954625426554
Position 21997: 0.0012297740897380656
Position 26923: 0.0011214896071872233
Position 21024: 0.0011053053663267307
Position 20318: 0.0011007889199752701
Position 24082: 0.0009464435444222492
Position 14007: 0.0008863919151874418
Position 3002: 0.0008757526648713321
Position 1047: 0.0008502991019212691
Position 543: 0.0007942543850935743
Position 3230: 0.0007835075716062553
Position 1817: 0.000627043760303608
Position 23593: 0.0006248228018727848
Position 623: 0.000603085481875286
Position 8399: 0.0005592691329769087
Position 965: 0.0004994878455039251
Position 4211: 0.00047317816641926264
Position 1214: 0.0004731266988474745
Position 855: 0.0004465717641592968
Position 1122: 0.000442016276122609
Position 22065: 0.0004159434281534158
Position 21941: 0.00038288584061735417
Position 13951: 0.00037917595359606684
Position 21535: 0.0003643370188206927
Position 24103: 0.00034831687809928403
Position 788: 0.0003336096277451285
Position 1169: 0.00031671036217924004
Position 4516: 0.00027320384031467496
Position 1362: 0.0002615686646965515
Position 14928: 0.00024489389772833263
Position 21553: 0.0002300340785253645
Position 2846: 0.0002247291788656377
Position 21275: 0.00020393697780813258
Position 1306: 0.00019316395611093011
Position 278: 0.00019123557095609024
Position 21252: 0.00019027346364374045
Position 14013: 0.00018836738416984553
Position 4647: 0.00015268781170821354
Position 344: 0.00015178586664542067
Position 1353: 0.00010966719699510841
Position 5125: 0.00010874775997856628
Position 2924: 0.0001028641537293292
Position 1844: 0.00010277346609919058
Position 18461: 8.166627258217633e-05
Position 3244: 8.114344558149884e-05
Position 1691: 7.266420099578495e-05
Position 377: 3.335081478559959e-05
Position 16546: 3.265658173422109e-05
Position 275: 2.8903944064991666e-05
Position 4975: 2.043948889228937e-05
Position 3046: 1.9160365277526484e-05
Position 4947: 1.7350504331163357e-05
Position 5104: 1.7252964526864858e-05
Position 1968: 1.1712084572187575e-05
Position 13250: 1.0920891225274817e-05
Position 1102: 1.0654161599020784e-05
Position 12026: 1.0180957519642525e-05
Position 1655: 9.646960321696357e-06
Position 13215: 9.632650329223043e-06
Position 608: 9.292560645673663e-06
Position 13304: 9.115140362238529e-06
Position 13492: 8.967916729693456e-06
Position 16334: 8.70983808591628e-06
Position 15941: 8.121357799212326e-06
Position 309: 7.567769820041269e-06
Position 5139: 7.115617715684968e-06
Position 15738: 6.075277593965738e-06
Position 1007: 5.4735916450069606e-06
Position 15304: 5.2019945003346e-06
Position 12995: 4.9465945613198645e-06
Position 13421: 4.48046517604517e-06
Position 288: 3.8517703277858295e-06
Position 807: 3.832776159923223e-06
Position 302: 3.1785990925098893e-06
Position 12539: 3.1589554319753974e-06
Position 11564: 2.9047344000217355e-06
Position 2965: 2.0715132161225704e-06
Position 2631: 1.8149753970785439e-06
Position 3364: 1.7855959406272194e-06
Position 2554: 1.4213906770563273e-06
Position 636: 1.4139940896812317e-06
Position 534: 8.369107567597675e-07
Position 735: 5.882329136057319e-07
Position 15974: 5.142460788681528e-07
Position 321: 5.109778144110248e-07
Position 571: 4.495871834477211e-07
Position 389: 4.3185700262189597e-07
Position 660: 4.273949784039453e-07
Position 494: 3.287595093278762e-07
Position 696: 2.4437781539376135e-07
Position 1770: 2.302231645029989e-07
Position 488: 2.2985841873786276e-07
Position 1412: 2.2168271609388668e-07
Position 5337: 2.1692083187336917e-07
Position 881: 2.1543022716712634e-07
Position 373: 1.8789991684899136e-07
Position 759: 1.0667210386112958e-07
Position 1372: 1.0016817618244104e-07
Position 1236: 6.029693452998477e-08
Position 6219: 5.8776238134851344e-08
Position 708: 5.236596482548356e-08
Position 1259: 5.191137642488377e-08
Position 4919: 3.390279565219896e-08
Position 1091: 3.381699222136755e-08
Position 926: 2.9591868266192044e-08
Position 159: 2.7006110970439092e-08
Position 550: 2.482904613287125e-08
Position 712: 1.8558179266601672e-08
Position 643: 1.7890052924104515e-08
Position 1391: 1.6274429432085057e-08
Position 165: 1.4519280673448953e-08
Position 115: 3.421930558974844e-09
Position 330: 3.3903433612201123e-09
Position 1147: 9.974893026090762e-10
Position 81: 9.523228876339189e-10
Position 128: 6.688121847455942e-10
Position 132: 4.578945511488694e-10
Position 155: 3.5582822730382286e-10
Position 317: 3.2290561376785754e-10
Position 172: 1.1732220132124186e-10
Position 142: 3.3237985152152073e-11
Position 85: 1.7133832882625817e-11
Position 581: 1.4251495778587113e-11
