Gene = OMA1
Position 2378: 8.434400885396454e-06
Position 98: 8.402641356478051e-06
Position 10473: 8.156299392172173e-06
Position 24542: 7.815595561425145e-06
Position 469: 7.709103491341873e-06
Position 21433: 7.509494578602418e-06
Position 17464: 7.422953166014211e-06
Position 2075: 6.94193054477102e-06
Position 21699: 6.864239408967415e-06
Position 19748: 6.846691658434384e-06
Position 21722: 6.360605994812661e-06
Position 20427: 6.030986715498249e-06
Position 356: 5.949102673626661e-06
Position 21274: 5.701023527878122e-06
Position 21811: 5.40948836521521e-06
Position 403: 5.391383713275001e-06
Position 19344: 5.1959203563489185e-06
Position 20695: 5.150563114646289e-06
Position 20983: 4.969826958199031e-06
Position 18222: 4.657152952934127e-06
Position 905: 4.391092098907862e-06
Position 22163: 4.2300209083932115e-06
Position 21016: 3.991254091563125e-06
Position 21398: 3.46967083743672e-06
Position 19864: 3.405846616747809e-06
Position 21295: 3.0876787057973395e-06
Position 837: 2.6950993746662912e-06
Position 1733: 2.6075633647379096e-06
Position 24491: 2.578415182779738e-06
Position 20018: 2.4247569652201368e-06
Position 768: 2.1604460335306006e-06
Position 899: 2.0982600428229996e-06
Position 639: 1.9904259052164604e-06
Position 612: 1.9261317558985797e-06
Position 20176: 1.7054784473584557e-06
Position 152: 1.558704878442548e-06
Position 21029: 1.4922155892934478e-06
Position 21222: 1.4645563094732391e-06
Position 20468: 1.3002732982544677e-06
Position 17953: 1.2696408270101155e-06
Position 578: 1.175582048889038e-06
Position 18549: 1.133944669494037e-06
Position 2116: 1.0806337995700366e-06
Position 20074: 9.748404776604248e-07
Position 21953: 9.610887358099665e-07
Position 17790: 9.251709558734807e-07
Position 724: 9.022185918814355e-07
Position 21550: 7.925302737152146e-07
Position 18580: 7.657394292142834e-07
Position 137: 7.478181587561328e-07
Position 17696: 7.470148237194026e-07
Position 19764: 7.313036876535519e-07
Position 20715: 7.088600213450916e-07
Position 1809: 6.569225171699691e-07
Position 17745: 3.414429040742091e-07
Position 1435: 3.0990930140547616e-07
Position 12951: 3.0855012539054055e-07
Position 1880: 2.91655540620401e-07
Position 759: 2.427507201068923e-07
Position 13556: 1.6511907385745128e-07
Position 1124: 1.3808420942660634e-07
Position 164: 8.337438459705487e-08
Position 20516: 5.685005852246012e-08
Position 773: 4.407664652673347e-08
Position 1664: 2.1799383969145037e-08
Position 16279: 1.87915521688253e-08
Position 195: 1.853659806341433e-08
Position 815: 1.5668595908636313e-08
Position 16782: 1.2561714774002352e-08
Position 160: 6.8127943925933604e-09
Position 166: 6.612894535290427e-09
Position 1098: 3.710673223053494e-09
Position 520: 2.5884149150548564e-09
Position 622: 2.0917572845961034e-09
Position 221: 9.485390761867405e-10
Position 466: 1.7129959600250508e-10
