Gene = ZMYM6NB
Position 3233: 0.5176028992364302
Position 1447: 0.09252055097251519
Position 2212: 0.08605541274044815
Position 3557: 0.07785353098449271
Position 777: 0.0640211741847656
Position 1423: 0.058300119193542374
Position 3203: 0.05378376482457689
Position 827: 0.03977638267275571
Position 1777: 0.034013310483730894
Position 3065: 0.031824226310376756
Position 239: 0.02979041202972501
Position 382: 0.02900404606500021
Position 1718: 0.02405065683434076
Position 2997: 0.023657540879750503
Position 3254: 0.02246649296866982
Position 3736: 0.01978884974575547
Position 3437: 0.017684447655682237
Position 350: 0.016146747990269272
Position 2489: 0.016008201085906837
Position 1487: 0.01519688486521151
Position 2351: 0.011570043050857735
Position 1940: 0.009526917967842604
Position 728: 0.007000300700625891
Position 1943: 0.006433322445885911
Position 1466: 0.005700942097269229
Position 515: 0.005536024282314551
Position 1462: 0.005058265274027778
Position 788: 0.0046105225770900335
Position 563: 0.003999484496872943
Position 2260: 0.0035589796593363736
Position 2947: 0.0032690985986035806
Position 3032: 0.003241986777193744
Position 399: 0.0031149334823758036
Position 2453: 0.003000204003524758
Position 1227: 0.002994168849764918
Position 1696: 0.0027494075837730535
Position 2554: 0.0026932851617288813
Position 3331: 0.0026254215323113766
Position 1037: 0.0024669770738674312
Position 2612: 0.002424342684788259
Position 2551: 0.0022014871426345372
Position 3488: 0.0018126304613474877
Position 2515: 0.0017225362154065361
Position 1801: 0.0016928362375298865
Position 2160: 0.0015497100321948392
Position 2388: 0.0015398119213384481
Position 662: 0.0013891485778376369
Position 3287: 0.0013687806693276263
Position 1260: 0.0012258103672994946
Position 2089: 0.0011183801139929574
Position 734: 0.0010880140475175183
Position 1875: 0.0008375036314210556
Position 1040: 0.0008227443895484716
Position 876: 0.0007784976657418851
Position 716: 0.0007578782181072593
Position 3577: 0.0007221527473384494
Position 2145: 0.0007104205134577033
Position 3212: 0.0006673612271581636
Position 845: 0.0006476098508169234
Position 2745: 0.0006131348672731297
Position 3449: 0.000522161436530037
Position 1739: 0.0005078644904418514
Position 2393: 0.0004099825749244162
Position 2108: 0.00038845371352525464
Position 2999: 0.00033189354584377484
Position 2321: 0.0003277360918176987
Position 1313: 0.00032408644973011986
Position 1385: 0.00031507546937361864
Position 794: 0.0002653263750153896
Position 2339: 0.00025143755338485955
Position 3206: 0.00021501976646243703
Position 1783: 0.00019984855589894472
Position 307: 0.00019555317867985846
Position 2020: 0.00019403161755218983
Position 265: 0.00017476182929448104
Position 3034: 0.00012498788672313024
Position 1288: 0.00012263470452114915
Position 409: 0.00010678607746246548
Position 3068: 0.0001016005187685496
Position 1965: 0.00010096940261176598
Position 790: 9.615318166818088e-05
Position 960: 8.552407928538868e-05
Position 3108: 7.93623229519285e-05
Position 873: 7.900447860348103e-05
Position 684: 7.612156075689e-05
Position 259: 7.611638773690716e-05
Position 604: 7.512447171713414e-05
Position 1170: 7.495852073912792e-05
Position 3632: 7.270112083347161e-05
Position 1377: 6.982543711235105e-05
Position 2403: 6.41882200396659e-05
Position 2300: 6.0542995687453545e-05
Position 3635: 5.9593011772676546e-05
Position 546: 5.784210513452525e-05
Position 1912: 5.716764156387379e-05
Position 1698: 5.674705126671355e-05
Position 1164: 5.645670788669895e-05
Position 851: 5.35713321726805e-05
Position 802: 4.9162624338968425e-05
Position 301: 4.911395012862352e-05
Position 2374: 4.726456748486903e-05
Position 617: 4.596887377397466e-05
Position 1432: 4.4398965627179654e-05
Position 2629: 4.264225901072064e-05
Position 2849: 4.2636904286312135e-05
Position 1945: 4.128069367288594e-05
Position 1744: 3.865627042504689e-05
Position 1105: 3.708569596379521e-05
Position 1092: 3.284702784336745e-05
Position 451: 3.26257368355704e-05
Position 690: 2.9713463967309767e-05
Position 2172: 2.8311124970594983e-05
Position 1162: 2.7509737157050547e-05
Position 2177: 2.531978632811857e-05
Position 747: 2.528051974288592e-05
Position 568: 1.592490984610803e-05
Position 364: 1.5087629762837561e-05
Position 584: 1.476491992610754e-05
Position 1949: 1.4720026157835748e-05
Position 628: 1.288228978537526e-05
Position 1969: 1.0097141290052739e-05
Position 847: 8.846316972089148e-06
Position 705: 8.325714672337463e-06
Position 1591: 7.455209934736181e-06
Position 664: 6.352555691983713e-06
Position 878: 5.167269707602702e-06
Position 590: 3.875133145325811e-06
Position 914: 2.848931247838715e-06
Position 1232: 2.8058924232799747e-06
Position 331: 2.685414416807856e-06
Position 621: 2.528924907771685e-06
Position 411: 2.0531608200782238e-06
Position 1887: 1.7030529223464222e-06
Position 322: 1.6738959221581065e-06
Position 671: 1.4283184835236533e-06
Position 1899: 1.399035248201149e-06
Position 666: 1.3418470146700942e-06
Position 1318: 1.1866620944845714e-06
Position 271: 1.1536792014354591e-06
Position 855: 1.0103182239821858e-06
Position 417: 8.355241960733816e-07
Position 473: 8.319689765872677e-07
Position 1550: 8.294591217594129e-07
Position 2560: 7.685526515718301e-07
Position 2059: 7.521299496579394e-07
Position 357: 7.237889415378645e-07
Position 2473: 7.15809855066465e-07
Position 282: 6.785454377086601e-07
Position 1631: 4.24535148111342e-07
Position 525: 3.108475242498989e-07
Position 640: 2.637860094663071e-07
Position 1325: 2.0232147281337344e-07
Position 1557: 1.7808622403055744e-07
Position 1200: 1.1361729449278622e-07
Position 116: 8.813614036052689e-08
Position 1240: 8.561632343895553e-08
Position 179: 5.7479435665827934e-08
Position 1643: 4.5634610733020684e-08
Position 141: 4.0717057805871866e-08
Position 420: 1.5179975679774813e-08
Position 1331: 1.1832149577323033e-08
Position 692: 4.049113380866642e-09
Position 897: 3.3371493343211898e-09
Position 895: 3.2907195953117064e-09
Position 128: 2.5938760172221916e-09
Position 636: 2.4863469075913517e-09
Position 572: 2.145736362859304e-09
Position 860: 1.5776338898300198e-09
Position 891: 6.344763515361077e-10
Position 125: 4.747115294422238e-10
Position 149: 1.0548313485383275e-10
Position 160: 2.627190302664997e-11
