Gene = FCER1G
Position 332: 4.0279439349056387e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2943: 0.968788619071616
Position 3405: 0.9429798089059337
Position 3583: 0.7283042026844291
Position 2688: 0.42445822671102756
Position 2206: 0.31112390609273133
Position 1774: 0.2581250491070971
Position 2610: 0.17257303493665233
Position 2576: 0.1411820808499613
Position 3900: 0.09104191463864975
Position 2338: 0.07486174565622371
Position 2641: 0.072108750156936
Position 3241: 0.05831057822309273
Position 3552: 0.04128718467466685
Position 3128: 0.03957915008582559
Position 2591: 0.024407431787968597
Position 3081: 0.019053681970598254
Position 1275: 0.014267239877795466
Position 3695: 0.012230914598309677
Position 1457: 0.010429028824821756
Position 3155: 0.00992099610806911
Position 2635: 0.008949550173973435
Position 2226: 0.008638680373657602
Position 1272: 0.007919976985605726
Position 2477: 0.0066783222862229485
Position 725: 0.005638863439142021
Position 3104: 0.0052224815890607075
Position 2500: 0.004060890436312698
Position 901: 0.0036352384813662006
Position 1965: 0.0034045169291343973
Position 3344: 0.002725919994813741
Position 3851: 0.0019440946495501538
Position 3257: 0.001591579770913788
Position 3811: 0.0015138635921740223
Position 1849: 0.0014743943343222229
Position 2239: 0.001385696660448383
Position 2343: 0.0013805771209529083
Position 3412: 0.0013331671856165095
Position 2366: 0.0012130823329271618
Position 3043: 0.0011253791743282776
Position 3272: 0.001013181512496413
Position 3296: 0.0009739136886649807
Position 1315: 0.0009702187941241816
Position 283: 0.000946462548037162
Position 1823: 0.0008739518148900436
Position 2708: 0.0007805675229713634
Position 2780: 0.000742256290106384
Position 2325: 0.0007408331811932543
Position 2122: 0.0006872386084711949
Position 2233: 0.0006480345769078924
Position 1538: 0.0005576256380678428
Position 340: 0.0005521887480443571
Position 1199: 0.0005447777175979202
Position 3367: 0.0005250480568045435
Position 3453: 0.0005187602370677652
Position 3740: 0.0004690873584220592
Position 1478: 0.00045107643252472455
Position 1295: 0.0004408446873732717
Position 2395: 0.0004040939265272593
Position 3018: 0.00037404873249045586
Position 3597: 0.0003088623816689634
Position 2612: 0.0002872648460191673
Position 1675: 0.0002870272450123105
Position 1813: 0.00026645848275688873
Position 1779: 0.0002577006721891255
Position 1309: 0.0002175126461602271
Position 2376: 0.0001960175468545552
Position 1866: 0.000145369233554624
Position 2404: 0.00014304265068783265
Position 3525: 0.00013845108245714137
Position 2352: 0.00013586736997625953
Position 1375: 0.00013325698950163278
Position 3789: 0.0001331479461215264
Position 877: 0.00012183512802224655
Position 3604: 0.00011416224249630786
Position 859: 8.569052780638452e-05
Position 2453: 8.568120029502443e-05
Position 3067: 7.424534587169007e-05
Position 2140: 7.054912343766737e-05
Position 2036: 6.331048045569827e-05
Position 316: 4.8722514084188256e-05
Position 1541: 4.716057469294579e-05
Position 1973: 4.1291311601356874e-05
Position 2487: 3.8412511783854754e-05
Position 3152: 3.5788633775929764e-05
Position 3496: 2.9312448061112616e-05
Position 1786: 2.7840028221152904e-05
Position 3133: 2.7530568979821207e-05
Position 1967: 2.737419449415777e-05
Position 3302: 2.641182028640414e-05
Position 1605: 2.3583523765194618e-05
Position 1341: 2.2583191283841726e-05
Position 1367: 2.027618638432744e-05
Position 414: 2.008787194266142e-05
Position 3823: 1.9493324334813514e-05
Position 2950: 1.8931216468646667e-05
Position 1164: 1.7589413677069217e-05
Position 1195: 1.685552002690264e-05
Position 1922: 1.5384902689891288e-05
Position 1514: 1.4750561192533954e-05
Position 2530: 1.2881166821620514e-05
Position 230: 1.202792063193566e-05
Position 3652: 1.1902106079735435e-05
Position 322: 1.165059409371811e-05
Position 3646: 1.1419431202879325e-05
Position 1381: 1.083754839071851e-05
Position 1815: 1.0588084596806061e-05
Position 2048: 1.0014805049394187e-05
Position 772: 9.107686671400824e-06
Position 1908: 8.797433085406276e-06
Position 3532: 8.117066477195185e-06
Position 397: 7.998653733509756e-06
Position 3657: 7.314765702590866e-06
Position 506: 5.952370888201337e-06
Position 848: 5.713827818779946e-06
Position 3431: 5.710837834024485e-06
Position 1393: 5.501285594767069e-06
Position 1330: 4.56457791071066e-06
Position 618: 4.017996865719927e-06
Position 1132: 3.629476835785946e-06
Position 1475: 3.584086070534347e-06
Position 1493: 3.2133549529448954e-06
Position 1987: 2.98636618481132e-06
Position 691: 2.1671328543934217e-06
Position 1286: 2.0795787066111046e-06
Position 2018: 2.0255810933106236e-06
Position 1301: 2.0050886904555296e-06
Position 157: 1.8001744560795553e-06
Position 1602: 1.5593683864008617e-06
Position 912: 1.4712682936945838e-06
Position 950: 1.4426886018234272e-06
Position 238: 1.363791047794246e-06
Position 1168: 1.277856935742996e-06
Position 1647: 9.730496393287445e-07
Position 2880: 9.269811837400765e-07
Position 1612: 8.888269532396558e-07
Position 1630: 7.463205479457398e-07
Position 790: 7.251772375073278e-07
Position 147: 6.723537852504411e-07
Position 1357: 6.332139398640824e-07
Position 1576: 5.781990076179029e-07
Position 614: 4.717784836860742e-07
Position 941: 4.6607513515044383e-07
Position 2892: 4.5660978738204974e-07
Position 909: 4.4666886066091335e-07
Position 1609: 4.446779465487765e-07
Position 1653: 4.377796480959845e-07
Position 558: 4.1225877760876964e-07
Position 1317: 3.500454437216417e-07
Position 1347: 3.0328453240027233e-07
Position 1343: 2.9300235173995003e-07
Position 163: 2.392188012302226e-07
Position 219: 1.730289157206203e-07
Position 986: 1.705564414968794e-07
Position 352: 1.6977642019829021e-07
Position 734: 1.6463344284174175e-07
Position 809: 1.398996636144535e-07
Position 664: 1.2850046226698653e-07
Position 1703: 2.9741343683041302e-08
Position 480: 6.923725717065007e-09
Position 944: 6.742711411636605e-09
Position 1224: 5.3807421400443065e-09
Position 1903: 3.1051111065581553e-09
Position 592: 2.8573224488644317e-09
Position 774: 2.1640919955804463e-09
Position 531: 1.7176464518798236e-09
Position 1172: 1.5155423211617412e-09
Position 922: 1.3998637503094097e-09
Position 438: 1.319493765375411e-09
Position 246: 1.154475031593468e-09
Position 463: 9.33363580910969e-10
Position 918: 6.174133378976619e-10
Position 426: 6.168298432659936e-10
Position 140: 6.003882068402675e-10
Position 167: 5.138686915293803e-10
Position 347: 3.5430868387656504e-10
Position 511: 3.8222090963332224e-11
Position 175: 1.290959680621153e-11
Position 192: 1.1753239551939915e-11
Position 468: 1.1720866469454931e-11
Position 209: 6.186592969830453e-12
Position 182: 1.0771721971028332e-12
Position 204: 1.7161717855930457e-13
Position 423: 1.0488443201242467e-13
Position 113: 7.469472345484692e-14
