Gene = IDNK
Position 119: 2.4360527162768187e-06
Position 7093: 2.1030213999426247e-06
Position 688: 1.5924846010285185e-06
Position 2855: 1.1126953081041462e-06
Position 5834: 1.0016979201898349e-06
Position 5895: 5.302281023179747e-07
Position 1188: 4.917017065781898e-07
Position 641: 2.857406033140501e-07
Position 937: 1.1240835577390759e-07
Position 6222: 1.0363270915586072e-07
Position 754: 8.717347808694883e-08
Position 125: 7.466382063073162e-08
Position 876: 1.0870396092083347e-08
Position 726: 6.207861903985574e-09
Position 867: 1.8020358073499785e-11
Position 549: 3.820242471818692e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5704: 0.9756556537158093
Position 18379: 0.8081369532643536
Position 5012: 0.6925468715726989
Position 14773: 0.5124275349741794
Position 20260: 0.4893974639286835
Position 16750: 0.23689644134891952
Position 19742: 0.21643396947578766
Position 14921: 0.2060109836105768
Position 19994: 0.17976537679427942
Position 570: 0.14369444359403996
Position 176: 0.13241433002713723
Position 16571: 0.11402127471293437
Position 10517: 0.0673425387254227
Position 739: 0.060476748714786484
Position 18565: 0.05226271127082952
Position 16716: 0.05154924104609028
Position 2854: 0.02778113510861033
Position 20228: 0.024768104901577343
Position 19706: 0.02406695431884477
Position 4885: 0.02392768911411524
Position 6126: 0.023617047859620155
Position 10633: 0.02177157035165553
Position 18878: 0.021752602434953354
Position 11510: 0.014701432584123948
Position 11988: 0.014029355974785385
Position 4940: 0.0139969702091179
Position 20495: 0.012773630786508353
Position 4290: 0.012266695109435866
Position 10659: 0.012029620271148454
Position 7749: 0.011963997310147753
Position 1865: 0.011770878969391788
Position 11012: 0.011057937643328037
Position 225: 0.009923180705088323
Position 7527: 0.009216828250523565
Position 19001: 0.008322926843972707
Position 4159: 0.008011116364042555
Position 4785: 0.0074895493351307815
Position 19531: 0.006832019620177945
Position 770: 0.006781734581769088
Position 14015: 0.006250003249299099
Position 1728: 0.0061779573659756235
Position 19430: 0.005937864492979571
Position 1258: 0.005883289072020283
Position 5131: 0.005681509868967358
Position 1782: 0.00528889955923
Position 19866: 0.005146212074273306
Position 17747: 0.005088904335910612
Position 18225: 0.004670062507047513
Position 17425: 0.004644333534491731
Position 3656: 0.0046111098882934505
Position 3635: 0.003765708206912436
Position 19512: 0.0037520876493919958
Position 7872: 0.0032746120801069732
Position 19377: 0.003165648787376774
Position 3719: 0.002926314742862806
Position 1193: 0.002717389021851744
Position 1731: 0.0026828934717798786
Position 7636: 0.0026537689790184543
Position 10339: 0.0024838193861317403
Position 10267: 0.0024668116044660746
Position 718: 0.002451618809486586
Position 1590: 0.002357935771103721
Position 19553: 0.0023357935754629963
Position 19771: 0.0022939374308328228
Position 493: 0.0020871429519557136
Position 940: 0.0019731783312122264
Position 4838: 0.00191956039280728
Position 4954: 0.001747990989688563
Position 19258: 0.0015902980730702673
Position 5635: 0.0015210078649474134
Position 1162: 0.001517980770419494
Position 10522: 0.001442714661767743
Position 2960: 0.0013079711379193786
Position 6479: 0.0012952943461054297
Position 3766: 0.0012684477018536423
Position 1871: 0.0011142013885106362
Position 3273: 0.0010967416293448293
Position 469: 0.0010161857090623771
Position 459: 0.0010003910275448865
Position 2723: 0.000996007599824794
Position 4222: 0.0009450350455458885
Position 7837: 0.0008968958008407585
Position 16933: 0.0008324108278377016
Position 1291: 0.0007291072842349615
Position 20683: 0.0007156311580861867
Position 7317: 0.0007044306508673103
Position 2979: 0.0006790449299170897
Position 1565: 0.0006659850184352056
Position 6655: 0.0006147903280922708
Position 5746: 0.0006112559827741588
Position 3852: 0.0005921353646593739
Position 7489: 0.0005367730691676945
Position 1035: 0.0005231649512432194
Position 510: 0.0005136586756269015
Position 1800: 0.0005089777987914262
Position 7255: 0.0004988175004598995
Position 2280: 0.000494094984643036
Position 13349: 0.0004762542636356494
Position 411: 0.00044264982582527024
Position 6349: 0.00044012972766316116
Position 1215: 0.0003692612410120073
Position 9709: 0.00034111054299123747
Position 9851: 0.00032437753689614656
Position 9009: 0.0003064599044422057
Position 590: 0.0002961872369206129
Position 1431: 0.0002839014135061491
Position 9202: 0.00026328633520815236
Position 1708: 0.00025466450686576945
Position 4380: 0.00024820169611965257
Position 12524: 0.0002438787507454475
Position 6233: 0.0002373074027504971
Position 744: 0.0002236453203755514
Position 11828: 0.00021134023072174097
Position 15167: 0.00019936356722792623
Position 12553: 0.00018865742790341393
Position 1868: 0.00018327335998786197
Position 1014: 0.00017096904919891746
Position 1815: 0.00016649409489439003
Position 9638: 0.00016074046531075427
Position 11403: 0.0001547497767018998
Position 12750: 0.00013806692163495293
Position 3598: 0.00013378489904905479
Position 10311: 0.00013148230524251517
Position 9277: 0.00012289226202879237
Position 2701: 0.0001193045054019478
Position 6459: 0.0001170247421725769
Position 5982: 0.00010638146495894856
Position 9151: 0.0001031217009307264
Position 12059: 0.00010065584614737762
Position 7986: 9.322605791887791e-05
Position 9895: 8.567194947616912e-05
Position 9867: 8.21557289815992e-05
Position 11472: 7.501185305853893e-05
Position 1075: 6.732923523974314e-05
Position 6006: 6.345599576599396e-05
Position 8168: 5.4824831398941793e-05
Position 11537: 5.459745869187727e-05
Position 11199: 5.217216314596956e-05
Position 11786: 5.091073486316391e-05
Position 11167: 4.8880661319252045e-05
Position 6739: 4.838415535597703e-05
Position 5602: 4.3231401007862495e-05
Position 6596: 3.397497304051652e-05
Position 9441: 3.171907271276425e-05
Position 8859: 2.9143262983562805e-05
Position 7355: 2.910483054777424e-05
Position 7516: 2.6639027195633126e-05
Position 283: 2.4439638590634237e-05
Position 9923: 2.309939290844645e-05
Position 7001: 2.2820020158669806e-05
Position 6436: 1.8791518405091966e-05
Position 1974: 1.8452242628073786e-05
Position 6545: 1.706941999584841e-05
Position 9139: 1.6668911002507403e-05
Position 6055: 1.6194218752492186e-05
Position 6253: 1.5471897742483737e-05
Position 6916: 1.5078756061485358e-05
Position 182: 1.4133004656657279e-05
Position 6370: 1.4037237909212865e-05
Position 10306: 1.347658622321796e-05
Position 8708: 1.2379621209482476e-05
Position 10247: 1.2334570512312056e-05
Position 10390: 1.2140861568103406e-05
Position 7012: 8.604786619173408e-06
Position 2521: 8.565206567599535e-06
Position 7617: 8.10786483515642e-06
Position 8522: 6.522607853321527e-06
Position 9122: 6.354867640108121e-06
Position 583: 5.9847209854834236e-06
Position 6160: 5.745080512451064e-06
Position 774: 5.637992753597407e-06
Position 542: 5.508380413274786e-06
Position 434: 5.359494494306534e-06
Position 5791: 4.983475930961495e-06
Position 8508: 4.3021064293386465e-06
Position 8563: 4.260225784985749e-06
Position 7650: 4.031379889933636e-06
Position 7054: 3.327800593962948e-06
Position 2831: 3.301606440801928e-06
Position 852: 3.2204360668752407e-06
Position 5946: 3.1551207798100635e-06
Position 817: 2.7905424141453027e-06
Position 1664: 2.645085585199224e-06
Position 6612: 2.126737361376402e-06
Position 1265: 1.8809255116352164e-06
Position 6313: 1.8324832984582876e-06
Position 2545: 1.7725384778509355e-06
Position 631: 1.7056395083289268e-06
Position 307: 1.3224319622216788e-06
Position 3077: 1.267227925067809e-06
Position 355: 1.1734542600810384e-06
Position 1317: 1.1600210330846407e-06
Position 1647: 1.1334351519773485e-06
Position 616: 8.10111983921345e-07
Position 1978: 7.748293296067897e-07
Position 335: 7.43267946192856e-07
Position 653: 6.749512435675234e-07
Position 748: 6.441261873149505e-07
Position 907: 5.933260002954766e-07
Position 3293: 5.883738324639109e-07
Position 826: 5.017363314222851e-07
Position 879: 4.417419008853677e-07
Position 627: 3.686417491011054e-07
Position 837: 2.771671875511465e-07
Position 385: 2.6541110537311005e-07
Position 586: 2.56515164562266e-07
Position 603: 1.7252560273421325e-07
Position 6952: 1.5821030111149274e-07
Position 291: 1.3111062717469603e-07
Position 634: 1.0747837330731605e-07
Position 1132: 1.0086355013369275e-07
Position 190: 9.64332793905066e-08
Position 1151: 8.708504573825673e-08
Position 6015: 6.276332933340962e-08
Position 440: 5.347500009116856e-08
Position 418: 4.904280399707061e-08
Position 1354: 4.8802957879614235e-08
Position 779: 4.467677971121295e-08
Position 361: 3.959415116426409e-08
Position 313: 3.885757740505566e-08
Position 438: 3.684867737931469e-08
Position 949: 2.838450667377155e-08
Position 679: 2.3953447626787066e-08
Position 109: 2.3832140050886046e-08
Position 263: 1.8745476147040565e-08
Position 784: 6.425152206198824e-09
Position 795: 5.886185822932694e-09
Position 367: 4.152725959157463e-09
Position 321: 2.9986888862661356e-09
Position 90: 2.5850249070833864e-09
Position 636: 2.0562697623488854e-09
Position 883: 4.4979617236979965e-10
Position 896: 3.850297448281259e-10
Position 317: 2.868667901744372e-11
Position 371: 4.718321301460181e-13
