Gene = KIFAP3
Position 5790: 0.01850551398161082
Position 6686: 0.017929342256370977
Position 43192: 0.01657549724206093
Position 29339: 0.01564576878100796
Position 44353: 0.013225045258514454
Position 41123: 0.012225996171798639
Position 45706: 0.01115708248993128
Position 6375: 0.011003889898958029
Position 20279: 0.01078536825805184
Position 43149: 0.010763397725412144
Position 40198: 0.010375001492225361
Position 5703: 0.010340400977395935
Position 41390: 0.010179441721648388
Position 39429: 0.009947288042750446
Position 44091: 0.008909449830359278
Position 36931: 0.008453285960214057
Position 41036: 0.008201625542243818
Position 36362: 0.007681972778042417
Position 6821: 0.007273344845336977
Position 41197: 0.00661064767856141
Position 43004: 0.006448388160491992
Position 36491: 0.006414285263901873
Position 1877: 0.006213233497042901
Position 6660: 0.005950968855554466
Position 36554: 0.005225896774792462
Position 2928: 0.005026043990118585
Position 448: 0.0046328233023888565
Position 6234: 0.004607965877467491
Position 30776: 0.00446336902845669
Position 41503: 0.004269887709288291
Position 39336: 0.004211228864748973
Position 6924: 0.004207239789918069
Position 5826: 0.003986907597120499
Position 899: 0.0038104077737931463
Position 38733: 0.0036665081289528893
Position 3879: 0.0034857092174435233
Position 37912: 0.0034504150648209156
Position 653: 0.00323840320067155
Position 42224: 0.0029159256921313993
Position 2848: 0.0028331998662292756
Position 39241: 0.0028106960211537837
Position 3465: 0.002614759527482331
Position 2879: 0.0019915127544186694
Position 3159: 0.0019345557103015907
Position 41145: 0.0017741025314778332
Position 4669: 0.0015923730463409062
Position 40002: 0.001545121779490713
Position 38663: 0.0015047430576510337
Position 3752: 0.0013784301668531439
Position 1046: 0.0012926991718381295
Position 36772: 0.0011045337721073446
Position 5580: 0.0010320638487422086
Position 43213: 0.0009565020594064839
Position 42649: 0.0009228886996982859
Position 4553: 0.0009110089996583027
Position 3768: 0.0008999836833947539
Position 731: 0.0008809719757509806
Position 604: 0.0008591709205847174
Position 356: 0.0008522159671172566
Position 4114: 0.0008184028374657108
Position 39708: 0.0008112582582559734
Position 2895: 0.000807292209015846
Position 4260: 0.000806590342230397
Position 4092: 0.0007964636399185679
Position 37507: 0.000782243873762004
Position 2231: 0.0007723832261099901
Position 331: 0.0007364750437704342
Position 406: 0.0006965888346142704
Position 41105: 0.0005934337014683212
Position 37839: 0.0005773298400641307
Position 36951: 0.0005327471427525761
Position 36927: 0.0005291175529217413
Position 520: 0.0004858317924935915
Position 3565: 0.0004563348844142827
Position 924: 0.0004511464903950778
Position 756: 0.0004210699461586308
Position 3063: 0.0003855391094369062
Position 3029: 0.0003497589704374552
Position 2030: 0.0003454241565983388
Position 40448: 0.00032745819758390804
Position 4570: 0.0003244678608144328
Position 480: 0.00032373015840517173
Position 359: 0.0002875280204188524
Position 1122: 0.00026208238889915687
Position 39794: 0.0002582875618325605
Position 3926: 0.00025707444062279426
Position 2778: 0.00020284942413085772
Position 4533: 0.00020041184283751113
Position 2034: 0.0001818372624320129
Position 299: 0.00017393694021047715
Position 1074: 0.00015899503286117734
Position 3537: 0.00015848836896996784
Position 3073: 0.00015813392342481038
Position 582: 0.00015374853705716902
Position 3980: 0.00014768486291369637
Position 2235: 0.00014349307139144282
Position 2271: 0.00013916951046524196
Position 698: 0.00013417049925262706
Position 3513: 0.00011997283784500973
Position 2801: 0.00011743640916489803
Position 375: 0.00011250366650385363
Position 3641: 0.00010921814401952249
Position 38095: 0.00010377212251843243
Position 4285: 0.00010202591877244292
Position 3755: 7.943686702685866e-05
Position 471: 7.479437871601795e-05
Position 822: 6.561541747256177e-05
Position 36745: 6.139456746321958e-05
Position 876: 5.0516933848158675e-05
Position 2055: 4.3357248053950446e-05
Position 32645: 3.901440282546408e-05
Position 960: 3.0479232232928804e-05
Position 30166: 6.920394577652214e-06
Position 28096: 3.913935470218993e-06
Position 24963: 2.9022710295241236e-06
Position 24038: 2.6194102501181395e-06
Position 28930: 2.1895927978526735e-06
Position 28417: 2.031143843546772e-06
Position 20636: 1.106544206250495e-06
Position 22463: 1.0902710744376916e-06
Position 19892: 8.512889090634831e-07
Position 19731: 5.379885290669808e-07
Position 19636: 4.4157847131686695e-07
Position 19821: 3.422920907821417e-07
Position 21447: 3.1327634481293985e-07
Position 21165: 2.7902822679494863e-07
Position 24087: 2.726190004583199e-07
Position 19944: 1.7197731205073243e-07
Position 20975: 1.517891102441742e-07
Position 20717: 5.82997365741935e-08
Position 19997: 5.2420155000768095e-08
Position 13985: 2.3589267669425404e-08
Position 13467: 1.900481358446473e-08
Position 12793: 9.981836281116622e-09
Position 7290: 6.714363224889113e-09
Position 8075: 4.247269841661066e-09
Position 7671: 3.274504764720051e-09
Position 9889: 2.91479104346887e-09
Position 4394: 2.4817465668521256e-09
Position 7922: 1.416143504962825e-09
Position 2410: 1.3271671043839985e-09
Position 7788: 1.0993213395870893e-09
Position 8180: 6.777722997777076e-10
Position 5318: 6.717454276679749e-10
Position 4347: 5.84132735197788e-10
Position 6043: 5.171138657703672e-10
Position 8975: 4.564686779026273e-10
Position 8617: 3.8633846050176016e-10
Position 4805: 2.65772203318742e-10
Position 5559: 2.4384671889686626e-10
Position 5426: 2.2158899693598148e-10
Position 5032: 1.502479989250366e-10
Position 2359: 1.5014565490583133e-10
Position 4772: 1.3775572619941117e-10
Position 6290: 1.2852942683944234e-10
Position 4954: 1.2806799065510458e-10
Position 5674: 1.207610691312678e-10
Position 5097: 8.430795633339217e-11
Position 2593: 5.831146993338363e-11
Position 2694: 5.0078828551249606e-11
Position 1533: 3.9813742005692086e-11
Position 1269: 3.5738554049743394e-11
Position 1634: 2.846322230663152e-11
Position 1605: 2.4201152600815494e-11
Position 191: 2.009136271674659e-11
Position 5751: 1.3590405839415927e-11
Position 6800: 1.1643257046167904e-11
Position 112: 8.936724928557895e-12
Position 2037: 7.136676873107908e-12
Position 234: 5.509623065896133e-12
Position 2960: 5.027261503348886e-12
Position 1911: 4.5089320635980865e-12
Position 3794: 3.4940452489534e-12
Position 3207: 3.40545677468871e-12
Position 1057: 3.3565263054201594e-12
Position 3779: 3.3547064621563746e-12
Position 394: 3.0397011293294717e-12
Position 2818: 2.842183461211227e-12
Position 3397: 2.4160483577163934e-12
Position 660: 2.272165441831228e-12
Position 3094: 2.218565693940246e-12
Position 905: 1.967237773250657e-12
Position 1008: 1.7734853430908246e-12
Position 705: 5.130617225404703e-13
Position 5232: 5.058048770567631e-13
Position 489: 4.542866650378919e-13
Position 3946: 4.4119740995522e-13
Position 424: 3.9636288402953207e-13
Position 399: 3.3626701421033964e-13
Position 384: 2.6438043517117444e-13
Position 1943: 2.566746657829135e-13
Position 144: 1.9998731339639323e-13
Position 1882: 1.9062798648865393e-13
Position 988: 1.6123906101455648e-13
Position 708: 1.548216836986642e-13
Position 412: 1.3474442756784354e-13
Position 3277: 1.3247465490715798e-13
Position 372: 1.2255452920465945e-13
Position 309: 1.1865324163302725e-13
Position 3090: 8.648963449756457e-14
Position 2071: 8.29835575613774e-14
Position 1137: 7.421185231377141e-14
Position 1028: 6.924865224240886e-14
Position 633: 6.598552253298075e-14
Position 397: 5.621282072888238e-14
Position 88: 4.7199338281860086e-14
Position 1014: 3.7632148201992433e-14
Position 429: 3.724346226088807e-14
Position 854: 3.2734732531072644e-14
Position 1139: 2.944383230655146e-14
Position 1017: 2.917485534246841e-14
Position 742: 2.6441248778959285e-14
Position 1010: 2.25191945881257e-14
Position 620: 2.2452119995386737e-14
Position 119: 1.8342463238137754e-14
Position 2553: 1.7208714158400835e-14
Position 857: 1.496576951388365e-14
Position 275: 5.034705991248546e-15
Position 379: 4.7918010676317355e-15
Position 259: 4.077517901263826e-15
Position 1536: 3.573869852887588e-15
Position 427: 2.6350347181472127e-15
Position 247: 2.0236892239799063e-15
Position 381: 1.3884673422515671e-15
Position 532: 1.2134060842080105e-15
Position 417: 9.02536720367566e-16
Position 239: 9.023100166519432e-16
Position 526: 5.664081251770897e-16
Position 528: 3.17191849175422e-16
Position 618: 4.1825668175144465e-17
Position 536: 1.2972224218348215e-17
Position 831: 6.889204406898089e-18
Position 842: 4.279822756042026e-18
