Gene = UBIAD1
Position 5564: 1.3455313140227265e-06
Position 781: 1.3332318651732425e-06
Position 585: 1.0555298557776094e-06
Position 417: 9.473723843908159e-07
Position 1012: 3.4502374470104304e-07
Position 173: 3.106935236209223e-07
Position 3078: 2.2979518420730817e-07
Position 926: 1.385016793628256e-07
Position 596: 6.738460600240701e-08
Position 605: 6.217157194372093e-08
Position 206: 4.431241804882708e-08
Position 4348: 2.4566414591079376e-08
Position 874: 2.397721596001817e-08
Position 937: 2.224063932967143e-08
Position 380: 1.6097054212808914e-08
Position 896: 7.03075028876827e-09
Position 284: 5.636380675245565e-09
Position 891: 4.702062774002868e-09
Position 876: 3.766979682130739e-09
Position 253: 1.6827467972498246e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12437: 0.7810503903581916
Position 2043: 0.715198574657057
Position 14357: 0.3377445890149031
Position 652: 0.32449143529795593
Position 8799: 0.21951214856708678
Position 13354: 0.1736382252396274
Position 9000: 0.14434208190975226
Position 851: 0.13020939553119218
Position 5431: 0.06924219471142468
Position 12612: 0.05772415223894545
Position 14097: 0.057720004428420325
Position 884: 0.05503216969903407
Position 546: 0.046345939717328206
Position 14288: 0.04561063566890651
Position 712: 0.0386292355618105
Position 13545: 0.03526684747232558
Position 2424: 0.032549406270267325
Position 1936: 0.02947208580671042
Position 1914: 0.02615300985866946
Position 13415: 0.023169548389885473
Position 11283: 0.020822022823158405
Position 10050: 0.020238391836975858
Position 340: 0.01764722985553134
Position 12967: 0.014568438486026626
Position 13691: 0.010840008720295351
Position 4465: 0.010615705769919024
Position 2999: 0.010571066184510786
Position 5650: 0.010230293862993522
Position 570: 0.008010522860048372
Position 14950: 0.007844979986929209
Position 298: 0.007565324596944418
Position 7897: 0.007187524957534913
Position 7795: 0.006917535459434851
Position 13940: 0.006342959412684944
Position 531: 0.006194400683401566
Position 5683: 0.006056950449283631
Position 13193: 0.00501302321772018
Position 12579: 0.004843944262632107
Position 6242: 0.004689057506226527
Position 7381: 0.004415841697696208
Position 11903: 0.004240178830239437
Position 428: 0.004029825850206754
Position 3049: 0.0039271790385760254
Position 13075: 0.003752741498258866
Position 201: 0.003333031944196597
Position 4486: 0.003154394797846362
Position 7361: 0.003099442851705149
Position 681: 0.0027488954481720788
Position 2017: 0.002532923836023568
Position 13890: 0.0025063040297344354
Position 670: 0.00249462054743383
Position 1939: 0.0023758979575092386
Position 6043: 0.00216805878636157
Position 2286: 0.0018856764105891829
Position 14965: 0.0018642597697508866
Position 457: 0.0017943688442519598
Position 2050: 0.0016378671182092912
Position 486: 0.001607752979633864
Position 2013: 0.0015580067742944088
Position 3165: 0.0015453352439605942
Position 1012: 0.0013789259643770784
Position 6076: 0.0013337232724626522
Position 5470: 0.001304140294493049
Position 12726: 0.0011517843311585482
Position 5679: 0.001123267956143863
Position 706: 0.0010971289694628164
Position 1665: 0.0010909029198620133
Position 8654: 0.001048250624426504
Position 731: 0.0009466489753174384
Position 1428: 0.0007800694771462147
Position 854: 0.0007752175588155707
Position 9290: 0.0007723750622473
Position 11303: 0.0007708082410711168
Position 7157: 0.0007532406167540556
Position 13263: 0.0007137393307113616
Position 7408: 0.0007035650038274305
Position 13218: 0.0006814929689297879
Position 2970: 0.0006742873295582199
Position 10737: 0.0006685134727414883
Position 2877: 0.0006319609520690459
Position 9699: 0.0005829250730500786
Position 2392: 0.0005308483162607691
Position 3209: 0.0005057468317676831
Position 10779: 0.00047194901923619184
Position 432: 0.00047128440716699764
Position 8464: 0.0004515809699463798
Position 1137: 0.00043945089266170007
Position 1763: 0.0004184755728628609
Position 9381: 0.0003796944805441641
Position 453: 0.00037029453260276003
Position 824: 0.00037015233238456286
Position 4133: 0.0003430701331412536
Position 2625: 0.0003366845256177118
Position 9748: 0.0003137308835093687
Position 501: 0.00029432671246692587
Position 1821: 0.00029312173827705074
Position 8093: 0.00028113416276147503
Position 8749: 0.0002749514265453145
Position 9377: 0.00026889167476256754
Position 2788: 0.0002637382300964371
Position 7626: 0.00026063608838233993
Position 8575: 0.00024654606518224984
Position 2893: 0.00024188496403760104
Position 355: 0.00022724875961093689
Position 5753: 0.00022168419489346092
Position 1113: 0.00021303748230100096
Position 8215: 0.00021214706349831418
Position 4796: 0.00019231969061430154
Position 7474: 0.00018344600088343038
Position 7859: 0.00018016647309975438
Position 7518: 0.00017672848398119894
Position 799: 0.00016200813311405618
Position 8434: 0.00015831673272953726
Position 4936: 0.00015074206738291922
Position 5281: 0.00014935065782109255
Position 4461: 0.00012421941409593821
Position 9181: 0.00011464872688667314
Position 376: 0.00011430575996815348
Position 396: 0.00011392765136407109
Position 2264: 0.00010246152616191091
Position 320: 9.878035941298574e-05
Position 4771: 9.832583684659662e-05
Position 6394: 8.593782014653871e-05
Position 442: 8.454349732854959e-05
Position 2057: 7.540900419838376e-05
Position 6445: 7.419904704681394e-05
Position 424: 7.09417711880158e-05
Position 460: 5.614520210112813e-05
Position 961: 5.307115443214616e-05
Position 1448: 4.071760607703692e-05
Position 6391: 3.485391658446579e-05
Position 2684: 3.457848834954204e-05
Position 2657: 3.109060117273577e-05
Position 4331: 3.0175551019904504e-05
Position 4247: 2.7804974985502598e-05
Position 672: 2.7557552481746147e-05
Position 3666: 2.4792886797596834e-05
Position 2464: 1.949945963637313e-05
Position 495: 1.6843416091355162e-05
Position 2508: 1.533510370430118e-05
Position 4673: 1.4483604109692588e-05
Position 1585: 1.2556660673208258e-05
Position 3053: 1.2283042546846555e-05
Position 4250: 1.2173518501690134e-05
Position 2601: 1.215050569036683e-05
Position 2675: 9.680068562381193e-06
Position 2649: 7.1494553167826364e-06
Position 923: 6.6492854976928656e-06
Position 1119: 6.16161890370663e-06
Position 2520: 5.76244238987463e-06
Position 976: 5.2988551205254925e-06
Position 225: 4.761207382818375e-06
Position 2824: 3.898312753349961e-06
Position 1424: 3.5227006437038446e-06
Position 374: 2.1081312136866284e-06
Position 1807: 1.50245372261979e-06
Position 300: 1.4893169343791289e-06
Position 386: 1.4441477884654912e-06
Position 1776: 1.3580266404350677e-06
Position 229: 7.480675617072669e-07
Position 1588: 6.576787655766325e-07
Position 161: 5.662897332110429e-07
Position 2570: 4.350750537751518e-07
Position 2140: 3.222893512275865e-07
Position 1679: 2.921873042107037e-07
Position 352: 1.39453942507873e-07
Position 2435: 1.1624677292186677e-07
Position 2714: 2.2928936410415232e-08
Position 932: 2.0746617432138145e-08
Position 926: 9.2140233136296e-09
Position 859: 8.517350865313076e-09
Position 1173: 6.781168809327292e-09
Position 891: 4.024351605273046e-09
Position 1049: 4.4345651783703205e-12
Position 1194: 3.2747896558814442e-12
