Gene = OSTN
Position 6325: 0.04794150073114324
Position 13772: 0.04588981248176591
Position 23273: 0.043860043964036706
Position 9727: 0.03991093847660757
Position 24495: 0.038334234798155994
Position 27702: 0.032150026507864034
Position 19040: 0.02892747783601892
Position 3315: 0.0282915608586198
Position 22900: 0.02771991684360421
Position 8429: 0.02651233374801903
Position 8454: 0.022364857880829175
Position 8912: 0.017795031465026395
Position 6389: 0.0173139518309658
Position 6676: 0.01688703841706169
Position 7600: 0.01630193613014611
Position 16403: 0.01577889052728624
Position 3020: 0.01538104888138825
Position 16523: 0.015366053956025047
Position 6951: 0.015301094070158458
Position 10938: 0.014102640975237533
Position 20343: 0.013542223894298128
Position 19165: 0.013181781888337223
Position 20760: 0.012481909210689469
Position 362: 0.01241836139621522
Position 20405: 0.012318854582838453
Position 20022: 0.011811424566456627
Position 3097: 0.010390165663624008
Position 7800: 0.009955903104690701
Position 7859: 0.00969264460576321
Position 20087: 0.009681765265255977
Position 5075: 0.009603166179890061
Position 3190: 0.009420751226459922
Position 6656: 0.009134359853063165
Position 17673: 0.00910023057233607
Position 8311: 0.00846814060320724
Position 3385: 0.008234504923723471
Position 8508: 0.0071079753733307586
Position 3113: 0.00699641941386707
Position 8084: 0.0065291842821975175
Position 7700: 0.00634370921843387
Position 18583: 0.0054883541327798305
Position 6235: 0.005470633863489596
Position 9370: 0.005247207660358819
Position 5427: 0.0050804517257177365
Position 4080: 0.005004501263730243
Position 19549: 0.004966592491109704
Position 6779: 0.004959576524591147
Position 2856: 0.0044928987398753445
Position 8714: 0.004251733846912125
Position 2895: 0.003957093001062741
Position 5020: 0.0038431132384434486
Position 7662: 0.003745819640308011
Position 1372: 0.0036309471815955197
Position 20924: 0.003493600738189379
Position 8029: 0.0034779810406929085
Position 16238: 0.0034602167529789118
Position 4991: 0.0031797490668761886
Position 6256: 0.003018333127765268
Position 20112: 0.0029564267402641033
Position 3460: 0.002813786968024616
Position 17795: 0.002812476501049889
Position 10964: 0.002792689445321591
Position 12812: 0.002712307902118413
Position 7309: 0.0025530770386999317
Position 4120: 0.002422788596928988
Position 9983: 0.002401718080727924
Position 10760: 0.0023497058649961447
Position 4096: 0.002232198462856211
Position 1059: 0.0021873077954747
Position 6541: 0.0021276483681373064
Position 4205: 0.0021183978986956628
Position 16769: 0.0021122300238417082
Position 18390: 0.0020642409009557793
Position 16918: 0.0020324988212397223
Position 5840: 0.0019941806737351847
Position 10548: 0.0019847920200772853
Position 1410: 0.0019718656136163337
Position 5314: 0.0019075818122122053
Position 14950: 0.0018661728678836431
Position 6289: 0.0018539927147979886
Position 5243: 0.0018015975407333117
Position 9943: 0.0017604450407083408
Position 9459: 0.0017595496023713906
Position 848: 0.001721821711844023
Position 10551: 0.0016698727823021306
Position 10877: 0.001628412745177443
Position 12897: 0.0015877984197177888
Position 6660: 0.0015550042721506523
Position 9553: 0.0015454413342828122
Position 13353: 0.0014864066402351527
Position 18957: 0.0014387081110348956
Position 7489: 0.001417962896724821
Position 17261: 0.0014000391925028327
Position 15872: 0.0013644323673252551
Position 2573: 0.0013636429041428918
Position 20584: 0.001359184422610477
Position 10248: 0.0013024010813337827
Position 13141: 0.0012771065959405598
Position 2548: 0.001235824551806939
Position 17283: 0.001228348567097002
Position 1579: 0.0012133796114150866
Position 1357: 0.0012061996957731932
Position 10527: 0.0011786508489244744
Position 16075: 0.0010882424903905217
Position 12063: 0.0010726041956373683
Position 14577: 0.001051745335587879
Position 5042: 0.0010490787968178623
Position 12914: 0.0010323426378136386
Position 3463: 0.0010317433942998195
Position 15835: 0.0010152182275640414
Position 3516: 0.0010039248046915666
Position 8015: 0.0009014733576684039
Position 358: 0.0008663658318443642
Position 12763: 0.0008508141921633499
Position 16020: 0.0008485195448876134
Position 12026: 0.0008451971327772893
Position 9330: 0.0008335246318501705
Position 7932: 0.0008036392433097236
Position 12378: 0.000767562364122291
Position 15974: 0.0007501410397233227
Position 2628: 0.0007226409166074882
Position 6927: 0.0006904329614549286
Position 9405: 0.0006684538111663048
Position 14376: 0.0006654338762835143
Position 522: 0.0006605270858114747
Position 3124: 0.0006463619330389272
Position 9887: 0.0006432578676335286
Position 7157: 0.0006197399154990483
Position 4179: 0.0006105067665211926
Position 519: 0.0005884062189226734
Position 14342: 0.0005825155408588529
Position 9734: 0.0005723678626118549
Position 3088: 0.0005649530496428325
Position 14773: 0.0005590430968765211
Position 8520: 0.0005537206764640079
Position 10589: 0.0005523165955721717
Position 5976: 0.0005518078815222075
Position 9694: 0.0005467343326411911
Position 7816: 0.0005064203507354302
Position 3001: 0.0004993517516259712
Position 13926: 0.00049701349516077
Position 2593: 0.000495097927597407
Position 8036: 0.0004936847572961052
Position 18210: 0.00046248912111994893
Position 11596: 0.00043329630665755065
Position 16072: 0.00041494606729861386
Position 2674: 0.0003850555572516623
Position 13007: 0.0003715107542974304
Position 9697: 0.0003471353173081744
Position 7290: 0.0003372526939136435
Position 2365: 0.00031961106898173523
Position 8556: 0.00030909817893519056
Position 6634: 0.00028137789501495866
Position 6409: 0.00027278552762221165
Position 1425: 0.0002653177704811055
Position 6624: 0.00026403208465456
Position 798: 0.000260874768678194
Position 1549: 0.00025006506386154924
Position 16450: 0.0002371260433879935
Position 11496: 0.000234257897676339
Position 3037: 0.00023138404159704683
Position 548: 0.0002227652631890476
Position 5763: 0.0002194049797558593
Position 1181: 0.00021156001057365508
Position 6781: 0.0002101459482794791
Position 8720: 0.00020559468121781582
Position 10533: 0.00020350743372275076
Position 1680: 0.00020272154235538982
Position 6603: 0.0002011461531607228
Position 3254: 0.00019439792401548922
Position 8891: 0.00019429307067680198
Position 8663: 0.0001893690764355495
Position 2705: 0.00018522854836338978
Position 2414: 0.0001737916297630486
Position 8457: 0.00016761826344514568
Position 3070: 0.00016479843608623273
Position 13745: 0.00016284095622189364
Position 6863: 0.0001525703523017072
Position 10707: 0.00015249986003895103
Position 15684: 0.000151040073903208
Position 674: 0.00014984710905594084
Position 3398: 0.00013864963482022055
Position 382: 0.0001309040426057962
Position 3146: 0.00012931268360385603
Position 1247: 0.0001290111611930183
Position 11359: 0.0001233890351420942
Position 2412: 0.0001209795158274385
Position 4044: 0.000119138381535627
Position 2935: 0.00011702856483416817
Position 5053: 0.00011299456841587529
Position 4184: 0.00011164023696697391
Position 2148: 0.000110875793484707
Position 3129: 0.00010924276278398242
Position 4143: 0.00010858141101618755
Position 3423: 9.424468719431012e-05
Position 3276: 8.74371666128122e-05
Position 5132: 8.537698577263213e-05
Position 2905: 8.27773575560556e-05
Position 2596: 7.681187396018007e-05
Position 2214: 6.743157033028037e-05
Position 11350: 6.394385295970946e-05
Position 4814: 6.295387290685574e-05
Position 11053: 5.9977238690823805e-05
Position 432: 5.7980995116307455e-05
Position 9050: 5.528847659467916e-05
Position 12881: 5.176767476346008e-05
Position 1634: 5.10896943959069e-05
Position 12944: 4.6875152994470596e-05
Position 3493: 4.5597076984253896e-05
Position 12735: 4.5218733645653884e-05
Position 3589: 4.3181507832158275e-05
Position 1596: 4.185491830445333e-05
Position 2231: 3.8730966448914485e-05
Position 3544: 3.7400203207214816e-05
Position 3323: 3.2605629483751925e-05
Position 599: 3.214822379361878e-05
Position 574: 2.85062073885206e-05
Position 1643: 2.5676941339020035e-05
Position 2333: 2.5268789092182258e-05
Position 2450: 2.4140508715467194e-05
Position 1656: 1.8717824700734756e-05
Position 9518: 1.6927826703027763e-05
Position 9165: 1.6222758794219323e-05
Position 1009: 1.5531057009409936e-05
Position 7160: 1.244659506154716e-05
Position 3771: 1.081292368533215e-05
Position 7602: 9.522662637523194e-06
Position 6517: 5.858112973306052e-06
Position 6583: 5.47378137719114e-06
Position 7104: 4.4595280379693904e-06
Position 6229: 3.937122300337574e-06
Position 3848: 3.774156202282202e-06
Position 6856: 3.7683015544114068e-06
Position 4538: 3.4818782732608933e-06
Position 6968: 3.3215583583433033e-06
Position 500: 1.883102611700632e-06
Position 2963: 1.7555579634098558e-06
Position 4618: 1.684244689943553e-06
Position 6569: 1.6641348147800781e-06
Position 613: 1.6175740164993765e-06
Position 2462: 1.5159870018433519e-06
Position 3681: 1.4943318415339844e-06
Position 4514: 1.3570343864030542e-06
Position 2200: 1.2508993471486516e-06
Position 1281: 1.1406610760801657e-06
Position 2248: 1.070462140211711e-06
Position 2940: 1.043481755976185e-06
Position 2524: 9.839208091451357e-07
Position 252: 9.152434718873646e-07
Position 6788: 8.526345135521487e-07
Position 2069: 7.72713634317236e-07
Position 2038: 6.337116201470038e-07
Position 4127: 5.900144764956614e-07
Position 2114: 5.432484758314092e-07
Position 4135: 4.796139730052014e-07
Position 971: 4.227643572666451e-07
Position 524: 3.9609698684136363e-07
Position 10944: 3.7175564170210567e-07
Position 1253: 3.5489447981782955e-07
Position 1699: 3.387734897741663e-07
Position 2408: 3.2838065072535387e-07
Position 1035: 3.114686233727796e-07
Position 1659: 3.102885146582163e-07
Position 1090: 2.9134343016048174e-07
Position 364: 2.8108334062008685e-07
Position 2088: 2.6950557605493197e-07
Position 2373: 2.396408229748513e-07
Position 528: 2.205606550362152e-07
Position 3586: 1.463936251060396e-07
Position 1500: 1.3759224718994714e-07
Position 1153: 1.2569742031274257e-07
Position 3232: 7.137605581533022e-08
Position 6738: 3.4890832726497754e-08
Position 2511: 1.3696396623525943e-08
Position 2271: 1.1124487471165457e-08
Position 2266: 1.0643748070848605e-08
Position 2157: 9.345697705908282e-09
Position 456: 8.451778946248387e-09
Position 3273: 4.378891632724119e-10
Position 408: 9.348617021913381e-11
Position 480: 4.7833020194871716e-11
Position 176: 1.8474492168351666e-11
Position 468: 1.7737707517464303e-11
Position 394: 1.607251436417455e-11
Position 825: 6.550611419546946e-12
Position 439: 5.987099634059489e-12
Position 952: 4.871971141280781e-12
Position 1216: 4.2172780736865e-12
Position 820: 4.172859197170885e-12
Position 853: 2.6988052113132712e-12
Position 726: 2.133846339909485e-12
Position 465: 1.720168020252847e-12
Position 850: 1.3210933562807675e-12
Position 389: 1.052237246140999e-12
Position 980: 9.818195370111174e-13
Position 987: 7.284744256784623e-13
Position 1291: 4.0370888123289655e-13
Position 926: 2.623799234245419e-13
Position 620: 6.757571677357532e-14
Position 676: 3.152547113833881e-14
