Gene = PIGZ
Position 484: 5.352297649618245e-05
Position 926: 4.716822461798054e-05
Position 741: 4.066890083850372e-05
Position 997: 3.652428670194194e-05
Position 2733: 3.192338045475192e-05
Position 2382: 3.055751556318092e-05
Position 1767: 2.831287187390246e-05
Position 1150: 2.637391855320392e-05
Position 712: 2.5299600566830333e-05
Position 810: 1.9415483458434744e-05
Position 272: 1.597736757264069e-05
Position 1535: 1.427526428939016e-05
Position 3115: 1.1046137692285896e-05
Position 1443: 8.42682740188976e-06
Position 265: 6.988253236164852e-06
Position 489: 6.981361343930269e-06
Position 558: 6.0063849613554715e-06
Position 560: 5.882622690264512e-06
Position 3151: 5.7895745042228606e-06
Position 563: 5.037125999100392e-06
Position 1116: 4.0631673021418455e-06
Position 2049: 3.7628338816734032e-06
Position 502: 3.446686029793808e-06
Position 607: 3.2607034712674146e-06
Position 717: 3.23472734015151e-06
Position 382: 3.0356868217156695e-06
Position 277: 2.698871629275636e-06
Position 403: 2.6797614769996524e-06
Position 931: 2.4738779436957726e-06
Position 252: 2.4323622302634978e-06
Position 667: 2.318563515693922e-06
Position 1102: 2.312673262939635e-06
Position 2285: 2.181322523174207e-06
Position 1729: 2.116860479048704e-06
Position 592: 1.9301811659155384e-06
Position 947: 1.6577616186501642e-06
Position 734: 1.474483978614658e-06
Position 244: 1.1023726619731757e-06
Position 378: 8.870923044932492e-07
Position 249: 6.585127925375554e-07
Position 455: 6.296519916861893e-07
Position 258: 2.778251870359853e-07
Position 604: 2.6757933260872756e-07
Position 959: 2.393646897522318e-07
Position 1099: 2.1774433585848562e-07
Position 269: 2.1105828136677884e-07
Position 411: 8.301696765154965e-08
Position 669: 7.146228596061031e-08
Position 210: 5.433375546062563e-08
Position 1169: 3.347173786516588e-08
Position 282: 1.2727075309539523e-08
Position 1734: 8.40275843853153e-09
Position 130: 5.047720699107092e-11
Position 124: 4.507535142278066e-11
Position 177: 3.2407529907034615e-11
Position 162: 2.0316065175552574e-11
Position 168: 6.3494738241962246e-12
Position 137: 5.692793734027962e-12
Position 182: 7.879615975481234e-13
Position 179: 5.090756538778152e-13
Position 151: 1.3565380377710058e-13
Position 201: 1.8488476353820087e-14
Position 195: 1.2061288827842025e-14
