Gene = PRRT4
Position 3197: 3.5217139131857688e-06
Position 559: 3.1183254858200294e-06
Position 191: 3.016850433917093e-06
Position 3202: 2.7647059692904585e-06
Position 561: 2.3788172865342544e-06
Position 536: 2.3486969438973214e-06
Position 689: 2.3395689998003444e-06
Position 492: 2.267052396855746e-06
Position 502: 2.250745193311619e-06
Position 531: 2.2340196151281415e-06
Position 685: 2.18596097333742e-06
Position 579: 1.9673184877934077e-06
Position 563: 1.678015339994632e-06
Position 565: 1.5507575115728947e-06
Position 567: 1.296417513906234e-06
Position 427: 1.0917824259790377e-06
Position 569: 1.0896226817777494e-06
Position 571: 9.954301303583441e-07
Position 681: 9.66216332570937e-07
Position 573: 9.264658817940284e-07
Position 575: 9.136196395831983e-07
Position 467: 7.326334279022264e-07
Position 766: 7.27460730926731e-07
Position 833: 6.918932488697176e-07
Position 465: 6.094889808961602e-07
Position 448: 4.6170625571659383e-07
Position 500: 4.3627914163409945e-07
Position 693: 2.9432934511633274e-07
Position 639: 2.7017884490007917e-07
Position 241: 5.530804015711935e-08
Position 483: 4.353002788248394e-08
Position 781: 3.4473436025924383e-08
Position 3594: 2.7712417609685297e-08
Position 435: 2.57512146897997e-08
Position 707: 2.528190349102019e-08
Position 831: 2.5018297077759883e-08
Position 4448: 2.218960629680805e-08
Position 521: 1.057606984202623e-09
Position 740: 1.055286456220093e-09
Position 758: 6.674302541734457e-10
Position 727: 4.617156569584179e-10
Position 4158: 3.6646001679106684e-11
Position 577: 3.151724123929754e-13
Position 289: 7.314336312801059e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2884: 0.9799600570499936
Position 2431: 0.906902338964213
Position 1621: 0.6836033731461374
Position 10521: 0.5614527641673038
Position 10270: 0.42015240479197463
Position 2202: 0.2535202288373355
Position 10719: 0.20866712174123042
Position 9006: 0.1523220621458122
Position 2180: 0.137580701300263
Position 8724: 0.09559476937740566
Position 1784: 0.09229529602314919
Position 1065: 0.06413989881660567
Position 2193: 0.06196299304260084
Position 5939: 0.060893988773687735
Position 2298: 0.044609779950467214
Position 1232: 0.0401453591929091
Position 7591: 0.03986025998611408
Position 203: 0.03611093053704815
Position 3405: 0.034312908018216515
Position 2134: 0.033559202127695746
Position 10958: 0.03237501664418361
Position 828: 0.029875257748694515
Position 2212: 0.02887168374483358
Position 2252: 0.02743558032713646
Position 2109: 0.02618420376638538
Position 2045: 0.025854075186560868
Position 4013: 0.025170458743778355
Position 3301: 0.024550405387474654
Position 2396: 0.023625858272448487
Position 10739: 0.022626435863308304
Position 3437: 0.019798052455303965
Position 3982: 0.019333605832176252
Position 1093: 0.017570431723887017
Position 2012: 0.017404952315681486
Position 7803: 0.016981066308913696
Position 11096: 0.013377294319132762
Position 1937: 0.012980624453782362
Position 335: 0.012466192376816145
Position 7763: 0.01183466850361751
Position 1352: 0.01046030560825377
Position 3778: 0.010382279535882784
Position 3941: 0.009667550003035211
Position 654: 0.009504478306692647
Position 6842: 0.009258788549151643
Position 1378: 0.00888727852386405
Position 2083: 0.008836247580812142
Position 926: 0.008381864021742295
Position 2725: 0.007652753053934463
Position 10760: 0.00707696586212564
Position 262: 0.006353996788401263
Position 2649: 0.006333735536627647
Position 10787: 0.00601860698988929
Position 227: 0.005993445611746502
Position 3331: 0.005796263973129848
Position 1452: 0.005673905987532646
Position 8016: 0.005544494571712621
Position 6810: 0.0053042669198546935
Position 6983: 0.0050817672932893946
Position 10591: 0.004876363410792358
Position 9055: 0.004534429309528218
Position 241: 0.0045073240157631886
Position 8684: 0.004504768649899432
Position 1765: 0.004366929398913412
Position 297: 0.004132871286939138
Position 3968: 0.003900088793015271
Position 3484: 0.0036741099277905528
Position 11048: 0.003547428040256081
Position 2139: 0.003508912634071253
Position 4023: 0.0034966312902914537
Position 11222: 0.0033823075597076233
Position 7662: 0.00332798384027134
Position 891: 0.0032906034899776804
Position 5737: 0.0027712643871246503
Position 9758: 0.002624397743799051
Position 6949: 0.0023233967368194537
Position 10929: 0.0020906196676686245
Position 8469: 0.0020738549209885306
Position 11356: 0.0018999456784020352
Position 7490: 0.0016815142637230732
Position 1639: 0.0016615893935436107
Position 1039: 0.001613642809837173
Position 1538: 0.0016067819955193153
Position 9033: 0.0014588380026438858
Position 1670: 0.0014506964457492966
Position 6584: 0.001376768898815554
Position 5440: 0.0013542310229156095
Position 536: 0.001304630451098686
Position 308: 0.0012509143625802188
Position 10650: 0.0012116455544032472
Position 3488: 0.0011643034408158315
Position 1067: 0.001014475803094195
Position 4583: 0.0009912962532632992
Position 1199: 0.000979768186377804
Position 1821: 0.0009784835398219578
Position 4995: 0.0009543214843631163
Position 7128: 0.000946117364363816
Position 4319: 0.0008402141262313386
Position 4527: 0.0007907319098237875
Position 4567: 0.0007325597442214331
Position 8630: 0.0007292018865307337
Position 2831: 0.0007223857712538542
Position 10373: 0.0006626124664200984
Position 1404: 0.0005931628716382281
Position 6688: 0.0005734142465987699
Position 5670: 0.0005708823019247455
Position 3813: 0.0005413202354658908
Position 7823: 0.0005324417117671817
Position 10006: 0.0005324409113901072
Position 5914: 0.000514416045968491
Position 515: 0.0005104399309762647
Position 7028: 0.000504376629270099
Position 2488: 0.00048820355440357333
Position 8170: 0.0004765821018230861
Position 2368: 0.0004589028835822111
Position 7494: 0.00039902695294860026
Position 589: 0.00038756445933623335
Position 1244: 0.00037537050165065654
Position 10677: 0.00036497077934266353
Position 7148: 0.00034636169142420207
Position 4182: 0.000323677505081112
Position 5460: 0.0002849606159545553
Position 1533: 0.0002794921521031155
Position 1102: 0.0002780520597318218
Position 4603: 0.0002764504832090733
Position 1267: 0.00023350769836554374
Position 6223: 0.00023005965565489955
Position 1426: 0.00022207148799158964
Position 1458: 0.00021584722301840357
Position 1124: 0.000215533935401013
Position 8437: 0.000212624959371668
Position 4930: 0.00019699272783952997
Position 1603: 0.0001968771794369909
Position 712: 0.000190213782681207
Position 3792: 0.00018624622089842603
Position 4599: 0.00018620901613453794
Position 269: 0.00018175865283290418
Position 3451: 0.0001732580211978616
Position 9932: 0.00016418577996850958
Position 631: 0.0001585813122640719
Position 6226: 0.0001497057348886935
Position 7339: 0.0001421617660273484
Position 4742: 0.000137130723515696
Position 9403: 0.00012622098020015137
Position 4999: 0.00010704967708298579
Position 842: 0.00010404182872591825
Position 2029: 9.759226517466669e-05
Position 287: 9.617837702771806e-05
Position 3462: 9.027923035165979e-05
Position 5987: 8.962762936186314e-05
Position 4325: 7.796323481749768e-05
Position 1183: 7.728413880840604e-05
Position 3643: 7.691620098085112e-05
Position 7124: 7.643695674007018e-05
Position 591: 7.329934739945147e-05
Position 8486: 6.88706525951392e-05
Position 5436: 6.865942113310424e-05
Position 3237: 6.082846619934392e-05
Position 2730: 5.906997681946787e-05
Position 4223: 5.4458574033752416e-05
Position 6071: 5.145132721709313e-05
Position 1357: 4.6643441421261144e-05
Position 1572: 4.584530903816947e-05
Position 7314: 4.5369313426185524e-05
Position 587: 3.948207775075544e-05
Position 4123: 3.902160263352863e-05
Position 1476: 3.6853857486562544e-05
Position 4701: 3.6740841219049847e-05
Position 970: 3.438058418753036e-05
Position 4879: 3.332163384975457e-05
Position 5684: 3.008103643226074e-05
Position 5590: 2.855115428738764e-05
Position 1247: 2.8342842364052064e-05
Position 930: 2.7883085272331822e-05
Position 2789: 2.733676686337228e-05
Position 3233: 2.426252008706369e-05
Position 881: 2.1235422340184803e-05
Position 1382: 2.0523855754726284e-05
Position 2928: 1.745525896593341e-05
Position 2975: 1.7087796083216483e-05
Position 5941: 1.4981299286176923e-05
Position 3466: 1.4675928806191491e-05
Position 4694: 1.409751312759005e-05
Position 2962: 1.2249196735405101e-05
Position 4364: 1.1697081942652692e-05
Position 4065: 1.0370349198639584e-05
Position 2656: 8.783781467585943e-06
Position 583: 7.804748848321148e-06
Position 2682: 7.631983341763014e-06
Position 2930: 7.171344004840079e-06
Position 5857: 6.646245297385493e-06
Position 3988: 6.2177736882021235e-06
Position 264: 6.044292165226041e-06
Position 2934: 5.843413768352553e-06
Position 3445: 5.556952605741418e-06
Position 3272: 5.145231982047767e-06
Position 3919: 4.024733765301911e-06
Position 1430: 3.5364087309197116e-06
Position 4670: 3.0684216411132375e-06
Position 3496: 3.0508534842364375e-06
Position 1494: 2.84833946848534e-06
Position 3074: 2.550647558611303e-06
Position 779: 2.123094649728364e-06
Position 3459: 1.8092191749921918e-06
Position 585: 1.7973888133075995e-06
Position 2777: 1.7901655446633837e-06
Position 3262: 1.7421978665149803e-06
Position 3415: 1.6826529624609946e-06
Position 348: 1.6320323338863078e-06
Position 1715: 1.2750080927400317e-06
Position 3278: 1.1635353201773028e-06
Position 900: 8.313159884748694e-07
Position 3817: 8.101919101833278e-07
Position 3195: 7.468910680984307e-07
Position 868: 7.187133205848764e-07
Position 3448: 7.111267166496992e-07
Position 4029: 6.874340692870264e-07
Position 3845: 6.500951970292703e-07
Position 674: 5.851887969558577e-07
Position 379: 5.490673348740376e-07
Position 755: 5.461614304421527e-07
Position 3144: 4.837719891718754e-07
Position 593: 3.868168290003174e-07
Position 718: 3.601649442122565e-07
Position 266: 3.540048621668809e-07
Position 3242: 3.28025689334581e-07
Position 681: 3.136062709043023e-07
Position 208: 3.1345186497662976e-07
Position 445: 2.7540058048552403e-07
Position 661: 2.307992778365392e-07
Position 3185: 2.127618285320112e-07
Position 3239: 2.0611178551412115e-07
Position 3991: 1.8125720205030384e-07
Position 2752: 1.517591541967689e-07
Position 658: 1.0249646803920457e-07
Position 3887: 8.013779197304794e-08
Position 1278: 6.452490999600991e-08
Position 2685: 4.5442622437189376e-08
Position 166: 3.094395885555293e-08
Position 276: 1.3313997639719015e-08
Position 611: 1.2761053323951395e-08
Position 365: 1.0549704303050846e-08
Position 172: 6.137036978114036e-09
Position 345: 8.033179907987251e-10
Position 363: 5.7765124273243703e-11
Position 184: 4.323834595520736e-11
Position 376: 3.4788553984779042e-12
