Gene = BASP1
Position 6133: 0.0003014547769761013
Position 6000: 0.0002867585124821868
Position 2148: 0.000259112871352274
Position 6926: 0.000258229767911051
Position 6003: 0.00025821989210108123
Position 2173: 0.0002484566136243839
Position 2545: 0.00022513133894629472
Position 2541: 0.00022388080442499982
Position 2543: 0.00020847816895470348
Position 7430: 0.00020815348175328306
Position 4728: 0.00019955581200506442
Position 4536: 0.0001681131845312244
Position 26046: 0.00014682403868062827
Position 2695: 0.00014532989551445608
Position 14312: 0.00013400122000289851
Position 11510: 9.089818644391555e-05
Position 15920: 8.371867555505568e-05
Position 12646: 7.189999995502716e-05
Position 1463: 6.428793888880183e-05
Position 12281: 5.4335179705536416e-05
Position 15315: 3.991076226094444e-05
Position 13868: 3.5128598129662634e-05
Position 12166: 3.0267422770867922e-05
Position 15665: 2.7201783706736242e-05
Position 16683: 2.5896857342441802e-05
Position 17585: 1.7311782493903366e-05
Position 571: 1.7303925941342606e-05
Position 145: 1.5290869227572482e-05
Position 614: 1.3809187104281737e-05
Position 13884: 1.0847166969301083e-05
Position 11460: 1.021698314944908e-05
Position 12074: 1.0065434315700011e-05
Position 1297: 9.242825538243733e-06
Position 15569: 9.225857525528463e-06
Position 1519: 7.5310361654324935e-06
Position 12025: 6.771371650857405e-06
Position 423: 3.235854844667928e-06
Position 484: 3.2014449488511287e-06
Position 11529: 2.022666119710469e-06
Position 1222: 1.9746991848713126e-06
Position 1108: 1.827071546513316e-06
Position 1790: 1.7597107027201903e-06
Position 15553: 1.7174428625927241e-06
Position 15679: 1.6153775417762303e-06
Position 15456: 1.5949876084790837e-06
Position 1356: 1.4111972932045993e-06
Position 1847: 1.2592879000446758e-06
Position 2819: 1.1816138740785549e-06
Position 89: 1.1812416993045187e-06
Position 1197: 8.466373735985182e-07
Position 177: 7.60124915897767e-07
Position 5508: 6.96396457228848e-07
Position 543: 6.345838643024421e-07
Position 1691: 5.747291318623936e-07
Position 3418: 5.643562213363411e-07
Position 293: 5.554413682169189e-07
Position 302: 5.211532544608598e-07
Position 1005: 4.467703620546971e-07
Position 3060: 4.117465141471267e-07
Position 11475: 4.0036266160703335e-07
Position 1709: 3.923660498638732e-07
Position 12338: 3.776514821493012e-07
Position 1763: 3.5804088057553576e-07
Position 2714: 3.3685991327449465e-07
Position 2358: 3.173126940048813e-07
Position 545: 2.87469241955831e-07
Position 637: 2.583428695555474e-07
Position 1852: 2.42755686101576e-07
Position 2674: 2.3612836339666344e-07
Position 1139: 2.1948878459408366e-07
Position 2408: 1.72883691518691e-07
Position 407: 1.5039493941924577e-07
Position 14089: 1.4544261026660008e-07
Position 1602: 1.3460898435861922e-07
Position 526: 6.987119834283056e-08
Position 147: 5.7635851608007624e-08
Position 809: 2.4495596921195896e-08
Position 605: 2.236572354247901e-08
Position 2167: 2.901150365500251e-09
Position 2240: 1.9133523413363888e-09
Position 2212: 1.6808223812309205e-09
Position 9: 1.3699298816575022e-09
Position 2498: 1.1276705850783426e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24951: 0.9217014083656294
Position 5400: 0.887618001947072
Position 17451: 0.6578866449063338
Position 32350: 0.5507655791581934
Position 11406: 0.5428985856386352
Position 11139: 0.48751102084427006
Position 7949: 0.3194398567522703
Position 31624: 0.28477973251671773
Position 11459: 0.2553293710112863
Position 31647: 0.2060691306597445
Position 33610: 0.1759096505223766
Position 11238: 0.1731628410309578
Position 8113: 0.15838760926960024
Position 17413: 0.15034232753566623
Position 34669: 0.12447894863580267
Position 38144: 0.0951001296739909
Position 9895: 0.09143305253304182
Position 33139: 0.07146499269645581
Position 9585: 0.06891494076660137
Position 26941: 0.06813758437983157
Position 25929: 0.06759368617641641
Position 9423: 0.0483204462501556
Position 36856: 0.046571305519836015
Position 24779: 0.04130706572972778
Position 27222: 0.038866936466901376
Position 11324: 0.03882392128286713
Position 5485: 0.034877546379812344
Position 25829: 0.03280913200730272
Position 2984: 0.029184755409396843
Position 1944: 0.029018974642704528
Position 11410: 0.02846379128015476
Position 4577: 0.02298543328112581
Position 1069: 0.0221997199127698
Position 7308: 0.021208571154174533
Position 3531: 0.02087727797776027
Position 28839: 0.019629720997010443
Position 31208: 0.01747461317892785
Position 28590: 0.01671395594134409
Position 8039: 0.01628140268074021
Position 4574: 0.015386351785881134
Position 31858: 0.01459003011143141
Position 4673: 0.014212890322170036
Position 27701: 0.013063546708098228
Position 27890: 0.012760400014338624
Position 5570: 0.012263772923481278
Position 27503: 0.011411539827354048
Position 7264: 0.011147292674600602
Position 4015: 0.011037581346166886
Position 5573: 0.009597338702646169
Position 5288: 0.008332214338738125
Position 4391: 0.0076543177949305735
Position 30438: 0.006363012081068241
Position 5617: 0.006249632783261983
Position 26809: 0.005742881131533168
Position 4655: 0.005733149496228635
Position 4049: 0.00540263260001829
Position 1093: 0.005383214937547624
Position 2839: 0.005285450874842109
Position 6602: 0.004497606497606836
Position 6226: 0.004271492279149196
Position 10844: 0.003960407136243823
Position 21353: 0.003935762503905715
Position 3104: 0.0038832659989511986
Position 9465: 0.003709015503767457
Position 19225: 0.0036788688512203746
Position 2564: 0.0036776457857849894
Position 4879: 0.0032015390054661395
Position 4600: 0.0030860372662479606
Position 25516: 0.0030398280212035438
Position 6544: 0.0030162354981081237
Position 2799: 0.0027410217780560134
Position 3142: 0.002646458467839946
Position 21387: 0.0025068267633715194
Position 7216: 0.002488670399728858
Position 2888: 0.002471894546214218
Position 18013: 0.0024557794719537924
Position 21844: 0.002432114495401685
Position 809: 0.002423825389794009
Position 9362: 0.0023958625679474854
Position 6625: 0.0023052667092657774
Position 19069: 0.0021725101594688755
Position 8057: 0.002158924693204958
Position 27035: 0.0020174410108866163
Position 812: 0.0019720141331647113
Position 4635: 0.001902338501040264
Position 2775: 0.0018308943303685246
Position 7094: 0.0017342594683637134
Position 8126: 0.0016355298518046205
Position 1371: 0.0015882196228439213
Position 27388: 0.0015684071933458384
Position 19022: 0.001479790725948728
Position 27032: 0.0013654858321892104
Position 6559: 0.0013474863938745054
Position 6522: 0.0013328821719851556
Position 26095: 0.0011638418526607186
Position 5917: 0.001151190815546363
Position 25601: 0.0011400862853372718
Position 21864: 0.0011270027278935293
Position 782: 0.001115965111161007
Position 4724: 0.001086296998107676
Position 3705: 0.0010827798701295063
Position 1333: 0.0010575323958634194
Position 11827: 0.0010427386376593722
Position 5594: 0.0009799206335323822
Position 5590: 0.0009045975973049037
Position 7867: 0.0008770525484128192
Position 13396: 0.0008407830506478303
Position 6306: 0.0008284460896969655
Position 7547: 0.000826788306855999
Position 21358: 0.0008032821186215319
Position 4929: 0.0008016097363384719
Position 15455: 0.0007704287846560412
Position 7485: 0.0007239202980834702
Position 749: 0.0006829112152758481
Position 4428: 0.0006752341673778546
Position 2690: 0.0006131494627266904
Position 3859: 0.0005822887683332371
Position 14950: 0.0005614895934086027
Position 7698: 0.0005436792265114789
Position 3668: 0.0005263899769018469
Position 4603: 0.0005052020564753178
Position 3398: 0.0004977348858490454
Position 11648: 0.0004676576650648011
Position 839: 0.00044729939617049757
Position 26147: 0.00042519584568998946
Position 26072: 0.0004238877419073564
Position 23083: 0.0004123122942253398
Position 22824: 0.0003932023061166204
Position 12025: 0.00038818740694212856
Position 3260: 0.00036611874207407777
Position 17652: 0.0003604426003357179
Position 13926: 0.0003603600456335808
Position 3440: 0.0003562669773897481
Position 2449: 0.00032990381745597107
Position 2262: 0.00032704168632844343
Position 784: 0.0003250293939268754
Position 15846: 0.000313543955034949
Position 3280: 0.0003013034990184641
Position 22291: 0.0002937960661743694
Position 1592: 0.0002857842493333924
Position 21415: 0.0002804385486557858
Position 4020: 0.00027075354670243553
Position 2732: 0.00026689014827252077
Position 3938: 0.0002637173854432135
Position 7429: 0.00026305757688999365
Position 6824: 0.0002591629919479169
Position 6671: 0.00024324088582448726
Position 3031: 0.0002297636553451191
Position 11934: 0.000226849089590429
Position 2062: 0.00022622233236287967
Position 6398: 0.0002134516829750151
Position 13770: 0.0002096539862854557
Position 1151: 0.00019857860770011075
Position 16773: 0.00019418134015394874
Position 2863: 0.00019253915894549623
Position 4130: 0.000190867448589032
Position 791: 0.00018037742295555438
Position 168: 0.00018006337631164382
Position 2823: 0.00017825356522735677
Position 7539: 0.000176829015253198
Position 4173: 0.00017674207026919118
Position 21748: 0.00014766405029871508
Position 2995: 0.000144276570266665
Position 15050: 0.0001382383450490506
Position 6187: 0.00013553002654365738
Position 164: 0.0001315535078468106
Position 13766: 0.00010639905726440643
Position 14213: 0.00010471596382670264
Position 5623: 9.616917306909815e-05
Position 13519: 9.584966411911674e-05
Position 20033: 8.80456977745469e-05
Position 19485: 8.687272618401841e-05
Position 5432: 8.318552720830437e-05
Position 19897: 8.25494304877387e-05
Position 20274: 7.832007741737558e-05
Position 12486: 7.223147026320627e-05
Position 18952: 7.116537902260327e-05
Position 18361: 6.894898964972319e-05
Position 19410: 6.857467778012151e-05
Position 15391: 6.695780992188394e-05
Position 768: 6.446741904031185e-05
Position 17862: 6.235678352779733e-05
Position 818: 5.676505352884974e-05
Position 18789: 5.5250068266945185e-05
Position 12744: 5.4129414076861845e-05
Position 17659: 5.334802436136544e-05
Position 16600: 5.177964869467039e-05
Position 1100: 5.127100275780884e-05
Position 6374: 4.755692075056822e-05
Position 15119: 4.615036699706964e-05
Position 1342: 4.6058418325004924e-05
Position 15225: 3.9867870867386874e-05
Position 17811: 3.856449095694096e-05
Position 16516: 3.7418972068923795e-05
Position 14359: 3.507750272033117e-05
Position 20050: 3.488266841605672e-05
Position 18458: 3.4354512479788996e-05
Position 14414: 3.29106049568319e-05
Position 12108: 2.7825057538707233e-05
Position 18966: 2.2562958426227273e-05
Position 14124: 1.980528648589147e-05
Position 12860: 1.7629620833601938e-05
Position 16798: 1.7332854232417078e-05
Position 5234: 1.6483150360220275e-05
Position 15713: 1.5529969034266817e-05
Position 12683: 1.3398351759582003e-05
Position 15058: 1.3315084773218825e-05
Position 14614: 1.1374217656445242e-05
Position 17634: 1.1120029939275868e-05
Position 12416: 1.090267920762009e-05
Position 14175: 1.081686280343464e-05
Position 14730: 1.0700700584732238e-05
Position 14621: 9.769827164857094e-06
Position 13296: 8.611879117952987e-06
Position 11743: 8.570452176513103e-06
Position 13790: 8.528905913534916e-06
Position 8441: 8.03046270448209e-06
Position 16326: 7.249038585168114e-06
Position 13329: 6.54113254541548e-06
Position 15986: 6.2234335496780465e-06
Position 5262: 6.075147791627553e-06
Position 12637: 5.6543017059476e-06
Position 13377: 4.807200981944456e-06
Position 15314: 4.557536460641414e-06
Position 15001: 4.05989954086092e-06
Position 12508: 3.5718077624648807e-06
Position 11665: 3.4238260893813065e-06
Position 14527: 3.3483712060921813e-06
Position 12608: 2.7036495398719883e-06
Position 8580: 1.6455309600654232e-06
Position 8920: 1.4992074377254733e-06
Position 12916: 1.45446813200504e-06
Position 5808: 9.995377228562645e-07
Position 13430: 7.701145787973581e-07
Position 2304: 5.563179029330893e-07
Position 3158: 4.805415027742997e-07
Position 753: 4.5455780891489014e-07
Position 878: 3.9128857590584723e-07
Position 3185: 3.6660082461660847e-07
Position 8894: 3.5922262258970195e-07
Position 1625: 3.539826579402806e-07
Position 8497: 3.0740105074240057e-07
Position 5953: 3.0072500355555573e-07
Position 3828: 2.766941432021552e-07
Position 1103: 2.6783704423653196e-07
Position 3688: 2.645754121718444e-07
Position 3894: 2.2517027731483918e-07
Position 1515: 2.2015521825800073e-07
Position 11794: 2.1197834274962616e-07
Position 2406: 2.1114515237164965e-07
Position 1642: 1.886327418878053e-07
Position 1130: 1.677306489342573e-07
Position 2469: 1.4721261034232055e-07
Position 1879: 1.4502312813935566e-07
Position 2913: 1.406050433297932e-07
Position 906: 1.3894523590580124e-07
Position 6344: 1.2476080531232598e-07
Position 3295: 1.1683787307850788e-07
Position 737: 1.164829309101201e-07
Position 6462: 9.30929131272204e-08
Position 1512: 9.2226968245088e-08
Position 7151: 7.266974407157537e-08
Position 11849: 6.198039578733193e-08
Position 758: 5.2122764835330685e-08
Position 12434: 4.404776266604614e-08
Position 177: 4.241142164563709e-08
Position 889: 3.8808971165433285e-08
Position 1352: 3.37190917276595e-08
Position 963: 3.30175806148687e-08
Position 421: 3.223235107661818e-08
Position 927: 2.9329488971153358e-08
Position 313: 2.6759212817164405e-08
Position 764: 2.6675326628830084e-08
Position 1290: 2.50440235426503e-08
Position 974: 2.4741370466278265e-08
Position 1194: 2.440249988266725e-08
Position 1628: 2.1748780327895273e-08
Position 2804: 2.174202152145267e-08
Position 583: 2.079054985697674e-08
Position 710: 1.8229728248112184e-08
Position 1519: 1.3062206504927624e-08
Position 913: 1.2911723937364575e-08
Position 586: 1.26304084562346e-08
Position 2425: 1.1728649920169259e-08
Position 2041: 9.220032609080509e-09
Position 2160: 9.060873900434505e-09
Position 1402: 7.994048819642015e-09
Position 1197: 7.60493415868767e-09
Position 12162: 7.4579093599603e-09
Position 774: 7.357748119727418e-09
Position 899: 7.267887399160212e-09
Position 141: 6.263919386177969e-09
Position 885: 5.969813780729988e-09
Position 390: 5.538284690578443e-09
Position 1490: 4.96246757759579e-09
Position 401: 4.827477347011284e-09
Position 917: 4.6329906317586e-09
Position 706: 4.219793301418081e-09
Position 318: 4.216000570829169e-09
Position 1709: 4.178451957320692e-09
Position 1306: 3.709745197018541e-09
Position 2317: 3.5665279264760184e-09
Position 1392: 2.7989474356596343e-09
Position 982: 2.6822713664398277e-09
Position 1375: 2.4222714561878894e-09
Position 887: 2.287299080309331e-09
Position 627: 1.938796188789503e-09
Position 1850: 1.9349002156353548e-09
Position 670: 1.4605394283026543e-09
Position 550: 1.032681879452624e-09
Position 452: 9.12224198670804e-10
Position 647: 6.766311516646705e-10
Position 336: 6.021146580809735e-10
Position 189: 5.495988028202935e-10
Position 514: 5.281174895074547e-10
Position 346: 5.159384856035067e-10
Position 599: 4.87358859319246e-10
Position 302: 3.6518850038671257e-10
Position 187: 3.332833389511455e-10
Position 531: 3.3087248126700935e-10
Position 610: 3.3005311078158214e-10
Position 1227: 3.19731694696962e-10
Position 703: 3.081326267814379e-10
Position 683: 2.486610838533858e-10
Position 423: 2.484506172832443e-10
Position 591: 2.132608642759841e-10
Position 227: 2.0346120491219721e-10
Position 502: 1.836162174714609e-10
Position 497: 1.5408925217246728e-10
Position 492: 1.4799363273788238e-10
Position 237: 1.3979633438160937e-10
Position 995: 1.1382382352852451e-10
Position 681: 1.0702815342678257e-10
Position 239: 1.0687427164700319e-10
Position 445: 8.832614880905508e-11
Position 441: 8.151645344962437e-11
Position 195: 7.252569371758661e-11
Position 605: 7.000572975010327e-11
Position 233: 6.095062718843425e-11
Position 392: 5.1586854408963374e-11
Position 241: 4.842045929759289e-11
Position 557: 4.790084341805398e-11
Position 642: 4.567751442945292e-11
Position 1234: 4.529526778383216e-11
Position 984: 3.6734144708793244e-11
Position 695: 3.451470914694486e-11
Position 1210: 2.7478816087605652e-11
Position 633: 2.29657215641642e-11
Position 674: 2.2297370896089676e-11
Position 564: 2.0208317039847996e-11
Position 464: 1.400232758194321e-11
Position 235: 1.35898768598463e-11
Position 183: 1.2518847717258215e-11
Position 271: 1.0027426570683377e-11
Position 430: 5.870965950875036e-12
Position 375: 5.590673820212102e-12
Position 467: 5.14943093357206e-12
