Gene = HHLA3
Position 41: 1.3383117041207357e-06
Position 358: 1.2255072545266211e-06
Position 2658: 1.1796783081056e-06
Position 140: 9.708493418387384e-07
Position 39: 9.400198820663794e-07
Position 1618: 8.937792546418827e-07
Position 620: 2.710738187648178e-07
Position 470: 2.0261097044509457e-07
Position 268: 1.8816388574305483e-07
Position 447: 6.055694265043532e-08
Position 1454: 5.960722389819926e-08
Position 450: 5.707540245162421e-08
Position 408: 4.7958709766670315e-08
Position 243: 4.248625883627194e-08
Position 2862: 1.8508482032118928e-08
Position 298: 1.5240969990559217e-08
Position 2922: 9.757991308877694e-09
Position 1603: 8.818473401592811e-09
Position 459: 8.21464559529032e-09
Position 2443: 5.878942869877597e-09
Position 936: 5.0886958905611594e-09
Position 2544: 5.00440867577421e-09
Position 2108: 3.764208152666555e-09
Position 2231: 3.023490271566219e-09
Position 637: 2.6054390501674545e-14
Position 798: 1.6463086241697357e-14
Position 440: 7.233933287472799e-15
Position 643: 3.357858023999376e-15
Position 502: 2.948290353476716e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11638: 0.7700371956679692
Position 11340: 0.5903966362921612
Position 6987: 0.3597142918510053
Position 12811: 0.13479498377246432
Position 12127: 0.10056273657315719
Position 11588: 0.09079812746154887
Position 12886: 0.08693995346589398
Position 2522: 0.06611592954145976
Position 8878: 0.06185203723528987
Position 11922: 0.05956700928576124
Position 11607: 0.05649940501731915
Position 234: 0.03710081640702187
Position 8078: 0.036503884244235944
Position 10927: 0.03524778210908632
Position 10945: 0.03136306801628042
Position 5494: 0.030668752186346716
Position 8788: 0.029942992533094785
Position 12018: 0.022614832929159133
Position 9048: 0.022117110446019175
Position 2543: 0.018926867434917553
Position 13076: 0.018235662248050375
Position 5458: 0.018007179721666055
Position 12610: 0.01732284605348757
Position 12539: 0.016344785169712703
Position 5664: 0.015368404888847388
Position 2498: 0.012590363410357961
Position 8823: 0.012158862244859254
Position 10990: 0.010729920251133784
Position 12168: 0.010048002456490058
Position 12268: 0.00913362866356637
Position 7257: 0.008170177119741145
Position 2815: 0.008157373707134423
Position 4525: 0.007979882007695565
Position 8926: 0.007756304209326315
Position 665: 0.007675392110930511
Position 13028: 0.0073525887187397216
Position 9591: 0.007146944017941052
Position 5431: 0.006774302516409256
Position 12531: 0.006387397487955778
Position 4575: 0.005161655321292549
Position 3260: 0.0050813401132524735
Position 3705: 0.005032837772425225
Position 9648: 0.004492992871889683
Position 2607: 0.004148590681337551
Position 643: 0.004047646551693299
Position 12757: 0.0038000503605056623
Position 5553: 0.0037800710044987324
Position 9192: 0.003326431303252533
Position 8031: 0.0027854989985579863
Position 12070: 0.002732047207491604
Position 10590: 0.002351827375474148
Position 3899: 0.0018252278455645765
Position 5612: 0.0018249430704009415
Position 545: 0.001716482895516675
Position 6725: 0.0015841093947053441
Position 3848: 0.0015242606556100944
Position 12664: 0.0013565172689114068
Position 8170: 0.0012613185963700553
Position 4498: 0.0012604585141761707
Position 5545: 0.001179496082836138
Position 11875: 0.0011509360789781745
Position 5498: 0.001122886963410864
Position 12816: 0.0010786321260700003
Position 2339: 0.0010172832798549807
Position 12829: 0.0010014291940063276
Position 869: 0.0009784197550558981
Position 3731: 0.0009232709773117854
Position 7431: 0.0009124214138941302
Position 1495: 0.0008924638391921876
Position 1677: 0.0008894552934793292
Position 3075: 0.0008870416637340767
Position 5596: 0.0008076481464193451
Position 9719: 0.0007826958378546575
Position 11068: 0.0007801514509672938
Position 7556: 0.0007725731854315582
Position 2667: 0.0007601019848606182
Position 7078: 0.0007457245486754236
Position 5586: 0.0007099158011123733
Position 2709: 0.0006812307504644535
Position 8002: 0.0006641207564970358
Position 6944: 0.0006532571575555154
Position 8609: 0.0006084079601584906
Position 6704: 0.0005761467017680819
Position 603: 0.000568405483335614
Position 2955: 0.0005617852734017647
Position 8056: 0.0005357874264312362
Position 3874: 0.0005198670168921426
Position 5052: 0.0005066668862050965
Position 204: 0.0005035283075847571
Position 2610: 0.0004994034927204125
Position 2628: 0.0004758155936914389
Position 564: 0.00043121456366167996
Position 1991: 0.00041760970236093617
Position 5532: 0.0004126152084873189
Position 8676: 0.0003522840122339682
Position 2592: 0.0003517069067519783
Position 5471: 0.0003515391290984774
Position 6533: 0.00034744450613838595
Position 4137: 0.00028828427890924025
Position 1810: 0.0002849702411180586
Position 257: 0.00027622138584227046
Position 10132: 0.0002759394146615209
Position 4616: 0.0002758238724935631
Position 4840: 0.0002687433901645686
Position 2550: 0.00026805274828857494
Position 2558: 0.00025944326405922847
Position 5823: 0.00022410886104525218
Position 6680: 0.00020300328166672694
Position 1634: 0.00015142967284195152
Position 3981: 0.00015073678171365594
Position 1517: 0.00015020826617134759
Position 2324: 0.00014643513369456138
Position 8642: 0.00014631453154467962
Position 2788: 0.00014161150877070702
Position 2360: 0.0001408149509550403
Position 7336: 0.0001405352573724524
Position 6659: 0.0001381937074496227
Position 5186: 0.0001313732040792468
Position 680: 0.0001247509091262093
Position 2041: 0.0001232947916110237
Position 4685: 0.00012088254213717008
Position 1422: 0.00012045246757856229
Position 3473: 0.00010400515106595974
Position 2575: 9.635570229150163e-05
Position 1225: 9.488233053357694e-05
Position 3256: 9.479946219364998e-05
Position 7215: 9.127193415766983e-05
Position 2698: 8.714629173456265e-05
Position 5196: 8.613832137919826e-05
Position 1259: 8.555632014226015e-05
Position 2344: 8.037792174942468e-05
Position 11669: 6.254495852930885e-05
Position 314: 5.6205665207803786e-05
Position 4747: 5.580670242880761e-05
Position 1348: 5.403205335946466e-05
Position 6184: 5.052993306898016e-05
Position 5741: 4.920147297574271e-05
Position 1159: 4.749333108377088e-05
Position 4332: 4.709792232066656e-05
Position 5583: 4.382559621683366e-05
Position 935: 4.0531301034397966e-05
Position 7302: 4.047199162024122e-05
Position 2911: 3.9032189308753286e-05
Position 3707: 3.6309194018484005e-05
Position 3917: 3.474419008851867e-05
Position 4199: 3.442659815883987e-05
Position 1307: 3.325805092254599e-05
Position 6860: 3.2220654724125237e-05
Position 3421: 3.1052932174080805e-05
Position 4981: 2.9317291744371602e-05
Position 4781: 2.6153613569139952e-05
Position 7343: 2.4670960514858354e-05
Position 613: 2.333748737034401e-05
Position 4102: 2.2387931601169418e-05
Position 3049: 2.0450314903548003e-05
Position 1962: 1.976201338121849e-05
Position 2640: 1.9202827422323495e-05
Position 507: 1.793326528187231e-05
Position 4940: 1.6752730856739428e-05
Position 6108: 1.5490593028755984e-05
Position 454: 1.5439959897351765e-05
Position 440: 1.5324908617978682e-05
Position 206: 1.4382580445299088e-05
Position 1268: 1.3937155621152306e-05
Position 2169: 1.1703891905179183e-05
Position 2260: 1.1005476464505678e-05
Position 1371: 8.958735836017562e-06
Position 798: 8.616115719911145e-06
Position 2224: 6.049243740375508e-06
Position 1022: 5.344634470508881e-06
Position 3307: 4.8280171167171184e-06
Position 2315: 3.916109165897929e-06
Position 1025: 2.7357312338989256e-06
Position 1076: 2.0688591996127217e-06
Position 1446: 1.4856363938476763e-06
Position 1550: 1.4469402262879839e-06
Position 1969: 1.265235160428845e-06
Position 2052: 1.2394000750094562e-06
Position 3081: 1.2012569824386327e-06
Position 716: 1.1183686006961387e-06
Position 214: 9.961736109208935e-07
Position 606: 8.060695595726913e-07
Position 1933: 7.815505301139656e-07
Position 251: 7.38272927452069e-07
Position 4663: 6.794616034920727e-07
Position 349: 4.5002299515423397e-07
Position 2774: 4.204915528020405e-07
Position 3798: 3.8674719080166466e-07
Position 1895: 3.802871473227399e-07
Position 2373: 3.696657162712061e-07
Position 259: 3.34026808199559e-07
Position 287: 3.208744111013342e-07
Position 423: 2.8147764977455234e-07
Position 390: 2.7362282377731124e-07
Position 2873: 2.48275303237748e-07
Position 318: 2.4430168829435535e-07
Position 571: 2.109742426697836e-07
Position 725: 2.049335372750791e-07
Position 331: 1.6505653522458163e-07
Position 3634: 1.070556201134221e-07
Position 194: 9.459913094323234e-08
Position 3559: 9.071495948744114e-08
Position 2790: 6.941361179987066e-08
Position 587: 2.0267303076365188e-08
Position 447: 8.034401075256068e-09
Position 518: 6.330918180879594e-09
Position 459: 2.973264347065204e-09
Position 1501: 2.556931514257678e-09
Position 374: 2.510846087523986e-09
Position 475: 2.471442613445273e-09
Position 468: 2.2820709833969694e-09
Position 337: 2.0515829202670894e-09
Position 1374: 1.6139966621673853e-09
Position 395: 1.5496873893712044e-09
Position 366: 1.4765898230899162e-09
Position 134: 1.1952276743296134e-09
Position 1450: 1.1790076525361702e-09
Position 525: 1.0475255384061507e-09
Position 1367: 1.0172755475154483e-09
Position 268: 8.558791016039664e-10
Position 465: 8.241028046808142e-10
Position 737: 5.400230023918182e-10
Position 427: 3.0138768320740336e-10
Position 361: 2.542946890944929e-10
Position 520: 2.1109315388966857e-10
Position 403: 1.0029494126659093e-10
Position 573: 9.145501715007957e-11
Position 353: 7.139347018375441e-11
Position 470: 6.954874621051679e-11
Position 364: 2.0635525232402588e-11
