Gene = EPO
Position 1875: 0.0026151938176641465
Position 2596: 0.002570030142221686
Position 2590: 0.0025323723886161013
Position 1286: 0.0022369595213272407
Position 1210: 0.0018628325185147598
Position 514: 0.0013724188252746457
Position 2885: 0.0013347754383292753
Position 1319: 0.0013095431292960897
Position 1378: 0.0009611037816896071
Position 537: 0.0009603468631473002
Position 601: 0.0009601577106916091
Position 2855: 0.0006954419913429557
Position 2423: 0.0005899376113108832
Position 2560: 0.0005274264573177204
Position 2288: 0.0004996945387066115
Position 2211: 0.0004488146004129148
Position 1756: 0.0004404221120701008
Position 2438: 0.0004374429779061153
Position 1990: 0.0004355709693021466
Position 1872: 0.0003744123648750119
Position 2722: 0.0003710613057661813
Position 2555: 0.00031541466254361223
Position 598: 0.0002451351379423983
Position 933: 0.0002260359083347915
Position 1118: 0.00022370767338753813
Position 1039: 0.00022191129537298352
Position 273: 0.00021608638658660907
Position 1836: 0.00021577077759617292
Position 433: 0.00019661563537045856
Position 1885: 0.00019384449934999138
Position 2009: 0.000173515493648588
Position 1239: 0.00017134021660084267
Position 2703: 0.0001708022765956647
Position 1812: 0.00016408508665633785
Position 1001: 0.00016366216914011285
Position 2471: 0.0001563353647768147
Position 2184: 0.0001533927109020932
Position 2536: 0.00014564870843170017
Position 1504: 0.00013419070293950127
Position 1893: 0.00012441032814583777
Position 1356: 0.00012424787886139104
Position 496: 0.00011544682896929348
Position 402: 8.90476961881575e-05
Position 2578: 8.140176015853506e-05
Position 2262: 7.760494600074985e-05
Position 2494: 7.708588593913282e-05
Position 2815: 7.600746583257185e-05
Position 1353: 7.441136297718198e-05
Position 2611: 6.589317352926579e-05
Position 2819: 6.529049309868769e-05
Position 2779: 6.481279461420202e-05
Position 1127: 6.291032580504052e-05
Position 2444: 6.142487106229033e-05
Position 921: 5.9401657973283364e-05
Position 411: 5.908873261931898e-05
Position 968: 5.8304815226031215e-05
Position 2666: 5.5577497133788054e-05
Position 2317: 5.4094589339411555e-05
Position 276: 5.114218497860058e-05
Position 2114: 4.7354679315718214e-05
Position 309: 4.699816479598484e-05
Position 2492: 4.674506933156369e-05
Position 2043: 4.643977403492785e-05
Position 974: 4.407377167864959e-05
Position 2083: 4.335824508785076e-05
Position 463: 4.3328136397877506e-05
Position 1323: 3.9363718269429505e-05
Position 1821: 3.891922278030314e-05
Position 1380: 3.837053930048459e-05
Position 1219: 3.6964778016026347e-05
Position 885: 3.59510539701352e-05
Position 1882: 3.497177457323723e-05
Position 856: 3.446859162000737e-05
Position 2304: 3.140604166510313e-05
Position 1447: 3.1247027528573714e-05
Position 1849: 3.057655055722782e-05
Position 430: 2.803792171923936e-05
Position 954: 2.7545063163458694e-05
Position 1806: 2.7443839612266263e-05
Position 353: 2.535854075956681e-05
Position 659: 2.441115351127334e-05
Position 1079: 2.2771006721014474e-05
Position 674: 2.1884731816950923e-05
Position 467: 1.9550349475021073e-05
Position 1091: 1.9516860028559132e-05
Position 690: 1.8767247259930997e-05
Position 1076: 1.8273859679439885e-05
Position 2526: 1.783060373969063e-05
Position 2109: 1.639035591540136e-05
Position 613: 1.5206674468286651e-05
Position 2781: 1.4248740727827177e-05
Position 2557: 1.4214050316062712e-05
Position 424: 1.4056483196021676e-05
Position 320: 1.300243016164434e-05
Position 1241: 1.2533350296999153e-05
Position 1997: 1.252738426027351e-05
Position 545: 1.215162119104775e-05
Position 618: 1.2046727451269552e-05
Position 676: 1.1404656434808747e-05
Position 946: 1.1386638126897834e-05
Position 1621: 1.1070947923603214e-05
Position 461: 1.062627885593182e-05
Position 516: 9.843207195656911e-06
Position 291: 9.712327354655069e-06
Position 2598: 9.122637240037151e-06
Position 1536: 8.84912897289654e-06
Position 1339: 8.506744051346266e-06
Position 559: 8.478469357927343e-06
Position 1406: 8.217749478481094e-06
Position 2086: 8.029159687496938e-06
Position 2505: 7.4824234917886075e-06
Position 1013: 7.384953818163286e-06
Position 2571: 7.05913755656573e-06
Position 694: 6.775860789729559e-06
Position 522: 6.160229026806832e-06
Position 1248: 5.509029641264518e-06
Position 1508: 5.220074986065353e-06
Position 866: 4.912657965487153e-06
Position 243: 4.854742858023845e-06
Position 1120: 3.2787523443293507e-06
Position 626: 2.44116045464265e-06
Position 879: 2.225960253505933e-06
Position 254: 1.7150821428030596e-06
Position 339: 1.3791245807046404e-06
Position 888: 1.3034321175784767e-06
Position 1333: 9.899729821937654e-07
Position 1592: 8.695616835091094e-07
Position 1088: 7.394232543290323e-07
Position 572: 6.164895317669109e-07
Position 150: 5.850223060531636e-07
Position 1009: 5.322283199508511e-07
Position 1084: 4.976833623565381e-07
Position 622: 4.6487065000732745e-07
Position 1547: 4.608901763247326e-07
Position 556: 3.944540101129871e-07
Position 665: 3.754572752803047e-07
Position 475: 2.37474583601856e-07
Position 864: 2.3714207526496093e-07
Position 326: 1.955184235834612e-07
Position 634: 8.197745091899524e-08
Position 2294: 7.86008882054143e-08
Position 172: 5.824481618189077e-08
Position 369: 5.7670870350854353e-08
Position 894: 7.126385508524479e-10
Position 908: 1.4801807687261017e-10
Position 1301: 1.3238156972321772e-10
Position 198: 2.341662882041604e-11
Position 180: 2.2387214679222895e-11
Position 1253: 1.6493219347204703e-11
Position 159: 1.0039209966955154e-11
