Gene = KY
Position 41794: 0.009535596001460622
Position 1592: 0.009478673443421442
Position 26009: 0.00843355107400348
Position 32645: 0.007749790562994575
Position 37177: 0.00764119356975742
Position 29237: 0.007638139374697064
Position 31597: 0.007540219995999271
Position 6965: 0.007535481706582803
Position 30872: 0.007381411106503813
Position 7431: 0.007267683475393743
Position 30608: 0.00719383801867852
Position 5305: 0.006902504120077202
Position 42116: 0.006884412712518079
Position 32403: 0.006130901995441517
Position 30634: 0.005616965932265306
Position 22823: 0.005550045477885303
Position 35884: 0.005286027054176562
Position 30681: 0.005254360598863772
Position 35508: 0.004699164442551361
Position 2109: 0.004603889109659256
Position 30420: 0.004341977109753918
Position 1472: 0.004194007460924638
Position 9822: 0.004040802819873463
Position 1233: 0.003912335487525405
Position 36415: 0.0037953692631317645
Position 21619: 0.003777499565687027
Position 33459: 0.0035783656747355036
Position 22931: 0.003441199242103743
Position 35824: 0.0031863188195388366
Position 32002: 0.0030018058999032255
Position 27344: 0.0028753942570928937
Position 5573: 0.0026957637463187515
Position 3155: 0.0025965723598696147
Position 2797: 0.002477124488088143
Position 2357: 0.002313016598186174
Position 749: 0.002263910808339999
Position 33625: 0.0021841107704494013
Position 22027: 0.0020536573570916292
Position 1031: 0.0019327490709654565
Position 965: 0.0017842179169301753
Position 29700: 0.0017426095655926812
Position 44902: 0.0016562123307492177
Position 437: 0.001627776175518261
Position 26456: 0.0014947321599354535
Position 2250: 0.0014812087548296596
Position 838: 0.0014423161713925908
Position 26820: 0.001351174423379374
Position 27367: 0.0012994234669510864
Position 1033: 0.001276812237546099
Position 26450: 0.0011081126513904044
Position 23059: 0.0010667190637155505
Position 23097: 0.0006833198735099737
Position 34168: 0.000646059772143277
Position 25548: 0.0005941922598987604
Position 32394: 0.0005706817249326225
Position 26842: 0.0005127693951151977
Position 26653: 0.0003896710709563555
Position 830: 0.00036026100431077104
Position 2620: 0.0003489078079274035
Position 299: 0.00032989572710930064
Position 1952: 0.0003056726866661359
Position 3772: 0.00024204217155390103
Position 2407: 0.00022729438022548568
Position 1074: 0.00019944931420958056
Position 89: 0.00019821039695996621
Position 42: 0.0001817755866861311
Position 1761: 0.00017897064050975448
Position 21406: 0.0001733884526868904
Position 23587: 0.00017141916336806606
Position 552: 0.00013348408696853075
Position 23490: 0.00011273530720786201
Position 30447: 0.00010718259606932377
Position 24094: 8.757741774245501e-05
Position 4048: 7.720499256674073e-05
Position 934: 6.195608528886851e-05
Position 3469: 5.304706089939569e-05
Position 2492: 5.2087115327793096e-05
Position 853: 4.671113662821734e-05
Position 32690: 3.663701711460559e-05
Position 1718: 3.5555309150694025e-05
Position 22445: 2.9222178742865973e-05
Position 3968: 2.652805022503543e-05
Position 32169: 2.3398632789166808e-05
Position 23443: 2.2590986415074804e-05
Position 22421: 2.1712038738199685e-05
Position 32537: 2.0581840667160974e-05
Position 2243: 1.968614431521134e-05
Position 32978: 1.5416010983078992e-05
Position 24172: 1.3959884616978395e-05
Position 2196: 1.3764947009286445e-05
Position 3534: 1.28177290889247e-05
Position 23543: 1.2058586899086988e-05
Position 3884: 1.2008048225419122e-05
Position 399: 1.1517967490961662e-05
Position 3849: 1.0734478803943052e-05
Position 1001: 1.0339781564364558e-05
Position 218: 9.60840201611315e-06
Position 32304: 9.15525521373219e-06
Position 226: 8.537874794896322e-06
Position 32094: 7.27087662045119e-06
Position 32482: 6.4585160973282315e-06
Position 423: 5.960655197210138e-06
Position 943: 5.288241985523604e-06
Position 411: 4.845498810300373e-06
Position 33172: 3.920819428293192e-06
Position 32017: 3.855091972852996e-06
Position 31869: 3.8076795912193114e-06
Position 488: 3.641358174035263e-06
Position 32407: 2.527827059415052e-06
Position 33101: 2.000777544652865e-06
Position 1018: 1.4197028273271651e-06
Position 31838: 1.3923172228040026e-06
Position 1063: 1.3263185718061181e-06
Position 376: 1.2231064373496217e-06
Position 32378: 1.0569700176450418e-06
Position 490: 1.045641244836281e-06
Position 23: 1.022761306009837e-06
Position 445: 5.324771135565722e-07
Position 458: 4.301637896486875e-07
Position 842: 9.904450966064669e-08
Position 622: 7.703943368345808e-08
Position 863: 6.518674297688267e-08
Position 779: 4.284781356177812e-08
Position 734: 4.0895218637689595e-08
Position 649: 3.893710964710782e-08
Position 23213: 2.355008449044154e-08
Position 1171: 1.6931052974570375e-08
Position 23312: 7.757591322171942e-09
Position 113: 3.99849822280976e-09
Position 358: 2.337996550908445e-09
Position 32784: 5.395355813913026e-10
Position 651: 1.7802605536346245e-10
Position 812: 6.884997314556895e-11
Position 677: 2.9336055047261174e-11
Position 845: 2.7964770881931846e-11
Position 347: 3.511290983057047e-15
Position 381: 2.4744287479119476e-15
Position 333: 1.3427263597005108e-15
Position 363: 6.629029849301249e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 21326: 0.999999999999998
Position 31756: 0.9515653868203195
Position 23025: 0.951396127809453
Position 40638: 0.827024296203522
Position 7643: 0.7975759469229649
Position 23203: 0.6903575700966272
Position 46547: 0.6682817726284858
Position 30164: 0.647221635863047
Position 42182: 0.6002675571954569
Position 25886: 0.5825361819660211
Position 38491: 0.5124046457015169
Position 37380: 0.5000845274175671
Position 3524: 0.392189889250228
Position 11079: 0.3164152314722207
Position 22827: 0.31244982346906447
Position 29818: 0.3089613340113191
Position 12830: 0.27949366716740387
Position 8443: 0.24256554751143566
Position 21789: 0.21245503453711043
Position 22203: 0.1901940965516206
Position 3453: 0.17887327638424663
Position 18586: 0.17487451006756233
Position 30044: 0.17329769661113847
Position 30329: 0.160162061049072
Position 2868: 0.14570903917236608
Position 22766: 0.1432663400417193
Position 40125: 0.13911230979989533
Position 37064: 0.13872384112944097
Position 3381: 0.13205361532946217
Position 2619: 0.1314216627647069
Position 8749: 0.09855003824463208
Position 1186: 0.09420602615630681
Position 30585: 0.07523702206918863
Position 2871: 0.0719948690230672
Position 40465: 0.0712946196838743
Position 38718: 0.06995188333788745
Position 10621: 0.06258126200814966
Position 4763: 0.0616905401018212
Position 46999: 0.05922882501839499
Position 39769: 0.05507372616121051
Position 37093: 0.05442033444194271
Position 23442: 0.051449138740904767
Position 25936: 0.0513694827642779
Position 18646: 0.050419882657288556
Position 38602: 0.04206095232461548
Position 31719: 0.03954054591581748
Position 25787: 0.03874358994352298
Position 37079: 0.035534366914997007
Position 7620: 0.034908547076710386
Position 43841: 0.03458655594414949
Position 8985: 0.03424778124414727
Position 4504: 0.03413208567040437
Position 12208: 0.03193800150491152
Position 347: 0.029720384238683003
Position 46307: 0.029429546121960012
Position 30026: 0.02879990068257928
Position 37825: 0.02878932099317813
Position 3504: 0.02770437873350547
Position 43411: 0.026658749804271607
Position 46468: 0.026637624788990996
Position 30058: 0.026386216566868688
Position 578: 0.02462866653293514
Position 3941: 0.023433536898425766
Position 9731: 0.023425476396028214
Position 9142: 0.022779565177433566
Position 23865: 0.02211886974306297
Position 8095: 0.020011033222852838
Position 25766: 0.019794694075231243
Position 8125: 0.019359085127857677
Position 3401: 0.01843512867612923
Position 38505: 0.017172327537456063
Position 39740: 0.016939841369270348
Position 9626: 0.01653293148910735
Position 30738: 0.016068747420906294
Position 30346: 0.015809104458660357
Position 8809: 0.015739527402645816
Position 13975: 0.01492939670257377
Position 2441: 0.014819659871475705
Position 3491: 0.014509400471889759
Position 24732: 0.014460621923893125
Position 2907: 0.013961271853766732
Position 22248: 0.013931402504755126
Position 42094: 0.01389069278334311
Position 671: 0.013776063351826094
Position 46821: 0.013754872676402926
Position 2849: 0.013000030655277427
Position 3411: 0.012951603122576616
Position 4534: 0.012930445308436496
Position 10882: 0.012724449860226009
Position 24524: 0.012288738997767081
Position 3336: 0.012246465765448364
Position 4161: 0.011924443624576526
Position 4706: 0.011712146238253665
Position 1129: 0.011548725525064713
Position 38773: 0.01151572461076923
Position 23909: 0.011339627877734423
Position 8323: 0.011037356704800286
Position 24397: 0.010833075422155862
Position 3669: 0.010706057205106227
Position 29865: 0.009656192174342356
Position 2936: 0.009375596557607226
Position 298: 0.008841893451785418
Position 11075: 0.008763034934701633
Position 31771: 0.008725682124334874
Position 3237: 0.008304761474163848
Position 32634: 0.007884996225976422
Position 7551: 0.007847586705539773
Position 32162: 0.007715061519461112
Position 46837: 0.007600207615732615
Position 31518: 0.007553409938458249
Position 4606: 0.00737257472472952
Position 44837: 0.007151988203991622
Position 6551: 0.007078526213325847
Position 29100: 0.006947518216465439
Position 6529: 0.006783914617457311
Position 5304: 0.006709059165378617
Position 5045: 0.006672437179647592
Position 23971: 0.006653181726589096
Position 35636: 0.006354460968855035
Position 6841: 0.006241378270497003
Position 30363: 0.005942702602652033
Position 41647: 0.005748002126477366
Position 41673: 0.005744983825962255
Position 10751: 0.00568519436813015
Position 2411: 0.005678825764230337
Position 693: 0.0056683994520232
Position 32930: 0.005588018863232468
Position 2488: 0.005052299761051172
Position 918: 0.004988970466779087
Position 46884: 0.004956744766375601
Position 21681: 0.0048818809920458065
Position 35363: 0.004773481034377722
Position 37618: 0.004743115108450319
Position 5139: 0.004697490307273041
Position 42228: 0.0046099578975458706
Position 42437: 0.004609757076894704
Position 33243: 0.004579678719229121
Position 24763: 0.0043980294575303855
Position 22519: 0.004315217393042058
Position 32514: 0.004290359734909636
Position 3617: 0.0042779656652443395
Position 24594: 0.004057662450639211
Position 23005: 0.0040542463567311985
Position 41989: 0.003997350181117732
Position 7306: 0.003775725592276802
Position 8692: 0.003638809796576266
Position 25635: 0.0035799841067192693
Position 43642: 0.003499161009000284
Position 36312: 0.003493707893103043
Position 7269: 0.003491957883116941
Position 2678: 0.0034813249694690966
Position 3721: 0.003374344937783809
Position 8489: 0.0032277874442144666
Position 4565: 0.003192516285577742
Position 715: 0.003110824738933836
Position 3725: 0.0030817103963108232
Position 21582: 0.0030405813196961082
Position 4487: 0.0029602891720662303
Position 23394: 0.0029116356362208326
Position 2138: 0.00285524391832773
Position 2984: 0.002846429113644915
Position 8270: 0.002794975128883395
Position 2884: 0.0025713061055098914
Position 39597: 0.002535019052401303
Position 24717: 0.0024730961155357625
Position 3360: 0.0023895511433860758
Position 6554: 0.0023813703756448666
Position 33505: 0.0022625929038685797
Position 23995: 0.002148958279548818
Position 6424: 0.0020424640134596617
Position 1913: 0.0019177952824630136
Position 32555: 0.0019088776442310316
Position 8714: 0.0018848404088128796
Position 26724: 0.0018639438184945706
Position 27209: 0.0018564526025826298
Position 705: 0.0018368699420180927
Position 29692: 0.0017426095655926808
Position 1481: 0.0017187213888169223
Position 5488: 0.0017081639677243086
Position 24485: 0.0016981937764959682
Position 22852: 0.001684746647532966
Position 27222: 0.0016502682940208561
Position 30830: 0.0016056324407018596
Position 24605: 0.0015890964326451915
Position 493: 0.0015288370039658542
Position 23171: 0.001499967468702684
Position 35770: 0.0014978754539492663
Position 21794: 0.0014888318274322173
Position 5004: 0.001484121888500449
Position 31961: 0.0013924436302567387
Position 23421: 0.0013769304202136533
Position 26314: 0.0013347799286698725
Position 6884: 0.0012941034360858027
Position 2108: 0.0012846408986519975
Position 26298: 0.0012680648826559862
Position 1881: 0.0012356153957843038
Position 8635: 0.0012283582719586016
Position 3054: 0.0012271021571680174
Position 1517: 0.0012198481027891504
Position 3674: 0.0011373153832559446
Position 21912: 0.0011043259437694334
Position 2019: 0.0010538737233694376
Position 37393: 0.0009764457098090192
Position 23212: 0.0008775251673639464
Position 38421: 0.0008378706209617134
Position 35744: 0.000778792183997437
Position 3703: 0.0007754310934424323
Position 2446: 0.0007629153132548505
Position 626: 0.0007370159874836722
Position 43868: 0.0007229530470820231
Position 41254: 0.00072166071509427
Position 5475: 0.0007024995108301081
Position 3968: 0.0006988807474565861
Position 29167: 0.0006906211582316244
Position 588: 0.0006776038474496993
Position 27246: 0.0006680968274404941
Position 41105: 0.000659069319744336
Position 36010: 0.0006340884446758836
Position 2234: 0.0006089074706800455
Position 41869: 0.0006011256816180606
Position 33021: 0.0005957784907693614
Position 7701: 0.0005947830466109282
Position 33049: 0.0005912967077037407
Position 40864: 0.0005877781143172092
Position 2822: 0.0005693660761230749
Position 34065: 0.0005653496341977367
Position 3771: 0.0005525864303198178
Position 33449: 0.0005268999836216128
Position 2760: 0.0005091618621174206
Position 23234: 0.0005073742695426523
Position 23551: 0.0004938931793505497
Position 35792: 0.0004661173593076564
Position 41154: 0.00045856755375320323
Position 1959: 0.00045596885954427507
Position 2514: 0.0004535128330784352
Position 25424: 0.00044726433767452154
Position 44382: 0.00043107942583881
Position 38943: 0.00041147492196480354
Position 473: 0.00040201247112608653
Position 6392: 0.00035925931579833584
Position 23831: 0.0003592069575715146
Position 876: 0.00035475300787927663
Position 1427: 0.0003546856037390665
Position 1399: 0.0003448454303040888
Position 3790: 0.0003247209164953565
Position 39873: 0.0003207241723741693
Position 32729: 0.00031578385915317296
Position 41719: 0.00031450770656730825
Position 34924: 0.00029871264839431873
Position 39223: 0.0002894614544107318
Position 5435: 0.0002851002677643344
Position 1549: 0.00027470637092790145
Position 21498: 0.0002500141009643704
Position 2797: 0.00023797852686621948
Position 9597: 0.00023569320680030944
Position 34883: 0.0002235433587661286
Position 1918: 0.00022239326263147482
Position 26455: 0.0002154005042836891
Position 257: 0.0002104745651640579
Position 8904: 0.00020071446316493452
Position 2517: 0.00019971178748318872
Position 3734: 0.0001931488007271584
Position 1470: 0.00017773802135162786
Position 26613: 0.00017427056667266623
Position 1188: 0.0001701102029250356
Position 24552: 0.00017006373200927923
Position 34642: 0.00016584932053295153
Position 2589: 0.0001607491198592386
Position 303: 0.00015634296337399607
Position 25355: 0.000146927922224239
Position 2766: 0.00013780986547470345
Position 2574: 0.00013513658297911445
Position 33091: 0.00013072026195207241
Position 34047: 0.00012232319940162369
Position 2471: 0.00011830020518310944
Position 32042: 0.00010341795638283345
Position 36500: 9.084987169685085e-05
Position 1266: 9.052587158850728e-05
Position 31830: 8.295369598659822e-05
Position 34812: 8.29012432451328e-05
Position 1434: 7.505312016412597e-05
Position 32367: 7.404222174877882e-05
Position 1233: 7.362562582746293e-05
Position 36755: 6.92495061963792e-05
Position 1568: 6.210465040700535e-05
Position 36581: 6.110869656259497e-05
Position 21702: 5.775484454600565e-05
Position 36877: 5.744740150582717e-05
Position 33485: 5.4746571870119165e-05
Position 22654: 5.365271749633911e-05
Position 894: 5.2888114196582684e-05
Position 2275: 5.0736736873071563e-05
Position 848: 4.542691344576935e-05
Position 23344: 4.524993982698397e-05
Position 1452: 4.490883812358527e-05
Position 34990: 4.282085931080425e-05
Position 34778: 4.2765527990185e-05
Position 1645: 4.2466316189941596e-05
Position 3755: 2.8995345911709737e-05
Position 30560: 2.5611705054270137e-05
Position 1371: 2.3208600571245027e-05
Position 34351: 2.3132552001095544e-05
Position 34243: 2.2690402726234808e-05
Position 677: 2.21388950350451e-05
Position 31934: 2.097079715955833e-05
Position 1658: 2.000188201470068e-05
Position 33846: 1.8909739897064845e-05
Position 2236: 1.8802297806795145e-05
Position 2379: 1.8191886514026294e-05
Position 1485: 1.7184553024427054e-05
Position 1362: 1.61478948902111e-05
Position 31827: 1.6111050430871297e-05
Position 32299: 1.5940643073491742e-05
Position 634: 1.5306128356601375e-05
Position 32256: 1.4795676398913093e-05
Position 558: 1.4693039627333185e-05
Position 33304: 1.4332401346098941e-05
Position 32308: 1.4248486290098726e-05
Position 23869: 1.4208983813480316e-05
Position 32600: 1.4177894501475928e-05
Position 376: 1.3939572683465545e-05
Position 33387: 1.3108802526578077e-05
Position 925: 1.2626417138154694e-05
Position 23484: 1.2072383080384884e-05
Position 4663: 1.1963147093572213e-05
Position 842: 1.1488087299747786e-05
Position 32760: 1.0839532500077733e-05
Position 428: 1.0520385638945239e-05
Position 32245: 1.0494395499903902e-05
Position 2179: 1.0453672510041172e-05
Position 555: 9.320012354430503e-06
Position 1915: 8.837126564395061e-06
Position 595: 8.195405024887639e-06
Position 1886: 7.248956013249112e-06
Position 411: 6.374695580111003e-06
Position 499: 6.358511571935636e-06
Position 495: 6.329599966988671e-06
Position 24075: 5.139677621320013e-06
Position 32282: 5.11054645759427e-06
Position 1773: 4.94861111944042e-06
Position 1396: 3.927222376832768e-06
Position 142: 3.7888137262860795e-06
Position 1982: 2.60542301176162e-06
Position 32852: 2.4332749225077187e-06
Position 24020: 1.7936521867208181e-06
Position 1377: 1.758949739305581e-06
Position 748: 1.5902469043160519e-06
Position 863: 1.555213884034623e-06
Position 1524: 1.4893716445072128e-06
Position 32168: 1.3819130847596855e-06
Position 1274: 1.227048949565658e-06
Position 187: 1.2079582708587963e-06
Position 3145: 1.2018182793368553e-06
Position 32857: 1.002975866479226e-06
Position 32002: 9.978111258770308e-07
Position 758: 9.384471488877328e-07
Position 23257: 8.517685878345974e-07
Position 722: 7.609715939679782e-07
Position 3176: 7.025722038077576e-07
Position 32562: 6.751023924272067e-07
Position 731: 5.481464465080425e-07
Position 948: 5.170883771863733e-07
Position 32536: 5.115562006661257e-07
Position 891: 3.94936639635407e-07
Position 622: 3.7511463913673994e-07
Position 458: 3.400530482672318e-07
Position 394: 3.1757804440276217e-07
Position 1754: 3.1583230311087654e-07
Position 740: 2.631642507537192e-07
Position 522: 2.592075077465496e-07
Position 127: 2.2649853312915023e-07
Position 642: 1.9463503292389656e-07
Position 518: 1.795810255625431e-07
Position 878: 1.6998037553820519e-07
Position 560: 1.5918931995780943e-07
Position 538: 1.1761372225992054e-07
Position 155: 1.1076968116654501e-07
Position 32689: 8.659004036531812e-08
Position 124: 5.289868999198686e-08
Position 530: 4.9594444577373606e-08
Position 1732: 4.5214287565685997e-08
Position 163: 4.0400987839866855e-08
Position 1662: 3.577124481623989e-08
Position 1496: 3.366720420982725e-08
Position 2309: 2.8157643490703638e-08
Position 1096: 2.092525582163115e-08
Position 1554: 1.7249044516649895e-08
Position 160: 1.4840953539206365e-08
Position 1591: 6.1551999588901125e-09
Position 1585: 5.921190873994603e-09
Position 989: 4.365301818925972e-09
Position 1047: 3.6347383296760653e-09
Position 1961: 1.968564895098992e-09
Position 507: 1.3400338308826212e-09
Position 1318: 9.550723550521967e-10
Position 1071: 5.694602600039048e-10
Position 1137: 4.40428868925877e-10
Position 194: 2.125250119079992e-10
Position 174: 6.321543067705407e-11
Position 764: 2.141618433954702e-11
Position 532: 6.059227344270415e-12
Position 197: 5.90306562457216e-12
