Gene = TIMMDC1
Position 8886: 0.0003013462097269398
Position 20069: 0.00029607664695326965
Position 3882: 0.0002574787166763598
Position 9201: 0.00025321143808608985
Position 19671: 0.00024831514644437815
Position 2534: 0.00023461198940690178
Position 19533: 0.00023112048611972075
Position 22684: 0.00022833308717811013
Position 24014: 0.00022780010502918794
Position 1980: 0.00022232790255388506
Position 4215: 0.0002099936848342934
Position 2726: 0.00016958146373393046
Position 161: 0.00016879574913063913
Position 21538: 0.00016591427921520347
Position 19710: 0.00015913916172772343
Position 19901: 0.00015510815567007226
Position 2172: 0.00014733971381509372
Position 4773: 0.00013454163108888063
Position 2289: 0.00012253846595013871
Position 21168: 0.00011729071376542042
Position 18891: 0.00011651177911794975
Position 20222: 0.00011389713380331898
Position 5563: 0.00010238906787388437
Position 4767: 9.83430855944762e-05
Position 22436: 9.716142232948566e-05
Position 8555: 9.413001492272668e-05
Position 19698: 9.202767496378165e-05
Position 22275: 8.584957882983474e-05
Position 20277: 8.32504216342964e-05
Position 18908: 7.255503010905369e-05
Position 4860: 7.25169423342802e-05
Position 19155: 7.09614314194536e-05
Position 19761: 7.047124239022617e-05
Position 19833: 6.742182102129064e-05
Position 2221: 6.285513925420457e-05
Position 21307: 5.8855210891833475e-05
Position 582: 5.737270861570739e-05
Position 21266: 5.5797023606985115e-05
Position 6851: 5.532710371123947e-05
Position 11174: 4.9407836348765e-05
Position 586: 4.3415971593841734e-05
Position 6876: 4.241688910605245e-05
Position 5192: 4.113556577475811e-05
Position 14235: 3.855248134394152e-05
Position 3718: 3.6589300137712215e-05
Position 803: 3.6565872894069756e-05
Position 4815: 3.5822132160123574e-05
Position 19811: 3.3690668564026885e-05
Position 3742: 3.314722549735088e-05
Position 778: 3.3052540279278836e-05
Position 5532: 3.28044110775795e-05
Position 2075: 3.2766268694412746e-05
Position 4429: 2.8007756608419052e-05
Position 3462: 2.494253247320867e-05
Position 18829: 2.2801986424386513e-05
Position 309: 2.253965348145068e-05
Position 606: 2.086714570911785e-05
Position 17911: 1.9926376741841983e-05
Position 5297: 1.8749598181260228e-05
Position 1798: 1.8330461878868142e-05
Position 753: 1.7074697624828202e-05
Position 7016: 1.6671543152826494e-05
Position 17733: 1.6178958832922765e-05
Position 12578: 1.4859643824471691e-05
Position 8866: 1.3751453826128018e-05
Position 8843: 1.3378150046594188e-05
Position 5289: 1.2812118569973246e-05
Position 8911: 1.2440310450200015e-05
Position 12303: 1.2382117606590715e-05
Position 831: 1.1919033337632756e-05
Position 1067: 1.1151059696780719e-05
Position 1070: 1.0154008162272534e-05
Position 507: 1.014928495820926e-05
Position 13767: 9.985992765170222e-06
Position 1147: 9.734101371515783e-06
Position 9605: 9.070140919507428e-06
Position 8226: 8.279700908118053e-06
Position 5459: 8.279328381783035e-06
Position 845: 7.80414116051074e-06
Position 1252: 7.3833664284694656e-06
Position 14231: 7.033352063901756e-06
Position 11609: 6.37032371837152e-06
Position 7400: 5.949048001222093e-06
Position 5634: 5.925454561997546e-06
Position 980: 5.553342491097451e-06
Position 7019: 5.137248855873519e-06
Position 321: 4.863416181661342e-06
Position 5537: 4.848309869515002e-06
Position 13771: 4.5990581824300326e-06
Position 906: 4.117383300570194e-06
Position 5436: 3.996257003174804e-06
Position 318: 3.987040868559868e-06
Position 7232: 3.963065741649059e-06
Position 312: 3.4920423421946052e-06
Position 14788: 3.373301897201254e-06
Position 7070: 3.0972240450644745e-06
Position 342: 3.0545847354497903e-06
Position 11198: 1.9804466703666905e-06
Position 5812: 1.9279099153846883e-06
Position 9991: 1.8873117690260058e-06
Position 244: 1.7825281376191302e-06
Position 6703: 1.725707419138454e-06
Position 8656: 1.6913732994922945e-06
Position 6264: 1.4848842669331504e-06
Position 5878: 1.3658801405315692e-06
Position 7045: 1.3624694925742946e-06
Position 5155: 1.0294740872165982e-06
Position 5253: 1.023081866176826e-06
Position 9950: 9.699113145000751e-07
Position 6050: 7.405984536558037e-07
Position 8338: 5.565609088479492e-07
Position 6036: 5.136588340732794e-07
Position 7436: 2.9989747504096477e-07
Position 6301: 2.2120567626233253e-07
Position 6740: 8.082634056583789e-08
Position 6616: 4.79598645427473e-08
Position 6080: 4.2212037488690414e-08
Position 6092: 3.471619539107008e-08
Position 6095: 3.1478228975712286e-08
Position 452: 2.0273120250119407e-08
Position 1912: 2.002466256014063e-08
Position 2040: 1.9975659123895043e-08
Position 1431: 1.9740891983434107e-08
Position 1862: 1.4842606397382504e-08
Position 757: 1.3374150229852359e-08
Position 6114: 7.354116964934075e-09
Position 6416: 5.823042708351249e-09
Position 5840: 4.2827374115633936e-09
Position 5674: 1.5679387033162807e-09
Position 5788: 1.4628846307056924e-09
Position 6926: 1.1538730153510016e-09
Position 6170: 1.7608378970516589e-12
Position 6116: 8.944596583595366e-13
