Gene = DAP
Position 8659: 0.012873084164145078
Position 514: 0.012333345598255288
Position 5250: 0.010961543344196216
Position 22824: 0.010865195395003902
Position 27799: 0.010822763733928584
Position 13551: 0.010087051338359668
Position 11497: 0.009988614549931945
Position 14118: 0.00928898342910816
Position 3527: 0.008725169785512767
Position 21756: 0.00843401270876194
Position 1102: 0.007378775513656235
Position 4701: 0.007321917804481907
Position 12803: 0.007038646426104831
Position 22852: 0.00635027056492023
Position 7457: 0.006033259647596233
Position 6650: 0.0058967834117948405
Position 4134: 0.005717689843001027
Position 3543: 0.005617200790194002
Position 11597: 0.0055470461938867425
Position 15367: 0.00543997353875838
Position 642: 0.005085864752648083
Position 7470: 0.004963825379852271
Position 6361: 0.004912751085553887
Position 11177: 0.004910732689236094
Position 2029: 0.004702681902261679
Position 3750: 0.004549155143968225
Position 11474: 0.004543506813887296
Position 2304: 0.0037664759112719113
Position 15024: 0.003683806942457149
Position 6993: 0.003584980171523243
Position 5005: 0.0031856823676769527
Position 2034: 0.0030872274970266903
Position 27177: 0.002834762086749211
Position 413: 0.00245464167793772
Position 6890: 0.002435066307764712
Position 7400: 0.002418198785237423
Position 18399: 0.002335601740753036
Position 4520: 0.00208738563441225
Position 7121: 0.0019234952691623982
Position 5905: 0.0018934172206744372
Position 5806: 0.00184692206056806
Position 2743: 0.0017380972210036788
Position 663: 0.0017172641737387177
Position 8201: 0.001571706510976284
Position 971: 0.0012211589525908536
Position 8177: 0.0011400094070303864
Position 4119: 0.0010465103727548362
Position 292: 0.001037186740768694
Position 8351: 0.0009300025848087798
Position 8189: 0.0009216074184473141
Position 2211: 0.0008263714887025401
Position 6323: 0.00067867204203244
Position 13400: 0.0005532143933687323
Position 8120: 0.00042747213214343007
Position 6457: 0.0003800116078140835
Position 5596: 0.00034690262915479186
Position 5082: 0.00031123664889563346
Position 5584: 0.000290477340887613
Position 8172: 0.0002895061231486931
Position 8001: 0.0002615609592731013
Position 5449: 0.00025775551266539936
Position 574: 0.00016144834736617008
Position 14046: 0.00011676472642809096
Position 1140: 0.0001089717293885927
Position 1242: 6.626542580586607e-05
Position 508: 5.9610077358888745e-05
Position 1066: 4.531222768598465e-05
Position 848: 4.35995973953015e-05
Position 368: 4.223983787241971e-05
Position 1319: 3.3440609577865356e-05
Position 1052: 3.160336340197527e-05
Position 13591: 3.147729361813921e-05
Position 5649: 3.0321567286570004e-05
Position 5763: 2.158336989794324e-05
Position 1629: 1.886212298498117e-05
Position 623: 1.668286865019881e-05
Position 5781: 1.012027804986481e-05
Position 868: 7.726318947527101e-06
Position 1649: 7.358504724307249e-06
Position 2597: 7.130756354778066e-06
Position 764: 6.8186286494204675e-06
Position 2643: 6.6035213144031474e-06
Position 3020: 6.486585827406072e-06
Position 5666: 5.968139140230202e-06
Position 11: 5.764281898374763e-06
Position 651: 3.7479340407090487e-06
Position 800: 3.015202908378128e-06
Position 610: 2.7014966013831322e-06
Position 5299: 2.256271432568869e-06
Position 649: 2.211163510254195e-06
Position 206: 1.4592660723260299e-06
Position 646: 1.209838750403699e-06
Position 554: 1.187564863012103e-06
Position 1809: 1.1838207630133057e-06
Position 1442: 9.80416601271768e-07
Position 1755: 6.256192963213283e-07
Position 1768: 4.6037072268730494e-07
Position 1342: 4.001786027299437e-07
Position 1229: 3.8502445629849595e-07
Position 1273: 2.508090255741315e-07
Position 479: 9.891834573911296e-08
Position 937: 5.543275513780232e-08
Position 201: 5.956584653223671e-09
Position 689: 4.039276546379004e-09
Position 91: 6.615194309052147e-10
Position 45: 6.191516567412722e-10
Position 1152: 5.592655106541983e-11
Position 94: 5.04930479597823e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.9840243819246063
Position 27003: 0.8759152460542696
Position 4870: 0.8538640731274194
Position 10879: 0.6458889642112864
Position 15441: 0.6181999561105099
Position 1000: 0.39699868861543314
Position 10024: 0.3753912364044749
Position 7606: 0.27139264365733634
Position 16551: 0.23185763813096316
Position 13373: 0.20843614453842152
Position 15889: 0.18236215345874895
Position 9500: 0.17601449457678098
Position 7105: 0.17233077680317227
Position 8507: 0.16539782411402207
Position 16280: 0.15830916773410306
Position 13437: 0.145977272022982
Position 8854: 0.13862133089819131
Position 15392: 0.1360197400678931
Position 9115: 0.13548111150032555
Position 13399: 0.1309721043229931
Position 27607: 0.09635983888228436
Position 11678: 0.09507519446658548
Position 16187: 0.08785284360649144
Position 4940: 0.08436566254097867
Position 9118: 0.07902725017083577
Position 14202: 0.06894798745833812
Position 937: 0.06681706483710466
Position 8042: 0.0664597619290914
Position 6790: 0.06645875750533523
Position 21294: 0.051793060598156415
Position 23013: 0.051532271822676064
Position 4432: 0.04929946906892
Position 6830: 0.045844978684438945
Position 29506: 0.04563453950416308
Position 11308: 0.045569611219888895
Position 11901: 0.0443237112768711
Position 7399: 0.04247880916516198
Position 13441: 0.04166986967232032
Position 9472: 0.04016716729976132
Position 13240: 0.03916845082182715
Position 6262: 0.039046035657953025
Position 13346: 0.03885881590587233
Position 16258: 0.03538720121821782
Position 19926: 0.03440279804689287
Position 15265: 0.03246654854464364
Position 8697: 0.030459751978604996
Position 2096: 0.0290235468433575
Position 15802: 0.026450177469185262
Position 13308: 0.023033071430526825
Position 2162: 0.02225849724860877
Position 31095: 0.020240914680881045
Position 21037: 0.020189053470790305
Position 2429: 0.01969839492569369
Position 6849: 0.01783143411374193
Position 4269: 0.01767670467152961
Position 20775: 0.016704305376106527
Position 22706: 0.015704652769984437
Position 6010: 0.015146074824388426
Position 1877: 0.014341438899792298
Position 2643: 0.01432204160290398
Position 16508: 0.014056477071567876
Position 4087: 0.013337526455025369
Position 21204: 0.013164871567491071
Position 966: 0.013120439524876877
Position 2249: 0.012660490994061045
Position 13938: 0.012044681978296985
Position 16334: 0.01148778688572344
Position 3363: 0.010355308759229832
Position 29392: 0.009893556475963357
Position 11777: 0.009684463609529596
Position 27512: 0.009345075542026134
Position 13527: 0.009275487002969585
Position 4583: 0.009233927090298343
Position 7609: 0.00922231167774616
Position 15445: 0.008989856614832611
Position 14205: 0.008840277652951532
Position 6811: 0.00878537174808996
Position 12886: 0.00873469241571373
Position 13263: 0.008696010572160164
Position 21602: 0.00843401270876194
Position 4090: 0.008306038757823238
Position 13504: 0.007932368469347091
Position 15783: 0.007726217471511482
Position 11070: 0.007481725921661525
Position 9546: 0.007236105760531353
Position 3467: 0.0071524133277621575
Position 2303: 0.007117879640114743
Position 12707: 0.007038646426104857
Position 5139: 0.005716780970894099
Position 5135: 0.005185214843801937
Position 1928: 0.005099893144441096
Position 2252: 0.005005258714862468
Position 20935: 0.0047921412323772795
Position 22768: 0.004668256350160336
Position 1980: 0.004491652170056109
Position 4385: 0.004467604618197541
Position 11029: 0.004202073620827336
Position 14234: 0.004060672867857025
Position 800: 0.0034192166266590277
Position 4118: 0.0033725541068414773
Position 12953: 0.0032550145714351853
Position 13413: 0.0032280479700208683
Position 11032: 0.0031957760268601807
Position 12866: 0.0031404659826606875
Position 18747: 0.002935146398825035
Position 4039: 0.002878883248613412
Position 17305: 0.002810795753909902
Position 7434: 0.0027543665292443353
Position 5727: 0.002670799238784679
Position 7885: 0.002658274000893578
Position 4680: 0.0026529139375691384
Position 4435: 0.002499487831735489
Position 10933: 0.0023691983575021835
Position 878: 0.002183402664921642
Position 9612: 0.002082614499239117
Position 2278: 0.002081121311863319
Position 1851: 0.0020624146499362006
Position 13417: 0.0019995671319366116
Position 14173: 0.0018870959526457007
Position 4203: 0.001837720398557636
Position 764: 0.0018317084341876936
Position 17096: 0.0016885524596144163
Position 6510: 0.0016885316405118541
Position 4677: 0.0015811548994154397
Position 780: 0.0015429784070690761
Position 18179: 0.0015063122320863583
Position 4874: 0.0014620016145571986
Position 14987: 0.0013831939442716706
Position 14811: 0.0012815160246640684
Position 5522: 0.0012400040538024727
Position 15283: 0.0012309233883596403
Position 15673: 0.0012218379526056063
Position 2572: 0.0011606675834642415
Position 9397: 0.001096852125926369
Position 18319: 0.0010953350638759777
Position 4840: 0.0010348240064492222
Position 7370: 0.0010193843242389089
Position 15007: 0.001019096973521407
Position 2596: 0.0009608364668540228
Position 2665: 0.0009530197179466566
Position 19632: 0.0009352930489081845
Position 8252: 0.0009300025848087809
Position 2516: 0.0008878338062713267
Position 1006: 0.0008784349274484651
Position 13900: 0.0008299889788048484
Position 2696: 0.0007760144205693269
Position 3518: 0.0007441837981465614
Position 13377: 0.0007054496748968996
Position 4903: 0.000690943646388915
Position 7037: 0.0006537069439139203
Position 6568: 0.0006237954336206485
Position 2511: 0.0006147874490089407
Position 16936: 0.0005022817069999187
Position 4341: 0.00047036823320229643
Position 2353: 0.00045544732184749927
Position 6413: 0.00044667648027371074
Position 14090: 0.000395865077363944
Position 17001: 0.0003821762742725048
Position 5896: 0.0003724113788723883
Position 14010: 0.00035292160868141865
Position 3614: 0.00033225687918650285
Position 2615: 0.0003249731334495629
Position 17870: 0.0003124194568220574
Position 2458: 0.0003111847639883541
Position 3548: 0.00030736295534993077
Position 820: 0.00030085404881064273
Position 14079: 0.00029416327104020754
Position 1211: 0.00028131889537957503
Position 2098: 0.00027765118522377904
Position 4701: 0.00025976141271934666
Position 7856: 0.0002457927053331794
Position 7637: 0.00022359239334113285
Position 5111: 0.00020695505631396704
Position 13736: 0.0002068911562636929
Position 14253: 0.00020601781426696816
Position 13267: 0.00019878013017419013
Position 17450: 0.00019474641340734182
Position 16794: 0.00018447991986695087
Position 1801: 0.00018137024467168304
Position 6530: 0.00017138974882950522
Position 2536: 0.00014458418361169037
Position 1143: 0.00014159647639886392
Position 8069: 0.00012357195058013135
Position 885: 0.00011735876843228557
Position 4743: 9.988270726207678e-05
Position 6617: 8.962984190968908e-05
Position 5474: 8.149737034290928e-05
Position 6695: 7.862706827579472e-05
Position 15685: 7.4593534210795e-05
Position 393: 6.536589544979703e-05
Position 8159: 6.323347498423899e-05
Position 5291: 5.561258273255393e-05
Position 4761: 5.2221539717106273e-05
Position 5549: 4.900835368854538e-05
Position 10767: 4.8862273909182087e-05
Position 15049: 4.6932435148695896e-05
Position 5370: 4.553535838048724e-05
Position 7640: 4.0131255806950044e-05
Position 13761: 4.0099894389491474e-05
Position 2210: 2.518698655575767e-05
Position 1564: 2.2248479334088817e-05
Position 5761: 2.2058999502046122e-05
Position 1904: 1.636163932873359e-05
Position 1101: 1.4048073890421363e-05
Position 13609: 1.3353966675314224e-05
Position 13305: 1.2511667609012863e-05
Position 529: 1.1804622177376408e-05
Position 6992: 1.0768298470653933e-05
Position 5685: 9.790890194473534e-06
Position 425: 9.754340380186873e-06
Position 5317: 9.221421992807738e-06
Position 2321: 8.79437590686632e-06
Position 1622: 8.641312670615337e-06
Position 2021: 7.187266845101047e-06
Position 677: 6.2803653890694836e-06
Position 706: 6.199639284781789e-06
Position 1940: 6.118364214067295e-06
Position 412: 5.52625522031806e-06
Position 2186: 5.37614642889979e-06
Position 1251: 4.96508594596348e-06
Position 1149: 4.1621128498510215e-06
Position 1254: 3.3399752377325027e-06
Position 5803: 3.2446923537621888e-06
Position 1223: 3.050093905914243e-06
Position 2124: 2.112844024084494e-06
Position 363: 1.99104213300644e-06
Position 897: 1.6103629281800647e-06
Position 2878: 1.5367595306767291e-06
Position 5066: 1.5259052129150407e-06
Position 844: 1.4794604120119806e-06
Position 2838: 1.4241418008014739e-06
Position 1135: 1.397404501604741e-06
Position 5753: 1.2433310181595534e-06
Position 2483: 1.2305084871993764e-06
Position 437: 1.2028579869799979e-06
Position 2254: 1.1788407219109325e-06
Position 1111: 1.1226874951085086e-06
Position 344: 1.068752393810282e-06
Position 2647: 1.0545761677656272e-06
Position 2858: 1.05157121324669e-06
Position 2898: 8.572550890699068e-07
Position 2788: 8.56585667133026e-07
Position 410: 7.881414625446802e-07
Position 2835: 7.602725264782502e-07
Position 2052: 6.938279375520572e-07
Position 2671: 5.785169821550126e-07
Position 679: 4.975028112487895e-07
Position 477: 4.501961037299043e-07
Position 5321: 4.262791829456244e-07
Position 14218: 3.725833582071523e-07
Position 1121: 3.4629651568085443e-07
Position 491: 2.740246111821759e-07
Position 1585: 1.511747682173188e-07
Position 894: 1.255194605292471e-07
Position 434: 6.650555633193228e-08
Position 1058: 5.078399305886361e-08
Position 713: 5.061934117843893e-08
Position 554: 3.4137084456828834e-08
Position 1386: 3.218638400191206e-08
Position 1345: 2.4454333216406302e-08
Position 5151: 1.8301243695485324e-08
Position 839: 1.6251331863709564e-08
Position 854: 1.494425741652729e-08
Position 598: 1.0444740475197403e-08
Position 356: 7.243925915427463e-09
Position 574: 5.039056123968288e-09
Position 607: 4.600758235843955e-09
Position 447: 3.802889566269732e-09
Position 619: 2.743841120635021e-10
Position 600: 2.512171813280551e-10
Position 626: 1.6783714324183238e-10
Position 642: 9.501354660809557e-11
Position 629: 8.635757797252919e-11
Position 615: 7.183197216817758e-11
Position 632: 6.977049250713242e-11
Position 646: 6.8644225744502e-11
Position 687: 5.1473165117988295e-11
Position 623: 3.1966035711785504e-11
Position 1061: 1.54993793356258e-11
Position 161: 1.2286218700168435e-11
Position 222: 1.1741759542443384e-11
Position 1021: 1.0341739073346144e-11
Position 1037: 1.01448019293036e-11
Position 848: 7.2677981624925525e-12
Position 132: 6.614719631767932e-12
Position 858: 6.164233698396864e-12
Position 1152: 4.8940296275559066e-12
Position 1342: 3.8096276172740766e-12
Position 1268: 3.0636847923443175e-12
Position 191: 2.2141334620885442e-12
Position 865: 3.1630641914028346e-14
Position 231: 2.4243383493075244e-16
