Gene = LDLRAD1
Position 4166: 0.00025994668987938956
Position 7249: 0.00024863319121211293
Position 6584: 0.00021190761568670705
Position 1072: 0.00019995013716450725
Position 7855: 0.00019005124457099974
Position 4401: 0.00016652993411692593
Position 1210: 0.0001574119035125791
Position 1151: 0.00015333776955795374
Position 4596: 0.00015037252410332074
Position 1452: 0.00014765442554463162
Position 4360: 0.00014030316522758792
Position 2143: 0.00012798352437723453
Position 1859: 0.00012724030572438137
Position 4735: 0.00011955782377675632
Position 1436: 0.00011616567371429825
Position 2571: 0.00010920125315776698
Position 2701: 0.00010909843070033077
Position 1318: 0.00010517573134757408
Position 334: 9.396322840840343e-05
Position 451: 7.342176407267208e-05
Position 6453: 4.919602012862263e-05
Position 577: 4.5240330396967523e-05
Position 6783: 4.1256285054641396e-05
Position 1846: 1.6971954118537135e-05
Position 6767: 1.4763604442114425e-05
Position 1484: 1.3554984220954419e-05
Position 229: 1.1551350493680543e-05
Position 1417: 1.0795936150192883e-05
Position 1313: 9.664572405313308e-06
Position 2075: 9.49745010804614e-06
Position 1685: 8.418038288150324e-06
Position 614: 7.092855141606132e-06
Position 341: 4.563858946026313e-06
Position 65: 3.7136820843182594e-06
Position 215: 3.4760256535345337e-06
Position 222: 2.970969053868901e-06
Position 296: 2.331755811753171e-06
Position 593: 2.232331787158861e-06
Position 788: 1.4435497492971004e-06
Position 133: 1.3948167041105154e-06
Position 579: 6.64975634711156e-07
Position 1422: 5.924251868223403e-07
Position 1466: 5.905176786393632e-07
Position 515: 5.336572664801674e-07
Position 1109: 4.235182802837101e-07
Position 935: 3.7401129857124283e-07
Position 637: 3.3154039416062144e-07
Position 2708: 3.312451460892452e-07
Position 62: 2.948870745376623e-07
Position 294: 2.5791519666062123e-07
Position 590: 2.2029343028413606e-07
Position 874: 1.7423724226854137e-07
Position 883: 1.4283290460217207e-07
Position 811: 4.8544594852087456e-08
Position 130: 3.0077337889009438e-09
Position 48: 4.3602706388325034e-10
Position 82: 3.065622923726361e-10
Position 150: 2.331722043219862e-10
Position 1026: 1.4237122813273062e-10
Position 99: 1.2792409852873898e-10
Position 116: 9.730497035504646e-11
Position 328: 7.62723275467175e-15
Position 268: 5.085790722016369e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 4798: 0.8153303895453853
Position 8472: 0.749304687315766
Position 7719: 0.7316892833454559
Position 3765: 0.5023855019495569
Position 5849: 0.4525018819355345
Position 5573: 0.35611807482902796
Position 8999: 0.332380821998022
Position 5880: 0.2848400032434377
Position 4268: 0.18602539347418584
Position 702: 0.17994633844017116
Position 7961: 0.14972690548235304
Position 7668: 0.14862472104766766
Position 2142: 0.10098074651162785
Position 5828: 0.09246038586088463
Position 5905: 0.07590543070732583
Position 8856: 0.07085078290194692
Position 3768: 0.05962298013259212
Position 7271: 0.05960712774808352
Position 9058: 0.052870240144433645
Position 5601: 0.04725231954803094
Position 3237: 0.04650258731953692
Position 8365: 0.0438183072202457
Position 7286: 0.0389239839850405
Position 7206: 0.03412969618010272
Position 6979: 0.028516192464518933
Position 9103: 0.027371571889869644
Position 6101: 0.025827261622194408
Position 4300: 0.022868697069104993
Position 8054: 0.021395310871947373
Position 7157: 0.02022007910084159
Position 7230: 0.018056311906472597
Position 7348: 0.01761789869739474
Position 2735: 0.015170538664402088
Position 7637: 0.014874053765340924
Position 3993: 0.01478259509210428
Position 3234: 0.01386244727751869
Position 7573: 0.012710103090823169
Position 7079: 0.0111018904016703
Position 9279: 0.011041475698964454
Position 8178: 0.010951033978020558
Position 4139: 0.010409005698022333
Position 3194: 0.010277201602406832
Position 604: 0.00989406485641322
Position 998: 0.008731726512072527
Position 2614: 0.008380184652863934
Position 1607: 0.008004277012191975
Position 5088: 0.007262357787230546
Position 3715: 0.006882215232780659
Position 2639: 0.006787478363082291
Position 8718: 0.006431380205609626
Position 7172: 0.005968981789626137
Position 3147: 0.0057467386663189604
Position 6385: 0.005486599047614756
Position 8426: 0.0051862647850804775
Position 7531: 0.005166189407616313
Position 292: 0.0051207422786404
Position 8887: 0.004675593759002128
Position 3400: 0.004615472952995512
Position 6308: 0.004525783367517954
Position 1189: 0.004457879512298208
Position 6067: 0.0035097769293326326
Position 3438: 0.0034168058593022467
Position 5754: 0.0034034391187137423
Position 6436: 0.0033575884881126058
Position 9078: 0.0033020153278206267
Position 474: 0.0029952972277604044
Position 2811: 0.0029738965247878284
Position 651: 0.002675000272961474
Position 6279: 0.002615325908163552
Position 4347: 0.002603162422760944
Position 933: 0.0024115652172891637
Position 6332: 0.0023218203184910587
Position 2738: 0.0023113510924078575
Position 2158: 0.0020621447437900054
Position 3586: 0.0018453800543984597
Position 3358: 0.001662114128979167
Position 3536: 0.0015948175618681756
Position 6407: 0.0015864456532059584
Position 5676: 0.0014859683919776095
Position 458: 0.0014515350382303719
Position 2209: 0.0012937614521377132
Position 3631: 0.0012392271751149053
Position 6203: 0.0012260096198600087
Position 8038: 0.001172235392895876
Position 4333: 0.001122090587129149
Position 320: 0.0011170617344524625
Position 3109: 0.0010310081562582155
Position 1160: 0.0009194013188890739
Position 8498: 0.000866957107244219
Position 3894: 0.0007994778610258674
Position 1351: 0.0007818948226046203
Position 3297: 0.0007588210071145315
Position 6253: 0.0007520563316267954
Position 736: 0.0006793374904767266
Position 6018: 0.0006553911843732558
Position 5925: 0.0005833749022586916
Position 6114: 0.0005830984698639192
Position 8080: 0.0005663244628731285
Position 3413: 0.0005606341663183755
Position 859: 0.0005518249216703241
Position 7041: 0.0005508309966601637
Position 6706: 0.0005478741650788423
Position 3381: 0.0005404864323445813
Position 8100: 0.0005276554874634717
Position 1547: 0.0005229031008677981
Position 8023: 0.0005227410812029954
Position 6874: 0.0004941995689778019
Position 8103: 0.0004313140192425234
Position 123: 0.00041844123724543594
Position 894: 0.0004141038132609494
Position 2570: 0.000332579622497719
Position 4872: 0.0003175209106503597
Position 5218: 0.00031539938058620687
Position 5921: 0.00031211298964608684
Position 8949: 0.0003090867128125212
Position 106: 0.0002971744409561904
Position 9223: 0.00029394150740169367
Position 3198: 0.0002853417018635766
Position 1125: 0.00027647732052221355
Position 358: 0.0002707097957212219
Position 708: 0.00023032214428485856
Position 5394: 0.0002235962412136067
Position 970: 0.00020283657932794837
Position 4192: 0.00019257851281216038
Position 145: 0.00013472854612607343
Position 2057: 0.0001346433801878155
Position 706: 0.00013307845769021119
Position 4160: 0.00012934434035494812
Position 5307: 0.00011896138623741109
Position 4306: 0.00011037613180249588
Position 2343: 0.00010546501877693165
Position 506: 0.00010423078455736478
Position 6140: 8.723148457628676e-05
Position 542: 8.239461357578305e-05
Position 1935: 8.213928871155876e-05
Position 6798: 7.957002957337836e-05
Position 5353: 7.891722266754624e-05
Position 5246: 7.213199525928821e-05
Position 6747: 6.978038603797248e-05
Position 2534: 6.762409019672604e-05
Position 502: 6.234837184628345e-05
Position 614: 5.546452488847553e-05
Position 508: 5.4659492111908745e-05
Position 1645: 5.2727352600201774e-05
Position 408: 5.238259180682797e-05
Position 8432: 5.2348995998356186e-05
Position 1034: 5.134676613428384e-05
Position 1501: 4.515898074856722e-05
Position 1165: 4.251248126965058e-05
Position 1109: 4.1976456331509444e-05
Position 416: 4.114107724714189e-05
Position 8446: 4.106953820540074e-05
Position 1192: 3.478775393085653e-05
Position 2070: 3.272920773713429e-05
Position 568: 3.132323393484132e-05
Position 157: 2.9551393582421312e-05
Position 432: 2.7284517689832678e-05
Position 3558: 2.6939568329387553e-05
Position 804: 2.648179522575958e-05
Position 673: 2.6332896876503198e-05
Position 177: 2.512933168601386e-05
Position 658: 2.381672242699766e-05
Position 1507: 2.1444822048321283e-05
Position 128: 1.976699001121562e-05
Position 1774: 1.6984735960880897e-05
Position 8453: 1.4093620756936104e-05
Position 447: 1.239371204779056e-05
Position 1755: 8.107805806755347e-06
Position 333: 7.78083193475983e-06
Position 360: 6.901758430730718e-06
Position 485: 5.769012240780714e-06
Position 1068: 5.537045723194623e-06
Position 1313: 5.19568212124789e-06
Position 299: 5.19097021571676e-06
Position 482: 5.020704997550285e-06
Position 2177: 4.801988374525585e-06
Position 8074: 4.726301507983093e-06
Position 2226: 4.052058443975643e-06
Position 141: 4.0414759579229696e-06
Position 1579: 3.3836585570728717e-06
Position 328: 2.670970469859053e-06
Position 1016: 2.385560395650682e-06
Position 435: 2.0141825327360605e-06
Position 1525: 1.5905550314725399e-06
Position 262: 1.5904729512444695e-06
Position 367: 1.480609525549718e-06
Position 1667: 1.4336091196293964e-06
Position 253: 1.2858435431089542e-06
Position 363: 1.218856411514028e-06
Position 1627: 1.1509484604350057e-06
Position 405: 1.0456600966384897e-06
Position 6078: 1.0122209693813503e-06
Position 225: 9.477268697201704e-07
Position 162: 6.956280472260736e-07
Position 194: 5.882870394015039e-07
Position 111: 4.622215015552194e-07
Position 215: 4.617802992612611e-07
Position 3457: 4.5539669171739125e-07
Position 8409: 4.389085382851016e-07
Position 196: 4.3725686233983336e-07
Position 422: 3.3782205937213545e-07
Position 222: 2.6545969883047034e-07
Position 520: 2.480609892749368e-07
Position 245: 2.1359140894947406e-07
Position 113: 1.7728521442470237e-07
Position 906: 1.387794211524923e-07
Position 781: 1.3652498437014359e-07
Position 378: 1.3471076375261094e-07
Position 375: 1.267563143932756e-07
Position 392: 1.234216685732579e-07
Position 918: 1.1805865759989279e-07
Position 515: 1.175146705145355e-07
Position 754: 1.1152853390200661e-07
Position 493: 1.0319036474293139e-07
Position 90: 6.767854440915005e-08
Position 341: 6.540956434925757e-08
Position 1356: 6.468227544363716e-08
Position 1195: 5.19463806529652e-08
Position 383: 4.564214945548556e-08
Position 748: 4.332909018375155e-08
Position 147: 4.2825807156370855e-08
Position 94: 4.215274928982603e-08
Position 130: 2.1506607631220836e-08
Position 526: 1.689502468261301e-08
Position 385: 9.954987848492138e-09
Position 212: 8.746525897783363e-09
Position 487: 6.392194362369742e-10
Position 227: 1.833846423467574e-10
Position 164: 1.8040234730488658e-10
Position 96: 1.5610956328137552e-10
Position 1392: 1.1227260389242331e-10
Position 229: 1.576341303974906e-12
