Gene = CDV3
Position 10393: 2.6039525913795754e-05
Position 746: 2.4735132806963726e-05
Position 1345: 2.005815149994127e-05
Position 1135: 1.7782895761400446e-05
Position 636: 1.3795902484437502e-05
Position 854: 9.025339774355838e-06
Position 959: 8.64582290344385e-06
Position 439: 5.4115728530942626e-06
Position 127: 5.399268289141251e-06
Position 1030: 5.355240914278287e-06
Position 887: 5.321420425629429e-06
Position 546: 4.644294973153975e-06
Position 1442: 4.024302035691977e-06
Position 2104: 3.594800037164204e-06
Position 1856: 3.5278359651881407e-06
Position 889: 2.8121283467829103e-06
Position 945: 2.7145159172699037e-06
Position 2145: 1.997444155393636e-06
Position 12152: 1.5842445887148528e-06
Position 1757: 1.5155119543781484e-06
Position 11120: 1.2937241372843411e-06
Position 4190: 1.0704392991753704e-06
Position 982: 9.660077496444218e-07
Position 1244: 8.675405180665775e-07
Position 11115: 8.647596310369907e-07
Position 163: 6.472810650396967e-07
Position 11158: 6.274845316216481e-07
Position 1447: 4.618794966772748e-07
Position 1033: 4.2557375634845356e-07
Position 1396: 1.6108628757576937e-07
Position 10508: 1.2935900403707908e-07
Position 11428: 1.2018366412557108e-07
Position 10543: 9.797511115433272e-08
Position 204: 7.844370528902286e-09
Position 835: 3.238196507745043e-09
Position 31: 2.3877816071584763e-09
Position 11: 7.227397422022301e-10
Position 770: 1.4789040212907976e-10
Position 58: 3.4379043514462152e-12
Position 868: 2.4759182614402037e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10271: 0.797115908918145
Position 1308: 0.7691700082496762
Position 10546: 0.34339577557486267
Position 14165: 0.2906616115604838
Position 12890: 0.2820865530334537
Position 12838: 0.2515902743612851
Position 8285: 0.22833194342439853
Position 10274: 0.2026670219729409
Position 16467: 0.13459506036993088
Position 12832: 0.1179571481545
Position 11666: 0.08884835671591668
Position 12875: 0.07814100336251767
Position 15972: 0.07394999736139249
Position 14064: 0.06803042590780332
Position 14622: 0.059805666462335004
Position 14866: 0.05846668048528189
Position 5176: 0.051344350663964824
Position 14408: 0.04693350911487938
Position 8839: 0.03973059018681129
Position 10654: 0.038732040873847164
Position 1276: 0.03150584193547936
Position 13431: 0.031102659118989517
Position 10574: 0.027116634666859606
Position 13428: 0.026649755848975783
Position 8982: 0.02469245246514485
Position 4447: 0.021492342980129253
Position 13362: 0.020927030789505387
Position 8238: 0.020902417069427904
Position 1151: 0.020611568220162885
Position 7723: 0.019731567433877925
Position 15937: 0.01839727168766872
Position 14375: 0.018240726987679076
Position 15821: 0.017922272077986554
Position 15415: 0.01787754265459062
Position 9718: 0.017672649149612706
Position 15134: 0.016321568231414414
Position 1242: 0.016141244303383345
Position 14100: 0.01446414985940621
Position 6361: 0.013438721427395472
Position 4989: 0.01259573596858763
Position 6391: 0.012481086064304052
Position 14655: 0.012399592049330213
Position 7793: 0.012386451620334901
Position 2212: 0.010153359954432879
Position 13496: 0.009673993480377684
Position 2011: 0.00862936259583481
Position 13580: 0.008132320352700966
Position 13255: 0.00812080726636136
Position 13737: 0.0080630657633541
Position 11345: 0.007943709915856748
Position 7695: 0.007631897108674307
Position 16264: 0.007460712774804597
Position 6409: 0.0074093604717746534
Position 10438: 0.007038506847978172
Position 14124: 0.006733856331716836
Position 10986: 0.006364678538018539
Position 10897: 0.006097914166312684
Position 13927: 0.005797932601494441
Position 12680: 0.0057956211250479155
Position 15215: 0.005792571505202101
Position 10596: 0.0057610451983040045
Position 16371: 0.005440057932842189
Position 5130: 0.005319003455882385
Position 5606: 0.005311343047282538
Position 15695: 0.005181462357330108
Position 13080: 0.005157136293651931
Position 15784: 0.004868763921609201
Position 2045: 0.00483995820402459
Position 15678: 0.0047402509880530765
Position 1258: 0.004665073641285403
Position 1973: 0.00460150064306091
Position 4286: 0.004547726322686651
Position 14256: 0.004514940773608938
Position 13039: 0.004303951308666766
Position 8815: 0.003959250986789402
Position 5253: 0.0038652237484430563
Position 1071: 0.003760918829548412
Position 1827: 0.003519174075785692
Position 12963: 0.0034932770905192097
Position 14767: 0.003458069277736029
Position 8320: 0.003426612188200194
Position 7850: 0.003334174990060699
Position 10511: 0.003201787403287961
Position 15542: 0.0031396439780354076
Position 15101: 0.003126306367448804
Position 5228: 0.002989141357124979
Position 4467: 0.00265935054773004
Position 9217: 0.002527394383597014
Position 15387: 0.002404313170813184
Position 12266: 0.0023858423636793275
Position 11024: 0.002377933470808196
Position 10660: 0.002235361106707156
Position 14241: 0.0022022675258353175
Position 14008: 0.00218050292055828
Position 2077: 0.002062681110933431
Position 13329: 0.001991874191871909
Position 3654: 0.0019760097767676705
Position 12601: 0.0019090070977270633
Position 2182: 0.001839073775495036
Position 933: 0.0018297804016861729
Position 2963: 0.0017896977832975497
Position 7263: 0.001760481159749232
Position 10014: 0.0016377609689980407
Position 12410: 0.0015721162591709147
Position 11662: 0.0015720512150135717
Position 936: 0.0014942204203656805
Position 4077: 0.0014887993092065034
Position 1466: 0.0014746635072628125
Position 12720: 0.0014732254851974758
Position 4304: 0.0014629262483456709
Position 14884: 0.0014215926375654125
Position 6307: 0.001412661802145243
Position 4012: 0.0014005242935479416
Position 4134: 0.0013942217210590863
Position 4029: 0.0013897304203978186
Position 7852: 0.0013754849543111901
Position 8247: 0.0013665039250874672
Position 12460: 0.0012350134275654287
Position 14351: 0.001231938569361819
Position 11295: 0.0012215040670318766
Position 12180: 0.0012200825333300515
Position 14343: 0.0012149440617390001
Position 3840: 0.0011332737706673242
Position 2148: 0.0010965706176746706
Position 11054: 0.001093719886223724
Position 13298: 0.0010780205869926071
Position 13107: 0.0010495676794385774
Position 528: 0.001047892347757544
Position 821: 0.0010293321244255493
Position 11493: 0.0009788394845375481
Position 3137: 0.0009242675591812236
Position 2103: 0.0009145716772417901
Position 1493: 0.0008829380989840903
Position 11369: 0.0008620344844683987
Position 4282: 0.0008403056919130388
Position 5343: 0.0008173968057039541
Position 6266: 0.0008039001611159784
Position 2727: 0.0007775306771911015
Position 4032: 0.000751288266305818
Position 10495: 0.0007209717398993842
Position 691: 0.0007136304157253859
Position 4792: 0.0007039503196783931
Position 4052: 0.0006984083582784098
Position 11351: 0.000691190275210681
Position 10444: 0.0006835406950281972
Position 3162: 0.0006828323333798852
Position 8368: 0.0006587488839497295
Position 3974: 0.0006087665196243274
Position 14747: 0.0006021888954215544
Position 5069: 0.0005563528052472845
Position 14900: 0.000555376128841663
Position 13912: 0.0005332377713359629
Position 15423: 0.0005255592394465473
Position 6538: 0.0004973234082933043
Position 14076: 0.0004794011599344877
Position 3675: 0.000478568841179076
Position 15309: 0.00047755180128776677
Position 14289: 0.0004754242593419772
Position 13086: 0.0004576000883608927
Position 5653: 0.0004434525095804928
Position 359: 0.00043084701343255654
Position 1469: 0.00041423918808240214
Position 1798: 0.00041146981337755723
Position 13377: 0.00040024665981787096
Position 13680: 0.000399114101409063
Position 11520: 0.00038420032037068307
Position 2743: 0.00037750732385942334
Position 2242: 0.0003638670087404158
Position 1098: 0.00035314090257022385
Position 1547: 0.0003419354748738654
Position 6294: 0.00033771618025195746
Position 2759: 0.0003188868755955282
Position 13222: 0.0003117641183328283
Position 2263: 0.00029569595108664933
Position 1551: 0.0002955444156838196
Position 2768: 0.00029449202455116106
Position 11073: 0.00029103760640879326
Position 3001: 0.0002838460134362742
Position 1782: 0.0002776106448467763
Position 1576: 0.00027052689850716867
Position 14420: 0.0002589321481013025
Position 11251: 0.00025608655385830437
Position 3893: 0.00022747569522298035
Position 5795: 0.00020136245785990238
Position 3299: 0.0001937543176484455
Position 3005: 0.00019256148246757306
Position 14028: 0.00018941497263470102
Position 5433: 0.00018348406584719958
Position 10695: 0.00018210323888500805
Position 10675: 0.0001817348833980031
Position 2417: 0.000178780068227645
Position 15172: 0.00017191187087438678
Position 305: 0.0001661305129261993
Position 2082: 0.00016577460500189658
Position 361: 0.00015970980160049265
Position 1849: 0.0001555121599980044
Position 1617: 0.0001456968851632929
Position 901: 0.00013788409337819825
Position 2220: 0.00013689223301713977
Position 1883: 0.00013123796525056617
Position 1506: 0.0001291982311701783
Position 3547: 0.0001280294349950018
Position 2145: 0.00012769860296890458
Position 10414: 0.00012301291871088634
Position 1156: 0.00012298258744239198
Position 873: 0.00012171648406227103
Position 11347: 0.00011501723823964451
Position 3452: 0.00010605250120608683
Position 10842: 0.00010479838111886738
Position 542: 0.0001008485192467445
Position 10821: 9.95407095330925e-05
Position 10548: 9.844058143494987e-05
Position 3302: 9.819847515506031e-05
Position 970: 9.559653348998393e-05
Position 12384: 9.265791859058511e-05
Position 719: 9.113927212820317e-05
Position 6272: 8.913864640254207e-05
Position 1315: 8.850054251221466e-05
Position 14881: 8.504764865137593e-05
Position 1646: 6.689878886545924e-05
Position 3047: 6.65016585988267e-05
Position 6560: 5.8098916510215965e-05
Position 951: 5.031114930058464e-05
Position 329: 4.8918008025587676e-05
Position 3650: 4.772632018611704e-05
Position 13697: 4.511121707152972e-05
Position 5384: 4.474976104710552e-05
Position 3977: 4.077923975616719e-05
Position 5405: 3.970881083939023e-05
Position 302: 3.949165760388169e-05
Position 5487: 3.91387853366197e-05
Position 5194: 3.881208707651914e-05
Position 368: 3.86982941436988e-05
Position 11405: 3.7745523820359286e-05
Position 5136: 3.767943214797042e-05
Position 784: 3.341448639154769e-05
Position 2050: 3.128426015312315e-05
Position 835: 2.239504615213215e-05
Position 1855: 1.962153267874633e-05
Position 8060: 1.8054592311439188e-05
Position 2503: 1.789951982272455e-05
Position 948: 1.5780227911075332e-05
Position 311: 1.5768655012453492e-05
Position 2915: 1.499173222385121e-05
Position 2164: 1.3970858648175207e-05
Position 1106: 1.3607043441822063e-05
Position 2540: 1.3263316426180742e-05
Position 4494: 9.548385818526574e-06
Position 554: 9.333642050058282e-06
Position 4239: 9.186570887285682e-06
Position 634: 8.892191182261981e-06
Position 1753: 7.796223988614272e-06
Position 332: 7.620591288656055e-06
Position 417: 7.612326320963451e-06
Position 3814: 6.939686780913398e-06
Position 1087: 5.609294409754948e-06
Position 1166: 5.241544075795395e-06
Position 12550: 4.223039066765431e-06
Position 751: 3.6202946453313274e-06
Position 2249: 3.244416259103373e-06
Position 10019: 3.220507794783692e-06
Position 1012: 3.1545316254559763e-06
Position 323: 2.9426069307312655e-06
Position 220: 2.237344972850259e-06
Position 4769: 2.176086361623554e-06
Position 2115: 1.995571080853435e-06
Position 1081: 1.9473756782120393e-06
Position 2119: 1.809451450546462e-06
Position 1213: 1.7693939226099824e-06
Position 1704: 1.6799723920386215e-06
Position 909: 1.654409488029435e-06
Position 906: 1.6216726839525394e-06
Position 2134: 1.5902263608122586e-06
Position 2657: 1.5008974065134168e-06
Position 3219: 1.4708260574682724e-06
Position 847: 1.4082057335495332e-06
Position 3236: 1.3935020643493316e-06
Position 4703: 1.3441335487724963e-06
Position 4630: 1.3348981194507793e-06
Position 371: 1.227390089586419e-06
Position 655: 1.0843495107384935e-06
Position 2024: 1.043533367652381e-06
Position 10742: 9.526797510006213e-07
Position 1642: 8.830070578741157e-07
Position 508: 8.705456812500694e-07
Position 10774: 7.804448993016446e-07
Position 1355: 7.670581249208272e-07
Position 1192: 7.255118835796828e-07
Position 2528: 7.244621919427273e-07
Position 1719: 6.445362763425269e-07
Position 2862: 6.348212362828451e-07
Position 1112: 5.951100396957908e-07
Position 842: 5.923631780713888e-07
Position 424: 5.808301530524928e-07
Position 439: 5.421617183742311e-07
Position 852: 5.363334687074774e-07
Position 1627: 4.6316763904305373e-07
Position 377: 3.7469498165404336e-07
Position 12151: 3.487641104282763e-07
Position 1480: 3.041799262359256e-07
Position 789: 2.975028417239502e-07
Position 374: 2.824278590863675e-07
Position 1173: 1.9672870027246865e-07
Position 436: 1.7361035415449533e-07
Position 12001: 1.6512598270533903e-07
Position 1364: 1.6164927589793522e-07
Position 12139: 1.5721009170474425e-07
Position 2053: 1.5279397089332646e-07
Position 11950: 1.4594339942415613e-07
Position 11947: 1.3145016363740453e-07
Position 403: 1.3098995886231513e-07
Position 915: 1.0639755630793745e-07
Position 1208: 9.847322666841957e-08
Position 1806: 9.267449649267644e-08
Position 12188: 9.021670937342281e-08
Position 1889: 8.462024820312305e-08
Position 1220: 7.757641921438501e-08
Position 1189: 7.697125488649149e-08
Position 337: 7.647407142526854e-08
Position 12214: 7.551956624055962e-08
Position 2092: 7.311824717838003e-08
Position 1327: 7.028066282403425e-08
Position 569: 6.1688962956002e-08
Position 1412: 4.3350667724287615e-08
Position 1117: 4.1239868233598176e-08
Position 1600: 2.316633695436129e-08
Position 1757: 2.1290302033788417e-08
Position 1477: 1.6912863590121707e-08
Position 978: 7.076967745983488e-09
Position 1123: 6.112124634454895e-09
Position 1428: 4.332196427892049e-09
Position 994: 4.212597727644539e-09
Position 380: 3.6964814545798365e-09
Position 988: 1.82515942084752e-09
Position 1371: 1.5388706355615596e-09
Position 231: 1.3602744376224402e-09
Position 1177: 1.160597914420575e-09
Position 1342: 8.214016179454193e-10
Position 559: 4.799671788255116e-10
Position 143: 4.6324930253142415e-10
Position 3811: 4.5492781521520653e-10
Position 150: 4.364382483014642e-10
Position 1030: 3.833619193281893e-10
Position 1022: 3.1342836959343923e-10
Position 250: 2.5282263636959434e-10
Position 2830: 1.4130559816417747e-10
Position 2481: 1.385172505027384e-10
Position 383: 3.3570804318200846e-13
Position 444: 1.5390118919409811e-13
Position 98: 1.4570546777292107e-13
Position 849: 1.354960178486636e-13
Position 644: 2.0190014194288888e-14
Position 388: 1.0123970623727624e-14
Position 257: 5.15069562101596e-15
Position 201: 4.540908995280982e-15
Position 226: 1.7350396075697694e-15
Position 233: 1.0673651827550106e-15
Position 112: 4.3813339471600136e-16
