Gene = RP11-15K19.2
Position 680: 3.83373883426305e-12
Position 758: 2.791266630705524e-12
Position 182: 1.2358130126321806e-12
Position 1711: 9.861705209432227e-14
Position 2454: 8.009792638357751e-14
Position 2584: 6.787439332116373e-14
Position 2149: 6.088891369260123e-14
Position 2661: 2.3204834483202455e-14
Position 2087: 2.2511083100427617e-14
Position 2714: 2.178631142997178e-14
Position 2597: 1.2339162423153434e-14
Position 2769: 8.343435891737108e-15
Position 1638: 8.103356381910192e-15
Position 2206: 4.4759142301559505e-15
Position 2690: 4.454215865001608e-15
Position 1920: 4.235143887147933e-15
Position 1325: 3.893681322699548e-15
Position 1366: 3.757167572297257e-15
Position 1395: 3.3108618420018497e-15
Position 2458: 3.2389846091327022e-15
Position 1233: 2.5285088678328996e-15
Position 1643: 2.1507216568882207e-15
Position 2236: 1.91028415726563e-15
Position 2219: 1.2973061338745247e-15
Position 1884: 1.1523525772926623e-15
Position 1290: 8.01343881782266e-16
Position 1435: 5.952408291689622e-16
Position 1407: 5.874353401498239e-16
Position 1312: 1.5511673765913495e-16
Position 1251: 9.922801927917387e-17
Position 271: 6.618981344562955e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 25357: 0.985438283262376
Position 18975: 0.9780396757464286
Position 36329: 0.9684598488538576
Position 35884: 0.9149573212095169
Position 51704: 0.851344614879936
Position 19223: 0.5807022200636257
Position 8839: 0.4955977656962346
Position 7013: 0.3186784469117639
Position 24269: 0.2822113937494374
Position 19192: 0.20118758859972108
Position 20132: 0.17989550585284353
Position 7601: 0.1763432594282764
Position 24338: 0.16792748690566509
Position 7569: 0.16545709841800413
Position 30764: 0.13654511132918185
Position 24699: 0.12409221724613897
Position 27102: 0.10381999862456728
Position 7075: 0.10264079263494885
Position 20039: 0.10176478086281714
Position 30916: 0.08646091531348188
Position 23843: 0.08522855837803939
Position 29246: 0.08497465967494755
Position 20087: 0.07781572097319024
Position 35902: 0.07733466545146694
Position 32514: 0.05734407625781478
Position 24051: 0.056849242669683345
Position 6136: 0.05338614402972155
Position 46065: 0.052387443309115926
Position 1130: 0.03805191883885697
Position 19798: 0.035859160185808585
Position 6058: 0.03442692433190856
Position 24077: 0.02173933679602697
Position 19226: 0.01806181913068704
Position 20170: 0.017350769176120474
Position 6119: 0.016732613907593674
Position 36608: 0.0156411683330439
Position 2891: 0.015517759356909912
Position 19281: 0.015193426257974351
Position 7029: 0.015046662919714012
Position 25389: 0.010247211655542878
Position 2582: 0.009463921304035318
Position 37707: 0.009021473288910363
Position 7509: 0.008842285281232114
Position 38648: 0.00868981241939149
Position 37271: 0.008631186379433086
Position 7415: 0.008475149474969962
Position 5257: 0.008307303377332017
Position 8844: 0.007031555875320919
Position 8215: 0.006381575161875106
Position 5347: 0.005518783032043091
Position 36703: 0.005498072081322285
Position 39146: 0.005025687925745202
Position 37015: 0.005016656895209693
Position 22990: 0.00454047017722486
Position 1497: 0.004066202413485403
Position 22937: 0.0035890116172031922
Position 6000: 0.0034886095350487854
Position 38706: 0.0029626540316891013
Position 37119: 0.002889117890833293
Position 6821: 0.002771914850873655
Position 7437: 0.0027530188050648935
Position 8807: 0.0026431937260086268
Position 2749: 0.0026324469214685712
Position 5437: 0.002567921648193419
Position 38670: 0.0023980741009427442
Position 5355: 0.002388178548732358
Position 1126: 0.002221889827643189
Position 25637: 0.002138006092208669
Position 8579: 0.0018487059427507852
Position 28765: 0.0018193182791975862
Position 1150: 0.0018080012812534648
Position 7092: 0.001771997358181064
Position 37302: 0.0017719437389428182
Position 6095: 0.0017422872990866406
Position 37765: 0.00166757689423086
Position 36754: 0.0014185462248085504
Position 7254: 0.0013876409573422945
Position 7372: 0.0012939895749995948
Position 28768: 0.0012635587666122966
Position 2725: 0.0012460973277900356
Position 6871: 0.001104338601059769
Position 25610: 0.0009919317047578492
Position 25521: 0.0009690080022898
Position 19500: 0.0009273806974622278
Position 4171: 0.0009265848794833027
Position 6746: 0.0008944118075945846
Position 6885: 0.0008361179049262968
Position 6830: 0.0008182035144657235
Position 6944: 0.0007987909264997679
Position 722: 0.0007946221839858019
Position 26999: 0.0007771465999450999
Position 5415: 0.0007378507349313213
Position 37348: 0.0007155558808977621
Position 6917: 0.0007025427688788123
Position 4520: 0.0006915604334345205
Position 35711: 0.0006689325744009299
Position 4078: 0.0006470460455953482
Position 704: 0.000570797433801725
Position 8633: 0.0005701750553743468
Position 1076: 0.0004994204986889286
Position 1522: 0.00047018796227078736
Position 5883: 0.00046490773289510043
Position 19452: 0.0004603028866021246
Position 38075: 0.0004575879854188282
Position 37884: 0.0004444498265188353
Position 8236: 0.0004036323957846729
Position 8211: 0.0003848993336411468
Position 5989: 0.00038022908294472
Position 865: 0.0003790783599644184
Position 32076: 0.00032501995066954587
Position 33968: 0.000304375880787766
Position 2609: 0.00030058003268948046
Position 5309: 0.00029827283395717977
Position 2924: 0.00025050921296991454
Position 26977: 0.000242451183033808
Position 26107: 0.00024034097330189673
Position 29010: 0.00023031806579864767
Position 5859: 0.0002112617323437561
Position 8556: 0.00019916792521436504
Position 25732: 0.00017377255815736458
Position 6772: 0.0001529961211702204
Position 4203: 0.00014427194482936323
Position 27949: 0.0001425132008904654
Position 7329: 0.0001425081465168929
Position 5188: 0.00013833792250696132
Position 25649: 0.0001264915574303555
Position 31944: 0.00012347776445946913
Position 5155: 0.00011835876587442667
Position 25777: 0.00011667744562335115
Position 33247: 0.00011213951580062628
Position 25945: 0.00011053853750008837
Position 2831: 0.00010888289642065994
Position 4190: 9.910484153629649e-05
Position 4054: 9.891602992422115e-05
Position 4496: 9.44255416283614e-05
Position 27602: 7.992461413486349e-05
Position 7441: 7.63280185370089e-05
Position 25969: 6.753483226238774e-05
Position 5919: 6.439382643098271e-05
Position 1186: 6.172981583774256e-05
Position 1052: 6.110494466120498e-05
Position 25586: 5.477013447314156e-05
Position 2471: 4.0796865693801794e-05
Position 1537: 3.912351188127075e-05
Position 2550: 3.798450093660868e-05
Position 25524: 3.593470963899942e-05
Position 25620: 3.2401752781601984e-05
Position 6856: 2.2529116858763684e-05
Position 2674: 2.083453748172605e-05
Position 26371: 1.958292569144681e-05
Position 27406: 1.6589305839217734e-05
Position 28128: 1.546495303379915e-05
Position 830: 1.4879168551488646e-05
Position 2638: 1.4740745869362481e-05
Position 22263: 1.3101440438001637e-05
Position 1092: 1.248630785874452e-05
Position 27598: 1.1342100737476294e-05
Position 1224: 9.389757769687452e-06
Position 3431: 8.774671170806535e-06
Position 26947: 8.24542744917301e-06
Position 1539: 7.881093655003833e-06
Position 25799: 5.3847903120071525e-06
Position 1869: 5.111545548331879e-06
Position 23631: 5.043876221218158e-06
Position 1030: 4.9527341999191435e-06
Position 1844: 4.5093712291880906e-06
Position 3494: 4.493763402515915e-06
Position 1157: 3.2753134096830284e-06
Position 283: 2.9469897386475585e-06
Position 849: 2.8740204929579766e-06
Position 23239: 2.4207706495299194e-06
Position 22224: 2.3830361659311053e-06
Position 7812: 1.6645150671053112e-06
Position 3386: 1.4801929896355277e-06
Position 19704: 1.286175569182153e-06
Position 4302: 1.129578509484317e-06
Position 2006: 9.36232371947498e-07
Position 21438: 7.458503851713298e-07
Position 253: 6.975204622641558e-07
Position 13578: 5.645324912848227e-07
Position 3402: 4.934123314068012e-07
Position 1943: 3.846524275982471e-07
Position 2009: 3.4658733407826097e-07
Position 12489: 2.842566359266404e-07
Position 3333: 2.609897962936109e-07
Position 9998: 2.190387876603876e-07
Position 1435: 1.996388180195471e-07
Position 16714: 1.1118636222185409e-07
Position 216: 8.548926351044583e-08
Position 221: 7.937372926418165e-08
Position 3367: 5.35576309486568e-08
Position 3439: 5.069848584721171e-08
Position 1654: 4.1198965071907396e-08
Position 2854: 3.42737128621087e-08
Position 12559: 2.972397089787406e-08
Position 1850: 2.5151532359666868e-08
Position 9895: 1.3549587170811486e-08
Position 9511: 1.0142643079952924e-08
Position 9994: 9.999937864409477e-09
Position 11156: 8.326202326993972e-09
Position 7845: 3.3700997669069146e-09
Position 9209: 2.932295010824504e-09
Position 6324: 2.351551339339076e-09
Position 9017: 2.218424554458766e-09
Position 9110: 1.7923196413272493e-09
Position 2250: 1.563030222423488e-09
Position 4754: 1.0990932735551932e-09
Position 4615: 7.170729295778935e-10
Position 9212: 5.803683130456925e-10
Position 2324: 5.716965414830808e-10
Position 3855: 3.419867425602932e-10
Position 5070: 3.41542924685392e-10
Position 3997: 2.37672603622536e-10
Position 1320: 2.087323554162825e-10
Position 1294: 1.8725653867945653e-10
Position 2060: 1.4375369101743853e-10
Position 2201: 1.27621078491453e-10
Position 9176: 1.1713749978952438e-10
Position 2205: 1.1281724754758885e-10
Position 1366: 1.0179632538798283e-10
Position 984: 5.914157955590244e-11
Position 2504: 1.824877261796384e-12
Position 726: 1.5365021516592928e-12
Position 2449: 1.0900923839516727e-12
Position 1473: 1.0358526327511466e-12
Position 910: 6.85719324272582e-13
Position 977: 6.708922674860735e-13
Position 1162: 6.231014128720219e-13
Position 366: 5.483829093115147e-13
Position 2430: 4.173278724459706e-13
Position 805: 3.51660929079199e-13
Position 256: 3.4517678604416547e-13
Position 821: 2.9011028988513615e-13
Position 1380: 2.7866621559177277e-13
Position 1661: 2.2039239167513886e-13
Position 1207: 1.2644517756506125e-13
Position 261: 1.2322676064361634e-13
Position 1619: 1.0369983369009585e-13
Position 959: 9.640841213324736e-14
Position 180: 4.932226419246822e-14
Position 128: 4.7882319872225554e-14
Position 1414: 4.5923651622075673e-14
Position 1669: 4.381354365104112e-14
Position 793: 4.183653390563075e-14
Position 1543: 3.938073259992303e-14
Position 205: 2.651331618035112e-14
Position 786: 2.6382501428591217e-14
Position 1233: 2.209197743372276e-14
Position 1236: 2.1511164502374307e-14
Position 1701: 1.491889971667952e-14
Position 218: 1.0510334217600395e-14
Position 990: 1.0061882806345968e-14
Position 175: 7.60954986221585e-15
Position 135: 7.060399866428133e-15
Position 1533: 6.0807745482094376e-15
Position 1955: 3.7292930809026814e-15
Position 375: 3.7200908160190244e-15
Position 988: 3.4878987905909084e-15
Position 152: 1.9919964633538716e-15
Position 2035: 1.7845264596796945e-15
Position 637: 1.309644732396884e-15
Position 385: 1.080553754607542e-15
Position 2433: 9.915585032269272e-16
Position 115: 9.003009530666152e-16
Position 2282: 7.387469737151683e-16
Position 521: 7.2614288628457565e-16
Position 2011: 7.069368169741401e-16
Position 132: 5.170480853303323e-16
Position 508: 1.9279036487603628e-16
Position 1967: 1.37725581135074e-16
Position 630: 1.1827279849610503e-16
Position 495: 6.947442921681642e-17
Position 1301: 5.730573639937576e-18
Position 482: 4.111384543195082e-18
Position 403: 1.86414382796249e-18
Position 1248: 7.112150614908132e-19
Position 1339: 4.877515724469452e-19
