Gene = PXYLP1
Position 7455: 0.0023039886675550944
Position 3409: 0.0022088928665495032
Position 6969: 0.002092559962161378
Position 3230: 0.001970794894093057
Position 2391: 0.0018351010363480177
Position 3406: 0.0016290642724465828
Position 854: 0.0015619884418847055
Position 2659: 0.0015478771484315676
Position 7412: 0.0012282923982310208
Position 2051: 0.0011997974930999472
Position 31962: 0.001093006184211973
Position 953: 0.0009524406218327118
Position 31986: 0.0009038200628274358
Position 2435: 0.0008847497941741212
Position 751: 0.0008770198955056055
Position 3249: 0.0008723762585131316
Position 2844: 0.0008090886141442085
Position 607: 0.000797884446162919
Position 3307: 0.000764700528093064
Position 32277: 0.000696633320911805
Position 2626: 0.000659865238651731
Position 7369: 0.0006040796648648018
Position 31572: 0.0005687708944774708
Position 3101: 0.00048128979240475404
Position 29219: 0.0004535708029786903
Position 1813: 0.00043725847800500504
Position 2891: 0.0003453517562504552
Position 2408: 0.0003149593930055597
Position 2356: 0.000314656034661839
Position 2768: 0.00027677987952610765
Position 207: 0.000229573817721195
Position 28860: 0.00021397551678642985
Position 2127: 0.0002076675024211212
Position 592: 0.00019118551924311768
Position 678: 0.00017632004615087099
Position 2630: 0.00014559232384394173
Position 306: 0.00014304451681646798
Position 5376: 0.00013672231266798068
Position 2111: 0.00012568866996501973
Position 1205: 0.0001202162314825023
Position 827: 0.00011848677457204747
Position 2823: 0.00011428589345832067
Position 1874: 0.00011353795085058723
Position 2255: 0.0001048179650017903
Position 4266: 0.00010479756805180155
Position 29862: 7.568236221451892e-05
Position 301: 6.980954952600414e-05
Position 3777: 6.767307251673035e-05
Position 391: 6.540217447807783e-05
Position 1295: 5.30908526452873e-05
Position 1831: 4.98900516724792e-05
Position 2805: 4.641057883679405e-05
Position 2002: 4.216621888256308e-05
Position 3267: 3.920626603679344e-05
Position 19457: 1.6900996136064847e-05
Position 6494: 1.6851778298279664e-05
Position 243: 1.4751425964003106e-05
Position 2036: 1.222501173063965e-05
Position 600: 1.0478560887301086e-05
Position 6826: 1.004820709046657e-05
Position 1780: 8.684172651157599e-06
Position 2645: 7.659037477653153e-06
Position 1278: 6.589918798073266e-06
Position 993: 5.930327280874089e-06
Position 1221: 3.619788094707199e-06
Position 612: 3.5925311600621026e-06
Position 988: 2.6176359750347418e-06
Position 1856: 2.6166915917875276e-06
Position 13661: 2.3001756008088064e-06
Position 771: 2.2356007729961735e-06
Position 552: 1.931949621974608e-06
Position 13246: 1.7412300565849128e-06
Position 269: 1.7287187679882402e-06
Position 724: 1.4343821754412775e-06
Position 1391: 1.4326392437426143e-06
Position 13794: 1.2880528738285715e-06
Position 559: 7.177976719762933e-07
Position 2483: 4.911782496310061e-07
Position 7839: 4.250837301489898e-07
Position 164: 4.2159666299476876e-07
Position 13316: 4.0023521200119997e-07
Position 695: 3.276026886708975e-07
Position 9067: 2.819668523750253e-07
Position 756: 2.5044538934821024e-07
Position 12100: 2.2954684608384793e-07
Position 1015: 2.1915530720590578e-07
Position 615: 1.2278950555964447e-07
Position 213: 1.086313791685804e-07
Position 225: 9.508816427721989e-08
Position 10624: 8.465258560569183e-08
Position 4409: 8.399515593639107e-08
Position 3125: 8.216898073160595e-08
Position 1061: 7.389440101369258e-08
Position 8960: 7.145622025197864e-08
Position 1751: 6.951419396603935e-08
Position 7744: 6.93255780996213e-08
Position 6462: 6.684180115059371e-08
Position 1042: 6.06648299202285e-08
Position 8613: 5.7371139083709135e-08
Position 7554: 3.807400714548598e-08
Position 1880: 3.608246674217363e-08
Position 186: 2.9775802011333888e-08
Position 4686: 2.5220935362128274e-08
Position 10718: 2.1054491319190247e-08
Position 8520: 1.7826655101369883e-08
Position 148: 1.5098940051514703e-08
Position 1046: 1.4346543774763176e-08
Position 860: 1.408740018468911e-08
Position 4443: 1.3119403599288278e-08
Position 962: 1.0125414622671149e-08
Position 856: 9.155341114939048e-09
Position 6604: 8.823846167381192e-09
Position 4629: 6.4535207215691535e-09
Position 4859: 4.335204923821243e-09
Position 172: 4.290410608741919e-09
Position 215: 3.3515244945693275e-09
Position 180: 3.2428948992451514e-09
Position 4061: 3.038066152194785e-09
Position 4064: 1.2197227351665167e-09
Position 864: 6.194152134402784e-10
Position 1099: 5.762508006200029e-10
Position 858: 5.541959314537423e-10
Position 862: 4.953592050807908e-10
Position 3842: 1.1106508124505583e-10
Position 3832: 9.991558672418704e-11
Position 1297: 2.2582012340582152e-11
Position 1182: 1.3790487707838566e-11
Position 1608: 5.5620497971640216e-14
Position 1523: 4.06430571627099e-14
Position 1344: 6.83212191714544e-15
Position 1341: 6.164495445663033e-15
Position 1142: 1.3389029733529937e-18
