Gene = TMEM167B
Position 1403: 1.374503802509104e-07
Position 579: 1.11508248995229e-07
Position 649: 1.0411267833569373e-07
Position 103: 9.750796412486973e-08
Position 244: 7.945660001785827e-08
Position 639: 7.770952192023353e-08
Position 814: 7.764374356791924e-08
Position 382: 7.425414931322029e-08
Position 595: 7.200531240623068e-08
Position 590: 6.217777270052913e-08
Position 247: 5.2271070524174806e-08
Position 297: 3.1232132608844384e-08
Position 325: 2.4560352664683055e-08
Position 77: 2.1341749482239755e-08
Position 581: 1.1516836489552127e-08
Position 660: 6.706535882773387e-09
Position 153: 4.059416914756314e-09
Position 1104: 2.745157793004385e-09
Position 1084: 2.3039144026123848e-09
Position 249: 1.3400595041707003e-09
Position 655: 1.0729402892389104e-09
Position 339: 9.251802060278086e-10
Position 1117: 6.242045147399754e-10
Position 603: 2.7992650850851684e-10
Position 1409: 2.3471629010314256e-10
Position 332: 1.3616686882636324e-10
Position 206: 5.821198787321294e-11
Position 83: 3.252394912884258e-11
Position 189: 1.577121194464331e-14
