Gene = CHCHD4
Position 861: 0.0002148926963508938
Position 3460: 0.00013353460049350495
Position 1010: 0.000132759821223292
Position 5153: 0.00012363087298843318
Position 1719: 0.00011835246674861664
Position 5351: 0.00010150321271880506
Position 4579: 7.88581698793789e-05
Position 3216: 6.51507791638466e-05
Position 3268: 6.2548264303621e-05
Position 4235: 6.078483620664013e-05
Position 3685: 4.1460096660972276e-05
Position 4642: 3.4233681887834e-05
Position 3628: 2.291760281121983e-05
Position 8666: 2.2118442466560628e-05
Position 3443: 1.6306025380352838e-05
Position 4991: 1.6129328933551886e-05
Position 2308: 1.4973315848037612e-05
Position 17: 1.4026411613001715e-05
Position 8854: 1.2199584779269273e-05
Position 424: 1.0327849170878249e-05
Position 541: 9.592660763065654e-06
Position 411: 9.222510217269393e-06
Position 3192: 7.945266504891268e-06
Position 1974: 7.710149736076967e-06
Position 806: 6.493444125044181e-06
Position 801: 5.643094034727129e-06
Position 544: 5.247689427568632e-06
Position 355: 4.0984341304288176e-06
Position 640: 3.5769176872676924e-06
Position 467: 1.9170803444948647e-06
Position 499: 1.5702863793410282e-06
Position 878: 1.523521616492222e-06
Position 123: 1.3967225202983911e-06
Position 642: 1.1429367114046035e-06
Position 779: 6.172835948954671e-07
Position 1320: 4.315989549044746e-07
Position 184: 3.661200867460937e-07
Position 766: 2.1410000217634977e-07
Position 647: 2.117951238105624e-07
Position 713: 2.0394567776444238e-07
Position 517: 1.3139036590886356e-07
Position 4339: 1.080226475491874e-07
Position 4248: 1.0609206593588818e-07
Position 622: 9.649847773564927e-08
Position 703: 8.869036514365897e-08
Position 1465: 8.025706967821726e-08
Position 1432: 7.799259591324794e-08
Position 1260: 7.259702766570372e-08
Position 655: 6.702474961514412e-08
Position 578: 5.018534645178806e-08
Position 515: 4.841531329786566e-08
Position 470: 3.4460976117522872e-09
Position 367: 2.1278149138120694e-09
Position 664: 1.4100831168136004e-09
Position 580: 1.296071591537657e-09
Position 612: 9.275055258327993e-10
Position 681: 6.79266509999276e-10
Position 510: 9.234732717167032e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8333: 0.9770483369941305
Position 11663: 0.5831174263347508
Position 2771: 0.4120782952133246
Position 2828: 0.3887112662021497
Position 9660: 0.19156536689185524
Position 11775: 0.18106377705356044
Position 3763: 0.15733283692093164
Position 9501: 0.07312909657160158
Position 7196: 0.06454283784389589
Position 10866: 0.062226552313893374
Position 11490: 0.051117877522903414
Position 12513: 0.05001461244246437
Position 7119: 0.049432488379890914
Position 9417: 0.047373511172563304
Position 2428: 0.04665281029552152
Position 12211: 0.04505254973817204
Position 8519: 0.041607974399408
Position 6605: 0.04055935092270737
Position 9234: 0.03710333498480713
Position 5544: 0.03655257353222966
Position 6584: 0.03490353811250162
Position 10275: 0.03469186673242615
Position 5672: 0.03402771660046286
Position 2839: 0.03363333442422387
Position 6061: 0.03031123197767775
Position 3814: 0.02262891818495074
Position 10329: 0.018984749823248288
Position 9266: 0.017321100333663287
Position 6708: 0.016879253826670985
Position 4806: 0.016042241302229927
Position 12336: 0.015514047585024542
Position 9552: 0.014432134965781935
Position 11827: 0.014292027859799548
Position 10777: 0.014009115008918596
Position 10245: 0.013004249358599868
Position 5249: 0.011723054132537781
Position 6494: 0.011668310404049573
Position 744: 0.01141308458939991
Position 954: 0.010394355289069021
Position 8186: 0.008807253831707685
Position 4944: 0.008307906218646216
Position 11114: 0.00810356249313735
Position 2409: 0.007360810369699279
Position 907: 0.00731471229592071
Position 9399: 0.006951943519354239
Position 2912: 0.006306740501042658
Position 8366: 0.006056679721983777
Position 199: 0.0055402912039868085
Position 3566: 0.005439119412204687
Position 9045: 0.005139992709476206
Position 5800: 0.004996791223078466
Position 887: 0.004961436747049293
Position 9799: 0.0045650771386250835
Position 9133: 0.004487788749874595
Position 6428: 0.0044819787992839725
Position 3336: 0.004196337096419569
Position 4824: 0.0039281686566922614
Position 607: 0.0038544095347355077
Position 9017: 0.0038439670265406067
Position 1617: 0.0033150321235142018
Position 10620: 0.0031605419106878895
Position 4727: 0.0031289954217451235
Position 6646: 0.0029475133581522168
Position 8591: 0.002938695354454643
Position 9630: 0.0029342618505838382
Position 8363: 0.0027461194435306376
Position 11069: 0.002744525038948794
Position 9878: 0.002684205354199276
Position 3859: 0.0026484232765696504
Position 2847: 0.0024226782127791877
Position 11141: 0.0023075836217240084
Position 10824: 0.0022063178656147042
Position 11864: 0.002099785326775581
Position 7489: 0.0020729674618948915
Position 1843: 0.001979146840905152
Position 2782: 0.001938057387260367
Position 3820: 0.0018601853093516748
Position 7054: 0.0018580007983881898
Position 7518: 0.0018264177602023983
Position 4846: 0.0018082989479935934
Position 1000: 0.0017901908744448164
Position 1543: 0.0015891734274689057
Position 2281: 0.0015187635112922984
Position 9451: 0.0014834843231546822
Position 2387: 0.0014523359751992967
Position 4669: 0.001412550960504356
Position 3582: 0.0013995784526847183
Position 6568: 0.0013702268755689513
Position 4161: 0.0013672511744388534
Position 11049: 0.0012707581555318965
Position 9074: 0.0011980282918418706
Position 9001: 0.0011651920185320147
Position 1094: 0.0011277492633233236
Position 9533: 0.001077376554491425
Position 8280: 0.0010575634050143706
Position 2334: 0.001036392120729102
Position 11635: 0.001012546554856482
Position 5767: 0.0009963370576721157
Position 4681: 0.000966909980606921
Position 10287: 0.0009549214721234216
Position 2307: 0.0009487130679006916
Position 1176: 0.000905463146186826
Position 9627: 0.0008979052052127562
Position 2705: 0.000886814324271633
Position 12551: 0.0008779083543138759
Position 8798: 0.0008671254411920277
Position 9293: 0.0008657653870949482
Position 9691: 0.000822241536830264
Position 4828: 0.0007787939025809538
Position 9077: 0.0007473339611968224
Position 7224: 0.0006997160776564362
Position 1696: 0.0006922195167487691
Position 8132: 0.000675379320808156
Position 8833: 0.0006564129749139213
Position 8616: 0.0006477317654831793
Position 4548: 0.0006293412614867892
Position 3838: 0.0006283393951589434
Position 6150: 0.000623587570128133
Position 8114: 0.0006054003785677845
Position 707: 0.0005638710819269961
Position 2449: 0.0005636644102774865
Position 8977: 0.0005398171594693373
Position 2566: 0.0005278716361407091
Position 1916: 0.00037942957098411196
Position 5897: 0.00036510646148850304
Position 4801: 0.00035837800337336963
Position 4335: 0.000326871129154503
Position 3608: 0.0003140190042732758
Position 3506: 0.00030074365022323573
Position 11041: 0.0002983764318892188
Position 5346: 0.0002920641031294428
Position 8557: 0.00026741269125061016
Position 10513: 0.0002658830917338147
Position 924: 0.00025206134934194723
Position 2139: 0.00024976156101869264
Position 11099: 0.0002392784116511918
Position 10135: 0.00022742586971214904
Position 2430: 0.0002078093591963386
Position 314: 0.00020371773432488393
Position 2250: 0.00018033762165830378
Position 4281: 0.00017020959817577768
Position 890: 0.0001701830583507887
Position 8574: 0.00015136048320132982
Position 622: 0.0001404278021616822
Position 447: 0.0001392470055615817
Position 3163: 0.0001258351879672768
Position 8721: 0.0001230159188167673
Position 9468: 0.00011127456053168741
Position 3548: 9.646426918049956e-05
Position 2300: 8.87909822180679e-05
Position 914: 8.856985277723083e-05
Position 766: 8.395170268474776e-05
Position 7795: 8.271643170998289e-05
Position 2584: 8.1269639275694e-05
Position 1608: 8.093462510031352e-05
Position 799: 7.680590151262888e-05
Position 6160: 7.342171566643379e-05
Position 3017: 6.957012517999998e-05
Position 8551: 6.805793178014344e-05
Position 1638: 6.602717394828012e-05
Position 10523: 6.591199072172097e-05
Position 1207: 6.218127625524983e-05
Position 4745: 6.00138245474607e-05
Position 1620: 5.696314057863088e-05
Position 2271: 5.155174198756112e-05
Position 1947: 5.121945174235032e-05
Position 770: 5.1163778700888836e-05
Position 8648: 5.0579356292271265e-05
Position 2462: 4.960242712475701e-05
Position 8945: 4.9584977920712946e-05
Position 10038: 4.9325028021378234e-05
Position 1382: 4.8177767317590275e-05
Position 8867: 4.617512997739926e-05
Position 5599: 4.495147616619839e-05
Position 463: 4.4931935164579476e-05
Position 3611: 4.369082875251685e-05
Position 719: 3.884852465239991e-05
Position 661: 3.864523021968549e-05
Position 380: 3.823216231121278e-05
Position 3511: 3.669569880033501e-05
Position 5200: 3.6581291056805286e-05
Position 303: 3.615792254252328e-05
Position 3586: 3.5345284529479826e-05
Position 1178: 3.402916032667599e-05
Position 8593: 3.0426584197269634e-05
Position 638: 2.9633133803945157e-05
Position 5646: 2.8290951866186053e-05
Position 8766: 2.6566090025061e-05
Position 1882: 2.5888030518318047e-05
Position 1707: 2.5492425664522228e-05
Position 2032: 2.522331241393371e-05
Position 338: 2.458379570227308e-05
Position 1108: 2.4520307632227112e-05
Position 3554: 2.439755976326416e-05
Position 8524: 2.4050553799471994e-05
Position 6170: 2.368621419213422e-05
Position 9750: 2.352866535197144e-05
Position 9300: 2.3457558556345554e-05
Position 9275: 2.1208197434980136e-05
Position 1745: 1.9741950948043874e-05
Position 5040: 1.912117934700157e-05
Position 203: 1.878399703784218e-05
Position 4995: 1.8572465892118156e-05
Position 159: 1.784756655583998e-05
Position 1643: 1.7678980152440028e-05
Position 892: 1.6317570437486513e-05
Position 959: 1.62470028170913e-05
Position 1593: 1.5858931773534573e-05
Position 3215: 1.3971693133280678e-05
Position 4955: 1.3957099101374504e-05
Position 6302: 1.3818583974135193e-05
Position 4706: 1.3250130370797134e-05
Position 3343: 1.2842723397353868e-05
Position 3432: 1.2826227958665937e-05
Position 9670: 1.2781802733371699e-05
Position 1251: 1.186656528676556e-05
Position 2634: 1.186513679952335e-05
Position 8956: 1.1033812698154176e-05
Position 4999: 1.0757040208117049e-05
Position 9688: 1.03671697945552e-05
Position 689: 9.138726064947709e-06
Position 4219: 8.661444806214204e-06
Position 228: 8.298017460513215e-06
Position 1002: 7.489113242076508e-06
Position 241: 7.2863418635642365e-06
Position 478: 7.2662905380386e-06
Position 417: 6.3101050706174835e-06
Position 3141: 5.4052838343356615e-06
Position 3055: 5.248544354699367e-06
Position 2660: 4.8911766229177195e-06
Position 4267: 4.835188621122735e-06
Position 4694: 4.6241786584016105e-06
Position 2544: 4.089150341270506e-06
Position 5094: 4.0723375906441255e-06
Position 1159: 3.889134027266536e-06
Position 4075: 3.8007641425488535e-06
Position 9723: 3.4236729390159426e-06
Position 9806: 3.409216164948891e-06
Position 4086: 2.9599681715023925e-06
Position 7963: 2.8915000100314673e-06
Position 3109: 2.7694066349207395e-06
Position 4483: 9.832435232374076e-07
Position 9309: 4.6546301442398654e-07
Position 499: 3.4477551226590907e-07
Position 1648: 3.395275883839526e-07
Position 9707: 3.173622853783558e-07
Position 1518: 2.9516332480359534e-07
Position 9516: 2.918810611244406e-07
Position 1673: 2.8748226672899826e-07
Position 1024: 2.0046845896310998e-07
Position 816: 1.7768189521542799e-07
Position 1181: 1.6772050901711506e-07
Position 3773: 1.4394376024627254e-07
Position 449: 8.496968445230864e-08
Position 424: 7.858680903019974e-08
Position 467: 7.664891434180166e-08
Position 655: 7.621241764888314e-08
Position 2496: 5.065922044127614e-08
Position 390: 4.172361749511105e-08
Position 166: 3.590554728264403e-08
Position 253: 7.795625496476214e-09
Position 819: 7.404673480131188e-09
Position 839: 7.382354847402822e-09
Position 4402: 7.011000398440789e-09
Position 207: 6.847053156326203e-09
Position 806: 5.658718502363116e-09
Position 179: 5.509378511531017e-09
Position 831: 4.043651005730436e-09
Position 1074: 3.1174640636298344e-09
Position 2594: 2.016912541823075e-09
Position 103: 1.5299449925559654e-09
Position 3744: 1.4746271503497339e-09
Position 429: 1.406127660487852e-09
Position 664: 1.399417005298924e-09
Position 1122: 8.580986314411562e-10
Position 90: 8.254226912198776e-10
Position 108: 3.828196526432884e-10
Position 87: 3.674461998602574e-10
Position 134: 3.021713178339612e-10
Position 110: 1.1206310401494097e-10
Position 105: 8.688637499895322e-11
Position 114: 4.317253689377839e-11
Position 128: 3.89193744254305e-11
Position 506: 2.1519642688278037e-11
Position 211: 1.5192469974310522e-11
