Gene = GGCT
Position 2985: 3.0520199821951683e-06
Position 6343: 2.496261400834779e-06
Position 7268: 2.4416139084710516e-06
Position 1170: 1.531735294513588e-06
Position 914: 1.4362478614158565e-06
Position 1244: 1.2156290733608294e-06
Position 835: 1.0812409043497571e-06
Position 72: 9.013033534856767e-07
Position 259: 7.526156728461665e-07
Position 882: 6.057681014446488e-07
Position 60: 5.211985293478578e-07
Position 1649: 4.285297491717629e-07
Position 631: 3.9545207666265677e-07
Position 1529: 3.637276599393382e-07
Position 261: 2.431397928136297e-07
Position 280: 2.4075119837986006e-07
Position 115: 2.1906062601277987e-07
Position 159: 1.6912492129850964e-07
Position 604: 1.3196364777683133e-07
Position 370: 1.071010143216014e-07
Position 730: 9.892016147266354e-08
Position 181: 6.836729455302809e-08
Position 128: 6.64135091155297e-08
Position 679: 6.38346940098413e-08
Position 669: 3.901608276469088e-08
Position 1827: 3.658000188921626e-08
Position 13: 3.503832283843126e-08
Position 893: 3.247602095647136e-08
Position 588: 2.4516521426763498e-08
Position 346: 1.8356867396239833e-08
Position 750: 1.5023863685592718e-08
Position 626: 1.1612129190604783e-08
Position 602: 9.004670942138883e-09
Position 887: 5.315293204728279e-09
Position 70: 3.5076087984834033e-09
Position 544: 3.2805016643441958e-09
Position 818: 1.9971001220282557e-09
Position 960: 1.565285417345419e-09
Position 88: 3.621715295268842e-10
Position 616: 3.6010072744261633e-11
Position 251: 7.094326945275801e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5905: 0.9143904801505467
Position 6947: 0.5523521329199812
Position 7608: 0.44211843010002533
Position 4027: 0.33908408394787687
Position 4162: 0.3022233826909876
Position 2936: 0.15893221267850013
Position 2646: 0.15169302038657417
Position 6978: 0.07083658241631677
Position 2731: 0.06395637197899974
Position 3960: 0.04141399316028786
Position 650: 0.0314061954569464
Position 7226: 0.03071113441847256
Position 5943: 0.02828012459515636
Position 3922: 0.027634101779156338
Position 958: 0.025382429988828246
Position 1354: 0.02447814900364874
Position 1425: 0.02070264218656904
Position 6119: 0.02061465703518425
Position 6032: 0.018953615829936814
Position 7489: 0.018765160822776135
Position 3370: 0.018475258683194152
Position 1298: 0.01579432326227036
Position 835: 0.01555136744219888
Position 3254: 0.015533583485681497
Position 7856: 0.012455572269465835
Position 4588: 0.011354652485816437
Position 2344: 0.00924885001249016
Position 6126: 0.008076634704802438
Position 2399: 0.007937661313606365
Position 4041: 0.007476079854131796
Position 2674: 0.007429625824382891
Position 4920: 0.007084934175853305
Position 7820: 0.005984159311400341
Position 6901: 0.005434346454554214
Position 7314: 0.00538736967780966
Position 6585: 0.005137439064688946
Position 3217: 0.004803638192453271
Position 1393: 0.004521543279332048
Position 2876: 0.004361000246715819
Position 864: 0.004139793857421049
Position 6170: 0.004016927278184418
Position 1374: 0.003808970592526751
Position 7859: 0.0037424312028109803
Position 7382: 0.0034948915394945176
Position 7902: 0.003073721394626204
Position 4193: 0.002771599740114989
Position 1737: 0.0022929155293535605
Position 5946: 0.002234683818086542
Position 7650: 0.0020408112760073958
Position 7334: 0.0019532712335853164
Position 6869: 0.0019079715807427454
Position 2184: 0.0018755904735039235
Position 3698: 0.0018158160013879464
Position 3631: 0.0017231090905426068
Position 4240: 0.0016062556582736279
Position 7442: 0.0015146754699899882
Position 1368: 0.001488028914527556
Position 7074: 0.001373510418891766
Position 7140: 0.001307543309137126
Position 7574: 0.0012233430669708837
Position 8055: 0.0011149478733067887
Position 910: 0.0010664967500743513
Position 8033: 0.0009872223730498597
Position 2465: 0.0009516406441365703
Position 887: 0.0009262293866199536
Position 8126: 0.0008675357252080073
Position 3490: 0.0008666397029380496
Position 5159: 0.0008655368140058504
Position 6519: 0.0008346161961260469
Position 3327: 0.0008288657688219422
Position 4044: 0.0008226984680015945
Position 4389: 0.0008198877199010785
Position 1716: 0.0007133826202523272
Position 1321: 0.0006664706204678835
Position 3444: 0.0006495815008721253
Position 2695: 0.000645561444088877
Position 2952: 0.0006337297512478229
Position 2368: 0.0006258061015309739
Position 392: 0.0005965197726487903
Position 560: 0.0005530732824853618
Position 757: 0.0005339624361041407
Position 2357: 0.0005326499050445413
Position 813: 0.0004895778862578885
Position 3940: 0.00048526044113808336
Position 7119: 0.00047395351917518206
Position 707: 0.00046798072810208145
Position 7815: 0.00045937564172685464
Position 1187: 0.00045677627429896076
Position 2069: 0.0003987879523682028
Position 2574: 0.00039733162483981146
Position 1780: 0.0003971123630347323
Position 7047: 0.0003583255036323
Position 1076: 0.0003394672502643473
Position 1981: 0.0003345424064197099
Position 1170: 0.0003133312306548161
Position 1624: 0.00030174248678712913
Position 6546: 0.00027962445963387747
Position 4433: 0.00027396730159049245
Position 3734: 0.00027046249649468343
Position 7693: 0.00026090144379018474
Position 1532: 0.00025504441676514524
Position 6261: 0.0002547624850395911
Position 1459: 0.00023167738799307914
Position 6700: 0.00023008641036861952
Position 1510: 0.00022486236581334163
Position 2890: 0.00022460613438382581
Position 2836: 0.00022346779775472676
Position 1956: 0.00022236115098925029
Position 2129: 0.00022188811509204923
Position 917: 0.00021791013543057106
Position 6333: 0.00021384140962529455
Position 900: 0.00020967917609303677
Position 3707: 0.00020875046428662152
Position 3600: 0.0001952747279137738
Position 3872: 0.0001920090985677015
Position 7378: 0.00018933560339839015
Position 3118: 0.00017778917389551607
Position 8198: 0.0001749831070123238
Position 3783: 0.00016791949393249637
Position 8111: 0.00015869784344206789
Position 2955: 0.00015663959410417577
Position 6984: 0.00015286474370210495
Position 818: 0.00014933133547640883
Position 761: 0.00014833324658105167
Position 5774: 0.00014660940005060724
Position 6887: 0.00012342208556540262
Position 3235: 0.00011060426091860436
Position 8059: 0.00010906644805964917
Position 2134: 0.00010898349291053531
Position 2610: 0.00010715886561572078
Position 4350: 0.00010594342953353034
Position 3506: 0.00010131648587583913
Position 5600: 8.918287983435336e-05
Position 2170: 8.892041431112387e-05
Position 2327: 8.583960514039284e-05
Position 2373: 8.312018184568427e-05
Position 7630: 7.106689560965015e-05
Position 2407: 6.962443278493588e-05
Position 2524: 6.160795751752711e-05
Position 2289: 5.850951243853346e-05
Position 2788: 5.627090464020833e-05
Position 1886: 5.547631965592862e-05
Position 1602: 5.337210555344845e-05
Position 2770: 4.935522500944385e-05
Position 1676: 4.710227770784286e-05
Position 922: 4.5371766858888114e-05
Position 7103: 4.325813053510131e-05
Position 1332: 3.922748175953603e-05
Position 1759: 3.792580767330052e-05
Position 205: 3.6106265946696085e-05
Position 1095: 3.5767745111226345e-05
Position 3831: 3.5415306215985e-05
Position 4079: 3.510321807769646e-05
Position 362: 3.4705066196433325e-05
Position 8200: 3.3606372642869154e-05
Position 3451: 2.9999786847883618e-05
Position 384: 2.8936503933412274e-05
Position 1146: 2.528201432109001e-05
Position 7291: 2.46118467752576e-05
Position 5442: 2.344373460365045e-05
Position 1627: 2.335187200391682e-05
Position 2651: 2.3193539881241973e-05
Position 3092: 1.776136138250116e-05
Position 171: 1.7593995638390793e-05
Position 2080: 1.424570020443618e-05
Position 1139: 1.408097327211494e-05
Position 1766: 1.3550961764986974e-05
Position 1989: 1.0923716716962978e-05
Position 1721: 1.0378254222819287e-05
Position 275: 1.0374212156563138e-05
Position 1739: 1.0291844428260377e-05
Position 709: 9.655796274645567e-06
Position 2030: 9.59111228222075e-06
Position 2418: 9.51686532738395e-06
Position 2045: 8.360610161729747e-06
Position 2207: 7.867832053383242e-06
Position 789: 7.6762207856656e-06
Position 1658: 7.596590818336977e-06
Position 1555: 7.541626441643323e-06
Position 487: 7.479071223560821e-06
Position 2114: 6.604868084411782e-06
Position 882: 5.587053483241719e-06
Position 4412: 3.518915421605003e-06
Position 924: 2.3784736428718413e-06
Position 1894: 2.2801570372980147e-06
Position 219: 2.1799013954760246e-06
Position 1035: 2.0294330693385828e-06
Position 108: 1.9876001244858495e-06
Position 1156: 1.7479802738450477e-06
Position 1104: 1.7428732539331746e-06
Position 4171: 1.6569347906375648e-06
Position 155: 1.6112422812640054e-06
Position 1789: 1.5973455647776811e-06
Position 4652: 1.243936658491735e-06
Position 2085: 1.2414318036176473e-06
Position 2149: 1.0654576521580872e-06
Position 933: 9.837066633311017e-07
Position 2764: 8.748665481193699e-07
Position 1443: 6.953267406646893e-07
Position 370: 5.401425096111236e-07
Position 1108: 4.7263891831928983e-07
Position 571: 4.2605210688395596e-07
Position 1063: 4.2527172090441063e-07
Position 767: 2.1261463647339626e-07
Position 1193: 1.836136945779229e-07
Position 719: 1.7139223752531108e-07
Position 1112: 1.1480822390863667e-07
Position 1005: 1.1472178653206173e-07
Position 1596: 8.70373599012549e-08
Position 1088: 6.395042717185565e-08
Position 969: 6.068072616554011e-08
Position 1018: 4.676528624837563e-08
Position 1150: 3.703107783401461e-08
Position 120: 3.449308906115005e-08
Position 223: 3.441957852967746e-08
Position 1122: 3.141459049639112e-08
Position 1115: 3.11179868804842e-08
Position 1559: 2.271138652437965e-08
Position 1478: 2.0397459211042796e-08
Position 588: 1.563759878432959e-08
Position 1514: 1.3591250935405198e-08
Position 1536: 1.2856284797711758e-08
Position 115: 1.05198428403224e-08
Position 176: 9.81452371261981e-09
Position 998: 9.56973220189383e-09
Position 1202: 3.2842838141056406e-09
Position 1816: 2.457400798624317e-09
Position 1812: 1.899169423480706e-09
Position 181: 1.8187655262135225e-09
Position 179: 8.116691918565677e-10
Position 586: 7.033713388741781e-10
Position 128: 6.626933496009294e-10
Position 221: 2.324876517458039e-10
Position 322: 5.730666724383192e-11
Position 325: 4.2342878829169064e-11
Position 280: 2.8932248980090153e-11
