Gene = CENPL
Position 13691: 2.9461171054160856e-06
Position 2692: 2.9372770372057712e-06
Position 9188: 2.930791148923381e-06
Position 865: 2.903573722840233e-06
Position 14001: 2.2445709396265886e-06
Position 6285: 2.1038668925527644e-06
Position 382: 2.0974285908674615e-06
Position 3828: 1.9887833300083105e-06
Position 14094: 1.7201983645260046e-06
Position 1742: 1.6690729936349787e-06
Position 4317: 1.6460635168092923e-06
Position 2091: 1.5977038661051289e-06
Position 2140: 1.593092548436115e-06
Position 13708: 1.4018557832946424e-06
Position 2023: 1.3549480818721172e-06
Position 4309: 1.3498800410046321e-06
Position 6912: 1.2828718204148637e-06
Position 4686: 1.2513696879672661e-06
Position 2797: 1.026368435043817e-06
Position 2957: 9.610126473151892e-07
Position 432: 8.137448292915667e-07
Position 13512: 7.525938947085632e-07
Position 2111: 7.496432878741583e-07
Position 1651: 7.430873425393015e-07
Position 517: 6.579100661826604e-07
Position 390: 6.332251240744892e-07
Position 10454: 6.080116170537097e-07
Position 8102: 5.896900225126146e-07
Position 1082: 5.892822585487149e-07
Position 10365: 5.298874491014307e-07
Position 4349: 4.797550016158128e-07
Position 394: 4.4624542314159213e-07
Position 10421: 4.4514084994588115e-07
Position 480: 4.365004358815088e-07
Position 496: 4.0275228116384465e-07
Position 3621: 3.612363953744564e-07
Position 540: 3.45903652009572e-07
Position 141: 3.3951337531735044e-07
Position 9358: 3.11879065659717e-07
Position 3839: 3.098861062235228e-07
Position 9467: 2.9898354454416566e-07
Position 8045: 2.5470209648625367e-07
Position 9050: 2.41367277806711e-07
Position 1820: 1.9615151728897748e-07
Position 5064: 1.9515856842892724e-07
Position 8623: 1.8659183101100386e-07
Position 6584: 1.0212433291319156e-07
Position 6997: 8.873099858337575e-08
Position 2609: 6.843808669626636e-08
Position 3147: 6.314027154021904e-08
Position 3074: 5.320822023501481e-08
Position 3365: 3.9287890042025214e-08
Position 1127: 2.546936484986781e-08
Position 2646: 1.8958822736859846e-08
Position 3643: 8.409251085791024e-09
Position 1439: 7.211581153103246e-10
Position 820: 1.6702968764102766e-12
Position 817: 1.5496190019714802e-12
Position 634: 1.4169384508395836e-12
Position 887: 1.269627218104267e-12
Position 639: 1.1012446233021606e-12
Position 2131: 1.0417143251848479e-12
Position 854: 7.597965947874361e-13
Position 823: 6.542136241210969e-13
Position 589: 2.766995393160671e-13
