Gene = COQ4
Position 10532: 0.00034823460955937504
Position 11168: 0.0003337598483693743
Position 2624: 0.00032974999469514456
Position 4793: 0.00030057845142236067
Position 7425: 0.00029643915364401
Position 5649: 0.0002891903013616312
Position 5587: 0.0002816783204083479
Position 2618: 0.0002735062120766954
Position 3246: 0.00026892534353209865
Position 5926: 0.00026665789556019377
Position 379: 0.00025863868089559907
Position 983: 0.00025573361499348264
Position 5415: 0.00024788145730658467
Position 861: 0.000245107107685074
Position 2830: 0.00021976865558937043
Position 209: 0.0002080390411190272
Position 880: 0.00020256035027677168
Position 5249: 0.00019546566465700502
Position 4627: 0.00017722615476046226
Position 3285: 0.00017430614453714155
Position 6151: 0.00016442168332148947
Position 3127: 0.00016235347802607446
Position 7182: 0.0001607348606406211
Position 183: 0.00015498018116970043
Position 1442: 0.0001541965862870593
Position 5327: 0.00015058348796191432
Position 10489: 0.00014837010697008754
Position 11406: 0.0001462234472764629
Position 2934: 0.0001400114910001805
Position 2653: 0.00013697168911500456
Position 557: 0.0001361574488472087
Position 7275: 0.00013316208168842383
Position 419: 0.00013278718659924077
Position 4842: 0.00012385262568328156
Position 11164: 0.00012176103273695501
Position 1799: 0.00011085521419917583
Position 10838: 0.00010905742810785868
Position 120: 9.906419389027474e-05
Position 4660: 9.821842351523043e-05
Position 1706: 9.4007371415681e-05
Position 1193: 8.768672878602011e-05
Position 3803: 8.362255446149053e-05
Position 681: 8.299725406722453e-05
Position 1720: 7.37519828991602e-05
Position 2498: 6.769170694559949e-05
Position 8002: 6.76166529946668e-05
Position 6044: 6.655583337232731e-05
Position 2407: 6.640286902295861e-05
Position 2029: 5.787298787659636e-05
Position 2388: 5.7082280259874464e-05
Position 1046: 5.240251244690763e-05
Position 11255: 5.215798372051784e-05
Position 4532: 4.9174334174778046e-05
Position 10752: 4.8693810943534305e-05
Position 1969: 4.2845330754573965e-05
Position 2255: 4.174464174604953e-05
Position 1222: 4.152277982295657e-05
Position 7511: 4.079408828471717e-05
Position 10773: 4.070443803383134e-05
Position 9793: 4.0457323354550386e-05
Position 1138: 3.981538405785198e-05
Position 4258: 3.949408863840453e-05
Position 1653: 3.9067534760096357e-05
Position 933: 3.31277601918824e-05
Position 1056: 3.088104865006164e-05
Position 11430: 2.87125523160284e-05
Position 1268: 2.653270728992764e-05
Position 2288: 2.593690596066027e-05
Position 7015: 2.4648490186591054e-05
Position 1542: 2.3466471659545098e-05
Position 1312: 2.337614734464219e-05
Position 2046: 2.33316016344988e-05
Position 9881: 2.3128737399344022e-05
Position 6885: 2.271493107939638e-05
Position 1775: 2.261773575281211e-05
Position 4234: 2.241898323187356e-05
Position 3465: 2.221583684632436e-05
Position 222: 1.9524260524830653e-05
Position 9878: 1.9281959228914747e-05
Position 5826: 1.842885650882799e-05
Position 1066: 1.8119301337296428e-05
Position 3077: 1.744403452607458e-05
Position 5563: 1.69051034260553e-05
Position 501: 1.640825991649359e-05
Position 3935: 1.526117463960723e-05
Position 6118: 1.506240601354442e-05
Position 2132: 1.4162767007109467e-05
Position 3114: 1.4050517740790613e-05
Position 901: 1.3456303902314283e-05
Position 2636: 1.2311172909405851e-05
Position 889: 1.1919659338032355e-05
Position 4422: 1.1811740271847847e-05
Position 4489: 1.1723895459106024e-05
Position 686: 1.165452255961136e-05
Position 4090: 1.122228855700261e-05
Position 8860: 1.067868695301317e-05
Position 9065: 1.0600545131017877e-05
Position 3735: 9.733773739267803e-06
Position 392: 9.42550299744863e-06
Position 5460: 9.095579937763331e-06
Position 5463: 9.067728873081551e-06
Position 3477: 9.051783822872852e-06
Position 3951: 8.874877553768908e-06
Position 1106: 8.862786838552593e-06
Position 7950: 8.758483545486395e-06
Position 824: 8.073021480396587e-06
Position 2184: 7.252661716148293e-06
Position 1996: 7.222139513046796e-06
Position 1474: 7.193256200341383e-06
Position 6210: 7.136701162646389e-06
Position 7902: 6.98258293055206e-06
Position 1864: 6.677242333568007e-06
Position 5472: 6.60284753132813e-06
Position 7586: 5.58823964492643e-06
Position 4761: 5.47511715428696e-06
Position 7508: 5.30356143325153e-06
Position 4093: 4.621706250026954e-06
Position 1624: 4.218683231333842e-06
Position 6728: 4.027481859242024e-06
Position 950: 3.731603913434579e-06
Position 3718: 3.529874926029339e-06
Position 6081: 3.2420846418015396e-06
Position 1330: 3.1912560413953424e-06
Position 4878: 3.1031266403624188e-06
Position 4465: 2.916220107882935e-06
Position 4299: 2.4639512136580442e-06
Position 5144: 2.2124528290909894e-06
Position 4394: 2.1419948623605906e-06
Position 2661: 1.6509465726136365e-06
Position 3722: 1.6158933666361536e-06
Position 4025: 1.4357985223602192e-06
Position 2568: 1.3331872281509583e-06
Position 3291: 1.1795417189147154e-06
Position 4343: 1.1786262522158638e-06
Position 2471: 1.1286897632995476e-06
Position 4448: 1.0691552170585282e-06
Position 4397: 9.422486606451147e-07
Position 4693: 8.599870141767396e-07
Position 3099: 7.514957610321724e-07
Position 240: 6.146491389802896e-07
Position 3375: 5.95827656909307e-07
Position 2538: 5.569215083890861e-07
Position 2404: 4.5818662697101013e-07
Position 847: 2.2056105593855187e-07
Position 3357: 2.1737473850203598e-07
Position 3424: 1.5191523468572873e-07
Position 127: 1.469280296604544e-07
Position 944: 1.424556286887942e-07
Position 3455: 1.3716619506566564e-07
Position 995: 1.263911440851212e-07
Position 3005: 1.2029297313623986e-07
Position 2115: 1.1475916627499888e-07
Position 799: 1.0794048679117123e-07
Position 3426: 1.025246630834484e-07
Position 871: 6.76425264403595e-08
Position 3419: 6.614905399023845e-08
Position 1627: 5.792734467753915e-08
Position 2478: 4.7924608236605354e-08
Position 131: 4.1692855965814957e-08
Position 2504: 3.8186855701588e-08
Position 1096: 3.2199585095334287e-08
Position 2427: 2.715931766966e-08
Position 616: 2.6798755474154785e-08
Position 427: 2.1018496471867562e-08
Position 397: 1.8416284323206884e-08
Position 2352: 1.818728214651123e-08
Position 2310: 1.4210327498806103e-08
Position 3676: 4.09758047400138e-09
Position 430: 1.878560616403876e-09
Position 803: 1.7769524799003184e-09
Position 436: 1.7427882836641737e-09
Position 1380: 1.6855635780669103e-09
Position 1319: 1.2151891316188089e-09
Position 1203: 9.872790289649945e-10
Position 3671: 3.453219452603331e-10
Position 1338: 3.1174240052771367e-10
Position 653: 3.2371705868734156e-11
Position 85: 2.269622811167963e-11
Position 100: 2.925224550025756e-13
Position 98: 8.460295732742903e-14
