Gene = PHYHD1
Position 499: 1.0939428369788058e-05
Position 15853: 1.0152757480615003e-05
Position 48: 9.298612790464494e-06
Position 712: 7.700785799262718e-06
Position 1290: 7.4691722684796775e-06
Position 1173: 7.361848464057207e-06
Position 597: 7.2828374011091305e-06
Position 3809: 7.148153425294721e-06
Position 833: 5.781638150554376e-06
Position 1665: 4.9548493706229204e-06
Position 639: 4.731414045088241e-06
Position 2329: 4.585994584291614e-06
Position 1292: 4.461011673685286e-06
Position 1991: 4.106155930166285e-06
Position 2145: 3.401412160218543e-06
Position 3307: 3.270344146675596e-06
Position 1312: 3.1835864947057e-06
Position 2859: 2.8354165306125734e-06
Position 1336: 2.6598051035407428e-06
Position 20518: 2.3250117250845663e-06
Position 1839: 2.255853780684706e-06
Position 4223: 2.1150185562875876e-06
Position 3010: 2.0110791543188855e-06
Position 4609: 1.745313307866869e-06
Position 20697: 1.7332151087456087e-06
Position 268: 1.6617177542897083e-06
Position 1491: 1.561275881752653e-06
Position 1160: 1.2379481276948167e-06
Position 76: 9.187115005144494e-07
Position 2506: 7.40932911446246e-07
Position 3508: 7.13040138025867e-07
Position 4611: 6.586558882058442e-07
Position 4294: 6.016998662067758e-07
Position 1592: 3.3253219251779255e-07
Position 1977: 1.8477190793188552e-07
Position 2592: 1.8324653686143397e-07
Position 3827: 1.74827974661832e-07
Position 3694: 1.6845006982550273e-07
Position 1637: 1.4738327956319678e-07
Position 1678: 1.4155254101994593e-07
Position 3764: 1.288782498990543e-07
Position 1423: 1.067514890493339e-07
Position 383: 3.6429951875534326e-08
Position 440: 7.289337279038879e-09
Position 212: 4.187679090489558e-09
Position 605: 4.1502339161482845e-09
Position 239: 2.8098343583492535e-09
Position 455: 2.381086538235928e-09
Position 218: 1.8440156170758615e-09
Position 249: 1.5384686179953652e-09
Position 224: 4.699227296318826e-10
Position 460: 1.1962102419690936e-10
Position 252: 1.1298759674625652e-12
Position 273: 2.4807974926184106e-13
Position 1325: 4.994952041630661e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9814433150036772
Position 1387: 0.9603152824069765
Position 12886: 0.9456142708319817
Position 13115: 0.9114222403182276
Position 19703: 0.9107934692156054
Position 15552: 0.9065056230528882
Position 20772: 0.8679141272157817
Position 15687: 0.8338329479968689
Position 16861: 0.6542577743343753
Position 14038: 0.26853945112050037
Position 19487: 0.2558986729999031
Position 21087: 0.20462833479651887
Position 16993: 0.20284878559938144
Position 15191: 0.1933087673213174
Position 14270: 0.13507588100534634
Position 1034: 0.10287448122390812
Position 6151: 0.09836689784595039
Position 16841: 0.0975024233079083
Position 6142: 0.09149234523879415
Position 19997: 0.07083330932334983
Position 6263: 0.05999931505039556
Position 15167: 0.055711131224159556
Position 6068: 0.04550096415857176
Position 17550: 0.04456675286343059
Position 14218: 0.04068149142612899
Position 1565: 0.039413514644547024
Position 19284: 0.03343843321845889
Position 19230: 0.026964442805163087
Position 4189: 0.02326638878933735
Position 1390: 0.01795127500625023
Position 6213: 0.017363908191136822
Position 12831: 0.0160119249844874
Position 805: 0.014431516428626202
Position 1007: 0.013770836465511905
Position 7139: 0.013632032639142212
Position 7043: 0.012722520019701502
Position 13256: 0.012281785917776766
Position 19473: 0.01160163724285127
Position 15134: 0.009991123392155478
Position 6108: 0.009680804179634683
Position 16472: 0.009007725376580419
Position 1339: 0.00878508227250382
Position 18105: 0.008565977856760321
Position 7176: 0.008426169363898032
Position 13071: 0.008407514664130481
Position 6173: 0.008174933752157755
Position 893: 0.007602991277239798
Position 5030: 0.006990917329808997
Position 13625: 0.006659911921501188
Position 18062: 0.006636102939555994
Position 4114: 0.00646412027009798
Position 4998: 0.00579796662300399
Position 13949: 0.005676627222515112
Position 6193: 0.0055980414047845815
Position 5013: 0.005460264093709065
Position 12437: 0.004991576220695787
Position 16721: 0.0044396399640407825
Position 6939: 0.004428654997498057
Position 6191: 0.004277083353242877
Position 15971: 0.004270588028115078
Position 12565: 0.004250926931618264
Position 1133: 0.004202278198991102
Position 14052: 0.00411168185500809
Position 19650: 0.004070944520641477
Position 15490: 0.003997706916554123
Position 4375: 0.0037608960301844484
Position 5972: 0.0035910174214062456
Position 17546: 0.0034201031962923993
Position 17572: 0.003258240808128939
Position 14191: 0.0030138334455191533
Position 15105: 0.0029902255865600956
Position 4351: 0.0029712851798325704
Position 13044: 0.002933000290050597
Position 1526: 0.0029236392756166367
Position 12891: 0.00285133819459448
Position 7348: 0.0027935528694951733
Position 20956: 0.0027489122837784804
Position 20747: 0.0026506307644059415
Position 11977: 0.0026480671288639686
Position 858: 0.0026402954638477675
Position 17163: 0.002624450692376453
Position 706: 0.002472108973769883
Position 15657: 0.0023239367533537916
Position 10479: 0.0022192060567223556
Position 15714: 0.002122585549275811
Position 20576: 0.0021187697598726582
Position 21024: 0.002057686384033366
Position 13253: 0.0020157747337554524
Position 14000: 0.001970415832322241
Position 15415: 0.001897042484325646
Position 12912: 0.0017926516712397965
Position 11304: 0.0017717670310503449
Position 6031: 0.0016079442110577228
Position 15242: 0.0016054812346795698
Position 4724: 0.0015239501597117322
Position 20573: 0.0014527362952031452
Position 10451: 0.0014448492511853254
Position 5034: 0.0014151286957506273
Position 4916: 0.0013870759954309527
Position 14101: 0.0013298869510332846
Position 3975: 0.001308659613618063
Position 15701: 0.0012347027202794041
Position 20959: 0.0012071868796436566
Position 16507: 0.0012016111982857446
Position 4286: 0.0011983538513406164
Position 5975: 0.001188432843907343
Position 7143: 0.0011856117255965289
Position 946: 0.0011784573518660367
Position 16633: 0.001172623733508362
Position 6006: 0.0010411006694663102
Position 665: 0.0010183490166829753
Position 4141: 0.0009929373328782301
Position 6894: 0.0008941015303604935
Position 15732: 0.0008933482303765716
Position 18203: 0.0008900099713942358
Position 12944: 0.0008750246260525673
Position 5148: 0.0008660735059689731
Position 9602: 0.0008615990128465735
Position 3791: 0.0008568076330683003
Position 17763: 0.000806156030006027
Position 1040: 0.0007956759992545817
Position 4155: 0.0007630864306180876
Position 16510: 0.0007139635865478121
Position 21114: 0.0006604375315128624
Position 20202: 0.0006482382354446788
Position 13759: 0.0006288434149794037
Position 4011: 0.0005902993024634247
Position 13261: 0.0005854444522883532
Position 823: 0.0005601219289566002
Position 20820: 0.0005554859861537199
Position 7327: 0.0005304978726651336
Position 10261: 0.0005143687515614916
Position 20620: 0.0005036902884968645
Position 17130: 0.0004894360903338736
Position 6277: 0.00042610856301865846
Position 2392: 0.0004188107609781657
Position 7054: 0.0004166426843889643
Position 20521: 0.00040105464721000816
Position 17042: 0.0003994514212350599
Position 932: 0.0003982933936244879
Position 1297: 0.00038045773783324676
Position 16587: 0.00037971654652295774
Position 15581: 0.000371876637597671
Position 4100: 0.0003679708880456102
Position 13844: 0.00034301126069533
Position 20987: 0.0003270136233640931
Position 4512: 0.00030845532896314813
Position 17805: 0.0003055088828828742
Position 14091: 0.00028865807760779304
Position 4144: 0.0002878638405767676
Position 448: 0.00028757558560907646
Position 14134: 0.0002757112952013311
Position 4515: 0.00026976875207693457
Position 910: 0.000256287643773974
Position 4237: 0.0002529167358909288
Position 5060: 0.00025100771777198153
Position 15698: 0.00023583293469179212
Position 18232: 0.00023021967088353277
Position 985: 0.00022735886423182655
Position 3597: 0.00020936641863846152
Position 16951: 0.00020152061484558616
Position 679: 0.00018943016698006802
Position 20909: 0.0001842532925144755
Position 20779: 0.000184230903924153
Position 16480: 0.00018190978195742414
Position 2366: 0.00016464229157295182
Position 20860: 0.00015143265294671195
Position 586: 0.00014654681729793173
Position 1401: 0.0001425216747688881
Position 3973: 0.00013636729188182592
Position 2445: 0.0001319653057908648
Position 5194: 0.00012674748603735213
Position 18159: 0.00012533101462914494
Position 1075: 0.00012099450134851903
Position 4233: 0.00012063214944109823
Position 15774: 0.00011411315906059468
Position 14337: 0.0001060634687812247
Position 20786: 0.00010508804319358556
Position 852: 0.00010067351274845886
Position 4191: 9.692730325752413e-05
Position 20709: 9.632040239021614e-05
Position 21137: 9.25592974011528e-05
Position 1360: 8.189147051408107e-05
Position 15936: 8.084814724763627e-05
Position 1067: 7.834252059580086e-05
Position 15989: 7.586295258483579e-05
Position 589: 7.491615262803037e-05
Position 15894: 7.347026516811971e-05
Position 1630: 6.762235734817725e-05
Position 3969: 6.574248983771697e-05
Position 1344: 6.493976258987387e-05
Position 20830: 6.230843553506242e-05
Position 19745: 6.074691614097331e-05
Position 19811: 5.755552622318005e-05
Position 20133: 5.747811038249709e-05
Position 20880: 5.648751072619187e-05
Position 1644: 5.537642484045869e-05
Position 17121: 5.1853645243149736e-05
Position 16270: 5.1277101683834025e-05
Position 14251: 5.040445209653263e-05
Position 1046: 4.9404382825330555e-05
Position 1404: 4.753871597722283e-05
Position 14248: 4.7533599069444144e-05
Position 982: 4.702378246158239e-05
Position 16658: 4.0335385150624866e-05
Position 13486: 3.844030709888282e-05
Position 16757: 3.72835622977786e-05
Position 1180: 3.603864715091852e-05
Position 724: 3.335756842874962e-05
Position 1104: 3.2073960402998126e-05
Position 17709: 2.998220101736545e-05
Position 13338: 2.8978870253438315e-05
Position 424: 2.725202742180691e-05
Position 18245: 2.6833185083579876e-05
Position 1523: 2.6755806721754784e-05
Position 257: 2.581954242658271e-05
Position 16486: 2.5559833240918917e-05
Position 13480: 2.5206553665373726e-05
Position 233: 2.4986221071494807e-05
Position 19889: 2.12501227383469e-05
Position 20224: 2.0210835923972327e-05
Position 4220: 2.018683070031589e-05
Position 522: 2.010923795639671e-05
Position 611: 1.942222814544303e-05
Position 13727: 1.863846610186809e-05
Position 16732: 1.7829020021302428e-05
Position 1452: 1.4418993850838507e-05
Position 1069: 1.4100040382887181e-05
Position 1157: 1.3582518560923458e-05
Position 900: 1.3233612717026549e-05
Position 902: 1.278874792960052e-05
Position 13464: 1.195300190179655e-05
Position 1532: 1.157116358057908e-05
Position 17135: 1.0069442440131469e-05
Position 20097: 8.850098307805378e-06
Position 1160: 8.741409308283979e-06
Position 936: 8.471947465296187e-06
Position 784: 7.371445357213244e-06
Position 1578: 5.807294569140615e-06
Position 485: 5.6616573757279355e-06
Position 3967: 5.27726239123846e-06
Position 17077: 4.0377284791725414e-06
Position 4541: 3.964320562611885e-06
Position 2069: 3.68686578806442e-06
Position 738: 3.673983741322859e-06
Position 16518: 3.0412121138355383e-06
Position 615: 2.8688466423952687e-06
Position 3937: 2.8416308117538188e-06
Position 1916: 2.5972589275907634e-06
Position 591: 2.594006691823272e-06
Position 3809: 2.5140136086404863e-06
Position 2814: 2.385204321143323e-06
Position 2094: 2.3248149718178014e-06
Position 1183: 1.7927867498827222e-06
Position 15996: 1.7092426015762957e-06
Position 17850: 1.643664946817127e-06
Position 455: 1.6061881025899108e-06
Position 4046: 1.575154016288352e-06
Position 3153: 1.5305521499800796e-06
Position 1458: 1.4255570931831953e-06
Position 318: 1.357531970114016e-06
Position 335: 1.3414901856624544e-06
Position 749: 1.2442337765604288e-06
Position 1723: 1.10883599221438e-06
Position 1766: 9.408072606565178e-07
Position 4608: 8.702733614133772e-07
Position 3157: 8.506386332098468e-07
Position 2656: 8.41557152375256e-07
Position 2233: 7.807953269637645e-07
Position 3273: 7.52762273727266e-07
Position 1109: 7.233174669246336e-07
Position 788: 7.195011339832752e-07
Position 430: 5.839905754326571e-07
Position 460: 5.036228504180699e-07
Position 2144: 4.92618799038588e-07
Position 16883: 4.728333724876911e-07
Position 2858: 4.198193892911345e-07
Position 2230: 4.1140502367061277e-07
Position 2706: 3.9122603677250136e-07
Position 2974: 3.8163712701548247e-07
Position 3110: 3.272649359063978e-07
Position 16959: 3.1189268183669613e-07
Position 2739: 2.858579239640622e-07
Position 2168: 2.492210042987059e-07
Position 1351: 2.2304803836437055e-07
Position 3603: 2.2285627986468877e-07
Position 1706: 2.1092226690693387e-07
Position 3403: 1.7012985985036332e-07
Position 1412: 1.6155495143192177e-07
Position 2640: 1.5935191318522224e-07
Position 1302: 1.5794066978504235e-07
Position 4449: 1.5565652296000214e-07
Position 3688: 1.351188840854146e-07
Position 16146: 1.290117468137034e-07
Position 15836: 1.2308990473542672e-07
Position 4073: 1.1787505317540297e-07
Position 3195: 1.0890013681853294e-07
Position 1241: 9.299999964410446e-08
Position 546: 8.629948567752259e-08
Position 1830: 6.718646490553842e-08
Position 772: 6.260876288984219e-08
Position 1951: 5.970340392695382e-08
Position 3240: 5.846307309673701e-08
Position 2881: 5.705715725562611e-08
Position 2660: 5.6632529486230065e-08
Position 3207: 5.282535655486321e-08
Position 1215: 4.987256691819257e-08
Position 359: 4.8913739211264155e-08
Position 1842: 4.2755294483920454e-08
Position 534: 4.270717972688652e-08
Position 1263: 4.2088008070336605e-08
Position 1442: 4.040810569815835e-08
Position 3700: 3.6589765209485105e-08
Position 2018: 3.5941587746816697e-08
Position 686: 2.1459785714488357e-08
Position 1277: 2.127348779423924e-08
Position 239: 1.9532681722508395e-08
Position 383: 1.8981064061219823e-08
Position 1421: 7.627044374116364e-09
Position 131: 2.747137758939875e-10
Position 264: 1.386010989477708e-10
Position 757: 8.24466309744484e-11
Position 268: 1.6771960531079177e-11
Position 153: 1.1812292549937544e-11
Position 116: 1.0680515027723684e-11
Position 119: 7.515394315744747e-12
Position 344: 1.8675358168177333e-12
Position 137: 1.4959566007951832e-12
Position 112: 1.4275379910082778e-12
Position 164: 1.2640666885406215e-12
Position 133: 9.101730710374257e-13
Position 1461: 8.626013004680677e-13
Position 194: 3.9871220179594975e-13
Position 531: 2.7456937547438627e-13
Position 170: 1.2321273435570934e-15
