Gene = ARV1
Position 19185: 8.111229711541909e-05
Position 688: 7.474083869692658e-05
Position 426: 6.979708247883418e-05
Position 513: 6.92769592572932e-05
Position 784: 6.0187061074076614e-05
Position 238: 5.970555364550662e-05
Position 577: 5.320436694415912e-05
Position 1009: 4.9084209631530565e-05
Position 235: 4.803400839942043e-05
Position 12539: 4.408285361281721e-05
Position 185: 4.098591899024621e-05
Position 692: 4.013352700830487e-05
Position 916: 3.87589404975317e-05
Position 4973: 3.330293885090797e-05
Position 2807: 3.2662999799593e-05
Position 229: 2.972464565387202e-05
Position 2008: 2.5607607054907076e-05
Position 1118: 2.3694171993392067e-05
Position 5005: 2.175509863260411e-05
Position 4747: 2.0169446780851003e-05
Position 33: 1.8900049854767184e-05
Position 18689: 1.7451932052973165e-05
Position 18232: 1.65379414180119e-05
Position 368: 1.6120524839390513e-05
Position 210: 1.561935667176188e-05
Position 665: 1.0877385469932117e-05
Position 2338: 1.0327799130196701e-05
Position 525: 1.0050566246053498e-05
Position 245: 9.444519700807736e-06
Position 952: 6.804030771293312e-06
Position 999: 6.2888898710269495e-06
Position 111: 5.337956685294646e-06
Position 667: 4.657803544216496e-06
Position 323: 4.601078199310982e-06
Position 898: 1.6058608370967363e-06
Position 827: 1.5247179665370356e-06
Position 1185: 1.0353179102875715e-06
Position 3308: 5.885813351803743e-07
Position 331: 4.634559668253004e-07
Position 316: 1.0408422954957956e-07
Position 51: 7.347415894353497e-08
Position 9: 1.2049039680244766e-10
Position 645: 1.3144799470559336e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.9809778833229418
Position 18071: 0.9275748968015106
Position 17800: 0.8601008435374383
Position 16710: 0.6993309890256334
Position 11060: 0.5151530918196838
Position 11100: 0.40047536566637554
Position 20120: 0.3487089646852861
Position 21088: 0.3409442776861343
Position 21511: 0.3293220165591111
Position 17422: 0.2749062447232963
Position 9574: 0.2645714630641633
Position 2770: 0.24207296361449762
Position 20088: 0.23532247220525743
Position 20573: 0.19782061242037763
Position 569: 0.1954162124751203
Position 11550: 0.19052930155510228
Position 20501: 0.18871856233662346
Position 21287: 0.1704801430897035
Position 20294: 0.16966749710441908
Position 2687: 0.15627878044280757
Position 20257: 0.13846721558738914
Position 632: 0.12603472277019384
Position 16113: 0.10448306568377613
Position 20139: 0.09129559303079818
Position 11530: 0.07787597226538366
Position 11310: 0.07513703667211337
Position 11346: 0.0690567015895199
Position 16755: 0.06469807213747202
Position 17010: 0.06243868224882709
Position 7368: 0.055152317626558325
Position 9467: 0.049861270057852604
Position 377: 0.04691633105173295
Position 9686: 0.044737272913708236
Position 7439: 0.04461035148214746
Position 2721: 0.043216555055832814
Position 19387: 0.04288848005713886
Position 21536: 0.042730390027030676
Position 7698: 0.041702921183833376
Position 18570: 0.039198130286920645
Position 13215: 0.033855834771404074
Position 9618: 0.03382681291409314
Position 17418: 0.02959827747696518
Position 5637: 0.023005859212010267
Position 8440: 0.02275341530463872
Position 17982: 0.02221359877331719
Position 973: 0.022111346379620606
Position 18693: 0.021801491935687183
Position 18778: 0.021316787787654792
Position 2639: 0.018750971208753547
Position 3184: 0.018560136442834822
Position 11307: 0.018233841624738227
Position 11333: 0.018104987354287144
Position 6644: 0.016115210722808526
Position 11526: 0.016055005183528346
Position 20535: 0.016013589215497486
Position 18157: 0.015372551142126954
Position 3076: 0.014731856036288297
Position 20431: 0.014425262002314039
Position 1118: 0.013756438162464817
Position 16966: 0.013655452306426345
Position 2314: 0.013407458505749786
Position 17442: 0.013229525004725427
Position 18597: 0.012726222456988883
Position 13176: 0.012724616159864999
Position 21528: 0.012224956137329863
Position 5595: 0.012139461356953153
Position 19992: 0.011981189011479074
Position 2963: 0.011764702873323441
Position 9114: 0.01102300291523707
Position 551: 0.01096970700567162
Position 3152: 0.010329933823373258
Position 18450: 0.010246683075781431
Position 19424: 0.010113651466429945
Position 2428: 0.009410743982678549
Position 19362: 0.008625627032415453
Position 2797: 0.008477034819105457
Position 316: 0.008301505042916265
Position 9470: 0.008025944552027554
Position 16324: 0.007943601709791389
Position 20605: 0.00789629715851208
Position 6685: 0.00785842377710204
Position 6697: 0.007233722703387736
Position 9549: 0.006799559268218857
Position 11633: 0.006774712416130938
Position 3585: 0.006510732586743772
Position 7470: 0.006411139450193397
Position 6665: 0.006344483228276968
Position 20949: 0.006050485656573135
Position 21048: 0.006001652367734894
Position 2265: 0.005988639155072969
Position 8777: 0.005872203316820887
Position 20171: 0.005839334432460116
Position 2468: 0.005578022999716329
Position 19427: 0.005470328579429706
Position 7512: 0.00532527810328988
Position 17312: 0.005196855375374273
Position 3604: 0.004472076699084706
Position 6796: 0.004460206771724744
Position 18361: 0.004202882741722883
Position 3512: 0.00419437694751449
Position 11010: 0.004020069065073202
Position 18502: 0.003962178493955737
Position 5374: 0.0038944070202849112
Position 1312: 0.003634012846657484
Position 19105: 0.003633800632053385
Position 11290: 0.003606084734524488
Position 20025: 0.003089993389560269
Position 13309: 0.0030685791129865005
Position 9805: 0.002734202800410481
Position 14060: 0.0026241731876396864
Position 20315: 0.002583846196245948
Position 3653: 0.0023297171874866475
Position 19608: 0.002275804679092798
Position 397: 0.002149063959934896
Position 21122: 0.0021344397954862894
Position 11732: 0.00205988267263165
Position 7331: 0.0019807787602041955
Position 20214: 0.0019365041062109714
Position 864: 0.0018141215334414613
Position 21051: 0.0018047851918323527
Position 18094: 0.001771751285681425
Position 11282: 0.0017160701521113343
Position 19452: 0.0016746272110260967
Position 16656: 0.0014410219783875361
Position 18205: 0.0014138040389441106
Position 999: 0.0013431494346347926
Position 2370: 0.001276571568151644
Position 242: 0.0012300238658255651
Position 19926: 0.0012204419758603572
Position 18668: 0.0012063997775309911
Position 18323: 0.0011721337892311467
Position 1196: 0.0009793133127490167
Position 20408: 0.0009536336742985275
Position 573: 0.0009224477701959806
Position 18340: 0.0008332469499801543
Position 18863: 0.0008224858926353529
Position 2338: 0.0007783585598584955
Position 9653: 0.000724106634075988
Position 3697: 0.0007140438842546501
Position 2604: 0.0006595828420051652
Position 1469: 0.0006099042227513182
Position 13229: 0.0005923479931678967
Position 3737: 0.0005418078001303815
Position 323: 0.0005260981889477324
Position 1472: 0.0005189943204053433
Position 7056: 0.0004985047737250067
Position 8266: 0.0004653207612806214
Position 18383: 0.0004595888452857722
Position 1016: 0.0004503148218340386
Position 1308: 0.00040313871751677114
Position 11244: 0.0003865209165077926
Position 11214: 0.0003755389263278078
Position 2855: 0.0003525910515254101
Position 1548: 0.00032764904471445816
Position 440: 0.00031028032538867354
Position 1332: 0.0002956982057093329
Position 2173: 0.0002689848165844478
Position 782: 0.00024863190221918697
Position 10820: 0.0002410529045462644
Position 18994: 0.000228113665083149
Position 20518: 0.00022619162788559
Position 7059: 0.0002240182988728401
Position 1498: 0.00020644464026163819
Position 20459: 0.00020374306818352273
Position 19969: 0.0001628457542524909
Position 20103: 0.00015570944876971507
Position 1383: 0.00014602374667570586
Position 6350: 0.0001453126183891341
Position 2607: 0.00014325703674409934
Position 6266: 0.00013955215051885124
Position 1562: 0.0001366857284148109
Position 18804: 0.0001312905737379145
Position 21014: 0.00011539632838187091
Position 464: 0.00011022189240537818
Position 537: 9.032512790338375e-05
Position 2802: 8.608039870108402e-05
Position 571: 8.607665955549023e-05
Position 301: 7.365102669779865e-05
Position 1406: 7.158971002237744e-05
Position 491: 7.092463990238297e-05
Position 386: 6.505823626324572e-05
Position 18398: 5.740858362914127e-05
Position 331: 5.6193125406737345e-05
Position 379: 5.545367171201094e-05
Position 10757: 4.9807080105111745e-05
Position 3160: 4.889565439641723e-05
Position 263: 4.790810243801031e-05
Position 2020: 4.209322752901017e-05
Position 4830: 3.719502371739113e-05
Position 10832: 3.4013126465292856e-05
Position 11706: 3.125206905687658e-05
Position 11369: 3.0878451199917873e-05
Position 926: 2.343857977522152e-05
Position 2820: 2.0495552305381865e-05
Position 12439: 1.7969127933846707e-05
Position 4797: 1.783631097996556e-05
Position 1849: 1.546762344740937e-05
Position 4500: 1.3311671318639933e-05
Position 12454: 1.3300273709541563e-05
Position 12474: 1.2813451969428972e-05
Position 218: 1.2306303941026617e-05
Position 149: 1.0295482463587789e-05
Position 816: 9.084379708272142e-06
Position 468: 8.782437185561175e-06
Position 674: 7.895328372596025e-06
Position 2898: 7.337118692677571e-06
Position 260: 7.138042248583373e-06
Position 4536: 6.841021409332199e-06
Position 2945: 6.6395866702553195e-06
Position 737: 6.513950763784711e-06
Position 1896: 6.413857959817604e-06
Position 295: 5.7384397658428555e-06
Position 154: 3.3826409745389063e-06
Position 685: 2.1191400223924684e-06
Position 1870: 2.0360262508110635e-06
Position 11450: 1.9464295073776248e-06
Position 2588: 1.8827377200591255e-06
Position 1913: 1.6900993968690328e-06
Position 1245: 1.6833872551565244e-06
Position 298: 1.5401887155581572e-06
Position 173: 1.0135196182770271e-06
Position 887: 9.490312511242969e-07
Position 747: 6.302727231357418e-07
Position 11607: 4.3626831489901356e-07
Position 117: 3.7119688006709793e-07
Position 512: 3.140242403902232e-07
Position 866: 1.1677300019763074e-07
Position 235: 1.0638448189766338e-07
Position 470: 8.889111500943788e-08
Position 503: 4.800029244764456e-08
Position 789: 3.774466675397644e-08
Position 176: 3.15640183131559e-08
Position 4939: 2.6702786155405567e-08
Position 493: 2.152952599772075e-08
Position 4696: 1.6754052878878768e-08
Position 784: 1.3487442318673512e-08
Position 183: 7.472206299542847e-09
Position 1044: 3.413480717308319e-09
Position 195: 3.644678911999611e-10
Position 710: 3.6194144261907235e-10
Position 474: 4.541829886938984e-11
Position 95: 1.3145479023898242e-11
Position 185: 7.394383957868674e-12
