Gene = COX17
Position 33: 3.394597393272816e-05
Position 2478: 2.177121621215925e-05
Position 197: 1.5166078596734322e-05
Position 477: 1.2480213014821825e-05
Position 445: 1.201595389160298e-05
Position 2685: 9.273089501623448e-06
Position 973: 8.5905213653132e-06
Position 2422: 8.4815271119284e-06
Position 557: 8.17069251819434e-06
Position 2715: 7.0014469202248995e-06
Position 886: 6.1506249622918475e-06
Position 693: 5.831913488605795e-06
Position 591: 5.4945745031530786e-06
Position 2906: 4.2036831694479e-06
Position 2871: 3.89384075621062e-06
Position 3865: 3.690877826433792e-06
Position 2409: 3.6867136126771593e-06
Position 2418: 3.555543829324378e-06
Position 131: 3.234164597168875e-06
Position 363: 3.0751698015695486e-06
Position 2917: 2.6358763591984166e-06
Position 576: 8.445811900406665e-07
Position 442: 1.8458858664910376e-07
Position 544: 1.7460219610125838e-07
Position 771: 1.1572469617383368e-07
Position 840: 8.099722562313152e-08
Position 793: 6.295973062239192e-08
Position 469: 1.7735296886787226e-08
Position 456: 1.2838272046638759e-08
Position 783: 2.103468176294965e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.5387155936038386
Position 7737: 0.35318589897984537
Position 2614: 0.28177101238605645
Position 2144: 0.25177820059852274
Position 1008: 0.19850443329799466
Position 7933: 0.19256470985819582
Position 472: 0.17734819654413359
Position 1952: 0.12196278152675341
Position 3719: 0.09284799943530582
Position 6476: 0.08671051046244178
Position 1854: 0.051477041843033366
Position 1887: 0.04634162509455663
Position 436: 0.04286785103586477
Position 3177: 0.03509490189734957
Position 1994: 0.034002694530787275
Position 921: 0.02741311112219184
Position 5182: 0.02662968028719129
Position 5463: 0.02509316286206616
Position 7284: 0.022556184204363554
Position 783: 0.0219885837753652
Position 5704: 0.021078122333776424
Position 2610: 0.018650123260848188
Position 8018: 0.01754785612706053
Position 6730: 0.016225367314746334
Position 1090: 0.011414189794009998
Position 6727: 0.011320274423701116
Position 1892: 0.010709418342373794
Position 2774: 0.008518685609358204
Position 6122: 0.008426252004226156
Position 2063: 0.007296489312207391
Position 3138: 0.007264890296491931
Position 3098: 0.006609022796466059
Position 3816: 0.0061654932022331
Position 5515: 0.0054826350858220955
Position 7685: 0.0048245352042749455
Position 2634: 0.004778909068217299
Position 7112: 0.004696802143483493
Position 7137: 0.004670152150739418
Position 4825: 0.0046252324974563564
Position 2296: 0.004524987003677313
Position 3493: 0.004510254113927648
Position 6159: 0.00440894439420844
Position 1146: 0.0040019154114825034
Position 3456: 0.003977415508890857
Position 1781: 0.00384407268925172
Position 6863: 0.003577952582936062
Position 751: 0.0031230818150672726
Position 4042: 0.002993338436684823
Position 1916: 0.0029841526566011436
Position 814: 0.002959915768850229
Position 8098: 0.0028643894271032162
Position 1432: 0.00242646867685737
Position 3217: 0.002356313838227975
Position 3733: 0.002338722798377744
Position 3416: 0.0023155700674165215
Position 3592: 0.002275497507619214
Position 2331: 0.0021079962454635527
Position 3745: 0.0020327823432921646
Position 5073: 0.002002440995697381
Position 1872: 0.0019912985323957927
Position 6093: 0.0019724929824538858
Position 3376: 0.0019104442994032414
Position 3181: 0.0018782987777510626
Position 5421: 0.0017023839546075497
Position 6981: 0.001670351599005671
Position 5945: 0.0015141453914793708
Position 3256: 0.0012780394384152031
Position 1414: 0.0012023379579370382
Position 2393: 0.000985893998055665
Position 3296: 0.0009439206375422762
Position 624: 0.0009302017388274975
Position 5915: 0.0008899989444212425
Position 3497: 0.0008782094535882015
Position 7770: 0.0008393923840902333
Position 6679: 0.0008298333719403209
Position 477: 0.0007692615355754149
Position 569: 0.0007161976574700462
Position 3336: 0.0006710682088161771
Position 4959: 0.0006664820543999844
Position 1113: 0.0006378110013961918
Position 6090: 0.0005291637766371936
Position 2776: 0.0004960688393232829
Position 2825: 0.0004895611035631491
Position 5644: 0.0004807683327358796
Position 4882: 0.0004426163400219242
Position 2800: 0.00042367116513711213
Position 4316: 0.0003737613198598454
Position 1012: 0.00037324737045128786
Position 1730: 0.000370749115352749
Position 1313: 0.00033288531432060865
Position 580: 0.00030664179218668135
Position 3300: 0.0002873693770676734
Position 4568: 0.00028686511795639603
Position 3221: 0.00027881336674307866
Position 4551: 0.00027272975658053405
Position 4573: 0.00026252442113198094
Position 4206: 0.0002610597588516172
Position 3955: 0.00020978011728635154
Position 1889: 0.0002000374033098129
Position 2853: 0.0001640741677691115
Position 3662: 0.00016171417480922155
Position 2511: 0.0001427672792691862
Position 753: 0.00012735002067827767
Position 1436: 0.00012534495626300595
Position 1621: 0.00011795482709670825
Position 961: 0.00011367380867518286
Position 2405: 0.00011023314679691763
Position 2335: 9.167608393881194e-05
Position 1918: 8.570673446309731e-05
Position 588: 8.477325629186315e-05
Position 594: 8.427134973444863e-05
Position 1155: 3.9034025101806924e-05
Position 416: 3.558970939362721e-05
Position 2183: 3.506193508890892e-05
Position 732: 3.4603130470529936e-05
Position 1187: 3.400975205625402e-05
Position 900: 3.2573141702899246e-05
Position 948: 2.6908864473529213e-05
Position 2212: 8.340580299931534e-06
Position 1523: 6.203526268694179e-06
Position 551: 4.0079039584844016e-06
Position 1674: 3.8988334218757065e-06
Position 606: 3.1305842181416433e-06
Position 1300: 2.838330648679509e-06
Position 176: 2.5398300384371085e-06
Position 757: 2.177262779834619e-06
Position 791: 2.054797649062334e-06
Position 1553: 1.6961402627858214e-06
Position 513: 1.2994462748009609e-06
Position 634: 1.2063983274291348e-06
Position 1382: 1.1464099119315874e-06
Position 627: 1.1361260341379247e-06
Position 137: 3.9733503545763573e-07
Position 654: 3.444639633815183e-07
Position 497: 3.4244514479932536e-07
Position 131: 2.900166264099844e-07
Position 204: 2.0182562152241456e-07
Position 707: 1.8832340491644078e-07
Position 760: 1.5815756961222922e-07
Position 185: 1.2164945802676958e-07
Position 767: 1.2121317157151746e-07
Position 504: 1.1162148098826341e-07
Position 677: 9.832701390878557e-08
Position 825: 8.83357183115345e-08
Position 840: 7.165444268809423e-08
Position 882: 7.108679920862687e-08
Position 688: 5.1542289419770916e-08
Position 501: 5.042890978278436e-08
Position 769: 4.286262171648445e-08
Position 495: 3.893796893628829e-08
Position 182: 3.685392856202319e-08
Position 1015: 3.092185298200883e-08
Position 852: 2.9910302722549403e-08
Position 499: 2.8967648972153384e-08
Position 950: 2.210503003602838e-08
Position 935: 1.9421992679441994e-08
Position 211: 6.768898420556833e-09
Position 1056: 5.57920456056469e-09
Position 1063: 5.428284052249759e-09
Position 92: 3.6405902857972847e-09
Position 643: 2.582208378642501e-09
Position 1127: 1.7520670326482625e-09
Position 143: 1.63036249870085e-09
Position 146: 8.163906527466356e-10
Position 140: 7.88804589600592e-10
Position 1287: 7.59281962495506e-10
Position 698: 1.4237117355612598e-10
Position 155: 4.819796693705857e-11
Position 217: 4.631926417148362e-11
Position 712: 3.493006366501098e-11
Position 219: 1.4534732757219864e-11
Position 234: 2.259054776762272e-12
