Gene = CNST
Position 4422: 0.00034269097876414253
Position 2664: 0.00031411968665215687
Position 4211: 0.00025765714829585336
Position 645: 0.00023754365676171608
Position 158: 0.00022038656111538667
Position 4984: 0.0002184279802339649
Position 3534: 0.00021788352392041415
Position 1624: 0.00021214227733258747
Position 697: 0.00019398296479166213
Position 1137: 0.00016859977126300994
Position 642: 0.00016732648287456746
Position 2668: 0.00016621352144673818
Position 6077: 0.00014432102224919136
Position 138: 0.0001103764152582331
Position 3821: 9.011795316175294e-05
Position 4479: 8.861996184242373e-05
Position 4375: 8.158960962360799e-05
Position 1224: 7.849723401835507e-05
Position 1584: 7.062461414504146e-05
Position 579: 6.44630495141405e-05
Position 417: 6.0889633491171595e-05
Position 701: 5.213215462288612e-05
Position 351: 4.912732078663988e-05
Position 2939: 4.641628677482997e-05
Position 1992: 4.6045557504543626e-05
Position 538: 4.313869450433907e-05
Position 2714: 4.234248101912462e-05
Position 5146: 4.081501723613161e-05
Position 1096: 3.656702354002016e-05
Position 2982: 2.7802588254321094e-05
Position 887: 2.6835484193145576e-05
Position 1237: 2.551445306164119e-05
Position 88: 2.545068847171115e-05
Position 2225: 2.1771361666226778e-05
Position 543: 2.0402240285408977e-05
Position 603: 1.972027710725097e-05
Position 2749: 1.851911306184407e-05
Position 627: 1.4940290577397023e-05
Position 742: 1.2929246289939036e-05
Position 3028: 1.2919544009242669e-05
Position 2922: 1.1144707434196081e-05
Position 1269: 9.29152074845959e-06
Position 2151: 8.559668771247034e-06
Position 359: 8.050762053874415e-06
Position 541: 8.047811424257629e-06
Position 2612: 7.123986321154541e-06
Position 2630: 6.3135938900458275e-06
Position 2557: 6.05737430168674e-06
Position 1281: 5.51079995426772e-06
Position 150: 4.423187798085083e-06
Position 5770: 3.993389672737077e-06
Position 3450: 1.1432996938945314e-06
Position 13: 8.208404530939269e-07
Position 811: 3.6298445243891727e-07
Position 128: 2.692016580821556e-07
Position 479: 1.1804238755008034e-07
Position 1800: 5.931142914773134e-08
Position 800: 5.926380750615332e-08
Position 3411: 5.837747785117141e-08
Position 421: 5.545780136093321e-08
Position 832: 4.153456828561177e-08
Position 630: 1.418817346914567e-08
Position 703: 1.2248505031078503e-08
Position 2386: 9.359489407690907e-09
Position 946: 4.99192894348972e-09
Position 933: 4.45746893651075e-09
Position 572: 4.241636487815751e-09
Position 705: 2.4123261203199867e-09
Position 1042: 2.2925243249123213e-09
Position 310: 2.6293391654542935e-10
Position 438: 8.867159831447425e-11
Position 392: 5.265738864880524e-12
Position 482: 1.2584950447505037e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5097: 0.5104022055595856
Position 10614: 0.3488145403992593
Position 3411: 0.34774984636054496
Position 3156: 0.3211981431424146
Position 6293: 0.24681885470678228
Position 12889: 0.18191928379081765
Position 5973: 0.11255280746655591
Position 3453: 0.10788162325748757
Position 7998: 0.10127819424638274
Position 6707: 0.09378628501861598
Position 5546: 0.08301540111747108
Position 13468: 0.07012145934322182
Position 2890: 0.061143732494686506
Position 6327: 0.05800747556490201
Position 5602: 0.05299939808854713
Position 3387: 0.04730811755134145
Position 6089: 0.04046972654339002
Position 6017: 0.03938555549904059
Position 10919: 0.03927356114700708
Position 12337: 0.03889675567168916
Position 9300: 0.03828582191485588
Position 12766: 0.03197157481604355
Position 11216: 0.030600501967144863
Position 6115: 0.03040267783859416
Position 8024: 0.028532775165065444
Position 974: 0.02815290215721496
Position 5253: 0.026072619120377203
Position 3712: 0.02591392694508821
Position 6550: 0.02252745019625602
Position 3750: 0.01839530417450817
Position 13947: 0.01818695746943325
Position 10428: 0.01673902770715175
Position 5635: 0.01612050422229378
Position 6483: 0.014989853159753125
Position 8574: 0.014632812791460238
Position 15569: 0.014361988915001098
Position 8159: 0.01301801810756293
Position 3783: 0.012134055158689266
Position 4273: 0.011436575457860722
Position 6535: 0.01019682242529121
Position 3176: 0.009486260343201268
Position 7127: 0.009088642445895405
Position 8186: 0.008681051868656893
Position 7399: 0.007531799727317938
Position 3152: 0.007286660557674671
Position 11512: 0.006912561865282562
Position 7205: 0.006400119300568349
Position 2498: 0.006375493902538107
Position 13609: 0.006247782183874236
Position 462: 0.005719904777780078
Position 4056: 0.005658005782347276
Position 7580: 0.005575940060662776
Position 217: 0.005550821815879032
Position 1914: 0.0054870379724938
Position 3816: 0.005416064774070425
Position 3499: 0.004776964539041748
Position 6091: 0.004743967585383672
Position 5666: 0.004495864406593967
Position 321: 0.004296673525701887
Position 5192: 0.0042111788912840955
Position 10070: 0.003671779808432642
Position 2565: 0.003588944595655637
Position 8265: 0.003384783775303857
Position 5123: 0.003383487333051831
Position 5565: 0.003029309323345862
Position 10754: 0.0029221317882680833
Position 10684: 0.002870737746583146
Position 6940: 0.0028388305222904475
Position 3660: 0.002708067057592643
Position 3600: 0.002564756632039092
Position 5641: 0.0025125314775934567
Position 7166: 0.002453287424954527
Position 6517: 0.0024295678106282083
Position 2653: 0.0024201507623863253
Position 5279: 0.002310169273532378
Position 11067: 0.00204032783444383
Position 1461: 0.002021728842137444
Position 3799: 0.001934322589397894
Position 5836: 0.0018759438300198778
Position 4027: 0.0017978681571539942
Position 2541: 0.0017765646932305014
Position 8214: 0.0016106853620912796
Position 4511: 0.0016019318602573706
Position 4727: 0.0015976860895218577
Position 7050: 0.001578698504649278
Position 411: 0.0015729818352203824
Position 3520: 0.0015218613258561368
Position 3725: 0.0014290401631667886
Position 7470: 0.0013910817043577975
Position 8288: 0.0013771557285909182
Position 1944: 0.0011107628838292506
Position 5672: 0.0010049472582109068
Position 6461: 0.000999408124324654
Position 553: 0.0009688402630810747
Position 3335: 0.0009461264901161706
Position 7072: 0.0008733541669852611
Position 7368: 0.000854093552509843
Position 2184: 0.0008539135225082024
Position 2660: 0.0006948489694710968
Position 6620: 0.0006900328836633616
Position 3293: 0.0006583006370507544
Position 5411: 0.0006131404846513094
Position 5986: 0.0005969063231097161
Position 4299: 0.0005491721413185054
Position 4745: 0.0005057383373015909
Position 2474: 0.0004956793005664683
Position 7638: 0.0004790709955214816
Position 3420: 0.0004583351576158131
Position 4012: 0.0004476505276723522
Position 2312: 0.00041642950737576717
Position 3979: 0.0004011756950195574
Position 3730: 0.0003079364110848969
Position 5255: 0.00027707656524583117
Position 2315: 0.00026108806534637336
Position 2151: 0.00025629372182973443
Position 5322: 0.00024697361541304333
Position 2109: 0.00024441433830739147
Position 384: 0.0002275774666677373
Position 5503: 0.00022285904846343878
Position 3737: 0.0002228574128702934
Position 7318: 0.0002152799302004051
Position 4723: 0.00020465946171471151
Position 4516: 0.00020362917770076397
Position 4112: 0.00019910720644355
Position 2965: 0.00019210530434094714
Position 1331: 0.000166329382882707
Position 4616: 0.0001618891940498841
Position 2732: 0.00015818734572251757
Position 1853: 0.00015657505623755815
Position 2735: 0.00014045921396582174
Position 1431: 0.00012787520132085474
Position 2998: 0.00012722091673464568
Position 4558: 0.00012327787364583567
Position 3951: 0.00012140312581655935
Position 2678: 0.00011477729536942299
Position 3123: 0.0001105277774320324
Position 1491: 0.00010952856999112094
Position 1991: 9.926766061774974e-05
Position 1354: 9.790350574517575e-05
Position 820: 7.607951708097007e-05
Position 4085: 7.424249532985912e-05
Position 4650: 7.239259643124883e-05
Position 5052: 5.7905632732281875e-05
Position 3606: 5.657574641074096e-05
Position 697: 5.3382860875334e-05
Position 1241: 5.239963393524083e-05
Position 186: 4.734701539265439e-05
Position 1883: 4.3998666540494884e-05
Position 2480: 4.100656172425951e-05
Position 1606: 4.07610233680593e-05
Position 4237: 3.9389803043833726e-05
Position 2942: 3.588531444216824e-05
Position 1015: 3.490535701143823e-05
Position 2585: 3.228581761839375e-05
Position 3538: 3.06442491309697e-05
Position 2249: 3.0550908730089845e-05
Position 905: 2.9265532868992087e-05
Position 5021: 2.771281487965947e-05
Position 3825: 2.7263159775215796e-05
Position 3246: 2.5298592772960997e-05
Position 2231: 2.4019476562554584e-05
Position 3833: 2.0061126081619313e-05
Position 1753: 1.9812226407491224e-05
Position 1800: 1.953881668052307e-05
Position 767: 1.943258988388289e-05
Position 2293: 1.6546669551589025e-05
Position 2161: 1.62890275587791e-05
Position 134: 1.4063812556236515e-05
Position 5477: 1.308156632696892e-05
Position 286: 1.1789672141599004e-05
Position 329: 1.0192352994509997e-05
Position 2358: 8.987227992180445e-06
Position 1147: 7.813179001785687e-06
Position 1527: 7.1729902696115814e-06
Position 1181: 5.920487012993777e-06
Position 6301: 3.7164853267867312e-06
Position 5284: 3.227037604845388e-06
Position 1123: 2.5212593331054904e-06
Position 3059: 2.3740478102626578e-06
Position 173: 2.107371997365957e-06
Position 2341: 1.1292257025337633e-06
Position 2112: 7.778804303881627e-07
Position 158: 2.9851623059952413e-07
Position 1050: 2.6349442425297565e-07
Position 1623: 2.2426246317873622e-07
Position 192: 1.811347699765244e-07
Position 869: 1.7769779915348752e-07
Position 635: 1.5609615394299987e-07
Position 243: 1.5466931062583374e-07
Position 986: 1.4416334787827362e-07
Position 470: 5.709570618036032e-08
Position 2317: 4.413852887984781e-08
Position 503: 2.7947574894425665e-08
Position 937: 2.422836425718844e-08
Position 789: 2.161952066925715e-08
Position 713: 1.9083331681863705e-08
Position 1251: 1.1150699081891789e-08
Position 1132: 1.0711473650868752e-08
Position 275: 8.721653017271732e-09
Position 880: 8.052217079002175e-09
Position 1500: 7.748606902041906e-09
Position 940: 7.407515655640091e-09
Position 506: 6.89067950893637e-09
Position 222: 6.590377676386761e-09
Position 776: 5.690916160123095e-09
Position 1117: 5.246464899090286e-09
Position 1437: 3.885837484387615e-09
Position 123: 3.5020112699963497e-09
Position 782: 3.1732322737501286e-09
Position 348: 2.364103085299711e-09
Position 107: 2.3369764216770865e-09
Position 721: 1.5925971617598681e-09
Position 957: 1.1952564132284698e-09
Position 955: 1.0515773900813102e-09
Position 1154: 9.736742806735476e-10
Position 479: 8.934384499453189e-10
Position 739: 8.700452547940755e-10
Position 233: 8.270694750935869e-10
Position 354: 7.433366020072889e-10
Position 1161: 7.015673074454001e-10
Position 855: 5.691751061764714e-10
Position 1187: 5.516832362301246e-10
Position 230: 5.209283910268929e-10
Position 726: 5.090211301589646e-10
Position 119: 4.801736487638062e-10
Position 1819: 3.364472096645536e-10
Position 225: 1.249955970823131e-10
Position 227: 5.316645665547098e-11
Position 103: 1.9212014600456284e-11
Position 112: 1.6626722057976276e-13
Position 78: 1.246214778672096e-13
Position 85: 4.111583229537433e-14
Position 476: 1.0671800001468152e-15
Position 83: 1.036298473482931e-16
