Gene = LAX1
Position 2904: 1.0834535923073768e-05
Position 7032: 7.66809883481065e-06
Position 70: 7.583133478479077e-06
Position 456: 7.550679652627752e-06
Position 235: 6.839505142282817e-06
Position 5722: 6.722959931483121e-06
Position 6655: 6.4224708704646504e-06
Position 7433: 5.84141860495104e-06
Position 871: 5.61397018052562e-06
Position 7513: 5.522999500087354e-06
Position 7311: 5.293872381615338e-06
Position 6728: 5.278962346830887e-06
Position 6978: 5.046597422352111e-06
Position 3206: 4.940456983983165e-06
Position 3071: 2.9868542235775924e-06
Position 5059: 2.981994416469332e-06
Position 3845: 2.8900760261458385e-06
Position 3698: 2.735809948915082e-06
Position 440: 2.6854736591919726e-06
Position 1976: 2.1673547057907037e-06
Position 397: 2.0960985584877103e-06
Position 3626: 1.953951661262498e-06
Position 7467: 1.9223791721127967e-06
Position 6405: 1.714652022708608e-06
Position 7908: 1.6124673681532035e-06
Position 6211: 1.5787635240072394e-06
Position 222: 1.1265020055111165e-06
Position 82: 5.992977541423946e-07
Position 306: 5.841631798676401e-07
Position 8970: 5.604753070413272e-07
Position 686: 4.998894499999859e-07
Position 93: 4.769824935432558e-07
Position 19: 3.657207644717077e-07
Position 639: 2.2565361157975129e-07
Position 483: 1.7520287950801626e-07
Position 9036: 1.738809528558483e-07
Position 493: 1.6874767206942565e-07
Position 287: 1.452301743807124e-07
Position 9448: 1.0346089507007795e-07
Position 256: 8.680990010587364e-08
Position 791: 7.091864424470927e-08
Position 8888: 5.34196370113456e-08
Position 738: 3.120741113638723e-08
Position 700: 2.7554901078047547e-08
Position 21: 2.4547175531909435e-08
Position 593: 2.1838563294580864e-08
Position 907: 2.101457807053848e-08
Position 1775: 6.678766922142897e-09
Position 1173: 6.201615037070691e-09
Position 7179: 4.568731391416869e-09
Position 7051: 4.196003504616504e-09
Position 399: 1.7600157335023159e-09
Position 683: 6.700482947131536e-10
Position 833: 4.789969333413954e-10
Position 7003: 4.72149319603644e-10
Position 2435: 8.676012863865713e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9806283253813988
Position 6190: 0.9617604184130137
Position 5651: 0.7528536468988529
Position 8698: 0.5048331163605203
Position 8611: 0.25673707683525965
Position 5621: 0.2032122164173581
Position 8970: 0.1643657416394702
Position 9175: 0.1355021055581813
Position 8903: 0.06342050829648424
Position 3261: 0.04095313607494204
Position 7272: 0.03756233607815893
Position 9263: 0.03368598861159377
Position 10511: 0.03338239322314125
Position 424: 0.024038317696083476
Position 4429: 0.023487081127405517
Position 340: 0.022436301321194174
Position 4768: 0.020495692516121437
Position 6539: 0.019708825879337356
Position 9050: 0.017522295895607422
Position 2886: 0.017373619362436834
Position 3549: 0.015890161610758128
Position 6148: 0.014113034688832736
Position 8906: 0.013967943658420136
Position 9832: 0.013591019050558088
Position 9206: 0.011049802922925834
Position 7096: 0.010972547394930312
Position 521: 0.009961023358117051
Position 8794: 0.008474031388151051
Position 10104: 0.008013672628347233
Position 5570: 0.007105532912289842
Position 10261: 0.006415113822309765
Position 9125: 0.006268198322029778
Position 3576: 0.0059770206829675935
Position 9335: 0.005803330599515866
Position 7983: 0.00547990072497911
Position 546: 0.005292634822605913
Position 4406: 0.0051865032588252575
Position 7346: 0.004497555034548952
Position 377: 0.004111788352667034
Position 342: 0.003969773894276082
Position 6417: 0.003910711391857562
Position 7952: 0.0038839996680694595
Position 9203: 0.003637956632604011
Position 9765: 0.003463968356721107
Position 10343: 0.0032901456221653314
Position 10457: 0.0031409261213856754
Position 587: 0.002911616154869174
Position 8753: 0.0025779903295845134
Position 469: 0.0025373326186824176
Position 5602: 0.0025019169796114305
Position 4662: 0.002390888474773345
Position 7296: 0.0023449622502305575
Position 8838: 0.002331824692997655
Position 7863: 0.0022455249935972644
Position 5490: 0.0021307687569521406
Position 6754: 0.0021122428858898717
Position 8725: 0.0021064035339686303
Position 9183: 0.0019823867782609956
Position 5873: 0.0019504990107033428
Position 790: 0.0018839186892420925
Position 6826: 0.0018349778714830069
Position 4478: 0.0017692272243583296
Position 4704: 0.0017557392276816056
Position 10394: 0.0016847983083342014
Position 5909: 0.0016790479333279676
Position 9209: 0.0016296318076051944
Position 7070: 0.0015244602582986171
Position 9318: 0.0014879488960644449
Position 1919: 0.0014709634340545111
Position 9367: 0.0014621825944205467
Position 9036: 0.0014041138686360357
Position 2903: 0.0013264591530244949
Position 5659: 0.0012583108362916524
Position 8870: 0.001126493031548105
Position 306: 0.0011235064988058424
Position 10346: 0.001080394136048214
Position 4993: 0.0010605127583626917
Position 8977: 0.001057780569587711
Position 3264: 0.0010245762132886052
Position 9975: 0.001016843225192943
Position 1016: 0.0010094943849095735
Position 8342: 0.0009806111381517998
Position 5472: 0.0009703903164221671
Position 7763: 0.0009371223252710914
Position 8094: 0.0009227435310503408
Position 8249: 0.0009156665622918763
Position 8949: 0.0008920544036743394
Position 561: 0.0008769091331611561
Position 10460: 0.0008598261441264897
Position 9507: 0.0008429063840524707
Position 564: 0.0008241805071957474
Position 10486: 0.0008038889021303561
Position 7684: 0.0008024243892021932
Position 992: 0.0006905572635738629
Position 10379: 0.0006361364124644421
Position 5625: 0.0006343014322253069
Position 8465: 0.0006238016402481515
Position 780: 0.0006186636695754863
Position 5211: 0.0006052690983201107
Position 8980: 0.0005901178970307842
Position 1947: 0.0005817554812331341
Position 7710: 0.0005757398764873865
Position 5126: 0.0005574329955758744
Position 3228: 0.0005495733023246669
Position 6016: 0.0005474675945202019
Position 9734: 0.000517544205758793
Position 4636: 0.0004897667078808055
Position 6726: 0.0004823475741342047
Position 4861: 0.0004810899763304447
Position 8711: 0.00046856010671294406
Position 350: 0.00046527662482876076
Position 9148: 0.000444868692130034
Position 6376: 0.00043320306306235537
Position 9711: 0.00042209949844433425
Position 8940: 0.0004142599669610245
Position 3106: 0.0004048368344207563
Position 9097: 0.00035953879117961993
Position 9986: 0.0003580420245138556
Position 4708: 0.00032926472892501335
Position 10153: 0.00032707188199124616
Position 6869: 0.0003081928591658042
Position 5932: 0.00030384178307933435
Position 9690: 0.000290777800621113
Position 2009: 0.0002832021888291822
Position 1378: 0.0002792918565492284
Position 9138: 0.0002707008920698439
Position 10690: 0.00026692081541064073
Position 3368: 0.000262455123610658
Position 5843: 0.00024387706909605097
Position 4509: 0.00023818216878041952
Position 8058: 0.0002296285258623908
Position 6196: 0.00022285526867207097
Position 7513: 0.00022000415955601314
Position 6546: 0.00021264607103807238
Position 9487: 0.00020874917789418662
Position 525: 0.0002074754809646436
Position 1497: 0.00020024784467836558
Position 426: 0.0001983530867013859
Position 7875: 0.00019783516538564403
Position 5989: 0.00019225517006308537
Position 6248: 0.0001920995395258581
Position 9347: 0.00019050873183699672
Position 9554: 0.00019004984819684275
Position 9622: 0.0001846163947539432
Position 6683: 0.0001788724521801229
Position 10730: 0.00017089880601969
Position 9708: 0.00016947364323393542
Position 7819: 0.0001661688179554451
Position 5175: 0.00016332551722750965
Position 1052: 0.00016115821286939033
Position 6925: 0.00015917593607608135
Position 721: 0.00015813875249391237
Position 7278: 0.00015283009301047683
Position 9931: 0.00015225401255043297
Position 7433: 0.00014664814151266488
Position 8847: 0.0001378846973814523
Position 10893: 0.00013566202650381367
Position 7601: 0.00012710650876587376
Position 363: 0.0001251498709821896
Position 2028: 0.0001240635508609892
Position 9598: 0.0001224391735167012
Position 7436: 0.00012216535216079213
Position 6946: 0.0001159112950281611
Position 3346: 0.00011050505343613433
Position 5166: 0.00010895745520954822
Position 8638: 0.00010571158897303326
Position 2560: 0.00010050260379826228
Position 920: 9.865103573593902e-05
Position 8635: 9.671026270830841e-05
Position 8735: 9.409505719293302e-05
Position 359: 9.380076823722567e-05
Position 903: 8.657823831728153e-05
Position 616: 8.484636099264029e-05
Position 6393: 8.392044619061597e-05
Position 6291: 7.652012823270662e-05
Position 7989: 7.57251763320159e-05
Position 8164: 7.302489796174318e-05
Position 8477: 7.09295277492209e-05
Position 2597: 6.560605757226196e-05
Position 8708: 6.454862036490688e-05
Position 528: 6.157860777820507e-05
Position 3266: 6.046301275523867e-05
Position 3212: 5.775005213379233e-05
Position 8909: 5.701179709561809e-05
Position 3165: 5.5151268526188015e-05
Position 6379: 5.3817717316832706e-05
Position 7686: 5.0650838448651665e-05
Position 8011: 5.021455814061306e-05
Position 3145: 4.822430122951046e-05
Position 353: 4.490878655386474e-05
Position 6895: 4.372486429162562e-05
Position 7630: 4.070020871162889e-05
Position 312: 3.882991971863769e-05
Position 1961: 3.822774791473816e-05
Position 6130: 3.7584365201779785e-05
Position 1099: 3.387607708200545e-05
Position 760: 3.266258108045236e-05
Position 1533: 3.2562064462072396e-05
Position 2632: 3.218238622084141e-05
Position 7777: 3.209452930038131e-05
Position 8003: 3.1952022294188266e-05
Position 7148: 3.1234757639456726e-05
Position 7627: 3.0486131878850247e-05
Position 430: 3.0343710842626925e-05
Position 8423: 2.9730790804060394e-05
Position 2819: 2.873571204264044e-05
Position 6053: 2.7855842853549114e-05
Position 805: 2.709194024695655e-05
Position 6844: 2.4843787214443337e-05
Position 7462: 2.3202356501554578e-05
Position 1700: 2.1115344155308107e-05
Position 1724: 2.0966736447046648e-05
Position 6109: 2.0127537934714553e-05
Position 6465: 1.7998497069311577e-05
Position 5434: 1.7765750079432475e-05
Position 725: 1.676756374088522e-05
Position 6793: 1.648522804274618e-05
Position 6211: 1.6332562438924253e-05
Position 478: 1.6107618418576053e-05
Position 8211: 1.5695004778320346e-05
Position 5937: 1.4058176004347745e-05
Position 7117: 1.340328899368312e-05
Position 8642: 1.3301269829962143e-05
Position 4413: 1.0538905460829387e-05
Position 8207: 1.005958733691685e-05
Position 8019: 9.764872244034916e-06
Position 6851: 9.225274079206635e-06
Position 8213: 7.703967758480033e-06
Position 6663: 6.5436417257511064e-06
Position 1894: 5.942451157840798e-06
Position 6701: 4.881721080422458e-06
Position 6573: 4.795332429623056e-06
Position 7986: 3.949679361373327e-06
Position 8172: 3.638310561125372e-06
Position 6567: 3.4693390757034417e-06
Position 6728: 3.4630774625523414e-06
Position 7038: 3.3802003107294033e-06
Position 6419: 3.3768342869801506e-06
Position 8048: 3.2505312620262688e-06
Position 6704: 2.8222351453791677e-06
Position 7736: 2.6338750615956657e-06
Position 3158: 2.5720989258145193e-06
Position 2590: 2.3563550733161343e-06
Position 3015: 2.1535561660908104e-06
Position 8544: 2.094914679158063e-06
Position 7122: 2.0328428285080484e-06
Position 6355: 1.962708536115407e-06
Position 3242: 1.9072082571232415e-06
Position 6693: 1.8032852228550316e-06
Position 2701: 1.797538164535818e-06
Position 3656: 1.5588867749192623e-06
Position 1704: 1.4914560624696324e-06
Position 3659: 1.466148643551428e-06
Position 2897: 1.3813027388958237e-06
Position 1865: 1.3584253055135944e-06
Position 3181: 1.3412071504004709e-06
Position 842: 1.2467679280250048e-06
Position 4373: 1.1845652212974445e-06
Position 303: 1.1452707669508704e-06
Position 262: 1.0842117285549069e-06
Position 4435: 1.0394838062310122e-06
Position 3621: 1.025616575585725e-06
Position 445: 1.0080312060384647e-06
Position 874: 9.687594011936994e-07
Position 7013: 8.277595094363765e-07
Position 1868: 8.047969382829468e-07
Position 645: 7.804544121198219e-07
Position 7642: 7.554848750905092e-07
Position 3380: 5.576660646174747e-07
Position 1552: 5.023194940227788e-07
Position 3721: 4.843948942141519e-07
Position 1323: 4.394182650660698e-07
Position 8621: 4.3711777902075567e-07
Position 365: 3.015784897619825e-07
Position 829: 2.610316017887849e-07
Position 549: 2.3833980933456446e-07
Position 7016: 2.0932582821056693e-07
Position 636: 1.3980328855086307e-07
Position 6779: 5.721434444980177e-08
Position 6902: 5.4551306685702005e-08
Position 6648: 4.2598229425625724e-08
Position 7158: 3.7950218143503775e-08
Position 7197: 3.694324040536144e-08
Position 7527: 3.46168534012301e-08
Position 689: 3.4467114658687274e-08
Position 6762: 2.8035250065031837e-08
Position 7045: 2.680124343308351e-08
Position 6091: 2.338546773280562e-08
Position 7547: 2.0737939239699833e-08
Position 6932: 1.808314500369131e-08
Position 6081: 1.727328609946126e-08
Position 6772: 1.457344462344616e-08
Position 7128: 1.3870852565675144e-08
Position 8728: 1.3425814282679238e-08
Position 103: 1.2556241209895429e-08
Position 6956: 1.208706182617728e-08
Position 279: 1.0626265460174596e-08
Position 187: 7.536874712220685e-09
Position 367: 7.104486486134089e-09
Position 6613: 6.363087440554166e-09
Position 8028: 2.217282603032694e-09
Position 6295: 1.987451445271293e-09
Position 440: 1.975773488050351e-09
Position 491: 7.396716765402353e-10
Position 283: 6.849597519407229e-10
Position 275: 6.844305661029078e-10
Position 154: 5.984747892454541e-10
Position 264: 3.8953777570038163e-10
Position 880: 3.6008683302249494e-10
Position 207: 3.424044394454478e-10
Position 171: 3.3336450001487655e-10
Position 268: 3.322582513896276e-10
Position 1606: 2.6670876052276787e-10
Position 733: 2.1099784996401442e-10
Position 814: 1.713976810815013e-10
Position 1069: 1.3655427462143146e-10
Position 197: 1.3430819213022647e-10
Position 1272: 1.2049936101599337e-10
Position 1242: 1.070462393855372e-10
Position 113: 6.940609484092793e-11
Position 211: 6.671849254164776e-11
Position 691: 6.122709679315802e-11
Position 535: 4.059764347888522e-11
Position 2367: 3.288911586009364e-11
Position 2342: 2.0092350711836142e-11
Position 624: 1.2280368756382516e-11
Position 2315: 9.767224065143922e-12
Position 2176: 9.41741787587523e-12
Position 2226: 6.976977483265693e-12
Position 2151: 4.864223585994118e-12
Position 138: 4.066742129139371e-12
Position 126: 3.9105933159779274e-12
Position 2312: 2.7528190564485553e-12
Position 117: 1.916139850812497e-12
Position 500: 1.6775474186803704e-12
Position 653: 1.6682325042307207e-12
Position 1774: 1.1645969436828392e-12
Position 483: 6.380540067304128e-13
Position 119: 3.1661253504316004e-13
