Gene = SLAMF8
Position 2606: 0.00036524250693339375
Position 10197: 0.00027464299888731115
Position 1227: 0.00022481436670171234
Position 1439: 0.00021688701743785555
Position 1636: 0.00020599435299365138
Position 4629: 0.00018675843990639075
Position 2359: 0.00012526553395245698
Position 5123: 9.706063953516187e-05
Position 2422: 8.966516848622502e-05
Position 605: 7.425213440136156e-05
Position 526: 6.688876971193652e-05
Position 1626: 6.093574372989053e-05
Position 1976: 5.983980833501232e-05
Position 1549: 5.212138727177927e-05
Position 671: 5.07752530937866e-05
Position 465: 4.668109036013665e-05
Position 873: 4.082635557493545e-05
Position 1948: 3.7242867748211895e-05
Position 2039: 3.4622688632430174e-05
Position 637: 3.181082239462431e-05
Position 3436: 3.1110602489395734e-05
Position 882: 3.0224100835210384e-05
Position 1057: 2.7602015701310387e-05
Position 1161: 2.752014376888694e-05
Position 1463: 2.0510980617782493e-05
Position 846: 1.8818684384986825e-05
Position 678: 1.6928929327527355e-05
Position 1580: 1.6342513393825005e-05
Position 152: 1.5627404500062024e-05
Position 406: 1.3337113163289594e-05
Position 193: 1.1831269669133189e-05
Position 481: 8.688072809646108e-06
Position 418: 7.855743093759457e-06
Position 469: 7.0190085125692515e-06
Position 1252: 6.8748958180643464e-06
Position 391: 6.335774958509764e-06
Position 1347: 6.2612952710395446e-06
Position 561: 5.910730310223713e-06
Position 550: 5.908149652935661e-06
Position 125: 5.808276044601052e-06
Position 820: 4.961761986290605e-06
Position 1144: 4.486338614131811e-06
Position 1320: 3.752419171065016e-06
Position 1179: 3.602469787207453e-06
Position 586: 2.8513020751252937e-06
Position 494: 2.5827195354725945e-06
Position 1019: 2.488398188386212e-06
Position 731: 2.2911522702031906e-06
Position 1211: 1.3595335587784837e-06
Position 734: 1.1919358557166762e-06
Position 623: 1.1687847842832593e-06
Position 3438: 7.144415185827975e-07
Position 1799: 3.3237071723668315e-07
Position 78: 2.306381625650406e-07
Position 171: 2.1094926413365968e-07
Position 374: 2.1064741060288007e-07
Position 1483: 1.9493176759707958e-07
Position 258: 1.5513018936650074e-07
Position 23: 3.868036048485123e-08
Position 166: 2.78213644097195e-08
Position 116: 1.860316993705903e-08
Position 16: 1.2280441649647006e-08
Position 213: 2.571496250515866e-10
Position 450: 6.7673100090275295e-12
Position 763: 3.410217187246353e-13
Position 741: 3.3854087693519943e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9919: 0.9082192770665097
Position 6511: 0.7284782066429694
Position 7359: 0.4301622475979451
Position 6125: 0.38379279260211613
Position 1460: 0.27978206962782987
Position 3133: 0.26218904526995157
Position 10334: 0.25376540333903225
Position 3244: 0.20867124596283534
Position 2672: 0.184931523358699
Position 3115: 0.12180295167715881
Position 6231: 0.09983374409685104
Position 9755: 0.0764913393557006
Position 3247: 0.06746113774446974
Position 6302: 0.06133329121157329
Position 445: 0.0600842448171414
Position 3271: 0.04673298055689641
Position 7580: 0.0341701260302079
Position 3187: 0.032631201956822106
Position 6759: 0.03252196112449774
Position 2725: 0.03070614054326333
Position 6847: 0.019866461257942475
Position 6517: 0.018317513541129274
Position 6381: 0.018001158006814056
Position 10113: 0.01764954871146672
Position 7577: 0.017477598514162498
Position 3318: 0.01738767231584418
Position 8433: 0.015389661794595288
Position 3313: 0.0148441339837839
Position 6167: 0.012619732628790766
Position 1656: 0.011508855348003399
Position 7037: 0.011186516314315446
Position 3208: 0.010586842522593362
Position 6131: 0.010401990700562438
Position 3368: 0.010184474330163564
Position 9299: 0.009979191916950764
Position 9258: 0.009880749099982046
Position 5808: 0.00965983433276939
Position 7421: 0.009428336919011208
Position 9879: 0.009357993524878538
Position 3282: 0.008326090893997383
Position 6246: 0.007677803556689912
Position 2879: 0.007244449730193571
Position 6291: 0.006966756999264563
Position 2539: 0.0069328803611994295
Position 9619: 0.006901907155744192
Position 10180: 0.006262949543553561
Position 9654: 0.005583111267450725
Position 2845: 0.005409333927793746
Position 2628: 0.0053649583498925875
Position 3043: 0.005306328855097828
Position 2768: 0.005156361655130397
Position 8289: 0.005091728387952381
Position 1614: 0.005046494909017422
Position 1624: 0.0046050649434903265
Position 2281: 0.004546196079941639
Position 10151: 0.004517480297225987
Position 6335: 0.004387375015434658
Position 450: 0.0040717945402028955
Position 1444: 0.0032845542571651723
Position 10126: 0.0031438712749820453
Position 10347: 0.0029916752612310607
Position 6905: 0.0028296535096923475
Position 6991: 0.0026769414883806896
Position 6702: 0.0026505685583259196
Position 9097: 0.0022351336273487045
Position 2980: 0.001999249937243159
Position 2438: 0.0019310492246663328
Position 1105: 0.0018368577208040802
Position 1519: 0.0017133731370939447
Position 1651: 0.0017057128504276273
Position 1706: 0.0016967592663778598
Position 2604: 0.0016236811565503667
Position 447: 0.0014909880614343116
Position 6199: 0.001483680576265188
Position 2924: 0.0014349162937642745
Position 5941: 0.0013244114726727327
Position 429: 0.00127977061076699
Position 1294: 0.0012766237114635907
Position 1525: 0.0012362275218534486
Position 4211: 0.0011644251505116819
Position 7149: 0.0011476604870042026
Position 2381: 0.0011383195683730952
Position 348: 0.0011080692432928363
Position 7929: 0.0009669755503724282
Position 3249: 0.0009272850325874321
Position 1695: 0.0008703587470096926
Position 1337: 0.0008375766402367653
Position 1420: 0.0008007068012445647
Position 1361: 0.0007085484468745719
Position 6782: 0.0007005474082997914
Position 2683: 0.0006938846489300305
Position 7396: 0.0006660336041289216
Position 10462: 0.0006585403511607092
Position 7336: 0.0006574320796972929
Position 1265: 0.0006383207242265494
Position 6619: 0.0006124470360454177
Position 422: 0.0006067972920536595
Position 3046: 0.0005429685213178173
Position 8327: 0.0005211026818888365
Position 1268: 0.0005104995354097273
Position 9200: 0.000509281655017538
Position 10396: 0.0005079899010410578
Position 3429: 0.0004720132976712062
Position 4171: 0.0004630621527766735
Position 7378: 0.00044559754898982343
Position 4034: 0.00042804627212543207
Position 1566: 0.000368247806589539
Position 4082: 0.0003522385433080827
Position 2569: 0.00033272329570707053
Position 6961: 0.0002978330142016436
Position 10483: 0.0002880457802499148
Position 267: 0.00028617477269275477
Position 4428: 0.00028477056756294754
Position 1635: 0.000281705663572066
Position 6965: 0.0002782872206863748
Position 255: 0.0002610854637309342
Position 3420: 0.0002058438162142653
Position 6938: 0.00017556501751980286
Position 465: 0.00015740922877767542
Position 188: 0.00015310775351173064
Position 4311: 0.0001501282238016282
Position 8464: 0.00014806881744496836
Position 1320: 0.00013689278694767304
Position 1505: 0.00013607585217590787
Position 5022: 0.00012146775709189306
Position 917: 0.00011471272475947549
Position 7084: 0.00011389473902148839
Position 828: 0.00011336592175916735
Position 1381: 0.0001131193337620543
Position 1129: 0.0001085695135848607
Position 5987: 0.00010412234415677657
Position 1024: 8.76598110349706e-05
Position 1664: 8.748606013324406e-05
Position 2211: 8.452328692455817e-05
Position 4780: 7.711614661730366e-05
Position 1852: 7.384724354820106e-05
Position 8498: 7.287611946672382e-05
Position 494: 6.97289370557771e-05
Position 1347: 6.696227736900598e-05
Position 352: 6.16137720151016e-05
Position 718: 5.3012115658653756e-05
Position 964: 4.5374806391569245e-05
Position 3572: 4.09537921724167e-05
Position 2520: 4.0202816760426496e-05
Position 6709: 3.6624016917140635e-05
Position 1824: 3.584425881649048e-05
Position 1666: 3.361148447822292e-05
Position 4577: 3.3027261476594195e-05
Position 831: 2.9178134568557084e-05
Position 390: 2.4859640477808908e-05
Position 7684: 2.369004029262807e-05
Position 8016: 2.2935394945268665e-05
Position 4044: 2.2652559450563173e-05
Position 7811: 2.2558282064034774e-05
Position 1471: 2.1696392896391457e-05
Position 919: 2.0216125882633382e-05
Position 1481: 1.726965948150822e-05
Position 1837: 1.6988513802754358e-05
Position 295: 1.637827761039776e-05
Position 2642: 1.6019218653063253e-05
Position 4650: 1.596168342473107e-05
Position 8274: 1.5789885622007344e-05
Position 5160: 1.5471616325226272e-05
Position 650: 1.5220116574834694e-05
Position 2416: 1.5088191004114599e-05
Position 387: 1.239734289743074e-05
Position 7446: 1.1903640523124052e-05
Position 887: 1.1747351723494233e-05
Position 3766: 1.1533002246413328e-05
Position 807: 8.020572943597216e-06
Position 1765: 7.4562611056712684e-06
Position 1924: 6.507090000559889e-06
Position 397: 5.45406049897313e-06
Position 372: 5.401789795755768e-06
Position 242: 5.298458881327905e-06
Position 995: 4.8079272430363724e-06
Position 1111: 4.1529278273114175e-06
Position 193: 3.6204976542263366e-06
Position 1202: 3.553927088238811e-06
Position 978: 3.356943456427764e-06
Position 1771: 3.2361844010472777e-06
Position 1534: 2.5164413818722007e-06
Position 312: 2.4859724574446355e-06
Position 1185: 2.4749378375628773e-06
Position 1660: 2.2289891019538856e-06
Position 1154: 2.0964154097406505e-06
Position 356: 2.019922269851913e-06
Position 1496: 1.8460980205974966e-06
Position 1270: 1.8094076537864982e-06
Position 1050: 1.5783064872371033e-06
Position 1274: 1.336015382422169e-06
Position 230: 1.150627922703476e-06
Position 488: 9.670082321391957e-07
Position 927: 8.675577077066194e-07
Position 298: 8.582206318922286e-07
Position 222: 8.347936378784138e-07
Position 619: 7.144619514575411e-07
Position 980: 6.789807673601138e-07
Position 524: 6.765883294786153e-07
Position 383: 5.108011150777885e-07
Position 490: 2.6893771559129405e-07
Position 224: 2.64196201838935e-07
Position 661: 2.3510719371954483e-07
Position 403: 2.148758661743578e-07
Position 988: 1.9166933421973566e-07
Position 1226: 1.801420643576698e-07
Position 892: 1.636609225390689e-07
Position 2985: 1.5622871146203323e-07
Position 461: 1.1918954740497215e-07
Position 288: 1.113842613727136e-07
Position 2938: 1.0279895910111517e-07
Position 603: 8.330121592464319e-08
Position 317: 6.4365635077006e-08
Position 322: 6.009009892197972e-08
Position 1214: 4.169147774533433e-08
Position 1630: 4.124703551821045e-08
Position 1969: 1.55576364233352e-08
Position 201: 3.96091053072133e-09
Position 171: 3.6860222732956295e-09
Position 205: 1.987020764935457e-09
Position 142: 9.59168683527337e-10
Position 209: 7.591466876872318e-10
Position 600: 2.907978558800313e-10
Position 548: 1.3667360183493035e-10
Position 871: 1.0095149497850871e-10
Position 99: 6.310692996892396e-11
Position 364: 5.7518609778456324e-11
Position 148: 5.372607382394996e-11
Position 144: 3.438005667223306e-11
Position 121: 1.1943793032354124e-11
Position 125: 9.641701095395888e-12
Position 303: 7.734282366003926e-12
Position 159: 2.2082790054435634e-13
Position 537: 2.883819295120568e-14
Position 328: 7.901577560529445e-15
Position 530: 5.157988051488159e-15
Position 550: 1.2407141739547363e-15
Position 366: 1.7313889587716234e-16
Position 505: 1.0395966093651018e-16
