Gene = PIK3R4
Position 242: 0.006360421275333787
Position 64409: 0.006357667772387978
Position 23082: 0.00621534244640948
Position 27749: 0.006132506214290847
Position 3285: 0.00596473127227503
Position 66249: 0.005262525782428655
Position 10652: 0.005097399521823934
Position 24087: 0.005052398961947315
Position 3: 0.004614391685784883
Position 2040: 0.004334358621035784
Position 65359: 0.004315238857789649
Position 15654: 0.004308671616534014
Position 65979: 0.0037725835133073015
Position 66638: 0.003486451972967356
Position 32721: 0.003391946901359926
Position 1347: 0.0032697596262395833
Position 15344: 0.0029068069325415375
Position 14810: 0.002877773115382941
Position 3307: 0.0027880593938522137
Position 10523: 0.002765762112268335
Position 66382: 0.002702560391303015
Position 26251: 0.002581533467717086
Position 450: 0.002552895732666298
Position 15544: 0.002464562030130354
Position 3345: 0.002388573543566228
Position 27048: 0.002128096434984375
Position 23302: 0.0021128684090917947
Position 4085: 0.0020862323690879585
Position 2094: 0.0020062737797360685
Position 15527: 0.001864798270462331
Position 2224: 0.0018575345724546244
Position 4803: 0.0017416232423180932
Position 540: 0.0017084339529395498
Position 2076: 0.0014831699482819542
Position 28611: 0.0014724059505352373
Position 18641: 0.0014068627261463842
Position 12614: 0.0013937852937246586
Position 9123: 0.0012478605241855786
Position 15669: 0.0012140144347343265
Position 64648: 0.0011306503043136012
Position 20931: 0.000997207222758689
Position 66450: 0.0009742751006808763
Position 1209: 0.0009557051729396972
Position 17673: 0.0009413655796233904
Position 1068: 0.0009133198875807946
Position 4863: 0.000888303234230281
Position 1337: 0.0008296614243557345
Position 4304: 0.0008157173800791804
Position 2352: 0.0008123584150746255
Position 24667: 0.0007447093065065757
Position 1758: 0.0007380601807744768
Position 65283: 0.0007109462905481749
Position 65390: 0.0006842509096568894
Position 1599: 0.0006678881935445594
Position 65526: 0.000557118908579235
Position 18251: 0.0004641604237650762
Position 1565: 0.00042375113215381175
Position 61: 0.00029625104914669434
Position 66607: 0.00029342444766723014
Position 4060: 0.00028877423771672125
Position 84: 0.0002877602547836597
Position 1656: 0.000235530802401094
Position 67762: 0.00018449988073377326
Position 24167: 0.0001742569160206609
Position 156: 9.856657514529359e-05
Position 1434: 8.9011460066181e-05
Position 123: 5.030397983822263e-05
Position 524: 3.923785714340707e-05
Position 1360: 3.837494440555071e-05
Position 103: 3.7311944492763184e-05
Position 154: 3.650955066436036e-05
Position 1926: 3.614285339502046e-05
Position 1459: 2.8806343840244114e-05
Position 66879: 2.8276497441821745e-05
Position 229: 2.55987760554957e-05
Position 538: 2.5368550658422315e-05
Position 12: 1.9019421814486496e-05
Position 24083: 1.7799102615448026e-05
Position 916: 1.631458314412045e-05
Position 27: 1.3354909160258552e-05
Position 28462: 6.9704137316139805e-06
Position 198: 6.928220837343012e-06
Position 3998: 6.215814716820973e-06
Position 650: 4.770141850853753e-06
Position 59: 3.959191161943882e-06
Position 725: 2.515786925597155e-06
Position 453: 2.069068580574778e-06
Position 544: 1.7501684387222943e-06
Position 1399: 1.7056050366333967e-06
Position 1444: 1.435602423575509e-06
Position 34: 1.2095306856013306e-06
Position 400: 1.173796708231596e-06
Position 579: 1.1512036540248996e-06
Position 887: 1.0225920398011108e-06
Position 3984: 9.067347700418591e-07
Position 16608: 7.151282282929358e-07
Position 550: 6.071746741525173e-07
Position 468: 5.777964258849041e-07
Position 970: 4.83183001657065e-07
Position 248: 3.1927743263377947e-07
Position 327: 2.53058409745403e-07
Position 518: 2.3665601915093888e-07
Position 1663: 1.9878153470766335e-07
Position 526: 1.507676557617647e-07
Position 621: 1.4971162569576425e-07
Position 66: 1.2655892396310928e-07
Position 735: 1.2450469649518073e-07
Position 673: 1.0724079462130623e-07
Position 611: 9.451185545517516e-08
Position 1171: 8.689825908917554e-08
Position 304: 6.532881128522023e-08
Position 727: 5.062013079900001e-08
Position 436: 4.912168188357896e-08
Position 64: 4.3920431325333636e-08
Position 1105: 4.078528365619941e-08
Position 1051: 3.60233881987425e-08
Position 441: 6.78571504356957e-09
Position 264: 3.82113723325234e-09
Position 542: 2.0824092874756354e-09
Position 379: 1.037096601444797e-11
Position 428: 2.430084791283607e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 42940: 0.9999999922528813
Position 56174: 0.9999999719333525
Position 62447: 0.9999999719333525
Position 23241: 0.9964298718856195
Position 28294: 0.8951966954184233
Position 22997: 0.8908552029383746
Position 66107: 0.8902027175900856
Position 10001: 0.7784851469183037
Position 63928: 0.7365197388288764
Position 13108: 0.6756370215146394
Position 16386: 0.64801621615783
Position 65237: 0.5971272068059559
Position 10248: 0.5336837203014999
Position 38336: 0.5053687692830768
Position 15094: 0.4680786948564699
Position 63677: 0.41920948141127523
Position 66771: 0.39125689081933035
Position 41057: 0.37138046124369967
Position 5525: 0.3709821645832688
Position 6106: 0.3455753441585288
Position 316: 0.32781154494473985
Position 2280: 0.32559959529035143
Position 18144: 0.30860953745473085
Position 17464: 0.2952532906544783
Position 18396: 0.29396756427825615
Position 2949: 0.2913047378699091
Position 17961: 0.2883823500730771
Position 13126: 0.28707635190413494
Position 65763: 0.2542890904988866
Position 368: 0.24926339229465708
Position 4510: 0.19514574779113045
Position 10826: 0.19470892361844788
Position 65161: 0.1907628463314246
Position 10804: 0.17437200317730622
Position 13428: 0.1704967560032143
Position 65777: 0.16891165934449034
Position 15113: 0.1617443073142803
Position 2900: 0.14389259476426086
Position 8985: 0.13948838698463045
Position 3196: 0.13849899193445173
Position 2139: 0.11011456804152847
Position 15324: 0.1083724455532028
Position 67343: 0.1019866098231939
Position 66831: 0.10175383855713696
Position 63189: 0.09784295466701139
Position 63906: 0.09243073002599093
Position 2142: 0.08670366661341977
Position 2878: 0.08631761238328546
Position 63881: 0.08466447729826014
Position 30229: 0.08403911866836168
Position 2003: 0.08376452528718312
Position 21412: 0.06968717400523104
Position 66381: 0.06635031791215079
Position 11142: 0.0658319216804651
Position 12849: 0.06110163445062651
Position 65651: 0.05871738956994709
Position 3920: 0.05513675230897073
Position 24518: 0.051770987354279346
Position 14585: 0.04558183587052202
Position 388: 0.04091995827105893
Position 64514: 0.04031843859431225
Position 3202: 0.03987245938082895
Position 14422: 0.037554662855597665
Position 17937: 0.036849224009081305
Position 4556: 0.036125550268323835
Position 63161: 0.034616832209770354
Position 3028: 0.0307215103800119
Position 67759: 0.02805548976327976
Position 2462: 0.02802596221347498
Position 9936: 0.027920855691285794
Position 28155: 0.02635653138548311
Position 1564: 0.02615706237601898
Position 20232: 0.026078782727331017
Position 13519: 0.025531032568014006
Position 12698: 0.02541477671673828
Position 336: 0.02455231954870883
Position 2863: 0.02454099825786413
Position 17976: 0.024217684301732705
Position 24773: 0.023193561089114488
Position 17419: 0.020007510636124003
Position 2653: 0.019878701409111316
Position 3873: 0.019606090436817755
Position 4712: 0.019468596550027785
Position 13484: 0.018239057923860744
Position 64480: 0.017450029711747216
Position 11029: 0.016592561600612756
Position 4468: 0.015960934020356716
Position 67393: 0.014565815543476706
Position 10427: 0.01439022402059862
Position 63746: 0.014326411787411838
Position 2116: 0.013894019420226899
Position 35627: 0.013531834490708392
Position 6102: 0.013254312942931983
Position 65696: 0.013042261295350417
Position 15389: 0.012969639750954286
Position 67712: 0.011543227001769378
Position 14845: 0.010932986043733574
Position 67162: 0.010900469741667463
Position 24791: 0.010555297385384094
Position 66151: 0.010360902105278746
Position 30303: 0.010111050227747005
Position 6126: 0.009787804062967505
Position 24348: 0.0092990856578154
Position 14128: 0.009222949219726707
Position 808: 0.009091773721468728
Position 25322: 0.008965519638873964
Position 18614: 0.008963327242695482
Position 18544: 0.008796885795837789
Position 18437: 0.008562597330429073
Position 18610: 0.008476619282505975
Position 27235: 0.008473281733671583
Position 66593: 0.007975060365931774
Position 27566: 0.007834783862916656
Position 2882: 0.0077011021817555946
Position 10272: 0.007583684533677331
Position 67454: 0.0073620423517649115
Position 1874: 0.00721892344825189
Position 23623: 0.007131118042232139
Position 3262: 0.006971488749705623
Position 67401: 0.006724396205989541
Position 4410: 0.006698445955718263
Position 16543: 0.006348034877373409
Position 14649: 0.006275207092686884
Position 66185: 0.0061790006478348305
Position 28354: 0.005882890799654295
Position 24564: 0.005874007092203436
Position 605: 0.005720370153470835
Position 30106: 0.005643556130499284
Position 27514: 0.005630465814022699
Position 23597: 0.005611127333612875
Position 65830: 0.0055654858449489895
Position 67882: 0.005563494322307763
Position 15295: 0.005548272730928846
Position 30129: 0.0052762472754298885
Position 11112: 0.005048913895897782
Position 2247: 0.004797020453651357
Position 64316: 0.004636299076599402
Position 30349: 0.004554479355976451
Position 6255: 0.004459781971782362
Position 285: 0.0042160694917536745
Position 67812: 0.0042066919872474125
Position 16600: 0.004021994152753944
Position 2868: 0.003950349192438113
Position 22784: 0.003921432094648411
Position 28249: 0.0038750087615786405
Position 67885: 0.00381779931746318
Position 67674: 0.0037184842048650197
Position 30265: 0.003652890405132102
Position 23203: 0.0035567062876450794
Position 67257: 0.0035385344388490078
Position 32664: 0.0033919469817451607
Position 15498: 0.003332393566727479
Position 27693: 0.003275009779867761
Position 66917: 0.003249585018963588
Position 450: 0.003201795810383376
Position 304: 0.0031095775063392675
Position 392: 0.0030938822171260394
Position 67352: 0.0030356846637525966
Position 65245: 0.0029584573956637984
Position 66920: 0.0029510838853279387
Position 65798: 0.0028754028323641472
Position 2809: 0.002861908102153775
Position 30156: 0.0028295764030896965
Position 1126: 0.002789326867069189
Position 23473: 0.0027839098087274784
Position 64367: 0.002776728990989958
Position 23938: 0.0027205487124328897
Position 66997: 0.0026792361876593336
Position 66076: 0.002591037398053208
Position 14714: 0.002393919255505828
Position 23440: 0.002380200235500722
Position 27688: 0.0023277872957481135
Position 66327: 0.0022896478620354627
Position 67688: 0.002232949239935716
Position 1183: 0.0022110124270964425
Position 24367: 0.002203805802284011
Position 14450: 0.002194742515739328
Position 26898: 0.0021280964349843752
Position 67219: 0.0020094179282190094
Position 27321: 0.001990264446672047
Position 27971: 0.001985112348883479
Position 16286: 0.001971627786644651
Position 30352: 0.0018975674390312434
Position 18580: 0.0018865400773489865
Position 67170: 0.0018446667352083326
Position 403: 0.0017745593380458235
Position 66777: 0.0016974526155122834
Position 3949: 0.00163386554580544
Position 2884: 0.0016207190218808362
Position 25372: 0.0015923059481545699
Position 12559: 0.0013937852937246592
Position 67543: 0.0013213752628527364
Position 14039: 0.001261778033629627
Position 27544: 0.0012546076243523086
Position 1646: 0.001251783241270063
Position 1918: 0.0012381585078887255
Position 1784: 0.0012339594699077264
Position 836: 0.0012087896410634942
Position 65946: 0.001155237935490148
Position 26137: 0.0011279533998646033
Position 65130: 0.0010934523355182499
Position 10565: 0.0010878229148805073
Position 24008: 0.0010753729939620381
Position 65509: 0.0010608589615514218
Position 970: 0.0010028144205151248
Position 20752: 0.0009972072227586888
Position 66018: 0.0009934233711120014
Position 23941: 0.0009728224413737127
Position 26149: 0.0009660997804599475
Position 24490: 0.0009636647006000489
Position 24314: 0.0009368071359536891
Position 2839: 0.0008818806326473617
Position 66489: 0.0008816520687799399
Position 663: 0.0008580341939193543
Position 4440: 0.000792406490701582
Position 2154: 0.0007876952545177478
Position 1728: 0.0007168643280985581
Position 2589: 0.0006979647259914328
Position 4088: 0.0006361857501505483
Position 65580: 0.0006339879525264502
Position 1856: 0.0006140292985927942
Position 973: 0.0006129555322662258
Position 66518: 0.0006052110579960949
Position 1878: 0.0005924725409943055
Position 30255: 0.0005786342772351973
Position 4760: 0.0005734217324146599
Position 1051: 0.0005714698512743096
Position 5452: 0.0005591094153391052
Position 28576: 0.0005380924939439093
Position 4731: 0.0005322976465735399
Position 2123: 0.0005097199179512314
Position 649: 0.0004915948477913654
Position 26082: 0.0004874802873925349
Position 24445: 0.00047585369528409016
Position 10896: 0.00042918407895013965
Position 1659: 0.00041355233568172675
Position 1807: 0.00041309891160636476
Position 64812: 0.00040271300677370683
Position 1301: 0.0004020079190447635
Position 64691: 0.0003700464687343613
Position 293: 0.00036882052608910523
Position 28536: 0.0003604932237009341
Position 66854: 0.0003585709241505687
Position 66454: 0.00035751017558482073
Position 65214: 0.00035199400645731803
Position 1413: 0.0003066035945382946
Position 453: 0.0002976239939733614
Position 66793: 0.0002957341058224053
Position 510: 0.00029514263524872014
Position 1000: 0.0002810587017011484
Position 23793: 0.0002749333490769961
Position 2188: 0.0002677816634004751
Position 2013: 0.0002484594370753538
Position 16612: 0.00023296207354612727
Position 67233: 0.00021176772633532725
Position 1065: 0.00020695929258272427
Position 1277: 0.0002026362920772442
Position 65338: 0.00020146566156632842
Position 4541: 0.00020048053377478192
Position 62850: 0.0001962993337850221
Position 4642: 0.00019179856412351588
Position 2732: 0.00019160885584202256
Position 4172: 0.00018674654837148877
Position 1622: 0.00017827706613065972
Position 23967: 0.00016530285457212794
Position 504: 0.0001642213729960112
Position 23591: 0.00014056411549793002
Position 534: 0.00013661481805011085
Position 1674: 0.00013252859433238737
Position 1589: 0.0001238082558301744
Position 28555: 0.0001197943094797749
Position 690: 0.00011267176172891572
Position 66130: 0.00010359186121274185
Position 4587: 0.00010196295154315805
Position 1769: 9.622011749967485e-05
Position 1954: 9.369884951802148e-05
Position 2474: 8.133741462538991e-05
Position 2421: 7.337516845224637e-05
Position 1392: 6.699951014185088e-05
Position 609: 6.154511496066808e-05
Position 1985: 5.355522109221566e-05
Position 2403: 4.74722553903194e-05
Position 65951: 4.7432377378921585e-05
Position 2674: 4.084788188083187e-05
Position 295: 3.413228820560845e-05
Position 2755: 2.9728333561962764e-05
Position 24410: 2.839145158956577e-05
Position 1702: 2.662038390295754e-05
Position 1922: 2.445148946178081e-05
Position 1306: 2.4030254051467528e-05
Position 1089: 2.2753609266061363e-05
Position 1484: 2.1593382088247606e-05
Position 23773: 2.013747681239942e-05
Position 893: 1.7662697539467977e-05
Position 24032: 1.533715517874052e-05
Position 66277: 1.449919532217265e-05
Position 23593: 1.334753702549053e-05
Position 2516: 9.379046506698145e-06
Position 24458: 7.429035438394994e-06
Position 1135: 3.40496170206754e-06
Position 24923: 3.0373891338487653e-06
Position 24801: 2.9885548501943983e-06
Position 130: 2.6137819282382123e-06
Position 24388: 2.031440817591221e-06
Position 772: 1.665175700589383e-06
Position 1428: 1.505480146413089e-06
Position 1096: 1.4912893332725307e-06
Position 1244: 1.3399813931499429e-06
Position 975: 1.338883167417453e-06
Position 668: 1.1624771085041179e-06
Position 586: 1.0485692365171202e-06
Position 206: 8.231793519722587e-07
Position 262: 6.686236188328781e-07
Position 211: 6.20753798806902e-07
Position 1346: 5.999769482499916e-07
Position 13368: 4.599608724876204e-07
Position 779: 3.2401019079169385e-07
Position 583: 2.630982664260142e-07
Position 475: 2.3253538318166966e-07
Position 1012: 1.3566295236875812e-07
Position 1596: 8.840743130356486e-08
Position 159: 4.0051100270719166e-08
Position 931: 2.4674113978701168e-08
Position 43201: 2.03195285732039e-08
Position 579: 1.9963948184244382e-08
Position 751: 1.714400553778035e-08
Position 139: 4.328791574857013e-09
Position 142: 3.893354417972404e-09
Position 172: 9.149982849270623e-10
Position 253: 4.200101134431646e-10
Position 178: 2.339242827543582e-10
Position 174: 2.0206751233514623e-10
Position 216: 4.342579005616158e-11
Position 29232: 3.057512187339181e-11
Position 29004: 2.8609498268835718e-11
Position 29305: 2.0051410441380057e-11
Position 25495: 1.958969652908909e-11
Position 25096: 1.282537043907035e-11
Position 183: 1.5452561442034782e-13
Position 226: 4.173420820650534e-14
