Gene = HP1BP3
Position 20475: 0.0015991166280082416
Position 39617: 0.0013689165978324324
Position 19695: 0.0013474676906920864
Position 10599: 0.0012908678649410756
Position 592: 0.0012696053393932627
Position 22655: 0.0012142212062626588
Position 14306: 0.0011751128882164217
Position 42292: 0.001151457139948339
Position 40658: 0.0011256053259883197
Position 20833: 0.001093849447603289
Position 8295: 0.0010451771602171666
Position 5265: 0.0010357290750008167
Position 1042: 0.0009881953951538442
Position 20507: 0.0009237552426163856
Position 6882: 0.0009189155544010113
Position 5174: 0.0009001972496781271
Position 9781: 0.0008804239773754063
Position 973: 0.000851847543237088
Position 7668: 0.0008316230919058833
Position 7700: 0.0008011022062640745
Position 40762: 0.0007959901101880352
Position 40881: 0.0007291824793156968
Position 7091: 0.0006479078678393274
Position 40685: 0.0005854046013229821
Position 610: 0.0005828676243882501
Position 39407: 0.0005700873996646846
Position 9155: 0.0005589392070420742
Position 39421: 0.0005455074048711719
Position 24640: 0.0005338629024323274
Position 10190: 0.000507617703767303
Position 162: 0.0005055133609214552
Position 39387: 0.0004546002487853971
Position 39384: 0.0004068842973147014
Position 43105: 0.0003995008780606683
Position 11289: 0.0003740370151948389
Position 42523: 0.0003718851506355168
Position 39149: 0.00036645832455863014
Position 40824: 0.00030416729620621417
Position 20936: 0.00030138097519803687
Position 10856: 0.00029498802294171487
Position 10996: 0.00023446330217909224
Position 1652: 0.0001780870918048995
Position 42327: 0.00017076886569233256
Position 356: 0.00012888882648764069
Position 7327: 0.00011642983290324559
Position 221: 0.00011387997349760382
Position 244: 0.000111996399528944
Position 7308: 0.00010481865257738282
Position 379: 9.003608562755926e-05
Position 6890: 8.21536268842097e-05
Position 30240: 7.812745271804932e-05
Position 7055: 7.655527594729494e-05
Position 43923: 7.223245549091911e-05
Position 41459: 7.093174492725873e-05
Position 41169: 6.877623078516162e-05
Position 41333: 6.789230771340544e-05
Position 39960: 6.376562470254751e-05
Position 413: 5.877868729023381e-05
Position 41447: 5.1191265474068684e-05
Position 227: 4.64486896799576e-05
Position 30244: 4.1816650557086345e-05
Position 105: 3.8088847115035994e-05
Position 440: 3.542000837373123e-05
Position 388: 3.190777293367213e-05
Position 986: 2.9448914927918902e-05
Position 4943: 2.9148121357043327e-05
Position 1078: 2.861166130211868e-05
Position 11562: 2.7143833621007727e-05
Position 428: 2.2828398243130803e-05
Position 4626: 2.2647146942016475e-05
Position 168: 2.0377860731387607e-05
Position 46: 1.9618945340814788e-05
Position 472: 1.9238245112142695e-05
Position 41676: 1.788123075021066e-05
Position 3061: 1.671471549807326e-05
Position 4774: 1.6653874813226597e-05
Position 2411: 1.6624735206422203e-05
Position 1643: 1.628828677822172e-05
Position 166: 1.620178427169923e-05
Position 875: 1.1050960472031702e-05
Position 268: 1.0341893147946135e-05
Position 41346: 8.099429568194815e-06
Position 1242: 7.647374462939192e-06
Position 658: 7.373410864251409e-06
Position 1680: 6.481519065195201e-06
Position 868: 5.6722582562073885e-06
Position 8860: 5.618270624758189e-06
Position 8868: 5.120835206380583e-06
Position 1208: 4.488897067166286e-06
Position 8082: 2.924781591877899e-06
Position 44: 2.41192712169125e-06
Position 1104: 2.1287045717887086e-06
Position 7238: 1.918291867171127e-06
Position 1148: 1.9178811022953804e-06
Position 617: 1.674341609767705e-06
Position 237: 1.6712708254547865e-06
Position 7211: 1.5454295663385397e-06
Position 443: 1.1570247461131355e-06
Position 758: 1.1146022836607058e-06
Position 495: 9.735185520965224e-07
Position 451: 8.4315926037583e-07
Position 711: 7.565946630630735e-07
Position 317: 7.018025591217545e-07
Position 633: 6.913237423733217e-07
Position 648: 5.004128927291187e-07
Position 833: 4.227247640050797e-07
Position 29632: 3.6691549489352825e-07
Position 42362: 3.272367295677225e-07
Position 545: 2.0503503174761506e-07
Position 585: 2.0063125284674359e-07
Position 41880: 1.7248479528841646e-07
Position 457: 1.503632260306921e-07
Position 134: 1.4884475010198954e-07
Position 651: 1.2474554136378244e-07
Position 107: 8.244166708538951e-08
Position 84: 7.300427241244496e-08
Position 37: 6.03558572904366e-08
Position 779: 2.4230311148507592e-08
Position 324: 2.0524817794826185e-08
Position 67: 5.19667529994059e-09
Position 582: 3.463588563602869e-09
Position 777: 1.4222134257226496e-09
Position 286: 6.827779343270394e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29431: 0.9995216621975064
Position 39032: 0.9947461388500813
Position 19023: 0.9191814490273795
Position 41031: 0.9014267251889552
Position 15614: 0.8848294876138537
Position 21156: 0.8310349318523668
Position 6776: 0.7412505660463237
Position 43513: 0.663681258459847
Position 41596: 0.6324250981606134
Position 39681: 0.43910639914132166
Position 6147: 0.42244635929650165
Position 14472: 0.2799841904196521
Position 6779: 0.2388799549398476
Position 10682: 0.23205128979900613
Position 9937: 0.22055946096545695
Position 36805: 0.2149964539290707
Position 37726: 0.1998853564714388
Position 8007: 0.17858450881924035
Position 14616: 0.15128048161236538
Position 580: 0.14841285072210528
Position 41385: 0.13602007848205616
Position 10990: 0.12380166717962454
Position 4496: 0.11184053576511606
Position 9976: 0.10170602376735333
Position 24286: 0.09734977953363032
Position 11044: 0.0865270133569509
Position 11444: 0.08137562033167545
Position 31758: 0.08067526425376471
Position 6129: 0.07853449078026141
Position 43034: 0.07664362803975176
Position 14502: 0.07429319930454334
Position 7079: 0.07281065719141942
Position 41772: 0.06393054078545855
Position 39270: 0.06221324940147751
Position 39677: 0.058214578506779704
Position 36712: 0.05799767600185494
Position 15157: 0.05608888887414529
Position 20399: 0.05529377020884529
Position 41346: 0.05115871506275415
Position 24370: 0.05065796538317809
Position 41053: 0.049221975468768615
Position 42230: 0.04170950974534202
Position 31605: 0.040506502078490006
Position 40527: 0.04031479034792951
Position 24224: 0.0397011552826757
Position 4510: 0.033178624530776586
Position 30970: 0.032548302979587544
Position 15115: 0.031726994467861
Position 27291: 0.03143929799211775
Position 41522: 0.030690394547900755
Position 19065: 0.028149902545057188
Position 41057: 0.02810726920153622
Position 945: 0.02785493772821081
Position 9891: 0.027695368321763763
Position 42192: 0.02699476069877004
Position 6202: 0.02627929030413605
Position 27312: 0.025904719459468636
Position 41307: 0.02541645935227519
Position 9979: 0.024825763613292334
Position 15195: 0.02468117841302265
Position 5611: 0.02283431261143752
Position 6199: 0.021580196899343523
Position 30890: 0.01971341543719035
Position 24569: 0.019160644144981746
Position 11868: 0.017707374224036326
Position 5150: 0.015771616168309698
Position 21161: 0.01566188996839319
Position 2298: 0.015590848638736384
Position 41036: 0.014912365499284826
Position 5127: 0.014782711003066268
Position 18784: 0.014733762928894969
Position 7139: 0.014457049523784411
Position 9820: 0.014455378601421725
Position 20424: 0.014442853035403495
Position 41242: 0.013916619676305808
Position 31690: 0.012867673561675121
Position 40649: 0.012839454350712409
Position 39234: 0.012512127694668886
Position 25879: 0.010402432172898088
Position 10753: 0.01022887838876108
Position 11700: 0.010153623321011244
Position 20726: 0.00954100612820994
Position 31693: 0.009129279060806288
Position 5703: 0.009071879070305783
Position 4462: 0.008952878927139269
Position 41753: 0.008364689520978148
Position 15012: 0.007835554129092096
Position 25699: 0.007516807947564718
Position 43389: 0.007354399734263192
Position 42562: 0.007233425592633577
Position 5259: 0.00706720143642397
Position 40910: 0.006354998697837328
Position 42254: 0.005950431043076486
Position 9737: 0.005937236467443914
Position 43724: 0.00591936073764399
Position 30739: 0.0058314399511329214
Position 19375: 0.005797486624381186
Position 39365: 0.005680683533469772
Position 7938: 0.005273960633932847
Position 42626: 0.004881653489733917
Position 7222: 0.0048305254451919185
Position 31643: 0.00461670669030906
Position 6660: 0.004564453901220695
Position 11071: 0.004330193435439153
Position 6177: 0.004186434306754291
Position 5268: 0.003794187539979265
Position 8932: 0.0034636319052293255
Position 43627: 0.003415497597443282
Position 20273: 0.003327575924315199
Position 6088: 0.003212383500346103
Position 41351: 0.0031956038690388253
Position 23927: 0.0031693472626546535
Position 542: 0.003151216679874537
Position 16873: 0.003132728127090982
Position 24306: 0.0030048265764187018
Position 24416: 0.002932746155741444
Position 40335: 0.002809926943238136
Position 41263: 0.0027569176566981236
Position 4131: 0.002680253016949525
Position 20935: 0.0025109034987518927
Position 6704: 0.0024498804460838476
Position 40303: 0.002098103057989121
Position 39701: 0.00207588184311589
Position 40609: 0.0020663110183238953
Position 19406: 0.0020004038696861326
Position 30851: 0.001950466502731589
Position 599: 0.0019266463566165607
Position 7187: 0.0018956305354120592
Position 576: 0.0018888947702899652
Position 41447: 0.0018490255404592776
Position 41411: 0.0018464237127137038
Position 7040: 0.0017859857500435582
Position 39284: 0.0017850747629871494
Position 11724: 0.0017378388441742104
Position 10802: 0.001735497845806486
Position 41732: 0.0017311524271122866
Position 4275: 0.0016920732488360675
Position 41073: 0.0016715795351446017
Position 27451: 0.0016598116404268704
Position 5372: 0.0016069122515769843
Position 7512: 0.0015733806189289368
Position 5425: 0.001453756256053872
Position 41526: 0.0014139744972910084
Position 23479: 0.0013286138554918045
Position 15464: 0.0013030778983575133
Position 23516: 0.0012529506535945006
Position 31567: 0.0012490605172903015
Position 9943: 0.0012352977952808286
Position 42425: 0.001217867278423027
Position 41804: 0.0012145185312855918
Position 22571: 0.0012142212062626586
Position 16778: 0.0011930568309522986
Position 14244: 0.0011751128882164228
Position 40543: 0.0011010401358017429
Position 41059: 0.0010951358959042
Position 7192: 0.001079060082719399
Position 43823: 0.0010021356178570196
Position 404: 0.0009264308113515726
Position 10499: 0.0008971681546615823
Position 31881: 0.0008423606747047231
Position 42236: 0.0008365823651905672
Position 19588: 0.0008013882463399061
Position 558: 0.0007855343317849479
Position 7172: 0.0007726728453826364
Position 43190: 0.0007519202013518598
Position 19615: 0.000742906913682461
Position 5215: 0.0007216337364733624
Position 41807: 0.0006919954805444767
Position 40148: 0.0006795458401020819
Position 4112: 0.0006554210014400254
Position 1096: 0.0006422594710806088
Position 31032: 0.0006278986721791482
Position 43193: 0.0005850952077671354
Position 8750: 0.0005779005155420011
Position 4157: 0.0005595629795752979
Position 4297: 0.0005591872914411284
Position 41788: 0.0005588549195017793
Position 42522: 0.0005158032494292077
Position 19258: 0.0005068222548146826
Position 8171: 0.0005036548784492602
Position 5312: 0.0004473881379904805
Position 2249: 0.000426015187632934
Position 41944: 0.0004174730642235233
Position 43030: 0.00039842025606847645
Position 41323: 0.000382760096399203
Position 11170: 0.00037403701519483885
Position 7852: 0.00036095559192135654
Position 7227: 0.0003565628203619635
Position 44021: 0.00035339513343066804
Position 19537: 0.0003528273258647732
Position 382: 0.00035195124661837853
Position 41250: 0.0003428147568586789
Position 7006: 0.00033703016904714314
Position 43104: 0.00030033118451740747
Position 10469: 0.00029982531714104296
Position 10725: 0.0002965314452522068
Position 756: 0.00028089866442854546
Position 4443: 0.0002748864562016307
Position 2381: 0.0002635778920617052
Position 247: 0.00025228804097059815
Position 44007: 0.00024340304618685214
Position 7090: 0.00024245782185476937
Position 11461: 0.0002324434708250556
Position 6538: 0.00022942024954457013
Position 8212: 0.00020528276549453654
Position 43054: 0.00020413208871166634
Position 6986: 0.00019409420627875654
Position 2305: 0.00018325817078623853
Position 41063: 0.00016372435000054522
Position 42784: 0.000157634371656109
Position 41459: 0.00015543665261914683
Position 1211: 0.00015420016951335564
Position 41493: 0.0001527787749375938
Position 42838: 0.00014843640429455562
Position 439: 0.00013953429773812704
Position 41750: 0.00012864665708368854
Position 41721: 0.00011818785086347324
Position 19563: 0.0001180335065413936
Position 41676: 0.00011761082579639395
Position 30145: 0.00011298972263169187
Position 1586: 0.00010771537848550912
Position 41361: 0.00010092101018662336
Position 10502: 9.387439313844982e-05
Position 42787: 8.716194740270692e-05
Position 957: 8.489782475626288e-05
Position 6450: 8.009361178073471e-05
Position 42468: 7.056937624162291e-05
Position 21107: 6.351168497949264e-05
Position 7521: 6.147230565925168e-05
Position 1478: 5.957074931846164e-05
Position 41560: 5.950173920113774e-05
Position 893: 5.9186424283417494e-05
Position 31011: 4.505742381387207e-05
Position 41214: 4.317070792395548e-05
Position 1171: 4.2999693465538044e-05
Position 7775: 4.1850439007366654e-05
Position 8044: 3.881484201253626e-05
Position 41603: 3.4657368445456216e-05
Position 7632: 3.2572361510106355e-05
Position 4796: 2.914812135704329e-05
Position 41717: 2.6543682009775057e-05
Position 41315: 2.569767290388312e-05
Position 41900: 2.4557488437093867e-05
Position 2925: 1.6714715498073197e-05
Position 41651: 1.6569022261119004e-05
Position 582: 1.6517788046486307e-05
Position 41226: 1.4062235556265576e-05
Position 688: 1.3067745182966455e-05
Position 1549: 9.687185448895968e-06
Position 1380: 9.439400095466891e-06
Position 1034: 8.979146758463626e-06
Position 2424: 8.605380219250236e-06
Position 39617: 8.23766218625402e-06
Position 7301: 8.136896392871927e-06
Position 30125: 6.9543806434438445e-06
Position 964: 5.737274558587516e-06
Position 1396: 4.453740645314471e-07
Position 821: 3.770450290486218e-07
Position 39553: 3.631902973309297e-07
Position 1016: 3.4233416043812946e-07
Position 1521: 3.166672247097412e-07
Position 1038: 2.8104116164492677e-07
Position 868: 2.742799591487744e-07
Position 1528: 2.6371261294260285e-07
Position 1148: 2.5287450227768216e-07
Position 356: 2.4727146828999967e-07
Position 8205: 2.2983394967943916e-07
Position 1206: 2.266255958597084e-07
Position 1157: 2.2401059623247867e-07
Position 792: 1.660250372126029e-07
Position 1078: 1.495689515089296e-07
Position 153: 8.009124644974721e-08
Position 1055: 7.481039554495875e-08
Position 1224: 6.614111859541732e-08
Position 447: 6.200514498084697e-08
Position 425: 4.863162972294264e-08
Position 181: 2.4794201778057626e-08
Position 488: 2.4430435210925614e-08
Position 515: 2.4262793450419944e-08
Position 480: 2.024419896173295e-08
Position 147: 1.53158607697647e-08
Position 738: 1.1218955597943763e-08
Position 873: 8.334628114767012e-09
Position 758: 7.806217789959727e-09
Position 692: 6.535101875034041e-09
Position 457: 6.169177883664233e-09
Position 118: 4.300940790055143e-09
Position 423: 3.2987587340079773e-09
Position 909: 2.1721016499105132e-09
Position 470: 9.744162919489073e-10
Position 482: 7.97828412023827e-10
Position 896: 6.966293966082661e-10
