Gene = PGBD5
Position 162: 0.0026410118700841544
Position 2918: 0.002445542087371298
Position 27929: 0.0020791542376706134
Position 5195: 0.001972624921774872
Position 27326: 0.0018231578197325032
Position 27183: 0.0016903984950593519
Position 28927: 0.0015129943622541136
Position 28884: 0.001506385687498449
Position 1685: 0.0014925127969358358
Position 45019: 0.0013643804418867595
Position 1310: 0.001303784468636048
Position 27009: 0.0012555681776082674
Position 47044: 0.001057776059522784
Position 2623: 0.0009847685718252903
Position 28598: 0.0009641051739220607
Position 27653: 0.0008510823468823437
Position 27729: 0.0007107963137929987
Position 2522: 0.0006407171207298478
Position 17: 0.0004172199374800915
Position 5408: 0.0004153480004458683
Position 26719: 0.0004109054144044497
Position 27366: 0.00032635778347811343
Position 27344: 0.0002748993341404628
Position 4417: 0.00026387090419495446
Position 376: 0.00025960514391138297
Position 2669: 0.00025467142779790007
Position 28602: 0.0002488855412289053
Position 1014: 0.0002275102411963471
Position 27023: 0.00020945364172388943
Position 272: 0.0001435375713377277
Position 5951: 0.0001280748790439823
Position 1176: 0.00011161685720924942
Position 5834: 8.387031759070645e-05
Position 61: 7.14368321314659e-05
Position 749: 4.031828284130756e-05
Position 364: 3.988983164361272e-05
Position 628: 2.83348952715753e-05
Position 780: 2.2076408113929976e-05
Position 1180: 2.1553981015824133e-05
Position 518: 1.966229551557247e-05
Position 684: 7.716080194697766e-06
Position 800: 4.883212892440468e-06
Position 2570: 4.601498231405152e-06
Position 1871: 3.3869111261226216e-06
Position 8: 2.335567911595178e-06
Position 264: 2.2239278937282805e-06
Position 266: 2.221906079788802e-06
Position 464: 2.121278890768587e-06
Position 381: 1.2893695361047574e-06
Position 318: 1.1721062864674352e-06
Position 1786: 9.427640642605879e-07
Position 204: 8.714286931896616e-07
Position 2487: 7.540769669614504e-07
Position 108: 5.434290196862812e-07
Position 30934: 4.881265995471591e-07
Position 2204: 4.259337250124955e-07
Position 95: 3.9114950784244533e-07
Position 1952: 3.2239432990051884e-07
Position 412: 2.976949059221851e-07
Position 306: 2.970424886933186e-07
Position 2401: 2.5578642792764576e-07
Position 2416: 2.423704663664668e-07
Position 1210: 2.35960076654657e-07
Position 2498: 2.3367074783143437e-07
Position 29655: 8.59892741123418e-08
Position 32463: 8.222006787231097e-08
Position 30866: 6.779453697259705e-08
Position 1232: 4.4228577973117255e-08
Position 352: 3.357818887546273e-08
Position 206: 3.3098843874185995e-08
Position 659: 1.4409923213763306e-08
Position 1947: 1.3022084421538595e-08
Position 2215: 1.1932141362569779e-08
Position 399: 1.1081864344170744e-08
Position 1041: 8.057109689376954e-09
Position 653: 3.3773878722919995e-09
Position 611: 2.7969659036122246e-09
Position 156: 2.5420774407535236e-09
Position 27845: 1.9097484303573745e-09
Position 29388: 1.3582855322183042e-09
Position 54: 6.961482300032935e-10
Position 30858: 6.950370774636492e-10
Position 29868: 4.533402111496052e-10
Position 28220: 6.373591112802052e-11
Position 531: 7.470328462317897e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20323: 0.9999999999874822
Position 26552: 0.999727622389791
Position 44603: 0.9692415222156857
Position 54024: 0.9575433777740892
Position 40356: 0.943813963430074
Position 52229: 0.8702895124243448
Position 30799: 0.41952461775745314
Position 28871: 0.327197121168098
Position 8012: 0.30363597949077187
Position 27145: 0.26141457027780746
Position 20552: 0.24152624870627293
Position 54295: 0.23882578404604132
Position 25167: 0.2221485496620972
Position 20712: 0.18623992431882172
Position 54234: 0.17609743041718057
Position 30796: 0.17343816177432833
Position 30760: 0.14394586800669645
Position 1263: 0.14057732435651613
Position 17280: 0.137519492480081
Position 10648: 0.11224008685724787
Position 33980: 0.10887083649835728
Position 5538: 0.09942315865280053
Position 23920: 0.09304040377547358
Position 7232: 0.09009578484489235
Position 53378: 0.08278819299010184
Position 4215: 0.07666039570702354
Position 23713: 0.07521914699809523
Position 496: 0.06369568632291425
Position 53559: 0.06350840974730804
Position 28644: 0.059557656838120435
Position 27118: 0.05822853794101355
Position 12793: 0.04132762556988155
Position 253: 0.04127133450730824
Position 14650: 0.038967407752513644
Position 558: 0.038332603163520294
Position 4269: 0.03656408995310222
Position 236: 0.035554409343316246
Position 16397: 0.03358707817235788
Position 50133: 0.03305500428606155
Position 29011: 0.03299485257500347
Position 23960: 0.0315400957620335
Position 6531: 0.03085314186985355
Position 15267: 0.026093274413813126
Position 44538: 0.020822260531076824
Position 27161: 0.020501046144799705
Position 14980: 0.01676154370839155
Position 318: 0.014977724358129139
Position 7510: 0.014118724525701218
Position 586: 0.013723850753538673
Position 562: 0.013601243227010392
Position 276: 0.013380331390392545
Position 7344: 0.012087027410460614
Position 446: 0.011785323810847494
Position 30648: 0.010304300787723443
Position 27804: 0.009437193523465696
Position 27711: 0.008964894949434388
Position 21662: 0.008557254041273811
Position 5384: 0.0075668973997088185
Position 22004: 0.006985099081606418
Position 46902: 0.006176060296218484
Position 7979: 0.005857937941468035
Position 6255: 0.0054127035505213816
Position 7865: 0.005245588021292663
Position 535: 0.004969554187974588
Position 53898: 0.004887013779737577
Position 5250: 0.004201121192241067
Position 26933: 0.003888272534448432
Position 418: 0.0038457072585583677
Position 54363: 0.0032185733909236465
Position 27636: 0.002843190093716633
Position 27991: 0.002824246276258461
Position 54084: 0.002801575101707381
Position 54297: 0.002543283405623102
Position 27175: 0.002541688167633506
Position 352: 0.002429463638108641
Position 27464: 0.002359994787233747
Position 2569: 0.002341724545765408
Position 26867: 0.0021007423560351337
Position 8112: 0.0020623260197012725
Position 53424: 0.001941612618016978
Position 27782: 0.0017069443733301723
Position 27584: 0.0017037150569684657
Position 27086: 0.0016763406617490487
Position 54346: 0.0016334336968401308
Position 1137: 0.00162351450235468
Position 6219: 0.001480237576714815
Position 4819: 0.0013879783354536963
Position 27587: 0.0013656319823589012
Position 28472: 0.00121323200633552
Position 4339: 0.0012129526220115447
Position 1059: 0.0011996430548703591
Position 5055: 0.0011362880330858813
Position 44939: 0.001111313633564901
Position 4229: 0.0011008141958620678
Position 4891: 0.0010462116440139247
Position 4235: 0.0008683627365933256
Position 26863: 0.0008310710187735077
Position 27881: 0.0007758027635104351
Position 27445: 0.0007370324988600662
Position 896: 0.0007289690816146681
Position 29032: 0.0006684496797638489
Position 27825: 0.0006484895787645437
Position 26809: 0.0006444817047136316
Position 2754: 0.0006267494031916218
Position 47729: 0.000605026769701557
Position 1675: 0.0005913696288619979
Position 512: 0.000591168492723189
Position 374: 0.00057414011676805
Position 81: 0.0005337650295501281
Position 27536: 0.0005186603025158402
Position 1172: 0.0005176970717057138
Position 1306: 0.0005156634127895386
Position 2334: 0.0004964341107167824
Position 460: 0.000488070540257826
Position 5273: 0.00048505548599986234
Position 6534: 0.0004051657182725877
Position 4682: 0.00039232354297078994
Position 54052: 0.00038522927645845233
Position 27688: 0.0003803437792255926
Position 44917: 0.0003796796475664734
Position 1576: 0.000329847924962023
Position 2317: 0.00031336144082270496
Position 26837: 0.00031137578766637344
Position 5080: 0.0002788109999458743
Position 5109: 0.0002776152087327016
Position 27043: 0.00026835319046965164
Position 1490: 0.00025224452400827513
Position 4226: 0.000223859552008808
Position 4135: 0.0002232463117825167
Position 47691: 0.00021389669840795296
Position 5194: 0.00019342475086099668
Position 2449: 0.00019172967963487016
Position 978: 0.0001717972969016045
Position 47968: 0.00016519328114775048
Position 27419: 0.00015636640046594308
Position 27468: 0.0001525687002153739
Position 5120: 0.00014357886141431203
Position 2792: 0.00014015027701918192
Position 27009: 0.0001395497796073587
Position 48908: 0.00013249951142785057
Position 45711: 0.00011817714659859689
Position 45191: 0.00011185194972932993
Position 5224: 0.0001110021443702874
Position 51253: 0.00010519524480500447
Position 26818: 0.00010388419800887364
Position 27208: 9.603602913843274e-05
Position 2364: 9.251674851598283e-05
Position 1447: 8.738183835314291e-05
Position 2816: 8.431309834202408e-05
Position 590: 8.2539821667089e-05
Position 5715: 7.694092639163764e-05
Position 47430: 7.688412911487681e-05
Position 5887: 7.42683280507236e-05
Position 3977: 6.649335355936976e-05
Position 1280: 6.224049144447035e-05
Position 391: 5.7495544623418186e-05
Position 1309: 5.7329358868870214e-05
Position 1641: 5.6149919753744514e-05
Position 43357: 5.4488164330900935e-05
Position 47748: 4.777089718819526e-05
Position 1608: 4.456374418988771e-05
Position 1353: 4.032525048281741e-05
Position 1020: 3.887310292212502e-05
Position 45056: 3.7550044367392455e-05
Position 1206: 2.7424162648061767e-05
Position 1611: 2.5415009892226788e-05
Position 43431: 2.308779550340415e-05
Position 2669: 2.2433492056682848e-05
Position 2477: 2.237381798929375e-05
Position 43533: 1.6822906324593326e-05
Position 43434: 1.3834177081853728e-05
Position 45683: 1.0078285134304931e-05
Position 5693: 9.342567666984143e-06
Position 32211: 9.151599541345143e-06
Position 783: 8.608658213445965e-06
Position 147: 8.152637099830668e-06
Position 40927: 5.703722249052352e-06
Position 531: 5.306873889868405e-06
Position 780: 4.7837615195561564e-06
Position 1465: 4.747541457198353e-06
Position 1422: 3.7862507297437944e-06
Position 729: 3.7582346469270792e-06
Position 464: 3.387396686501483e-06
Position 1067: 3.1385793484652663e-06
Position 128: 2.4519761711646717e-06
Position 707: 2.1569427801009335e-06
Position 381: 2.0142276399342787e-06
Position 744: 1.726684685967763e-06
Position 95: 1.5711448910829669e-06
Position 499: 1.54982852145006e-06
Position 646: 1.5244878320728928e-06
Position 929: 1.2959418251854157e-06
Position 677: 1.1008919482346594e-06
Position 4360: 1.050862759374026e-06
Position 4608: 1.041777477315141e-06
Position 1035: 1.0409156363602326e-06
Position 176: 1.0308394941879412e-06
Position 4165: 9.103091363904897e-07
Position 4173: 8.759561231001842e-07
Position 923: 8.749835781395095e-07
Position 31095: 8.662622167685217e-07
Position 1102: 8.561164368658717e-07
Position 1105: 8.015253130921435e-07
Position 611: 7.452278503167438e-07
Position 30384: 7.088909308400874e-07
Position 1041: 6.983544570288674e-07
Position 662: 6.693145811605539e-07
Position 33069: 5.94779039727235e-07
Position 153: 5.617526927449842e-07
Position 32155: 5.565273190512563e-07
Position 1711: 5.516909562622882e-07
Position 35106: 5.375317892954914e-07
Position 539: 5.331025926126184e-07
Position 35195: 5.177594742964037e-07
Position 901: 4.67583816510616e-07
Position 34204: 3.5670251843222534e-07
Position 474: 3.5185084743059414e-07
Position 29132: 3.4922910250465867e-07
Position 37843: 3.458642021703361e-07
Position 34293: 3.3908716483504604e-07
Position 28113: 3.266913412991641e-07
Position 942: 3.216493591151377e-07
Position 2072: 3.152560974297597e-07
Position 29484: 2.7815803235863095e-07
Position 898: 2.69037328126794e-07
Position 34931: 2.3911064317831757e-07
Position 847: 2.2902975493601854e-07
Position 606: 2.2611278434366693e-07
Position 103: 2.0959662694522856e-07
Position 32098: 1.8506497432462904e-07
Position 1186: 1.6494275767046434e-07
Position 32611: 1.27760342553551e-07
Position 2115: 1.2260976894530588e-07
Position 29638: 9.315602979444517e-08
Position 108: 6.982910779786179e-08
Position 28187: 4.141339894853901e-08
Position 187: 3.16161324480872e-08
Position 1871: 2.824365478519248e-08
Position 1219: 2.571154144516722e-08
Position 166: 2.3487207331640342e-08
Position 189: 2.318781425690625e-08
Position 1295: 2.27501667440016e-08
Position 29465: 1.9770524091217824e-08
Position 29451: 1.7263557083329076e-08
Position 162: 9.610827058684317e-09
Position 1146: 8.584591700749104e-09
Position 28310: 5.286875817393668e-09
Position 133: 4.960193705853688e-09
Position 993: 4.715405463696966e-09
Position 27902: 3.964604784994655e-09
Position 1494: 2.7538842907530726e-09
Position 89: 2.4545514434628107e-09
Position 949: 1.909287517240832e-09
Position 1882: 1.7681038991811573e-09
Position 1858: 1.657036472868489e-09
Position 1760: 1.641094588473873e-09
Position 1074: 9.260307153271504e-10
Position 27099: 7.225931677008265e-10
Position 1843: 6.055334966849919e-10
Position 29283: 5.051760977592959e-10
Position 1455: 4.921770265615633e-10
Position 628: 1.500588987498629e-10
Position 608: 1.0946016524626722e-10
Position 684: 5.0051643204114587e-11
Position 27056: 4.902580845731633e-12
Position 8976: 4.892301979758616e-12
Position 594: 4.045336327646977e-12
Position 9026: 1.4795848535680975e-12
Position 3231: 1.0426456565127342e-13
Position 3023: 9.298688152563601e-14
