Gene = STX17
Position 16934: 3.89752556987106e-05
Position 22383: 3.7839495122266606e-05
Position 23324: 3.778119334590536e-05
Position 22344: 3.2380939495982094e-05
Position 27001: 3.209028046901916e-05
Position 1438: 2.9187042257136945e-05
Position 489: 2.7806380407848824e-05
Position 10446: 2.7099360389926922e-05
Position 23461: 2.495715632600531e-05
Position 26229: 2.4230193770250506e-05
Position 1293: 2.33486563222017e-05
Position 694: 2.2479749683689455e-05
Position 10499: 2.217815195707059e-05
Position 22331: 1.7467497066169377e-05
Position 284: 1.7091258250087655e-05
Position 517: 1.700407768099322e-05
Position 22561: 1.6154308194983207e-05
Position 275: 1.601430537655861e-05
Position 1463: 1.4247034154648417e-05
Position 1123: 1.3686879898144923e-05
Position 389: 1.3264546031763663e-05
Position 951: 1.2665642951768283e-05
Position 1326: 1.2303369066510472e-05
Position 627: 1.1125623969497791e-05
Position 24270: 9.558718393267844e-06
Position 725: 9.515100492924535e-06
Position 157: 9.477833601143536e-06
Position 2553: 9.219802460411482e-06
Position 918: 8.134809131468782e-06
Position 708: 6.321377344363686e-06
Position 23163: 5.5918022679404135e-06
Position 1371: 5.546268744108872e-06
Position 174: 4.4891663454807144e-06
Position 177: 4.320306461625591e-06
Position 897: 3.8645932710243235e-06
Position 882: 3.4620411307236774e-06
Position 1238: 3.3406424751625874e-06
Position 159: 2.7779028267489105e-06
Position 295: 2.7692957226366916e-06
Position 634: 2.694305732444629e-06
Position 581: 2.32522351818749e-06
Position 570: 2.234661804039759e-06
Position 308: 1.8935088971836142e-06
Position 193: 1.8517954412195354e-06
Position 1064: 1.3849403542868337e-06
Position 1421: 1.3180534191070764e-06
Position 1917: 1.3115487420303706e-06
Position 621: 1.2389957625977372e-06
Position 2114: 9.098997414552818e-07
Position 829: 7.996887037546571e-07
Position 1958: 7.580416395450011e-07
Position 1394: 7.163121121383117e-07
Position 584: 6.090344643998525e-07
Position 1537: 5.59290529171587e-07
Position 1256: 4.069408135416534e-07
Position 339: 3.993971609328234e-07
Position 906: 3.7389901554211237e-07
Position 737: 3.5403327540488664e-07
Position 1857: 3.274662352174026e-07
Position 1559: 7.276574034570093e-08
Position 1630: 6.5746947205881876e-09
Position 538: 4.9184694929417875e-09
Position 1081: 4.8374531262255225e-09
Position 199: 2.681192876567473e-09
Position 540: 1.842733861352965e-09
Position 525: 8.261215794008167e-10
Position 288: 6.977687495430222e-10
Position 305: 4.827426779542282e-10
Position 238: 1.4041342199609132e-10
Position 534: 1.3469007935786093e-10
Position 548: 5.755424722676296e-11
Position 121: 5.697359840618882e-11
Position 760: 5.1971801368205893e-11
Position 91: 1.4625430904603258e-13
Position 78: 1.1087567370819627e-13
Position 73: 8.756755546621448e-14
