Gene = BLACE
Position 561: 0.002112599435429829
Position 8254: 0.0020555984981380096
Position 956: 0.0020358096184755654
Position 3513: 0.0019375793330472283
Position 3998: 0.0018912099803022686
Position 829: 0.0017585968062968904
Position 7505: 0.0016214314901985142
Position 3602: 0.0013982276104611685
Position 613: 0.0013094369555029391
Position 1083: 0.001250179069490057
Position 264: 0.0011960120993907515
Position 4447: 0.0011684760026302956
Position 6720: 0.0011337942641092777
Position 736: 0.0010981054662753946
Position 4962: 0.0010488296441234098
Position 7000: 0.0010360574293641078
Position 6653: 0.0009978590218499553
Position 6546: 0.0009730290192271797
Position 911: 0.0008204661744210595
Position 3401: 0.0007433912097259161
Position 6850: 0.0006970330114752567
Position 4382: 0.0005686183381526896
Position 3640: 0.000521197723702061
Position 7218: 0.00036510647777189683
Position 4342: 0.00036386781144530985
Position 7784: 0.0003594403524597636
Position 7041: 0.0003579932395600412
Position 3387: 0.00033509253490163497
Position 8108: 0.0003337587210353711
Position 9565: 0.0003290258798899998
Position 6998: 0.00031810700689622077
Position 4490: 0.0002655438723241953
Position 6813: 0.0002529464020003982
Position 4355: 0.00024060702329855947
Position 7490: 0.0002304844044407939
Position 2410: 0.00021420740772487681
Position 1293: 0.00020175760693035786
Position 7560: 0.0001996487458400148
Position 1038: 0.00019428763537691218
Position 7483: 0.0001805377335586843
Position 788: 0.00017123569461804795
Position 1405: 0.00016736100083415594
Position 1165: 0.00015629418657144126
Position 4102: 0.00014923685229327536
Position 1677: 0.00014835168814513326
Position 7835: 0.00014447108966336454
Position 4045: 0.00013969763782201676
Position 1713: 0.0001170264180046394
Position 6884: 0.00011332012697920752
Position 7856: 0.00010880167732986462
Position 8482: 7.159374703427967e-05
Position 67: 7.800996389768024e-06
Position 964: 4.096973328693235e-06
Position 418: 2.6470086150077413e-06
Position 5386: 2.534830832309358e-06
Position 1210: 2.482116207349797e-06
Position 1091: 2.4253063715243628e-06
Position 1219: 2.039540988602302e-06
Position 244: 1.1055403241803678e-06
Position 117: 1.0519132058280643e-06
Position 45: 1.0064729931168795e-06
Position 3644: 7.055619806815537e-07
Position 7069: 6.809286035126743e-07
Position 1456: 4.5148053859561044e-07
Position 11: 9.297254306887776e-08
Position 292: 7.50761263139721e-08
Position 466: 7.433260770253992e-08
Position 341: 5.811753193930004e-08
Position 768: 4.0999971931359726e-08
Position 187: 3.4420580655363856e-08
Position 195: 3.044950373319129e-08
Position 593: 6.426017134501749e-09
Position 27: 3.436932119351666e-09
Position 515: 1.0480778030073362e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6388: 0.9277625582091136
Position 7890: 0.7856732751121351
Position 6913: 0.7514927512016898
Position 3977: 0.69673697603215
Position 4564: 0.5679440674926152
Position 4983: 0.48434874680435175
Position 3488: 0.3554390751468145
Position 9732: 0.34906371212596315
Position 4374: 0.3244997147260573
Position 7630: 0.2636181747747886
Position 4936: 0.261286443021771
Position 9667: 0.2585613446352764
Position 8144: 0.19645181232002118
Position 10566: 0.15461463136713846
Position 10590: 0.12574743722063456
Position 8360: 0.12010474737371005
Position 3910: 0.0987062982992401
Position 4238: 0.08311227584279549
Position 6849: 0.07666076802841662
Position 4736: 0.07292668299138204
Position 9153: 0.05905215997600153
Position 3421: 0.05787076661690273
Position 3281: 0.05703416090950903
Position 10521: 0.05095203204256143
Position 7647: 0.04648444895994145
Position 4560: 0.04037206410751979
Position 10355: 0.039120565683983095
Position 7462: 0.032232606670942625
Position 9978: 0.03052647402727927
Position 9905: 0.024116376100653203
Position 9139: 0.022582072577754395
Position 3436: 0.020134362242103906
Position 9163: 0.018468244527677175
Position 2002: 0.015940787816167975
Position 9670: 0.013979209882346095
Position 10779: 0.013782423657213149
Position 5251: 0.013607012935008746
Position 2148: 0.011761074324248976
Position 5074: 0.011627888475759388
Position 8107: 0.010105579194089895
Position 5025: 0.009241245636633902
Position 6534: 0.008718148743358637
Position 4957: 0.008697883231315597
Position 7073: 0.008591231389095224
Position 9783: 0.008421644728663252
Position 3233: 0.008302501528746188
Position 10630: 0.008080920526195263
Position 4072: 0.007632450444430895
Position 3507: 0.007481743306767237
Position 6864: 0.007363399423606258
Position 10245: 0.007162660038030214
Position 3691: 0.00674827152295041
Position 10768: 0.0066992599787683215
Position 3655: 0.006588768993800863
Position 5449: 0.0063534682682640726
Position 1988: 0.006245664514592242
Position 3852: 0.005293078363318651
Position 3126: 0.004619383013791022
Position 6371: 0.00445744915958876
Position 5011: 0.0038596126234848164
Position 4763: 0.0037176238431965887
Position 10803: 0.003641717837413236
Position 7569: 0.0034238347349088987
Position 10554: 0.003302063645622898
Position 10334: 0.0032924765402634593
Position 9453: 0.003229904528227107
Position 7110: 0.0031608157969587785
Position 4738: 0.0030984562783488425
Position 5203: 0.002987893882916862
Position 5049: 0.0029823470852460877
Position 10180: 0.0028355443986493476
Position 284: 0.002560450451537519
Position 5720: 0.0023879233168123694
Position 1579: 0.0023594455714193107
Position 7651: 0.002266329408596014
Position 7086: 0.002260896529638651
Position 5052: 0.0022193680646972283
Position 4816: 0.0019963467295096215
Position 1239: 0.0018654869136619716
Position 1624: 0.001862774767515766
Position 8902: 0.001725018740657665
Position 6698: 0.0017052797422391108
Position 857: 0.0016930942318011733
Position 2384: 0.0016041117231788261
Position 1111: 0.0014953850503008578
Position 333: 0.0014564165248412858
Position 5780: 0.0013592797759405095
Position 6417: 0.0013174741863524499
Position 4208: 0.0012005535178945858
Position 3914: 0.0011523777587450078
Position 4620: 0.0010971263340308897
Position 3294: 0.0010917082411502918
Position 6876: 0.0010844048067660552
Position 4118: 0.001056324584183018
Position 3760: 0.0010416970843956815
Position 5948: 0.0010075045357213958
Position 5028: 0.0009638762722735616
Position 3207: 0.0009176531206766772
Position 984: 0.0008970757834483775
Position 1189: 0.0008646440620818308
Position 8059: 0.000853125256011013
Position 1725: 0.0008122907129482158
Position 5089: 0.0006398854037923546
Position 7041: 0.0006212441951642882
Position 8147: 0.0006076882173208996
Position 507: 0.0005445563047253694
Position 585: 0.0005312809625492516
Position 6767: 0.00048019127453309546
Position 682: 0.00047740592083686333
Position 10937: 0.0004712250010105493
Position 2064: 0.00046450516911864507
Position 2278: 0.00045027705646957507
Position 4584: 0.0004421185178414706
Position 8611: 0.00042768757801101416
Position 3807: 0.0004232379220120084
Position 4247: 0.000408486008049195
Position 8668: 0.0004059691798499522
Position 4326: 0.00039727115471438853
Position 7140: 0.0003880217813474873
Position 236: 0.0003801098290010593
Position 808: 0.00037846347303094796
Position 760: 0.0003665899883505526
Position 458: 0.00036397926256470534
Position 4641: 0.0003419847402425408
Position 6334: 0.0003383922448263101
Position 7004: 0.00030847890916574973
Position 1062: 0.00027831375285504315
Position 9834: 0.0002663883391446008
Position 2026: 0.0002616161973113472
Position 5570: 0.0002610783724232542
Position 633: 0.00022772832237246267
Position 304: 0.00019482824222107954
Position 935: 0.00018628903790851632
Position 3509: 0.00017717278818133936
Position 1391: 0.0001760878830756269
Position 6091: 0.00016950970941224117
Position 6140: 0.00015666165904872816
Position 1293: 0.00015440490078792783
Position 2407: 0.0001508638585494728
Position 6630: 0.00013942264945420395
Position 410: 9.864053925740707e-05
Position 7091: 9.420105493293282e-05
Position 1342: 9.318865709294195e-05
Position 7112: 8.909480843658822e-05
Position 523: 7.390001801274399e-05
Position 349: 7.381769167129802e-05
Position 1880: 7.217587245145367e-05
Position 2098: 5.974712933699908e-05
Position 200: 5.946391274223467e-05
Position 873: 5.348405796007752e-05
Position 187: 5.260450396358678e-05
Position 1165: 5.182441888854118e-05
Position 1127: 5.0286274701338966e-05
Position 561: 4.6787285117628384e-05
Position 1255: 3.562180164760183e-05
Position 8068: 3.2830037031011804e-05
Position 2010: 2.6071667503226766e-05
Position 8115: 2.4463686855892372e-05
Position 6799: 2.143022142078616e-05
Position 8464: 1.9880110243297197e-05
Position 698: 1.8729124496078817e-05
Position 8371: 1.8667343605899046e-05
Position 736: 1.758109397464981e-05
Position 1297: 1.7239129577535248e-05
Position 780: 1.4222771900512027e-05
Position 387: 1.3549834046500767e-05
Position 1000: 1.316397744984212e-05
Position 430: 1.145794576318699e-05
Position 478: 1.1411013659068429e-05
Position 6576: 6.414235444606945e-06
Position 5113: 6.110124826592643e-06
Position 2179: 5.2405973801532525e-06
Position 1684: 4.388855247833344e-06
Position 828: 2.1984828690727417e-06
Position 391: 1.959846700984161e-06
Position 6190: 1.4563562583520714e-06
Position 1038: 8.578253509295759e-07
Position 911: 6.919222038713922e-07
Position 5408: 6.647878163161423e-07
Position 300: 6.035723466751235e-07
Position 5220: 3.291095189738881e-07
Position 7814: 2.682271271396286e-07
Position 6807: 1.72284468300839e-07
Position 1677: 9.589860245659036e-08
Position 1812: 5.338326465406426e-08
Position 1967: 5.110269033862416e-08
Position 1711: 4.9397259085315013e-08
Position 1209: 3.5373414152458355e-08
Position 653: 3.1904987784716746e-08
Position 1332: 2.4323029157343922e-08
Position 1082: 2.1126074605432132e-08
Position 565: 1.8245728586635193e-08
Position 528: 1.4617611310586205e-08
Position 244: 1.3815410991926901e-08
Position 740: 1.2641597922522071e-08
Position 354: 1.1500273480839953e-08
Position 955: 1.1099175155860068e-08
Position 605: 1.0525663755773018e-08
Position 163: 9.550244347944065e-09
Position 703: 8.118380662851045e-09
Position 878: 7.61410208806701e-09
Position 268: 7.00565452132629e-09
Position 109: 6.0875199819143664e-09
Position 203: 5.512912752026367e-09
