Gene = KRBA1
Position 6702: 0.0006246072076051239
Position 15764: 0.0006163351423999367
Position 9752: 0.0005257546178906725
Position 5736: 0.0004917214636327611
Position 310: 0.0004896171087739242
Position 7569: 0.0004833127802272175
Position 14253: 0.0004609438615322046
Position 7674: 0.0004330722929586028
Position 10126: 0.0003996440799765941
Position 9220: 0.0003871040702495757
Position 18997: 0.0003776756048531876
Position 6255: 0.0003340459865058361
Position 15197: 0.0003160339227252805
Position 5671: 0.0003058655825054497
Position 1098: 0.00028731165993359784
Position 8625: 0.0002828549702472638
Position 6510: 0.0002752362645597695
Position 14306: 0.0002704994261980716
Position 6270: 0.00023298444159543054
Position 841: 0.00022215616106151264
Position 14265: 0.0002168823193390542
Position 14218: 0.00021038813644420136
Position 9215: 0.0001689084731964814
Position 1468: 0.0001637399280373855
Position 6840: 0.00013025806039441206
Position 3866: 0.0001047081753137093
Position 343: 0.00010168886353044365
Position 6280: 8.419118191414853e-05
Position 6182: 7.862722890401674e-05
Position 1046: 7.49708918694151e-05
Position 577: 6.494592389456384e-05
Position 16773: 6.085401148252071e-05
Position 941: 6.0288527370943244e-05
Position 1115: 5.357744494387271e-05
Position 854: 4.885073567033959e-05
Position 7134: 4.478571240894034e-05
Position 6776: 3.5344068177313586e-05
Position 90: 3.347439356063633e-05
Position 199: 2.8335418124578823e-05
Position 5871: 2.5051465469675974e-05
Position 1574: 1.9269620592470935e-05
Position 315: 1.9160033976830118e-05
Position 1123: 1.885762008153156e-05
Position 5992: 1.779291693973889e-05
Position 5984: 1.763545969028654e-05
Position 1374: 9.66383463767702e-06
Position 529: 9.444444017959505e-06
Position 1179: 9.342049286961632e-06
Position 1198: 8.205655467013825e-06
Position 1136: 5.900596415156579e-06
Position 714: 5.640887535350111e-06
Position 5768: 4.153766171032338e-06
Position 1638: 2.784355533231091e-06
Position 596: 2.6406015438763945e-06
Position 565: 2.5388463086090247e-06
Position 662: 2.1947927784208106e-06
Position 435: 1.7343656234084897e-06
Position 301: 1.6720942125180956e-06
Position 712: 1.6372985399646095e-06
Position 289: 1.0607158088791849e-06
Position 532: 9.716406993076535e-07
Position 828: 9.471686680437368e-07
Position 255: 7.889618653388218e-07
Position 683: 7.194145287067347e-07
Position 11205: 6.063139510453348e-07
Position 6323: 5.990571037046473e-07
Position 859: 5.967790208500346e-07
Position 6062: 4.10244277815998e-07
Position 1719: 3.0874168667347793e-07
Position 648: 3.053160263551301e-07
Position 6529: 3.0331536160954275e-07
Position 6480: 2.539830824400078e-07
Position 659: 2.532191312041538e-07
Position 367: 1.2738777404196478e-08
Position 20: 1.0176654769424286e-08
Position 878: 3.406676498444267e-09
Position 189: 1.3530401055824349e-09
Position 360: 3.0133213208504187e-10
Position 397: 2.1788213523652937e-10
Position 536: 2.0122224283379968e-10
Position 465: 1.1804201411156345e-10
Position 534: 1.025375187791931e-10
Position 440: 7.505335892029202e-11
Position 501: 6.513528100229789e-11
Position 282: 2.8820516994013237e-11
Position 543: 1.5787980739575474e-12
Position 518: 1.2241128314370752e-12
Position 294: 2.2868487137999155e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16659: 0.9199741467234908
Position 5823: 0.8450950337571471
Position 15134: 0.7855353721355245
Position 6368: 0.7346220751686035
Position 13511: 0.7107881528144943
Position 4996: 0.6366850115317347
Position 9640: 0.5722644191341331
Position 7410: 0.55826207537654
Position 15415: 0.5446156067060127
Position 10913: 0.49068924807995035
Position 8722: 0.48290276867112625
Position 18857: 0.4783847790534143
Position 4534: 0.42273707332316107
Position 10875: 0.393768686282416
Position 8519: 0.30281791629040306
Position 14176: 0.25413970781126244
Position 8494: 0.24844495499419816
Position 10303: 0.2152576075643474
Position 5041: 0.18135727839616006
Position 18876: 0.1772994567789288
Position 14264: 0.15814547804911785
Position 14475: 0.15193671307785175
Position 18311: 0.1465174082335935
Position 6371: 0.14292495191817564
Position 7771: 0.11845255480700702
Position 7733: 0.1086564348466139
Position 1666: 0.10070325554781777
Position 4552: 0.09265001633052007
Position 8760: 0.08807479826624193
Position 18192: 0.08774946971985666
Position 5856: 0.08177697403418699
Position 969: 0.0659181969116301
Position 16115: 0.06371157660363008
Position 8675: 0.0624256470191655
Position 8564: 0.06199344122794126
Position 9708: 0.06167855957538459
Position 18297: 0.061305658266670726
Position 16910: 0.057644158873043395
Position 15434: 0.054619585344423335
Position 14127: 0.05447143138772693
Position 227: 0.05261473249070068
Position 6624: 0.051801864911613545
Position 17861: 0.050022957977098347
Position 8973: 0.046368175628851524
Position 13607: 0.04490372055649698
Position 5867: 0.04482649534278117
Position 7362: 0.03773031567146054
Position 18834: 0.03550052824131811
Position 8937: 0.03416295751133836
Position 7790: 0.031007668314131
Position 10410: 0.03088048272863056
Position 15662: 0.030872215295832624
Position 10984: 0.029900698181703225
Position 7886: 0.02980770039623066
Position 15258: 0.029748525060695735
Position 8781: 0.02859450070888549
Position 15488: 0.026234940801088128
Position 2679: 0.025442539946347834
Position 15069: 0.025310314525691616
Position 17406: 0.023798283974968987
Position 17300: 0.02203691763869236
Position 10987: 0.020973228978508604
Position 7821: 0.02066139347694241
Position 13610: 0.02054278177655138
Position 4970: 0.019162745969851406
Position 4362: 0.018420393627482066
Position 18880: 0.01670819121669026
Position 18221: 0.016673182232706057
Position 13540: 0.016275248124873118
Position 13434: 0.015771347306398377
Position 14216: 0.015082980324274138
Position 10821: 0.014857166618300353
Position 10042: 0.014577180631904045
Position 16460: 0.013928244989307989
Position 7343: 0.012905641911236873
Position 16691: 0.012896522626404882
Position 4521: 0.01274460003518626
Position 5002: 0.012195281559099174
Position 1599: 0.01217188580650951
Position 14300: 0.012073895454757365
Position 10117: 0.011672275477176359
Position 8239: 0.010791423835983405
Position 7489: 0.010552514738776282
Position 7255: 0.010530351398538657
Position 18052: 0.01029250590687844
Position 6422: 0.010190821149654935
Position 2645: 0.010183724335655628
Position 18690: 0.010140792721961488
Position 7126: 0.009954455415903262
Position 6401: 0.009802228194300372
Position 16638: 0.009422455540975282
Position 15491: 0.009086015103004419
Position 15599: 0.00898328037725597
Position 8424: 0.008328875220826941
Position 19359: 0.008275369810683116
Position 8032: 0.008005516858719296
Position 4576: 0.007956945357717245
Position 8941: 0.007912525804351617
Position 8000: 0.0077805675953385054
Position 18082: 0.007393576776030147
Position 907: 0.0073197447057651716
Position 301: 0.007258389363688798
Position 941: 0.007217194025176848
Position 16027: 0.007066412617078907
Position 19113: 0.007005428083263287
Position 9219: 0.0068656985753291645
Position 924: 0.006158409996584045
Position 7064: 0.006016901003805006
Position 18705: 0.005883166052948411
Position 2421: 0.005827279331038582
Position 6231: 0.005716047058894759
Position 14278: 0.005702447844900223
Position 18550: 0.005541605467720234
Position 16303: 0.005423595579437697
Position 5650: 0.005237436392611479
Position 13613: 0.004720597887938351
Position 9480: 0.0046828985215738835
Position 2455: 0.0045982696613409806
Position 18727: 0.0044181776258247684
Position 16030: 0.004252840849579692
Position 7123: 0.004242137219715086
Position 840: 0.004221518459520743
Position 15099: 0.004141426499221173
Position 1847: 0.003973190134753445
Position 16891: 0.003911461296447229
Position 8799: 0.003795171642826923
Position 19258: 0.0037699664198977737
Position 13437: 0.0037026660078706415
Position 15397: 0.003681788790655288
Position 10836: 0.0036398934921367
Position 16427: 0.003589688900820129
Position 10177: 0.003571402891002858
Position 16923: 0.003518764594412885
Position 13403: 0.003510358639690255
Position 18740: 0.0033980570914767757
Position 9275: 0.0031548726591829526
Position 10597: 0.0031232889370439412
Position 8360: 0.0030846629905962536
Position 2687: 0.003004256696110295
Position 17916: 0.0030033739315716923
Position 15556: 0.0029020637604231527
Position 4820: 0.0028881568841582854
Position 9313: 0.002782548908641513
Position 17913: 0.002757918959570967
Position 8727: 0.0027400307193364663
Position 7041: 0.002583492053004069
Position 8457: 0.002559386904566581
Position 339: 0.002491960680001399
Position 6411: 0.0024853975758667513
Position 9502: 0.002430379613508212
Position 18760: 0.002377259857233612
Position 7158: 0.0023221172267771394
Position 8274: 0.002299291660759442
Position 6073: 0.0021198120335415883
Position 9962: 0.0020457359573554487
Position 10625: 0.0019970494046981733
Position 16415: 0.0019615516108106097
Position 1694: 0.0019602309572146763
Position 7025: 0.0019538566149604813
Position 14257: 0.0019509099362740887
Position 14477: 0.0019382068431858857
Position 12376: 0.0019310757188201891
Position 10386: 0.0018625473620524375
Position 7639: 0.0018311132650964638
Position 5842: 0.0018137611666707105
Position 9426: 0.0017196685204244073
Position 1617: 0.0016737042277567007
Position 14043: 0.0016564671914485022
Position 5831: 0.0016302152536171424
Position 2623: 0.0016002582371081688
Position 313: 0.001534704493298303
Position 255: 0.0015160929041168512
Position 1574: 0.0014594948594415862
Position 10463: 0.0013914987617267875
Position 16591: 0.0013484055727377346
Position 8442: 0.0013481183290468379
Position 5615: 0.0013402172623805718
Position 14661: 0.0012990625403544902
Position 6985: 0.0012307114308655795
Position 4328: 0.0012232141933352656
Position 528: 0.0011891189735399297
Position 8804: 0.0011855556123774006
Position 6468: 0.0011262233351833633
Position 9984: 0.0011147607832040034
Position 5904: 0.0010961071033284819
Position 17654: 0.0010909711304942142
Position 13561: 0.0010811689876499195
Position 4978: 0.001078077375753092
Position 16665: 0.0010272238742350672
Position 7854: 0.0010243087775715454
Position 10969: 0.0010131400886148687
Position 4741: 0.0009998340300545903
Position 4882: 0.0009972506115154115
Position 6341: 0.0009804453641735606
Position 17372: 0.0009134544689446409
Position 7364: 0.0008912192632229107
Position 13457: 0.0008833936030208851
Position 9284: 0.0008808323671093783
Position 9081: 0.0008736156757617656
Position 17550: 0.000866621580627889
Position 10682: 0.0008411407281502667
Position 17235: 0.000837851678893418
Position 4315: 0.0007092758647525284
Position 5767: 0.0007037568662852465
Position 4181: 0.0006818913965775035
Position 6117: 0.0006800278629817324
Position 14664: 0.0006780232149022704
Position 4453: 0.0006719885625768946
Position 3528: 0.0006546826890207701
Position 7652: 0.0006499737188203646
Position 7749: 0.000609893875536603
Position 6783: 0.0005228697132123873
Position 4909: 0.0005204637066706228
Position 577: 0.0005016151907521475
Position 6811: 0.0004950613448475511
Position 8434: 0.0004717783662824975
Position 5387: 0.00043485186882442293
Position 12863: 0.0004075487156706712
Position 8469: 0.00040019614864629586
Position 8949: 0.00036614036779142507
Position 13348: 0.0003611907899336892
Position 12236: 0.0003553587630351369
Position 17216: 0.00034362674629139325
Position 2546: 0.0003263670732246227
Position 12393: 0.0002991116505904622
Position 1002: 0.00029480079941279145
Position 2566: 0.0002731701665382358
Position 4295: 0.000270233818450067
Position 2304: 0.0002697065131144988
Position 9573: 0.00026487941811018166
Position 13207: 0.0002633042459440138
Position 450: 0.0002613184090001368
Position 199: 0.00025644193796163625
Position 608: 0.00024872411346647057
Position 7229: 0.000246412864706643
Position 9685: 0.00024195050181512315
Position 7801: 0.00023623980448957284
Position 17303: 0.00023415003650701345
Position 5670: 0.00023025495516771922
Position 817: 0.00022999618712641153
Position 883: 0.00022679096331780976
Position 8844: 0.00022327553567673628
Position 182: 0.00021574562449174975
Position 204: 0.00021027790328678628
Position 12973: 0.00019388069919361756
Position 8298: 0.0001934491908360639
Position 6327: 0.00018981076635652384
Position 12770: 0.00018798170307125723
Position 6439: 0.00018276431772982403
Position 6435: 0.00018251434089330753
Position 2738: 0.00017817209515385112
Position 16926: 0.0001759859372404197
Position 4888: 0.00017463896717406896
Position 17356: 0.00017210907722955564
Position 3125: 0.0001719169329086352
Position 3147: 0.0001572132064475835
Position 4222: 0.0001558954398728872
Position 15981: 0.00015172311745009656
Position 5901: 0.0001460929082283674
Position 457: 0.0001432928216025275
Position 2839: 0.00014071487298300775
Position 6480: 0.00014064730817198574
Position 7686: 0.00013706521701649266
Position 13322: 0.0001327374344043862
Position 4023: 0.00012819147255772894
Position 2589: 0.00012177818500271619
Position 1449: 0.00011941625323759314
Position 3022: 0.00011108468953828977
Position 8696: 0.00011041798085315454
Position 1729: 0.00010962537627551472
Position 7301: 0.00010733760876169014
Position 7438: 0.00010375740693693074
Position 854: 9.73425546702589e-05
Position 5115: 9.467078276808878e-05
Position 2891: 9.251562634641669e-05
Position 6862: 8.687941973859203e-05
Position 2753: 8.248218272032139e-05
Position 5923: 8.221957415147686e-05
Position 6150: 8.093835491746974e-05
Position 6525: 7.626523821344839e-05
Position 6280: 6.616762982185186e-05
Position 1943: 6.260826697261091e-05
Position 945: 5.607984188056831e-05
Position 1370: 5.350774542190801e-05
Position 7713: 5.1770107162437765e-05
Position 6079: 4.3689260065962006e-05
Position 3468: 4.272804426372567e-05
Position 1677: 4.096507934741278e-05
Position 7865: 3.5836802877247854e-05
Position 2370: 3.4760925254177074e-05
Position 8068: 3.0277356179402512e-05
Position 435: 3.0040599280366326e-05
Position 3739: 2.7183486422805145e-05
Position 2005: 2.5851712370111583e-05
Position 1416: 2.537040858618273e-05
Position 6892: 2.1721730022936647e-05
Position 3767: 2.120085393538906e-05
Position 6664: 1.9566098371197058e-05
Position 6254: 1.8774743150289435e-05
Position 5364: 1.8469925323047615e-05
Position 6587: 1.6741130299970857e-05
Position 759: 1.1927865446646149e-05
Position 16950: 9.846808511664123e-06
Position 7495: 9.238666353585727e-06
Position 169: 5.820458826300691e-06
Position 823: 4.447727083189048e-06
Position 1373: 3.765164271440442e-06
Position 948: 2.915694730705986e-06
Position 326: 2.817192238676683e-06
Position 335: 2.7390406283368633e-06
Position 1628: 2.6868131237853453e-06
Position 1542: 2.2735127751549246e-06
Position 588: 2.2157939414167567e-06
Position 1253: 2.0985457313271316e-06
Position 507: 1.7852264094078845e-06
Position 7901: 1.6233107182492478e-06
Position 2762: 1.4359973934879444e-06
Position 1634: 1.3417134929393663e-06
Position 7945: 1.2804149590660374e-06
Position 315: 1.2634337414496129e-06
Position 497: 1.1751024715610782e-06
Position 1723: 1.1333235964615824e-06
Position 742: 1.103122849118991e-06
Position 1393: 1.085389747038071e-06
Position 6714: 9.209963696121651e-07
Position 1178: 8.951777257103213e-07
Position 683: 8.841188269283265e-07
Position 1895: 8.142088019244791e-07
Position 1015: 6.583210153314943e-07
Position 1045: 6.534782737723085e-07
Position 6313: 6.09259349732294e-07
Position 1829: 5.649346241813806e-07
Position 6505: 4.965328777400574e-07
Position 343: 4.860621590937082e-07
Position 1278: 4.786040652549885e-07
Position 783: 4.597778472129751e-07
Position 418: 4.479897845634883e-07
Position 2023: 3.638253441577764e-07
Position 6631: 3.599035771369213e-07
Position 769: 3.400867793130463e-07
Position 648: 2.607448697110058e-07
Position 710: 2.5729749105011366e-07
Position 6238: 2.0711282925648507e-07
Position 11112: 2.018673976413449e-07
Position 1578: 2.012369237536934e-07
Position 1919: 1.7420599561421477e-07
Position 6877: 1.7289622853764352e-07
Position 1972: 1.7157661926584346e-07
Position 693: 1.714755147782171e-07
Position 6797: 1.6240784163351832e-07
Position 491: 1.24169298894164e-07
Position 721: 1.1955821347664163e-07
Position 422: 9.284661626449424e-08
Position 11135: 8.918544329579733e-08
Position 1538: 6.084954510077014e-08
Position 470: 5.760767383574641e-08
Position 11160: 5.032544314482265e-08
Position 410: 4.75362975476686e-08
Position 160: 4.2714993573074325e-08
Position 789: 3.9378290114370257e-08
Position 725: 3.9084366095388243e-08
Position 673: 3.5542875837769834e-08
Position 644: 2.4470348964372963e-08
Position 862: 1.787108404965543e-08
Position 689: 1.7813456661467294e-08
Position 485: 1.7389473174393026e-08
Position 581: 1.3074477730454057e-08
Position 462: 7.637054352721662e-09
Position 6569: 6.601696691016508e-09
Position 6542: 5.328832665732231e-09
Position 120: 1.5529457997067498e-09
Position 477: 5.008890056172088e-10
Position 489: 5.670646619806674e-11
