Gene = PLPP1
Position 1020: 3.7049487724264814e-07
Position 432: 3.388083500301081e-07
Position 775: 3.2710851378103916e-07
Position 1777: 2.4586711921788736e-07
Position 351: 2.041472107695218e-07
Position 540: 1.7796926124191297e-07
Position 878: 1.5389020260447734e-07
Position 906: 1.2274388927137368e-07
Position 527: 1.2263845881866736e-07
Position 812: 5.342515558837861e-08
Position 1631: 4.94052074069359e-08
Position 622: 4.748335400813475e-08
Position 931: 4.3349868402622486e-08
Position 1187: 3.9893583501062534e-08
Position 872: 3.9181684562020494e-08
Position 417: 3.158457274864949e-08
Position 699: 2.4911289990651844e-08
Position 780: 2.1015365479716435e-08
Position 909: 1.7764415025181796e-08
Position 221: 1.5032100753093027e-08
Position 980: 1.2576108937581675e-08
Position 503: 2.00395157682134e-09
Position 694: 1.962390266033307e-09
Position 848: 1.8959482956286906e-09
Position 542: 8.528177653246899e-10
Position 226: 8.074291985847401e-10
Position 256: 4.957355361624102e-10
Position 127: 2.0543870782390164e-10
Position 183: 6.124035771846896e-11
Position 160: 1.671133646610349e-11
Position 145: 1.5066187082177788e-11
Position 202: 1.1725463139713055e-11
Position 142: 8.50137081439724e-12
Position 115: 1.5942165937443304e-12
Position 153: 4.98165143214544e-13
Position 162: 1.4273725668124838e-14
Position 94: 1.536637659914596e-15
Position 92: 8.810766003420029e-21
