Gene = BRI3
Position 1107: 0.013108746431423417
Position 6110: 0.012823284370332429
Position 5021: 0.01259561437256974
Position 3497: 0.011113222179883806
Position 1156: 0.009722045438558341
Position 3818: 0.00846492670011534
Position 1772: 0.008119312075317997
Position 697: 0.007895580367070217
Position 5309: 0.007061567604054377
Position 7330: 0.006747299525119952
Position 4036: 0.0065316765701235666
Position 7110: 0.006339920673313635
Position 6455: 0.0060011253310660335
Position 6557: 0.004927372172092514
Position 2079: 0.004709661472588387
Position 5079: 0.004672339329067046
Position 1396: 0.0044856867845518705
Position 4637: 0.004221500307458731
Position 4568: 0.003926911475037279
Position 853: 0.0038292331309728654
Position 7131: 0.0037519409855289974
Position 7305: 0.0037270482730521427
Position 9651: 0.003698888937158056
Position 6221: 0.0035558327697685493
Position 6232: 0.003364958314699208
Position 9528: 0.0033637653525692905
Position 6061: 0.00280021331610396
Position 2595: 0.0027671216068188296
Position 3060: 0.0026831554420086194
Position 7596: 0.002625416835495982
Position 1053: 0.0026163227290602383
Position 5164: 0.00260799656154523
Position 5353: 0.0025903345360899685
Position 3291: 0.002449304318531554
Position 898: 0.0023760785010887575
Position 1114: 0.002312248591627184
Position 438: 0.0021472328956303258
Position 1749: 0.001941986092022632
Position 4746: 0.0018429200908113078
Position 6394: 0.0016145775984059837
Position 5424: 0.0015786881596947955
Position 7995: 0.0015215973104428064
Position 5180: 0.0014573365171465084
Position 8087: 0.0014512209687349586
Position 9672: 0.0014396437945948808
Position 2689: 0.0013880230438524789
Position 4021: 0.0013650179812303286
Position 1485: 0.0012703437725640927
Position 5978: 0.001224715756051853
Position 1545: 0.0011945692659741383
Position 7964: 0.00113610153400327
Position 1901: 0.0011196616431159668
Position 997: 0.0009927421713759284
Position 6907: 0.0008984872115943602
Position 6930: 0.000881853761268075
Position 1197: 0.0008670533309378551
Position 7380: 0.0008639774650157795
Position 3437: 0.0007952082021826085
Position 5454: 0.0007784984843235429
Position 2921: 0.0007659943444236531
Position 2140: 0.0007220716757480143
Position 2481: 0.000718771671482818
Position 8200: 0.0006910348051374057
Position 919: 0.0006893640868557009
Position 483: 0.0006177369456322125
Position 2522: 0.0005690951679601336
Position 1169: 0.0005633638220220266
Position 6806: 0.0005350234955983613
Position 5073: 0.0005044671736196078
Position 3453: 0.00048608111306422505
Position 519: 0.00047646403261293873
Position 2147: 0.0004526571430296504
Position 3397: 0.0004470948173621275
Position 1301: 0.00042282215247755743
Position 4865: 0.00040845064120480126
Position 1561: 0.0003816152950391561
Position 5532: 0.0003794186956973369
Position 1339: 0.00034230429243873955
Position 3883: 0.0003404417376637356
Position 1939: 0.00028110250932320387
Position 3339: 0.0002761905169606439
Position 7710: 0.0002307746625067025
Position 1991: 0.0002190268483518774
Position 2085: 0.0002124335547534219
Position 1536: 0.00020912980961167545
Position 5570: 0.00020495704212422858
Position 1499: 0.0002002204224957888
Position 2729: 0.00018837729481647846
Position 1276: 0.00018004822147587484
Position 1957: 0.00017349835318772558
Position 1610: 0.00016821170472463656
Position 4111: 0.00016123857757972492
Position 2810: 0.0001539704670824263
Position 1833: 0.00013860804150857793
Position 4454: 0.00012175777995101812
Position 2053: 0.00011950498550525623
Position 715: 0.00011463873874918206
Position 4355: 0.0001077079587359894
Position 1558: 0.0001018318866728277
Position 1335: 9.570717872362545e-05
Position 2423: 7.59911181325731e-05
Position 1805: 7.47555034950924e-05
Position 1976: 7.026715853036529e-05
Position 1508: 6.979632810530693e-05
Position 3250: 5.8572835918608144e-05
Position 370: 5.802751173252848e-05
Position 376: 5.133958634798682e-05
Position 1565: 3.977376102531796e-05
Position 3212: 3.944232451084044e-05
Position 2128: 3.467147660752024e-05
Position 2813: 3.2811343017855935e-05
Position 2346: 3.058655332007101e-05
Position 144: 2.9331745695920113e-05
Position 2815: 2.8300321872346362e-05
Position 3126: 2.740717632158146e-05
Position 2178: 2.6571527034056994e-05
Position 2357: 2.2985486994650794e-05
Position 1674: 2.2651662784389553e-05
Position 4502: 2.2167433368333677e-05
Position 1214: 2.1877064195736506e-05
Position 262: 1.6671913131949557e-05
Position 759: 1.6409167905861925e-05
Position 1830: 1.590510778187069e-05
Position 583: 1.5839900732433574e-05
Position 1815: 1.36742928168584e-05
Position 524: 1.2681105783636592e-05
Position 418: 1.2550273017487758e-05
Position 412: 1.22742638845993e-05
Position 1993: 1.2102892015657733e-05
Position 1914: 1.0901967377988708e-05
Position 1705: 1.0336007401137838e-05
Position 1310: 1.0290693032575519e-05
Position 1625: 9.314899899582932e-06
Position 336: 9.21593580366705e-06
Position 913: 8.720711529291367e-06
Position 1179: 8.444034604604217e-06
Position 1225: 7.90300043006596e-06
Position 923: 7.580420894286754e-06
Position 900: 7.431280997662173e-06
Position 502: 5.936486783359117e-06
Position 1701: 5.85062203036697e-06
Position 2050: 3.627775607061718e-06
Position 1246: 3.3935756345529087e-06
Position 1637: 3.359398280458657e-06
Position 1512: 3.068262231505393e-06
Position 1856: 2.6773828275231183e-06
Position 1521: 2.3887598545746845e-06
Position 1515: 2.289892843722404e-06
Position 132: 1.862401336189737e-06
Position 1643: 1.7002238801115941e-06
Position 1210: 1.2273391689662368e-06
Position 556: 8.898293850010032e-07
Position 778: 5.594289548451354e-07
Position 868: 5.496978775486832e-07
Position 171: 3.009948611676876e-07
Position 1458: 2.3660653161142432e-07
Position 1432: 1.9584125146818086e-07
Position 1411: 1.8093534592330793e-07
Position 535: 1.705296137673866e-07
Position 302: 1.5408584185339522e-07
Position 1571: 1.0622803708323715e-07
Position 147: 1.0610002662050991e-07
Position 606: 8.917060934235389e-08
Position 1222: 7.984332698777236e-08
Position 566: 7.231852280292807e-08
Position 180: 2.7147900785245838e-08
Position 948: 2.5590920251620413e-08
Position 2321: 2.1431001172469397e-08
Position 1230: 1.2721838591791397e-08
Position 615: 1.206253316992609e-08
Position 593: 1.14631754279097e-08
Position 1237: 1.0944918420301706e-08
Position 98: 1.0166061372509754e-08
Position 2180: 8.57798061142944e-09
Position 762: 6.431158177439754e-09
Position 599: 2.5522356247967585e-09
Position 310: 2.3580822915802354e-09
Position 815: 2.345735672314386e-09
Position 1259: 1.2291709269444118e-09
Position 794: 9.780014748660542e-10
Position 2222: 8.541467557291576e-10
Position 946: 6.848819275630721e-10
Position 822: 9.168297738011203e-11
Position 612: 6.902687386060885e-11
Position 783: 5.089196472355117e-11
