Gene = SERTAD4
Position 1405: 3.6761588344024415e-05
Position 1698: 3.328063643875357e-05
Position 8540: 1.9881036315388422e-05
Position 7704: 1.7746137979717823e-05
Position 8046: 1.5862190872909504e-05
Position 1834: 1.105505337396177e-05
Position 1684: 9.498527567443847e-06
Position 5907: 8.643558653951416e-06
Position 636: 7.134947974099838e-06
Position 363: 2.8867137109470517e-06
Position 694: 2.703182227535414e-06
Position 733: 2.633193498008471e-06
Position 600: 2.17647512332103e-06
Position 347: 1.5707554745917583e-06
Position 1131: 4.706962350814207e-07
Position 123: 4.5053340666494677e-07
Position 1157: 3.3616733666971835e-07
Position 707: 3.017827696141186e-07
Position 1425: 9.797340450570181e-08
Position 1403: 8.280343557144717e-08
Position 262: 6.782491035694849e-08
Position 125: 2.840291071222614e-08
Position 9: 1.9060267010211607e-08
Position 38: 2.1751213998237637e-09
Position 86: 1.8865034446189886e-09
Position 688: 2.9750247116856555e-10
Position 589: 1.9059551809824246e-10
Position 749: 2.3895063791229594e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5144: 0.8914573939602372
Position 6693: 0.8474315923441939
Position 13000: 0.6393083545219832
Position 1866: 0.5628598719175824
Position 300: 0.41372697347868703
Position 13248: 0.36976320282484904
Position 922: 0.19164021359956343
Position 342: 0.189905852273943
Position 12968: 0.13618749438662336
Position 2383: 0.12623891629315495
Position 1725: 0.11699961008718793
Position 10899: 0.1121445146176956
Position 8758: 0.08288442252834978
Position 3464: 0.08030463490437634
Position 6884: 0.07782368631304061
Position 3013: 0.07624451830751343
Position 1932: 0.07057613589667154
Position 13215: 0.06287270865003204
Position 5388: 0.05697225198001093
Position 13302: 0.04990028091700344
Position 1557: 0.04973231799487701
Position 8432: 0.04704536625167112
Position 982: 0.03389955146577613
Position 2810: 0.03281994920588896
Position 13258: 0.02760456615154136
Position 5187: 0.02704961258757602
Position 10443: 0.02663275574050981
Position 1693: 0.02634488683043346
Position 1747: 0.022919826194668005
Position 1696: 0.01991739993944481
Position 785: 0.019452855041730357
Position 13220: 0.01906376185337008
Position 8807: 0.019023379615044994
Position 830: 0.01814869723090579
Position 11878: 0.016429533579642167
Position 6706: 0.0160730731727881
Position 12695: 0.015015369798084145
Position 6906: 0.014376867361727488
Position 12594: 0.014209327438196657
Position 4464: 0.013807956870184957
Position 3228: 0.012154666088194608
Position 3598: 0.012138912582941192
Position 2446: 0.011611836150102913
Position 1247: 0.011307418858973007
Position 2826: 0.011283497320013028
Position 8512: 0.010497404125342662
Position 10928: 0.010148292462042819
Position 8409: 0.009101602435760123
Position 3617: 0.008867415520791535
Position 8222: 0.008780172935627713
Position 1641: 0.008204370094907616
Position 2442: 0.008101265754870933
Position 2054: 0.00802075447212017
Position 13200: 0.0077807883547256805
Position 1024: 0.007646351958576773
Position 1335: 0.00762730797763026
Position 10858: 0.007508140754720064
Position 2662: 0.007339567501446345
Position 953: 0.0067813545850594365
Position 1274: 0.006601020870394611
Position 12949: 0.006562734742054106
Position 8457: 0.006536471130013115
Position 12314: 0.006185333698164942
Position 7161: 0.005972331835439042
Position 5213: 0.004967014846343564
Position 13436: 0.004743859724673387
Position 1584: 0.004326259458219583
Position 12904: 0.00432395467358529
Position 7835: 0.004024113862559725
Position 502: 0.003944093014046197
Position 5436: 0.0035245437540986782
Position 5336: 0.0033865819155903198
Position 478: 0.0033433036766455353
Position 12527: 0.0029254346505539148
Position 2721: 0.0027322398270612355
Position 670: 0.0026674156122333697
Position 6984: 0.002654135577296085
Position 997: 0.00254148481235565
Position 1646: 0.002396580141879919
Position 3427: 0.002283596718024928
Position 941: 0.0022302791974599776
Position 10372: 0.0021653268934217615
Position 7616: 0.0021482585898494914
Position 4713: 0.002069551250542806
Position 8294: 0.0020019350989820624
Position 12597: 0.0019709820752994477
Position 6737: 0.0017525287936316445
Position 1521: 0.0014793719146834773
Position 13447: 0.001435558267047436
Position 5596: 0.0014337321158394156
Position 956: 0.0013577814289840516
Position 3233: 0.0012940328812617947
Position 2332: 0.0012905992020902242
Position 2421: 0.0012760303846683244
Position 6583: 0.0012002865544946542
Position 1250: 0.0010865300020442732
Position 6421: 0.00106851230831783
Position 9196: 0.0010642067247453092
Position 7510: 0.0010213879865100415
Position 9279: 0.0009909029266151686
Position 11802: 0.000985896647780667
Position 7815: 0.0009817336787120965
Position 11911: 0.0009323624632706679
Position 13260: 0.0009100394180680867
Position 13308: 0.0008914134148155964
Position 959: 0.0008068018521453625
Position 7470: 0.0007636954937964338
Position 3360: 0.0007395797854857847
Position 1173: 0.00071887502901116
Position 1621: 0.0007030379057389848
Position 2683: 0.0007019057035080225
Position 9619: 0.0006986304080424538
Position 2418: 0.0006242650559800153
Position 7252: 0.0005761632502879913
Position 2023: 0.0005748046573439448
Position 1208: 0.0005454697674331362
Position 5997: 0.0005176724053177442
Position 5790: 0.0005028829282045679
Position 7226: 0.0004993919146541223
Position 1252: 0.0004909725505083428
Position 1878: 0.0004891784682104349
Position 8954: 0.00047013622551391084
Position 6498: 0.0004475297503106672
Position 5682: 0.0004417569363160079
Position 454: 0.00042031376403849053
Position 2704: 0.0003968743762202902
Position 5751: 0.00039256049851251764
Position 9295: 0.00039178705176027363
Position 6024: 0.00038480220293660644
Position 7514: 0.0003773607367185803
Position 7082: 0.000351882573748787
Position 9424: 0.00034652362991902124
Position 12417: 0.0003306370889545276
Position 7788: 0.00031997663839157867
Position 7285: 0.00031492384884154143
Position 1821: 0.0003104461880336739
Position 7349: 0.00029777020030100743
Position 1453: 0.0002780829166207899
Position 2424: 0.00027393284123360416
Position 9484: 0.0002703704551500971
Position 2938: 0.0002651805953701536
Position 2464: 0.00026217535814813866
Position 9858: 0.00025492322027956005
Position 7944: 0.00023729376597318144
Position 7548: 0.00023472311741231668
Position 9469: 0.0002320861423321975
Position 1670: 0.00022954237893490782
Position 3533: 0.00021099931765411833
Position 789: 0.00020526030623598156
Position 6930: 0.00018055047966982672
Position 11456: 0.00017433807663941168
Position 1041: 0.0001743324754629088
Position 3202: 0.00017404893362796568
Position 7377: 0.00017213783938291533
Position 5748: 0.00016535823533680183
Position 1661: 0.00014769545379829046
Position 7182: 0.00014388630053293412
Position 645: 0.00014357402347030712
Position 1233: 0.0001286109129850715
Position 934: 0.00012826890301483705
Position 7838: 0.000109396925691579
Position 698: 0.00010607053904258951
Position 8776: 0.0001047525498866478
Position 10639: 9.787494148935976e-05
Position 1101: 8.865441593091362e-05
Position 374: 8.696143373196204e-05
Position 5720: 7.875992630442483e-05
Position 5102: 7.863102160059185e-05
Position 1421: 7.089807382133388e-05
Position 2575: 6.527398876100391e-05
Position 7691: 6.117758257016126e-05
Position 2151: 5.941486548781606e-05
Position 2138: 5.7837619823128046e-05
Position 1278: 4.67539907126141e-05
Position 1176: 4.260791274166841e-05
Position 792: 3.8994301794718895e-05
Position 721: 3.813472879135212e-05
Position 1563: 3.569480655947182e-05
Position 2158: 3.529942792178661e-05
Position 8030: 3.447404535783351e-05
Position 1704: 3.4392087270359374e-05
Position 1110: 3.192681928840273e-05
Position 534: 2.7584538574149087e-05
Position 6436: 2.6439106133929664e-05
Position 1572: 2.640053089389905e-05
Position 1977: 2.429714786893214e-05
Position 2002: 2.3365404272676998e-05
Position 1054: 2.332898173766559e-05
Position 6524: 1.8914983224448123e-05
Position 852: 1.88620442389712e-05
Position 1750: 1.8749820709294995e-05
Position 2459: 1.8058112111115038e-05
Position 354: 1.74614606014149e-05
Position 1650: 1.6490951433832394e-05
Position 1083: 1.6114345896018576e-05
Position 6512: 1.585717788265434e-05
Position 2281: 1.584427052787076e-05
Position 736: 1.2821611723992536e-05
Position 1214: 1.2359232776604695e-05
Position 1591: 1.0643823697816472e-05
Position 1045: 9.921246219320132e-06
Position 613: 9.905545314236283e-06
Position 600: 7.541719776767522e-06
Position 1455: 6.820013989385048e-06
Position 2098: 5.861102678130234e-06
Position 2214: 5.3422843799725385e-06
Position 966: 4.593394060801856e-06
Position 3536: 3.5382475807848854e-06
Position 2036: 1.842363691214573e-06
Position 1843: 1.7831078900189087e-06
Position 410: 1.5027532531053162e-06
Position 416: 1.2795500269162262e-06
Position 715: 1.1894801112771032e-06
Position 544: 1.1731313785457212e-06
Position 5016: 9.214352284473499e-07
Position 733: 6.641776139004591e-07
Position 363: 6.236354222251248e-07
Position 1222: 4.239596561078309e-07
Position 1112: 3.315106539351361e-07
Position 1368: 2.851903908540427e-07
Position 1049: 2.5922119435903535e-07
Position 7282: 1.8387794944192795e-07
Position 388: 1.7344545253184013e-07
Position 1121: 1.6056244276558403e-07
Position 5487: 1.4009710995401857e-07
Position 1376: 1.1497038914555124e-07
Position 428: 1.015285625824185e-07
Position 383: 9.570125125635857e-08
Position 630: 6.132815119560488e-08
Position 619: 4.508601003691075e-08
Position 563: 2.6337423356436022e-08
Position 701: 2.3638895124665105e-08
Position 560: 2.098622576199985e-08
Position 682: 1.8126877653706536e-08
Position 86: 1.80916131311083e-08
Position 794: 7.043859217188115e-09
Position 627: 1.1514794616297407e-09
Position 573: 7.633239273061543e-10
Position 157: 1.8960284292918424e-11
Position 633: 1.5842494900647507e-11
Position 123: 4.295768521068756e-12
Position 97: 3.5190593537429246e-12
Position 170: 1.5307688536417096e-12
Position 152: 1.1676604517724923e-12
Position 173: 1.9542974509035774e-13
Position 159: 1.8743925214221662e-13
Position 167: 1.30009947861751e-13
Position 217: 9.004368983459562e-15
Position 179: 3.902640123920901e-15
Position 260: 3.861575468885466e-15
Position 250: 9.65659373990558e-16
Position 273: 8.192530599310844e-16
Position 267: 3.3855112023584337e-16
Position 219: 1.578950791936629e-17
