Gene = HYI
Position 2029: 0.011980660809427437
Position 2914: 0.011798691341918481
Position 2680: 0.010965359173431668
Position 2289: 0.009644860914762804
Position 1276: 0.008697331364471773
Position 1554: 0.008492317513403964
Position 2917: 0.008175956090646523
Position 2887: 0.0068829705929275625
Position 2972: 0.00661905617964028
Position 1978: 0.006057498939932206
Position 942: 0.005702497274280315
Position 1501: 0.005687033692372626
Position 2723: 0.005501357012084206
Position 2818: 0.004728649575573898
Position 2397: 0.004642890617791659
Position 2464: 0.0027481578739660655
Position 2256: 0.002689599308324639
Position 2158: 0.0025698966168451395
Position 1999: 0.002379373728159718
Position 1911: 0.0023502728027671466
Position 1942: 0.00214811242999323
Position 1283: 0.001975593643710338
Position 1784: 0.001882931700671345
Position 1008: 0.0017240157399778509
Position 1067: 0.0016751202506897283
Position 2784: 0.0016338127752863253
Position 887: 0.0015760609012187927
Position 2109: 0.001416162527409063
Position 1945: 0.001107808978021899
Position 1894: 0.000954273742130993
Position 1525: 0.0008581626955154451
Position 2921: 0.000781000111824016
Position 541: 0.0006388630213967163
Position 1876: 0.0005884215117190494
Position 1860: 0.000571239307232914
Position 898: 0.0004927433880022887
Position 1215: 0.000490606395678749
Position 1513: 0.00048435124548608323
Position 1378: 0.00042191842324713956
Position 2050: 0.0003807116064796069
Position 1132: 0.00038036779250573486
Position 1030: 0.00033977721798052944
Position 2053: 0.00033238878049753263
Position 2651: 0.0003008236891169598
Position 2311: 0.0002959704797689368
Position 1600: 0.0002683178962709579
Position 2147: 0.00026804342389478275
Position 2407: 0.00023232653042180336
Position 2161: 0.0002201616456252291
Position 660: 0.0002171557355362579
Position 1224: 0.00021688841071279487
Position 834: 0.00021283444065280807
Position 193: 0.00020640636507397378
Position 2737: 0.00019687536995113003
Position 958: 0.00018878293197866348
Position 847: 0.00018789026879763142
Position 2534: 0.00017496099378053615
Position 1147: 0.0001677265589900238
Position 1094: 0.00016337497192484384
Position 1700: 0.00015910297937682798
Position 2940: 0.00015885882043356178
Position 281: 0.00014043860764453167
Position 1487: 0.00012283345452629785
Position 1390: 9.524092216828182e-05
Position 914: 9.197056537034622e-05
Position 2686: 9.089698593230394e-05
Position 843: 8.525903766217621e-05
Position 98: 7.456844492093837e-05
Position 2490: 7.285457518476623e-05
Position 869: 7.052019298143908e-05
Position 1840: 6.996353565013467e-05
Position 2872: 6.659571341896023e-05
Position 2477: 6.0231881189440385e-05
Position 537: 5.985032833719607e-05
Position 902: 5.372287529672524e-05
Position 2216: 4.787324601436073e-05
Position 2625: 4.597833104556679e-05
Position 2487: 4.549089538115505e-05
Position 2927: 4.4295231038967026e-05
Position 1152: 3.912072035935327e-05
Position 1851: 3.695258861056649e-05
Position 2739: 3.527609489503915e-05
Position 1604: 2.8987434649595865e-05
Position 944: 2.7965314186972443e-05
Position 1012: 2.7048250696265863e-05
Position 500: 2.5166821645268783e-05
Position 1589: 2.4917860678875245e-05
Position 603: 2.488774470789475e-05
Position 2689: 2.464005539579782e-05
Position 987: 2.321738484410013e-05
Position 962: 2.3172516401657216e-05
Position 1393: 2.196340132829289e-05
Position 474: 2.183234386751589e-05
Position 1293: 2.0760702543485878e-05
Position 1400: 1.9857074820943742e-05
Position 243: 1.7036057118321246e-05
Position 2540: 1.4988354947609983e-05
Position 882: 1.4710218138837639e-05
Position 1183: 1.4477870338993382e-05
Position 2752: 1.3929814505874908e-05
Position 1570: 1.3727910677148662e-05
Position 1354: 1.2608253459823366e-05
Position 2471: 1.2391370815053002e-05
Position 2500: 1.1951571732839474e-05
Position 1837: 1.1437777204591518e-05
Position 1348: 1.1339693183200733e-05
Position 2748: 1.111608606576003e-05
Position 1692: 1.1029863502966946e-05
Position 948: 1.077698137060411e-05
Position 677: 1.0445785636369824e-05
Position 1751: 1.0256901877817388e-05
Position 1625: 9.275915547459244e-06
Position 1111: 9.223879459271524e-06
Position 1719: 8.832420399342573e-06
Position 1230: 7.988582060647734e-06
Position 2066: 6.000236861218795e-06
Position 829: 5.855022788823015e-06
Position 1049: 5.797223987445315e-06
Position 324: 5.646184438791575e-06
Position 1653: 5.504429752039067e-06
Position 1716: 4.398307791877567e-06
Position 587: 4.193911373692669e-06
Position 1793: 3.965149670958464e-06
Position 2482: 3.8551090810590415e-06
Position 1419: 3.8060866407153626e-06
Position 1412: 3.710554844936869e-06
Position 1474: 3.7017587279697885e-06
Position 1244: 3.405373293521774e-06
Position 1645: 3.2882630659174956e-06
Position 1617: 3.2301947966751164e-06
Position 1233: 2.976399922915252e-06
Position 568: 2.657569592490615e-06
Position 1767: 2.1216004900230283e-06
Position 1044: 2.1044586382411367e-06
Position 919: 2.0616301029888733e-06
Position 2196: 1.8368283540715562e-06
Position 684: 1.6436934845812271e-06
Position 692: 1.6299336881130049e-06
Position 1302: 1.5831188407758257e-06
Position 695: 1.5228935194543368e-06
Position 1345: 1.4880094351680969e-06
Position 851: 1.3274649956812997e-06
Position 104: 1.3060635733716342e-06
Position 1077: 1.1957549445933443e-06
Position 1359: 1.1509300317345436e-06
Position 505: 1.10683930928985e-06
Position 502: 9.868128183604864e-07
Position 1165: 8.66364529309702e-07
Position 1736: 7.363395408010255e-07
Position 554: 6.180734298780298e-07
Position 2572: 5.721702197366031e-07
Position 294: 5.052181144132564e-07
Position 556: 4.905140205529372e-07
Position 2498: 4.824854954128959e-07
Position 333: 4.0452478063210125e-07
Position 358: 3.7499708470179413e-07
Position 2346: 3.498303751460686e-07
Position 2165: 2.4857391467300613e-07
Position 303: 1.6930135192688183e-07
Position 1046: 4.3420890371123476e-08
Position 2348: 2.9098271510024224e-08
Position 565: 2.8835907149294716e-08
Position 854: 2.279792751669004e-08
Position 1318: 1.399836175933872e-08
Position 449: 1.0769416384357373e-08
Position 462: 1.0728160155523347e-08
Position 1759: 9.663065265776388e-09
Position 108: 6.891713216524576e-09
Position 1168: 6.629956276929206e-09
Position 355: 3.7174527495637254e-09
Position 113: 1.9284072360603547e-09
Position 111: 7.304313112365474e-10
Position 669: 4.1536391062207616e-10
Position 664: 1.7593924024022865e-10
Position 454: 1.1955179103348559e-10
Position 701: 1.453418858308429e-11
Position 413: 3.031327655457573e-12
Position 911: 1.9288825795076424e-12
Position 422: 1.1632279841315464e-12
Position 1017: 9.07025239306218e-13
