Gene = TCEANC2
Position 3300: 0.00023420253080082173
Position 5831: 0.0002263897621589095
Position 5695: 0.00021863953796783675
Position 4095: 0.000217378747897437
Position 802: 0.00020079222902558616
Position 355: 0.00019934465827861075
Position 63: 0.0001947017043025187
Position 986: 0.0001751880687447408
Position 207: 0.00014433787898798003
Position 230: 0.00011591430315440828
Position 4509: 0.00010498050897341104
Position 240: 8.845538548283313e-05
Position 406: 7.512520816640063e-05
Position 403: 7.080457582870406e-05
Position 336: 6.15220070560442e-05
Position 314: 3.946448463026568e-05
Position 605: 3.649232954867652e-05
Position 584: 3.150602959725183e-05
Position 18338: 2.5722445837827664e-05
Position 1504: 2.490896746029814e-05
Position 1747: 2.4771572889901493e-05
Position 18061: 2.0536250590733993e-05
Position 526: 2.0416376062578365e-05
Position 180: 1.8198330875263377e-05
Position 15415: 1.437957178856625e-05
Position 18354: 1.4294840704435381e-05
Position 1205: 1.1866006195806314e-05
Position 1736: 1.1473788067058681e-05
Position 67: 1.0915615538774041e-05
Position 1147: 1.0430956344196582e-05
Position 18342: 1.020587180579618e-05
Position 546: 9.178104585014122e-06
Position 392: 8.435348740358763e-06
Position 115: 7.63847762590224e-06
Position 19116: 6.672817063209253e-06
Position 977: 6.0751671147688e-06
Position 953: 5.870601142988199e-06
Position 1268: 4.7981587465738955e-06
Position 16226: 3.9600792043413525e-06
Position 348: 3.517888437292403e-06
Position 1198: 2.6652941583290836e-06
Position 19508: 2.6321468111169137e-06
Position 28: 2.080226607198447e-06
Position 1124: 2.0667599549952447e-06
Position 1201: 2.055393243977249e-06
Position 15046: 1.9038865391977605e-06
Position 72: 1.7852343740199316e-06
Position 2540: 1.564066829350795e-06
Position 2022: 1.5132424459343014e-06
Position 297: 1.0924928596894638e-06
Position 708: 5.283009862375307e-07
Position 417: 4.841522953325628e-07
Position 18077: 3.8665543296716985e-07
Position 655: 1.6569077283166408e-07
Position 991: 1.2068707631908967e-08
Position 1077: 7.69461051564106e-09
Position 1315: 7.514019004678171e-09
Position 1168: 6.053757565966779e-09
Position 1220: 4.9727857328031504e-09
Position 1214: 4.1864480182820125e-09
Position 1136: 4.0056860744504105e-09
Position 8325: 3.6579597481052352e-09
Position 1041: 3.2776192248783125e-09
Position 1149: 1.5430779267718423e-09
Position 1250: 1.3348124981302108e-09
Position 4581: 1.051080927044788e-09
Position 1714: 6.103984149194015e-10
Position 2062: 5.541563335540361e-10
Position 1544: 4.910599714980388e-10
Position 1628: 4.011628004589134e-10
Position 177: 3.315489450982162e-10
Position 2097: 3.1344825728712443e-10
Position 2207: 3.053658147113237e-10
Position 2313: 2.789830616079812e-10
Position 2493: 1.8778185968710266e-10
Position 2302: 1.578368577283316e-10
Position 2180: 1.0975714441822157e-10
Position 710: 1.105234501609805e-11
Position 5015: 8.866372535766644e-12
Position 3004: 4.905751780932687e-12
Position 4525: 4.753512588801527e-12
Position 3426: 4.718284466448108e-12
Position 2767: 4.442481364465552e-12
Position 3994: 3.91248734902224e-12
Position 1039: 2.704315480545864e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15154: 0.9999422979796166
Position 34995: 0.9996316548496201
Position 42683: 0.9917234597963632
Position 779: 0.9821225912734336
Position 14730: 0.6933627399654575
Position 44542: 0.4389163370311664
Position 43007: 0.36967997427400545
Position 13266: 0.26868827752095836
Position 44987: 0.2643422899873887
Position 13222: 0.2289652285850122
Position 43353: 0.21260853049700398
Position 11419: 0.14413882882072884
Position 13608: 0.1240661707605683
Position 43419: 0.11905244830998471
Position 10472: 0.08683732015916118
Position 8023: 0.08066420291582871
Position 1903: 0.049637146169479805
Position 14459: 0.03362025212216284
Position 1927: 0.03282144867292753
Position 13713: 0.03225511202319431
Position 44825: 0.02963694501927639
Position 13190: 0.02382327423045267
Position 14951: 0.023018840750169602
Position 13059: 0.021615118706729407
Position 44604: 0.019368708946748865
Position 44108: 0.018954131805020757
Position 8808: 0.0186418797436515
Position 11479: 0.01402156930846833
Position 1979: 0.011423088316579382
Position 6071: 0.011097227198835788
Position 7241: 0.010956361151300683
Position 2143: 0.00908369498459712
Position 8755: 0.007756775234354101
Position 8487: 0.007611875572767435
Position 2728: 0.006303186579516122
Position 5997: 0.005411484000193473
Position 303: 0.005045208275609341
Position 10056: 0.005033109542453639
Position 10314: 0.0047069441308287795
Position 9965: 0.00462646975621626
Position 850: 0.004452128525013858
Position 756: 0.003698905133972555
Position 6418: 0.003156088324283165
Position 2565: 0.0026252284028398538
Position 10257: 0.002620502438913242
Position 1074: 0.0026175879909670196
Position 7225: 0.0025625898786404335
Position 38137: 0.0025530057835290564
Position 293: 0.0024994999686584578
Position 38165: 0.00241427593543098
Position 9928: 0.0023101377794116887
Position 2448: 0.0020897058589687636
Position 1957: 0.0020877857293360026
Position 37047: 0.002062451849901447
Position 8599: 0.0019142891365650642
Position 801: 0.0015876252361550465
Position 8136: 0.0015103415032120095
Position 9940: 0.0015042806006821446
Position 8442: 0.0014879104139930218
Position 6224: 0.0014676902776753072
Position 253: 0.0013088294758457132
Position 5974: 0.0012667804642227656
Position 6264: 0.0010637199799636192
Position 10012: 0.0007451981869441065
Position 6352: 0.0007391080961130246
Position 8525: 0.0006850716190607002
Position 35991: 0.0005439199386504732
Position 7015: 0.0004676703863642922
Position 5457: 0.00037839323529140765
Position 696: 0.000350570457682078
Position 1397: 0.000345055708550574
Position 605: 0.0003372360002147106
Position 2452: 0.00033424354671427543
Position 452: 0.0003218816169510331
Position 1628: 0.0003164744213356728
Position 637: 0.0002555544041009631
Position 2480: 0.0002498375966162084
Position 7658: 0.00024958250014885444
Position 670: 0.00020950481526533932
Position 3192: 0.00020230568466438946
Position 1039: 0.0001947935494618368
Position 2362: 0.00019267440003628122
Position 738: 0.00018771638673485303
Position 622: 0.0001803877371212108
Position 2387: 0.00016090901884052114
Position 2016: 0.00015466235561929366
Position 2021: 0.00014695514401898287
Position 792: 0.00014649131072293472
Position 369: 0.00014442826632939365
Position 745: 0.0001344927008949778
Position 3981: 0.00011852253987184578
Position 18820: 0.00010501721626694165
Position 2511: 0.00010223103241845903
Position 19389: 8.316949633416091e-05
Position 2527: 8.10641062180022e-05
Position 18235: 7.037357452679246e-05
Position 2503: 6.978630815965656e-05
Position 290: 5.195325712055461e-05
Position 3957: 4.149515441340912e-05
Position 4345: 3.3363643126948614e-05
Position 1401: 3.3337165772533446e-05
Position 5733: 3.3029767677228005e-05
Position 3090: 3.1907103214185664e-05
Position 255: 2.5126498421325337e-05
Position 23716: 2.2298380189588808e-05
Position 17902: 2.1588646701437627e-05
Position 3774: 1.9735350823941444e-05
Position 28054: 1.9211522687106253e-05
Position 5786: 1.9077768763939775e-05
Position 24309: 1.8838093933608343e-05
Position 542: 1.88173117202116e-05
Position 3986: 1.6519088385460045e-05
Position 4408: 1.5613065802607257e-05
Position 5736: 1.52333759628191e-05
Position 4264: 1.4965889952434083e-05
Position 344: 1.4010650768076576e-05
Position 4214: 1.3947189708037066e-05
Position 4387: 1.375067885115024e-05
Position 24052: 1.3743440976164047e-05
Position 4367: 1.3348829687241697e-05
Position 1547: 1.2546852126956179e-05
Position 4057: 1.2028811552212099e-05
Position 24261: 1.08483382257469e-05
Position 3645: 9.344921811343992e-06
Position 1544: 8.41023572615163e-06
Position 22096: 7.3264708416313365e-06
Position 323: 7.162278667389491e-06
Position 805: 6.099403831340496e-06
Position 18144: 5.857808769205347e-06
Position 1929: 5.291650229006407e-06
Position 262: 5.225648567574917e-06
Position 580: 4.9055259621968765e-06
Position 16206: 4.499970165029452e-06
Position 22513: 3.7056390660302363e-06
Position 17064: 3.6432422977808366e-06
Position 272: 2.7439674755808204e-06
Position 21495: 2.709902027161829e-06
Position 492: 2.6822724970891005e-06
Position 923: 2.5290984410651e-06
Position 336: 2.5098862942338166e-06
Position 223: 2.4439658738174465e-06
Position 23645: 2.401333898110755e-06
Position 17870: 2.0962221997298227e-06
Position 18231: 2.0847913126756064e-06
Position 890: 1.9963369339823662e-06
Position 639: 1.7447861431984975e-06
Position 15454: 1.7062312512835534e-06
Position 15382: 1.5338681094134439e-06
Position 17717: 1.4502791795119567e-06
Position 472: 1.449653155747044e-06
Position 470: 1.3201897623994531e-06
Position 564: 1.286017193372985e-06
Position 16259: 1.2840299916837542e-06
Position 15420: 1.2127841048177857e-06
Position 857: 1.194517344142314e-06
Position 16378: 1.1739529079135361e-06
Position 15326: 1.0951263306795973e-06
Position 220: 1.0085540627855839e-06
Position 1573: 9.690916565530225e-07
Position 16630: 9.462446046148304e-07
Position 19385: 9.23285166135122e-07
Position 1310: 8.827762771098534e-07
Position 18816: 8.030217135662903e-07
Position 18651: 7.334166431793727e-07
Position 18840: 6.84097820964262e-07
Position 560: 6.471121985590747e-07
Position 18673: 6.278944897796781e-07
Position 1421: 5.985317579003977e-07
Position 20042: 5.78132282137912e-07
Position 18255: 5.166165040890017e-07
Position 479: 4.531786324281735e-07
Position 1642: 4.114116768869367e-07
Position 1703: 3.647576800775486e-07
Position 587: 3.3306040797815723e-07
Position 15543: 3.3157157126713236e-07
Position 18618: 3.2509483450960426e-07
Position 862: 3.2344657680492495e-07
Position 16428: 2.380321308930598e-07
Position 15534: 1.7648740847557637e-07
Position 14078: 1.322903733958413e-07
Position 207: 1.0910454905249814e-07
Position 173: 1.0368397646656354e-07
Position 11006: 7.667358229620214e-08
Position 4646: 2.7108920634591184e-08
Position 4974: 2.6016815800193122e-08
Position 12238: 2.156860546494e-08
Position 3665: 1.3256290268104115e-08
Position 9829: 1.0822954892126573e-08
Position 9353: 1.079460666224012e-08
Position 5436: 9.750776476141384e-09
Position 10252: 9.236363860355736e-09
Position 5396: 8.759426879258525e-09
Position 9608: 8.50415515266561e-09
Position 7984: 6.905444610487456e-09
Position 5000: 5.125213787260379e-09
Position 876: 4.784575285391809e-09
Position 698: 4.586285405900725e-09
Position 902: 4.274048551600441e-09
Position 811: 4.2401506309852265e-09
Position 8416: 4.077204211745476e-09
Position 4877: 3.857481602954662e-09
Position 544: 3.749725064747751e-09
Position 8140: 3.651944223659179e-09
Position 5515: 3.4392340877624055e-09
Position 4696: 3.154682535583157e-09
Position 4508: 3.080208873503731e-09
Position 5082: 2.8834146238062004e-09
Position 5576: 2.3869238730005744e-09
Position 2299: 2.252526824064479e-09
Position 2630: 1.602917019743572e-09
Position 1155: 1.5039986066427392e-09
Position 4172: 1.500456591578839e-09
Position 869: 1.4953172288316506e-09
Position 872: 1.2793684468522188e-09
Position 1265: 1.263137592511766e-09
Position 5027: 1.213911238808657e-09
Position 1201: 1.0561281161189313e-09
Position 5459: 1.021864272350456e-09
Position 3500: 1.0127016531149177e-09
Position 3900: 9.850364709172917e-10
Position 5101: 9.646114184069506e-10
Position 2907: 9.63981007597877e-10
Position 3780: 8.537872993945239e-10
Position 2241: 7.853293800863724e-10
Position 4702: 7.194808589869599e-10
Position 4145: 6.313755443368769e-10
Position 2987: 5.847942358246095e-10
Position 1325: 5.740760247857875e-10
Position 2910: 5.474876919244299e-10
Position 3800: 5.37835114223458e-10
Position 3776: 4.7231167387488e-10
Position 1823: 4.7128779380085e-10
Position 899: 4.5093825650747874e-10
Position 1662: 4.1808198321971016e-10
Position 1001: 3.30197817274675e-10
Position 2345: 3.0436292837356387e-10
Position 1333: 2.9341245711319386e-10
Position 885: 2.882426069693461e-10
Position 2248: 2.660907324224688e-10
Position 2493: 2.5779353255720276e-10
Position 2220: 2.370957931181094e-10
Position 2539: 1.403116670795301e-10
Position 2590: 1.3894585190123596e-10
Position 1549: 7.841981705572635e-11
Position 1495: 7.754433680592947e-11
Position 3159: 1.793512442534488e-11
Position 1082: 4.527158704164887e-13
Position 1162: 3.9695081571056665e-13
Position 411: 9.01004012582392e-17
Position 136: 7.966129454421334e-17
Position 133: 6.61892255005728e-17
Position 399: 4.6990927588366695e-17
Position 413: 2.8304894940642536e-17
Position 143: 1.400017778037903e-17
Position 425: 3.919651746028593e-20
Position 115: 2.3599682293353885e-20
Position 108: 2.271546572964663e-22
Position 100: 2.0923225363719236e-22
Position 122: 1.6444417896712792e-22
